#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_121	6946	5	N	N	1	both	*	121
contig_124	1879	9	N	N	1	both	*	124
contig_125	4722	7	N	N	1	none	*	125,-123,-122
contig_126	1746	6	N	N	1	both	*	126
contig_127	3274	8	N	N	1	both	*	127
contig_128	6909	10	N	N	1	none	*	122,123,128,-123,-122
contig_131	10588	38	N	N	3	both	*	131
contig_132	3186	46	N	N	4	both	*	132
contig_133	768	4	N	N	1	both	*	133
contig_135	13749	4	N	N	1	none	*	7245,7246,7250,-141,-138,-137,-134,135,134,137,138,141,-7250,-7246,-7245
contig_136	935	3	N	N	1	left	*	136
contig_142	5721	8	N	N	1	right	*	15465,142
contig_143	2951	5	N	N	1	both	*	143
contig_161	1301	17	N	N	2	both	*	161
contig_163	3306	19	N	N	2	both	*	163
contig_164	1462	4	N	N	1	both	*	164
contig_165	1209	7	N	N	1	both	*	165
contig_166	2779	6	N	N	1	both	*	166
contig_167	5202	6	N	N	1	both	*	167
contig_169	4576	26	N	N	2	both	*	169
contig_170	3789	7	N	N	1	both	*	170
contig_174	3251	5	N	N	1	both	*	174
contig_176	2408	3	N	N	1	both	*	176
contig_177	6133	8	Y	N	1	none	*	177
contig_179	4490	9	N	N	1	none	*	178,179,180,-180
contig_181	6226	3	N	N	1	both	*	181
contig_182	1247	8	N	N	1	both	*	182
contig_183	8208	3	N	N	1	both	*	183
contig_184	1331	4	N	N	1	both	*	184
contig_185	3287	3	N	N	1	both	*	185
contig_186	1108	3	N	N	1	both	*	186
contig_190	894	24	N	N	2	both	*	190
contig_192	2858	3	N	N	1	both	*	192
contig_198	1057	22	N	N	2	both	*	198
contig_199	1946	13	N	N	1	both	*	199
contig_200	4255	6	N	N	1	both	*	200
contig_201	1845	4	N	N	1	both	*	201
contig_202	6960	5	N	N	1	both	*	202
contig_203	1154	7	N	N	1	both	*	203
contig_217	8621	6	N	N	1	none	*	-211,-210,210,211,217,529
contig_218	3632	9	N	N	1	both	*	218
contig_219	8448	12	N	N	1	both	*	-221,-220,219,221,222
contig_223	1808	9	N	N	1	both	*	223
contig_224	1032	10	N	N	1	both	*	224
contig_225	2956	3	N	N	1	both	*	225
contig_226	4830	5	N	N	1	both	*	226
contig_227	2431	6	N	N	1	both	*	227
contig_228	837	0	N	N	1	both	*	228
contig_229	6888	15	Y	N	1	none	*	229
contig_230	2180	4	N	N	1	both	*	230
contig_236	6487	59	N	N	5	none	*	235,232,233,236,-238
contig_241	3475	4	N	N	1	both	*	241
contig_242	5617	6	N	N	1	both	*	242
contig_244	5804	5	N	N	1	none	*	-243,244,243
contig_245	4932	3	N	N	1	both	*	245
contig_247	1144	18	N	N	2	both	*	247
contig_249	1071	5	N	N	1	both	*	249
contig_254	3930	15	N	N	1	both	*	254
contig_255	1283	12	N	N	1	both	*	255
contig_259	2987	4	N	N	1	both	*	259
contig_265	8470	6	N	N	1	both	*	265
contig_266	1069	16	N	N	1	both	*	266
contig_267	1865	5	N	N	1	both	*	267
contig_268	1931	5	N	N	1	both	*	268
contig_269	1871	3	N	N	1	both	*	269
contig_270	1155	14	N	N	1	both	*	270
contig_272	780	1	N	N	1	both	*	272
contig_273	3431	4	N	N	1	both	*	273
contig_275	10349	41	N	N	4	none	*	-274,275,2145,2146,2142,2143,-2144,2144,-2143,-2142,-2141
contig_278	3285	5	N	N	1	both	*	278
contig_279	5010	7	N	N	1	both	*	279
contig_280	9175	10	Y	N	1	none	*	280
contig_281	3993	7	N	N	1	both	*	281
contig_283	3634	8	N	N	1	both	*	282,283
contig_285	2154	7	N	N	1	both	*	285
contig_286	1375	11	N	N	1	both	*	286
contig_287	2321	3	N	N	1	both	*	287
contig_288	4293	3	N	N	1	both	*	288
contig_293	16101	24	N	N	2	both	*	293
contig_294	2424	4	N	N	1	both	*	294
contig_295	1970	4	N	N	1	both	*	295
contig_296	1706	4	N	N	1	both	*	296
contig_297	3557	3	N	N	1	both	*	297
contig_299	2619	3	N	N	1	both	*	299
contig_300	2964	3	N	N	1	both	*	300
contig_301	2103	3	N	N	1	both	*	301
contig_302	5750	6	N	N	1	both	*	302
contig_305	1349	4	N	N	1	both	*	305
contig_317	4893	15	N	N	1	none	*	-313,317,-316,313,307,-309
contig_319	13180	32	N	N	3	right	*	319,-1555,-1556,-1555,-1556
contig_320	2382	3	N	N	1	both	*	320
contig_321	8464	42	N	N	4	none	*	-313,321,3506,3508,-3506
contig_322	1108	20	N	N	2	both	*	322
contig_324	7381	20	N	N	2	right	*	-311,310,324,16253
contig_325	5080	10	N	N	1	both	*	325
contig_326	3607	12	N	N	1	both	*	326
contig_327	2648	17	N	N	2	both	*	327
contig_329	4577	11	N	N	1	none	*	-313,316,329,-316,313
contig_330	639	11	N	N	1	both	*	330
contig_331	2400	5	N	N	1	both	*	331
contig_334	4459	14	N	N	1	both	*	334
contig_335	7491	8	N	N	1	none	*	332,333,335,332,333,-333,-332,-332
contig_338	4907	4	N	N	1	both	*	338
contig_339	3525	5	N	N	1	both	*	339
contig_340	8215	7	N	N	1	both	*	15481,340,-15481
contig_345	683	3	N	N	1	both	*	345
contig_346	2047	8	N	N	1	both	*	346
contig_349	10105	35	N	N	3	none	*	347,-348,348,-347,347,-348,348,-347,349,6416,6416,-6416,-6416,6416,6416
contig_351	1081	3	N	N	1	both	*	351
contig_354	1532	11	N	N	1	both	*	354
contig_358	2587	4	N	N	1	both	*	358
contig_360	4230	6	N	N	1	both	*	360
contig_361	1771	5	N	N	1	both	*	361
contig_362	6448	3	N	N	1	both	*	362
contig_363	1909	7	N	N	1	both	*	363
contig_364	4484	4	N	N	1	both	*	364
contig_365	1506	6	N	N	1	both	*	365
contig_366	2090	4	N	N	1	both	*	366
contig_370	5502	6	N	N	1	none	*	367,370,-369,367,368,-367
contig_372	3182	6	N	N	1	none	*	369,371,372,-371,-369
contig_374	2834	85	N	N	8	left	*	373,374,378,-379,379,-378
contig_375	2622	10	N	N	1	both	*	375
contig_376	3034	11	N	N	1	both	*	376
contig_377	1026	12	N	N	1	both	*	377
contig_381	3764	6	N	N	1	none	*	380,381,-380
contig_382	3911	12	N	N	1	both	*	382
contig_383	1367	11	N	N	1	both	*	383
contig_384	2840	7	N	N	1	both	*	384
contig_385	1713	6	N	N	1	both	*	385
contig_390	1650	19	N	N	2	both	*	390
contig_391	8436	3	N	N	1	both	*	391
contig_392	2494	4	N	N	1	both	*	392
contig_394	2131	3	N	N	1	both	*	394
contig_395	6977	6	N	N	1	both	*	395
contig_396	8361	5	N	N	1	both	*	396
contig_397	1952	11	N	N	1	both	*	397
contig_398	2022	15	N	N	1	both	*	398
contig_399	4322	9	N	N	1	both	*	399
contig_400	5729	20	N	N	2	left	*	400,401
contig_402	1206	3	N	N	1	both	*	402
contig_403	1675	13	N	N	1	both	*	403
contig_404	1789	8	N	N	1	both	*	404
contig_405	1200	5	N	N	1	both	*	405
contig_406	4895	4	N	N	1	both	*	406
contig_407	3644	5	N	N	1	both	*	407
contig_409	5969	3	N	N	1	none	*	-408,409,408
contig_411	1006	14	N	N	1	both	*	411
contig_412	1151	18	N	N	2	both	*	412
contig_414	3633	4	N	N	1	none	*	413,414,-413
contig_415	2359	13	N	N	1	none	*	415
contig_421	617	3	N	N	1	both	*	421
contig_422	7899	5	N	N	1	both	*	422
contig_423	7954	4	N	N	1	both	*	423
contig_424	4058	3	N	N	1	both	*	424
contig_425	3231	6	N	N	1	both	*	15494,425,-15494
contig_426	3008	3	N	N	1	both	*	426
contig_428	1415	3	N	N	1	both	*	428
contig_430	3878	4	N	N	1	both	*	430
contig_438	5369	4	N	N	1	none	*	432,433,435,436,437,438,-10277,-10276
contig_439	6885	4	N	N	1	both	*	439
contig_442	1205	6	N	N	1	both	*	442
contig_443	1365	51	N	N	5	both	*	443
contig_445	1783	5	N	N	1	both	*	445
contig_446	3594	5	N	N	1	none	*	444,446,-444
contig_447	1669	3	N	N	1	both	*	447
contig_448	4365	16	N	N	1	none	*	-444,448,444
contig_449	2876	5	N	N	1	both	*	449
contig_450	8206	12	N	N	1	left	*	-10398,450,451
contig_452	3359	3	N	N	1	both	*	452
contig_458	4603	27	N	N	2	both	*	458
contig_459	3166	5	N	N	1	both	*	459
contig_463	4146	14	N	N	1	none	*	-462,463,-462,-461,461,462
contig_469	5650	9	N	N	1	none	*	465,467,469,-468,-467,-465,-464
contig_476	2831	6	N	N	1	both	*	476
contig_477	3923	64	N	N	6	both	*	477
contig_478	3170	10	N	N	1	both	*	478
contig_479	516	0	N	N	1	both	*	479
contig_480	8826	3	N	N	1	both	*	480
contig_481	4132	3	N	N	1	both	*	481
contig_483	3257	76	N	N	7	right	*	482,-482,483,485
contig_484	3425	11	N	N	1	both	*	484
contig_486	1240	26	N	N	2	both	*	486
contig_488	4238	56	N	N	5	none	*	487,488,489,-490
contig_491	2436	8	N	N	1	both	*	491
contig_492	10276	15	N	N	1	none	*	490,492,14734
contig_493	2484	8	N	N	1	both	*	493
contig_494	9429	14	N	N	1	both	*	494
contig_500	1944	8	N	N	1	both	*	500
contig_501	4215	8	N	N	1	right	*	502,501
contig_504	4375	3	N	N	1	both	*	504
contig_505	11514	12	N	N	1	both	*	505
contig_507	1946	3	N	N	1	both	*	507
contig_508	1074	7	N	N	1	both	*	508
contig_509	2786	4	N	N	1	both	*	509
contig_510	3616	13	N	N	1	both	*	510
contig_511	5041	13	N	N	1	both	*	511
contig_512	13563	25	N	N	2	left	*	9055,9056,512,-8621
contig_513	3585	12	N	N	1	none	*	-515,513,515
contig_514	1381	3	N	N	1	both	*	514
contig_516	2193	3	N	N	1	none	*	516
contig_517	1283	11	N	N	1	both	*	517
contig_520	557	20	N	N	2	both	*	520
contig_521	4154	6	N	N	1	both	*	521
contig_522	10687	6	N	N	1	both	*	522
contig_523	2487	68	N	N	6	both	*	523
contig_524	1076	17	N	N	2	both	*	524
contig_525	4892	9	N	N	1	both	*	525
contig_526	2339	3	N	N	1	both	*	526
contig_527	2360	9	N	N	1	both	*	527
contig_543	7811	16	N	N	1	both	*	541,530,543
contig_544	2914	6	N	N	1	both	*	544
contig_545	11743	6	N	N	1	none	*	528,528,545,-9647,9647
contig_546	1789	3	N	N	1	both	*	546
contig_547	4683	5	N	N	1	both	*	547
contig_549	5243	7	N	N	1	right	*	549,-5859,-5859,-5859
contig_551	3459	6	N	N	1	both	*	551
contig_552	7091	5	N	N	1	both	*	552
contig_553	6700	4	N	N	1	right	*	553,-7650
contig_555	12748	3	N	N	1	both	*	555
contig_556	3000	10	N	N	1	both	*	556
contig_558	2807	3	N	N	1	both	*	558
contig_560	7529	5	N	N	1	both	*	-6780,560,-559,6780
contig_561	8021	16	N	N	1	none	*	559,561,-562,-562,562,562,562,566,-562,-562,-562,562,562,562,-564,-564
contig_569	7489	11	N	N	1	none	*	569,3298,-2727
contig_570	1071	13	N	N	1	both	*	570
contig_571	8361	114	N	N	10	none	*	-562,564,-566,571,-7483,7481,7482,7484,-7484,-7482,-7481,7483
contig_573	4951	10	N	N	1	both	*	573
contig_578	11961	44	N	N	4	none	*	576,576,-576,-576,578,-5371
contig_579	2466	13	N	N	1	both	*	579
contig_580	2469	3	N	N	1	both	*	580
contig_581	11344	6	N	N	1	both	*	581
contig_583	1579	6	N	N	1	none	*	583,-584
contig_585	1068	24	N	N	2	both	*	585
contig_586	2124	3	N	N	1	both	*	586
contig_588	1097	8	N	N	1	both	*	588
contig_589	2032	14	N	N	1	both	*	589
contig_590	4634	3	N	N	1	both	*	15507,590,-15507
contig_599	5956	52	N	N	5	both	*	599
contig_600	3987	13	N	N	1	both	*	600
contig_602	5428	93	N	N	8	left	*	601,602,-608
contig_603	6566	3	N	N	1	both	*	603
contig_604	3245	3	N	N	1	both	*	604
contig_605	5343	3	N	N	1	both	*	605
contig_606	1635	25	N	N	2	both	*	606
contig_607	3130	16	N	N	1	both	*	607
contig_609	2288	3	N	N	1	both	*	609
contig_610	4639	28	N	N	3	both	*	610
contig_613	4493	7	N	N	1	both	*	-611,612,613,-612,611
contig_614	2758	4	N	N	1	both	*	-611,612,614,-612
contig_616	1016	4	N	N	1	both	*	616
contig_617	2995	10	N	N	1	left	*	617,-619
contig_623	17381	12	N	N	1	none	*	-10609,-10608,-10606,623,-626,-625,627,-627,625,626,-625,627,625,-626,-625,627,-627,625,626
contig_624	9454	13	N	N	1	both	*	624
contig_629	2566	5	N	N	1	both	*	629
contig_630	1672	8	N	N	1	both	*	630
contig_631	1294	3	N	N	1	both	*	631
contig_632	4110	17	N	N	2	both	*	632
contig_633	759	47	N	N	4	both	*	633
contig_634	1933	5	N	N	1	both	*	634
contig_636	1961	4	N	N	1	both	*	636
contig_637	1475	15	N	N	1	both	*	637
contig_638	1899	3	N	N	1	both	*	638
contig_639	1342	3	N	N	1	both	*	639
contig_640	5134	4	N	N	1	both	*	640
contig_641	16437	11	N	N	1	both	*	9493,641
contig_642	1049	9	N	N	1	both	*	642
contig_643	1971	5	N	N	1	both	*	643
contig_644	2565	3	N	N	1	both	*	644
contig_645	1860	5	N	N	1	both	*	645
contig_646	3242	40	N	N	4	right	*	-647,646
contig_648	1370	3	N	N	1	both	*	648
contig_657	3958	18	N	N	2	none	*	657,-656,649,649,-649
contig_658	3059	8	N	N	1	both	*	658
contig_659	4546	11	N	N	1	both	*	659
contig_662	4972	50	N	N	5	none	*	661,661,662,-663,663
contig_664	1444	4	N	N	1	both	*	664
contig_666	4616	40	N	N	4	left	*	665,666,10290,-16466,-10290
contig_667	2014	4	N	N	1	both	*	667
contig_669	7086	5	N	N	1	none	*	-672,-670,-668,669,668,670,672
contig_673	1375	3	N	N	1	both	*	673
contig_676	4433	5	N	N	1	both	*	676
contig_677	9908	6	N	N	1	both	*	677
contig_681	3432	5	N	N	1	both	*	-680,681
contig_682	1801	62	N	N	6	both	*	682
contig_683	9341	8	N	N	1	both	*	683
contig_691	1003	69	N	N	6	both	*	691
contig_692	2799	5	N	N	1	both	*	692
contig_693	4270	32	N	N	3	none	*	684,684,-684,-684,693,-694,694
contig_695	9359	3	N	N	1	both	*	695
contig_696	3483	6	N	N	1	both	*	696
contig_697	3105	5	N	N	1	both	*	697
contig_698	4190	3	N	N	1	both	*	698
contig_699	3345	6	N	N	1	both	*	699
contig_704	7950	71	N	N	6	none	*	700,701,702,-701,700,701,704,-6170,-6170,6170
contig_705	1027	3	N	N	1	both	*	705
contig_706	5130	4	N	N	1	both	*	706
contig_707	1468	7	N	N	1	both	*	707
contig_708	1757	7	N	N	1	both	*	708
contig_709	3091	20	N	N	2	both	*	709
contig_710	10866	10	Y	N	1	none	*	710
contig_711	4019	3	N	N	1	both	*	711
contig_712	4841	8	N	N	1	both	*	712
contig_713	1134	4	N	N	1	both	*	713
contig_714	2538	43	N	N	4	both	*	714
contig_721	8038	52	N	N	5	none	*	-717,720,-720,717,718,-718,-717,721,2679,2671
contig_722	1361	13	N	N	1	both	*	722
contig_723	1578	5	N	N	1	both	*	723
contig_724	1122	8	N	N	1	both	*	724
contig_725	7242	4	N	N	1	both	*	15521,725,-15521
contig_726	2453	3	N	N	1	both	*	726
contig_727	2005	5	N	N	1	both	*	727
contig_729	3962	14	N	N	1	none	*	729,728,730,732
contig_731	2340	6	N	N	1	none	*	731
contig_733	2059	7	N	N	1	both	*	733
contig_735	4473	8	N	N	1	none	*	-728,735,728,730
contig_736	1561	7	N	N	1	none	*	736
contig_737	1490	3	N	N	1	both	*	737
contig_738	12974	3	N	N	1	both	*	738
contig_739	4512	4	N	N	1	both	*	739
contig_743	2889	4	N	N	1	both	*	743
contig_744	3268	3	N	N	1	both	*	744
contig_747	5528	1	N	N	1	left	*	746,-745,747,4721,4722
contig_748	3803	34	N	N	3	both	*	746,-745,746,-745,748,5339
contig_749	5374	8	N	N	1	both	*	749
contig_750	5833	16	N	N	1	both	*	750
contig_755	3719	9	N	N	1	both	*	755
contig_756	6966	25	N	N	2	none	*	751,752,-752,-751,756,14395
contig_758	6968	3	N	N	1	both	*	758
contig_759	520	0	N	N	1	both	*	759
contig_760	3739	6	N	N	1	both	*	760
contig_766	4472	3	N	N	1	both	*	766
contig_767	1370	22	N	N	2	both	*	767
contig_768	1930	7	N	N	1	both	*	768
contig_769	10002	3	N	N	1	both	*	769
contig_770	1505	3	N	N	1	both	*	770
contig_771	3071	8	N	N	1	both	*	771
contig_772	7833	14	N	N	1	both	*	772
contig_783	815	28	N	N	3	both	*	783
contig_784	2155	9	N	N	1	both	*	784
contig_785	8054	9	Y	N	1	none	*	785
contig_787	3898	5	N	N	1	both	*	786,787,-786
contig_789	8668	12	N	N	1	both	*	-790,789,-788,790
contig_791	1201	12	N	N	1	both	*	791
contig_792	8489	33	N	N	3	left	*	-790,788,792,-3371,3371,-797
contig_793	1836	10	N	N	1	both	*	793
contig_801	2941	9	N	N	1	both	*	801
contig_802	3653	4	N	N	1	both	*	802
contig_803	2665	17	N	N	2	both	*	803
contig_813	3455	5	N	N	1	both	*	813
contig_814	5852	4	N	N	1	both	*	814
contig_815	7093	10	Y	N	1	none	*	815
contig_816	1738	4	N	N	1	both	*	816
contig_817	2984	3	N	N	1	both	*	817
contig_818	1245	4	N	N	1	both	*	818
contig_820	5430	7	N	N	1	none	*	-819,820,819
contig_821	3635	7	N	N	1	both	*	821
contig_822	1408	3	N	N	1	both	*	822
contig_823	1499	22	N	N	2	both	*	823
contig_825	5281	4	N	N	1	both	*	825
contig_826	2163	4	N	N	1	both	*	826
contig_828	3614	6	N	N	1	both	*	-827,828,827
contig_830	1779	3	N	N	1	both	*	830
contig_831	4986	12	N	N	1	none	*	829,831,-829
contig_832	1260	3	N	N	1	both	*	832
contig_833	10753	6	N	N	1	none	*	-829,833,829
contig_838	4983	11	N	N	1	none	*	838,836,837,-836
contig_839	1603	4	N	N	1	both	*	839
contig_842	7247	9	N	N	1	both	*	842
contig_844	4458	3	N	N	1	both	*	843,844,-843
contig_845	4800	10	N	N	1	left	*	843,845,846
contig_847	1785	9	N	N	1	both	*	847
contig_848	1572	3	N	N	1	both	*	848
contig_849	4268	4	N	N	1	both	*	849
contig_850	5887	12	N	N	1	both	*	850
contig_851	5297	4	N	N	1	both	*	851
contig_852	3569	3	N	N	1	both	*	852
contig_853	11919	8	N	N	1	both	*	15528,853,-15528
contig_854	7470	28	N	N	3	both	*	854
contig_856	3900	9	N	N	1	both	*	856
contig_857	2335	15	N	N	1	none	*	-858,857,-858
contig_860	4077	14	N	N	1	none	*	-855,860,855
contig_861	7778	19	Y	N	2	none	*	861
contig_862	7399	4	N	N	1	both	*	862
contig_865	3074	3	N	N	1	both	*	865
contig_866	3094	3	N	N	1	both	*	866
contig_867	2550	5	N	N	1	both	*	867
contig_868	2581	11	N	N	1	both	*	868
contig_869	2961	8	N	N	1	both	*	869
contig_870	1676	17	N	N	2	both	*	870
contig_871	1347	12	N	N	1	both	*	871
contig_872	6609	5	N	N	1	none	*	873,872,-873
contig_874	3844	24	N	N	2	both	*	874
contig_875	2908	3	N	N	1	both	*	875
contig_876	3370	3	N	N	1	both	*	876
contig_879	9441	5	N	N	1	none	*	877,878,877,878,879,-878,-877
contig_880	639	7	N	N	1	both	*	880
contig_881	3042	3	N	N	1	both	*	881
contig_882	1616	12	N	N	1	both	*	882
contig_883	3757	4	N	N	1	both	*	883
contig_885	2176	4	N	N	1	both	*	885
contig_886	3982	14	N	N	1	none	*	884,886,-884
contig_887	2849	4	N	N	1	both	*	887
contig_890	12525	21	N	N	2	none	*	-888,890,-14245
contig_892	2486	3	N	N	1	none	*	-891,892,889
contig_895	1711	4	N	N	1	both	*	895,-894
contig_896	4755	8	N	N	1	none	*	-14245,896,-14245
contig_897	4543	8	N	N	1	both	*	897
contig_898	2975	3	N	N	1	both	*	898
contig_899	4262	5	N	N	1	both	*	899
contig_900	7465	4	N	N	1	both	*	900
contig_902	1468	27	N	N	2	both	*	902
contig_903	2720	4	N	N	1	both	*	903
contig_905	1970	23	N	N	2	both	*	905
contig_906	3254	71	N	N	6	both	*	906
contig_907	579	15	N	N	1	both	*	907
contig_908	1812	20	N	N	2	both	*	908
contig_910	1126	37	N	N	3	both	*	910
contig_911	1797	3	N	N	1	both	*	911
contig_912	2509	3	N	N	1	both	*	912
contig_916	4212	8	N	N	1	none	*	914,916,-915,-914
contig_917	4016	4	N	N	1	none	*	917,913,-913
contig_918	7044	7	N	N	1	both	*	918
contig_919	4252	4	N	N	1	both	*	919
contig_921	4742	6	N	N	1	none	*	920,921,-920
contig_922	1975	3	N	N	1	both	*	922
contig_923	2225	19	N	N	2	both	*	923
contig_926	7310	4	N	N	1	both	*	926
contig_927	1252	3	N	N	1	both	*	927
contig_928	2259	42	N	N	4	both	*	928
contig_929	8661	23	N	N	2	both	*	929
contig_932	4861	12	N	N	1	both	*	932
contig_950	7889	7	N	N	1	right	*	931,931,931,931,931,931,931,931,931,950,15543
contig_951	4467	3	N	N	1	both	*	951
contig_952	1015	7	N	N	1	both	*	952
contig_953	2426	24	N	N	2	both	*	953
contig_954	6102	59	N	N	5	both	*	954
contig_955	1173	9	N	N	1	both	*	955
contig_957	1241	9	N	N	1	none	*	957,-956,956
contig_958	1883	14	N	N	1	none	*	-956,958
contig_959	4776	26	N	N	2	right	*	-930,959
contig_960	1772	5	N	N	1	both	*	960
contig_961	6713	17	N	N	2	none	*	944,-944,944,-944,944,961,-12643
contig_962	5025	24	N	N	2	both	*	962
contig_963	6686	15	N	N	1	right	*	942,942,963,15543
contig_964	4544	7	N	N	1	both	*	964
contig_965	1947	5	N	N	1	both	*	965
contig_968	2785	6	N	N	1	both	*	968
contig_969	3116	8	N	N	1	none	*	-966,969,966,967,972
contig_970	2259	4	N	N	1	both	*	970
contig_971	15247	7	N	N	1	right	*	-972,-967,-966,971
contig_978	5491	4	N	N	1	none	*	976,978,-976,-974,977
contig_979	6876	11	N	N	1	both	*	979
contig_980	2251	3	N	N	1	both	*	980
contig_981	2612	4	N	N	1	both	*	981
contig_982	3778	3	N	N	1	both	*	982
contig_983	9448	21	N	N	2	both	*	983
contig_984	2343	6	N	N	1	both	*	984
contig_985	9769	4	N	N	1	both	*	985
contig_986	1223	3	N	N	1	both	*	986
contig_989	1353	9	N	N	1	both	*	989
contig_990	1082	21	N	N	2	both	*	990
contig_991	8809	10	N	N	1	none	*	987,991,-987
contig_992	3085	6	N	N	1	both	*	992
contig_994	4127	4	N	N	1	none	*	994,993,-993
contig_997	11930	36	N	N	3	none	*	-996,997,13715,13717,-13718
contig_998	1856	14	N	N	1	both	*	998
contig_1000	3202	6	N	N	1	left	*	1000,-1001
contig_1007	1068	27	N	N	2	both	*	1007
contig_1012	1931	3	N	N	1	both	*	1012
contig_1013	4612	10	N	N	1	both	*	1013
contig_1016	4418	6	N	N	1	both	*	1016
contig_1017	3063	4	N	N	1	both	*	1017
contig_1018	6267	8	N	N	1	both	*	1015,1018,-1015
contig_1019	4239	3	N	N	1	both	*	1019
contig_1020	3403	15	N	N	1	both	*	1020
contig_1021	2088	3	N	N	1	both	*	1021
contig_1022	2737	4	N	N	1	both	*	1022
contig_1023	8843	8	N	N	1	both	*	1023
contig_1025	3423	7	N	N	1	none	*	1024,1025,-1024
contig_1027	5059	5	N	N	1	both	*	1027
contig_1028	672	22	N	N	2	both	*	1028
contig_1030	3969	8	N	N	1	none	*	1029,1030,-1029
contig_1031	1311	9	N	N	1	both	*	1031
contig_1032	2163	3	N	N	1	both	*	1032
contig_1034	5508	3	N	N	1	both	*	1033,1034,-1033
contig_1035	2728	3	N	N	1	both	*	1035
contig_1037	3351	10	N	N	1	both	*	1037
contig_1038	4288	24	N	N	2	left	*	1036,1038,-1040,1040,-1040,-1039
contig_1045	7350	79	N	N	7	none	*	-1044,1044,-1044,1044,1045,-1046,1048
contig_1047	929	5	N	N	1	both	*	1047
contig_1049	3703	5	N	N	1	both	*	1049
contig_1055	1583	17	N	N	2	both	*	1055
contig_1056	1337	8	N	N	1	both	*	1056
contig_1057	11083	5	N	N	1	both	*	1054,1057,-1054
contig_1058	2303	3	N	N	1	both	*	1058
contig_1060	13475	37	N	N	3	left	*	-1059,1060,1790,-1789,-1788
