#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_248	2258	3	N	N	1	both	*	248
contig_249	1838	4	N	N	1	both	*	249
contig_250	3109	5	N	N	1	both	*	250
contig_252	2757	3	N	N	1	both	*	252
contig_256	4470	3	N	N	1	both	*	256
contig_258	4894	5	Y	N	1	none	*	258
contig_265	3305	6	N	N	1	both	*	265
contig_266	7496	34	N	N	1	none	*	267,263,263,263,262,262,264,266,-264,-263,-262,-263
contig_268	1335	4	N	N	1	both	*	268
contig_270	2271	3	N	N	1	both	*	270
contig_271	4886	5	N	N	1	both	*	271
contig_272	1410	3	N	N	1	both	*	272
contig_278	5897	3	N	N	1	both	*	278
contig_282	2807	5	N	N	1	both	*	282
contig_289	2356	3	N	N	1	both	*	289
contig_290	1513	10	N	N	1	both	*	290
contig_291	2216	3	N	N	1	both	*	291
contig_292	2373	5	N	N	1	both	*	292
contig_293	2227	3	N	N	1	both	*	293
contig_294	3023	3	N	N	1	both	*	294
contig_295	1270	4	N	N	1	both	*	295
contig_296	2520	5	N	N	1	both	*	296
contig_297	4908	4	N	N	1	both	*	297
contig_298	2229	3	N	N	1	both	*	298
contig_299	2660	3	N	N	1	both	*	299
contig_301	1657	3	N	N	1	both	*	301
contig_303	2889	3	N	N	1	both	*	303
contig_306	2777	3	N	N	1	both	*	306
contig_307	2346	3	N	N	1	both	*	307
contig_308	2348	3	N	N	1	both	*	308
contig_309	2385	3	N	N	1	both	*	309
contig_310	6643	12	N	N	1	left	*	310,-311
contig_312	1060	5	N	N	1	both	*	312
contig_313	1094	5	N	N	1	both	*	313
contig_314	3309	3	N	N	1	both	*	314
contig_315	2254	3	N	N	1	both	*	315
contig_316	2786	3	N	N	1	left	*	316,317
contig_318	5141	17	N	N	1	left	*	318,-319
contig_320	2596	3	N	N	1	both	*	320
contig_321	3076	6	N	N	1	both	*	321
contig_324	2652	3	N	N	1	both	*	324
contig_325	3469	3	N	N	1	both	*	325
contig_327	1127	4	N	N	1	both	*	327
contig_328	3212	3	N	N	1	both	*	328
contig_329	2877	3	N	N	1	both	*	329
contig_331	2296	3	N	N	1	both	*	331
contig_332	2590	3	N	N	1	both	*	332
contig_333	3001	3	N	N	1	both	*	333
contig_334	2571	4	N	N	1	both	*	334
contig_335	2351	3	N	N	1	both	*	335
contig_336	8550	3	N	N	1	both	*	336
contig_337	2265	3	N	N	1	both	*	337
contig_338	2299	3	N	N	1	both	*	338
contig_339	3876	3	N	N	1	both	*	339
contig_340	1164	3	N	N	1	both	*	340
contig_341	2929	3	N	N	1	both	*	341
contig_342	2005	6	N	N	1	both	*	342
contig_343	5984	3	N	N	1	both	*	343
contig_344	2671	3	N	N	1	both	*	344
contig_345	2282	3	N	N	1	both	*	345
contig_346	2245	3	N	N	1	both	*	346
contig_347	2364	3	N	N	1	both	*	347
contig_348	2538	3	N	N	1	both	*	348
contig_349	5504	3	N	N	1	both	*	349
contig_350	1485	4	N	N	1	both	*	350
contig_1	649	124173	N	Y	839	none	*	1
contig_2	733	2	N	Y	1	none	*	2
contig_3	515	132	N	Y	1	none	*	3
contig_4	549	870	N	Y	6	none	*	4
contig_5	1224	3	N	Y	1	none	*	5
contig_6	503	143	N	Y	1	none	*	6
contig_7	503	31	N	Y	1	none	*	7
contig_8	791	9	N	Y	1	none	*	8
contig_9	690	34	N	Y	1	none	*	9
contig_10	717	218	N	Y	1	none	*	10
contig_11	537	249	N	Y	2	none	*	11
contig_12	1058	7	N	Y	1	none	*	12
contig_13	523	70	N	Y	1	none	*	13
contig_14	2533	1	N	Y	1	none	*	14
contig_15	603	3	N	Y	1	none	*	15
contig_16	544	154	N	Y	1	none	*	16
contig_17	695	34	N	Y	1	none	*	17
contig_18	537	269	N	Y	2	none	*	18
contig_19	1511	1	N	Y	1	none	*	19
contig_20	1379	1	N	Y	1	none	*	20
contig_21	542	539	N	Y	4	none	*	21
contig_22	690	27	N	Y	1	none	*	22
contig_23	567	16	N	Y	1	none	*	23
contig_24	7756	1	N	Y	1	none	*	24
contig_25	2548	2	N	Y	1	none	*	25
contig_26	546	127	N	Y	1	none	*	26
contig_27	511	417	N	Y	3	none	*	27
contig_28	3210	0	N	Y	1	none	*	28
contig_29	1246	6	N	Y	1	none	*	29
contig_30	565	18	N	Y	1	none	*	30
contig_31	654	1	N	Y	1	none	*	31
contig_32	522	24	N	Y	1	none	*	32
contig_33	620	6	N	Y	1	none	*	33
contig_34	1194	1	N	Y	1	none	*	34
contig_35	6152	1	N	Y	1	none	*	35
contig_36	2354	28	N	Y	1	none	*	36
contig_37	818	71	N	Y	1	none	*	37
contig_38	775	1	N	Y	1	none	*	38
contig_39	823	34	N	Y	1	none	*	39
contig_40	548	105	N	Y	1	none	*	40
contig_41	759	1272	N	Y	9	none	*	41
contig_42	657	121	N	Y	1	none	*	42
contig_43	504	89	N	Y	1	none	*	43
contig_44	717	33	N	Y	1	none	*	44
contig_45	514	24	N	Y	1	none	*	45
contig_46	1855	4	N	Y	1	none	*	46
contig_47	700	1	N	Y	1	none	*	47
contig_48	822	6	N	Y	1	none	*	48
contig_52	2220	7	N	Y	1	none	*	52
contig_60	575	4397	N	Y	30	none	*	60
contig_61	550	221	N	Y	1	none	*	61
contig_68	836	206	N	Y	1	none	*	68
contig_69	3366	3	N	Y	1	none	*	69
contig_70	507	6	N	Y	1	none	*	70
contig_79	509	9217	N	Y	62	none	*	79
contig_81	1785	17	N	Y	1	none	*	81
contig_82	1383	5	N	Y	1	none	*	82
contig_86	3037	2	N	Y	1	none	*	86
contig_87	3866	1	N	Y	1	none	*	87
contig_88	716	6	N	Y	1	none	*	88
contig_89	579	4	N	Y	1	none	*	89
contig_90	1246	1	N	Y	1	none	*	90
contig_91	851	5	N	Y	1	none	*	91
contig_92	2246	1	N	Y	1	none	*	92
contig_93	830	13	N	Y	1	none	*	93
contig_94	2806	0	N	Y	1	none	*	94
contig_95	2505	2	N	Y	1	none	*	95
contig_96	888	75	N	Y	1	none	*	96
contig_102	14087	2	N	Y	1	none	*	102
contig_112	1383	482	N	Y	3	none	*	112
contig_113	558	149	N	Y	1	none	*	113
contig_114	532	105	N	Y	1	none	*	114
contig_115	895	193	N	Y	1	none	*	115
contig_116	872	15	N	Y	1	none	*	116
contig_117	617	60	N	Y	1	none	*	117
contig_118	1045	621	N	Y	4	none	*	118
contig_119	1180	3	N	Y	1	none	*	119
contig_120	641	38	N	Y	1	none	*	120
contig_121	942	624	N	Y	4	none	*	121
contig_122	858	16	N	Y	1	none	*	122
contig_123	694	66	N	Y	1	none	*	123
contig_124	1223	1	N	Y	1	none	*	124
contig_125	602	79	N	Y	1	none	*	125
contig_127	1619	15	N	Y	1	none	*	127
contig_128	504	81	N	Y	1	none	*	128
contig_129	504	679	N	Y	5	none	*	129
contig_130	694	4	N	Y	1	none	*	130
contig_131	720	27	N	Y	1	none	*	131
contig_132	711	8	N	Y	1	none	*	132
contig_133	2229	44	N	Y	1	none	*	133
contig_136	2772	4	Y	Y	1	none	*	136
contig_141	1476	56	N	Y	1	none	*	141
contig_142	794	157	N	Y	1	none	*	142
contig_144	1279	9	N	Y	1	none	*	144
contig_146	1066	9	N	Y	1	none	*	146
contig_150	1040	1	N	Y	1	none	*	150
contig_151	1100	2	N	Y	1	none	*	151
contig_160	4307	2	Y	Y	1	none	*	160
contig_162	679	232	N	Y	2	none	*	162
contig_164	1995	4	N	Y	1	none	*	164
contig_168	600	13471	N	Y	91	none	*	168
contig_169	1814	4	N	Y	1	none	*	169
contig_170	638	102	N	Y	1	none	*	170
contig_171	553	195	N	Y	1	none	*	171
contig_172	2121	2	N	Y	1	none	*	172
contig_173	1342	34	N	Y	1	none	*	173
contig_174	887	193	N	Y	1	none	*	174
contig_175	13325	2	Y	Y	1	none	*	175
contig_182	789	54	N	Y	1	none	*	182
contig_189	913	120	N	Y	1	none	*	189
contig_190	881	204	N	Y	1	none	*	190
contig_191	671	199	N	Y	1	none	*	191
contig_192	559	229	N	Y	2	none	*	192
contig_193	844	108	N	Y	1	none	*	193
contig_210	1251	216	N	Y	1	none	*	210
contig_211	524	159	N	Y	1	none	*	211
contig_212	1267	146	N	Y	1	none	*	212
contig_215	579	58	N	Y	1	none	*	215
contig_216	1421	12	N	Y	1	none	*	216
contig_217	501	65	N	Y	1	none	*	217
contig_218	1183	14	N	Y	1	none	*	218
contig_219	529	38	N	Y	1	none	*	219
contig_223	1173	32	N	Y	1	none	*	223
contig_224	1684	12	N	Y	1	none	*	224
contig_228	1926	2	Y	Y	1	none	*	228
contig_230	561	312	N	Y	2	none	*	230
contig_231	553	340	N	Y	2	none	*	231
contig_232	509	138	N	Y	1	none	*	232
contig_233	518	31	N	Y	1	none	*	233
contig_234	1004	4	N	Y	1	none	*	234
contig_241	3039	1	Y	Y	1	none	*	241
contig_243	2366	0	Y	Y	1	none	*	243
contig_245	2295	77	Y	Y	1	none	*	245
contig_251	1515	49	Y	Y	1	none	*	251
contig_253	1322	51	N	Y	1	none	*	253
contig_254	895	19	N	Y	1	none	*	254
contig_255	1054	95	N	Y	1	none	*	255
contig_257	2749	1	N	Y	1	none	*	257
contig_259	1683	0	N	Y	1	none	*	259
contig_260	850	0	N	Y	1	right	*	260
contig_261	643	1	N	Y	1	both	*	261
contig_269	4009	4	Y	Y	1	none	*	269
contig_273	1042	1179	N	Y	8	none	*	273
contig_274	721	1014	N	Y	7	none	*	274
contig_275	722	140	N	Y	1	none	*	275
contig_276	5455	1	N	Y	1	none	*	276
contig_277	506	155	N	Y	1	none	*	277
contig_279	807	171	N	Y	1	none	*	279
contig_280	784	163	N	Y	1	none	*	280
contig_281	523	121	N	Y	1	none	*	281
contig_283	884	137	N	Y	1	none	*	283
contig_284	505	3684	N	Y	25	none	*	284
contig_285	558	59	N	Y	1	none	*	285
contig_286	540	178	N	Y	1	none	*	286
contig_287	550	399	N	Y	3	none	*	287
contig_288	1201	12	N	Y	1	none	*	288
contig_300	1126	19	Y	Y	1	none	*	300
contig_302	2055	12	Y	Y	1	none	*	302
contig_304	3625	1	Y	Y	1	none	*	304
contig_305	3186	2	Y	Y	1	none	*	305
contig_317	2299	2	N	Y	1	none	*	317
contig_322	2012	13	Y	Y	1	none	*	322
contig_323	3300	16	Y	Y	1	none	*	323
contig_326	9832	1	N	Y	1	none	*	326
contig_330	1497	0	Y	Y	1	none	*	330
contig_351	2450	1	N	Y	1	none	*	351
contig_353	7968	1	Y	Y	1	none	*	353
contig_354	1904	3	Y	Y	1	none	*	354
contig_355	2883	3	Y	Y	1	none	*	355
contig_356	5954	2	Y	Y	1	none	*	356
contig_357	2283	64	Y	Y	1	none	*	357
contig_358	2292	2	Y	Y	1	none	*	358
contig_360	9157	2	Y	Y	1	none	*	360
contig_361	1859	8	Y	Y	1	none	*	361
contig_362	3688	2	Y	Y	1	none	*	362
contig_363	2443	4	Y	Y	1	none	*	363
contig_364	3205	2	Y	Y	1	none	*	364
contig_365	3127	1	N	Y	1	left	*	365
contig_366	4119	1	Y	Y	1	none	*	366
contig_367	2962	2	Y	Y	1	none	*	367
contig_368	3805	4	Y	Y	1	none	*	368
