#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_125	3280	3	N	N	1	both	*	125
contig_135	8238	6	N	N	1	none	*	-134,133,135,-133,-131,-132,-130,126
contig_136	3388	3	N	N	1	both	*	136
contig_137	1106	3	N	N	1	both	*	137
contig_139	4015	7	N	N	1	none	*	139,138
contig_140	5061	10	N	N	1	both	*	6523,140,-6523
contig_141	6581	11	N	N	1	both	*	141
contig_142	1563	7	N	N	1	both	*	142
contig_143	3534	9	N	N	1	both	*	143
contig_144	3898	11	N	N	1	both	*	144
contig_145	4720	8	N	N	1	both	*	145
contig_146	5651	4	N	N	1	both	*	6524,146,-6524
contig_147	2599	4	N	N	1	both	*	147
contig_151	1303	44	N	N	6	both	*	151
contig_152	2612	6	N	N	1	both	*	152
contig_154	2435	6	N	N	1	both	*	153,154
contig_155	1694	4	N	N	1	both	*	155
contig_156	2408	5	N	N	1	both	*	156
contig_159	2036	4	N	N	1	both	*	159
contig_160	2258	8	N	N	1	both	*	160
contig_161	1029	12	N	N	2	both	*	161
contig_162	557	16	N	N	2	both	*	162
contig_163	2153	11	N	N	1	both	*	163,-6526
contig_164	2056	5	N	N	1	both	*	164
contig_165	2350	3	N	N	1	both	*	165
contig_166	3972	13	N	N	2	both	*	166
contig_167	1003	5	N	N	1	both	*	167
contig_168	2329	8	N	N	1	both	*	168
contig_169	3379	3	N	N	1	both	*	169
contig_170	4947	4	N	N	1	both	*	170
contig_172	5686	20	N	N	3	both	*	171,171,171,171,172,-171,-171,-171
contig_173	2103	7	N	N	1	both	*	173
contig_174	5235	6	N	N	1	both	*	174
contig_175	3925	21	N	N	3	both	*	175
contig_176	2291	4	N	N	1	both	*	176
contig_178	3117	4	N	N	1	both	*	178
contig_179	3035	4	N	N	1	both	*	-177,179,177
contig_180	2770	7	N	N	1	both	*	180
contig_181	2580	3	N	N	1	both	*	181
contig_182	2605	4	N	N	1	both	*	182
contig_183	2665	41	N	N	5	left	*	183,184
contig_185	1720	7	N	N	1	both	*	185
contig_186	5310	4	N	N	1	both	*	186
contig_191	4596	26	N	N	3	both	*	191
contig_192	2054	4	N	N	1	both	*	192
contig_199	1467	5	N	N	1	both	*	199
contig_200	1919	3	N	N	1	both	*	200
contig_201	4260	6	N	N	1	both	*	201
contig_202	1748	10	N	N	1	both	*	202
contig_204	6147	6	N	N	1	both	*	204
contig_205	7441	6	N	N	1	both	*	205
contig_206	1238	5	N	N	1	both	*	206
contig_212	4283	27	N	N	3	none	*	211,210,212,-209
contig_214	3489	3	N	N	1	both	*	214
contig_235	1332	8	N	N	1	both	*	235
contig_236	1493	9	N	N	1	both	*	236
contig_237	1797	43	N	N	5	both	*	237
contig_238	10249	18	N	N	2	right	*	-227,-228,-218,-217,-221,-221,222,238,-4333,-4333
contig_239	3225	18	N	N	2	both	*	239
contig_240	2833	12	N	N	2	both	*	240
contig_241	6408	32	N	N	4	right	*	-228,-218,-217,-221,222,241,-3460
contig_243	6104	3	N	N	1	both	*	243
contig_244	3321	3	N	N	1	both	*	244
contig_245	6444	3	N	N	1	both	*	245
contig_246	1150	4	N	N	1	both	*	246
contig_247	1387	4	N	N	1	both	*	247
contig_248	1401	4	N	N	1	both	*	248
contig_249	2413	6	N	N	1	both	*	249
contig_250	3148	3	N	N	1	both	*	250
contig_282	3515	25	N	N	3	right	*	-255,252,252,252,252,252,282,-601
contig_283	6492	7	N	N	1	both	*	283
contig_285	1760	8	N	N	1	both	*	285
contig_286	3282	3	N	N	1	both	*	286
contig_287	2038	5	N	N	1	both	*	287
contig_288	1054	7	N	N	1	both	*	288
contig_290	7801	4	N	N	1	both	*	290
contig_291	1239	8	N	N	1	both	*	291
contig_292	1544	4	N	N	1	both	*	292
contig_293	5382	12	N	N	2	none	*	252,252,293,-4867
contig_294	1915	6	N	N	1	both	*	294
contig_295	1138	3	N	N	1	both	*	295
contig_296	1696	7	N	N	1	both	*	296
contig_297	1627	13	N	N	2	both	*	297
contig_298	3243	5	N	N	1	both	*	298
contig_302	1061	9	N	N	1	both	*	302
contig_303	2211	4	N	N	1	both	*	303
contig_304	2812	3	N	N	1	both	*	304
contig_306	7613	49	N	N	6	left	*	305,305,306,308
contig_307	779	20	N	N	3	both	*	307
contig_309	3652	5	N	N	1	both	*	309
contig_310	1138	7	N	N	1	both	*	310
contig_311	2416	23	N	N	3	both	*	311
contig_313	3363	3	N	N	1	both	*	313
contig_314	8893	3	N	N	1	both	*	314
contig_316	3209	10	N	N	1	left	*	316,-317
contig_318	1577	5	N	N	1	both	*	318
contig_319	2394	4	N	N	1	both	*	319
contig_321	1407	3	N	N	1	both	*	321
contig_325	2964	12	N	N	2	right	*	322,323,325,-327
contig_326	537	10	N	N	1	both	*	326
contig_328	2169	7	N	N	1	both	*	328
contig_338	5404	19	N	N	2	none	*	-332,330,331,337,-337,338,-2321
contig_339	4568	3	N	N	1	both	*	339
contig_340	3493	3	N	N	1	both	*	340
contig_341	4082	5	N	N	1	both	*	6543,341,-6543
contig_342	2521	3	N	N	1	both	*	342
contig_344	5805	3	N	N	1	both	*	344
contig_346	7609	3	N	N	1	both	*	346
contig_347	1614	9	N	N	1	both	*	347
contig_348	3432	3	N	N	1	both	*	348
contig_349	4869	9	N	N	1	both	*	6550,349,-6550
contig_350	5012	3	N	N	1	both	*	350
contig_351	3259	3	N	N	1	none	*	-352,351,352
contig_353	778	7	N	N	1	none	*	353
contig_354	1073	3	N	N	1	both	*	354
contig_358	4527	4	N	N	1	none	*	362,-360,358,-360,356,-356,360,-362
contig_359	2353	9	N	N	1	none	*	362,-360,359
contig_363	7025	8	N	N	1	none	*	6552,363,-6552
contig_364	1532	3	N	N	1	both	*	364
contig_366	1779	3	N	N	1	both	*	366
contig_367	1362	3	N	N	1	both	*	367
contig_368	2517	6	N	N	1	both	*	368
contig_370	8058	17	N	N	2	none	*	369,369,370,6553,-371,-6553
contig_372	1480	3	N	N	1	both	*	372
contig_373	2644	5	N	N	1	both	*	373
contig_374	2217	3	N	N	1	both	*	374
contig_375	3492	52	N	N	7	both	*	375
contig_376	3640	4	N	N	1	both	*	376
contig_386	3567	30	N	N	4	both	*	386
contig_387	1658	32	N	N	4	both	*	387
contig_388	1730	26	N	N	3	both	*	388
contig_389	2898	5	N	N	1	both	*	389
contig_390	4019	3	N	N	1	both	*	390
contig_391	2172	3	N	N	1	both	*	391
contig_392	1349	5	N	N	1	both	*	392
contig_395	2564	4	N	N	1	both	*	395
contig_397	1691	4	N	N	1	both	*	397
contig_398	4045	13	N	N	2	both	*	-394,-393,398,393,393,393
contig_400	3907	4	N	N	1	both	*	400
contig_401	1083	4	N	N	1	both	*	401
contig_404	2977	7	N	N	1	both	*	404
contig_405	4863	11	N	N	1	both	*	405
contig_407	1215	3	N	N	1	both	*	407
contig_408	4199	5	N	N	1	both	*	408
contig_409	2249	3	N	N	1	both	*	409
contig_411	1417	5	N	N	1	both	*	411
contig_412	3464	27	N	N	3	both	*	412
contig_413	2478	3	N	N	1	both	*	413
contig_414	1812	5	N	N	1	both	*	414
contig_415	2882	8	N	N	1	both	*	415
contig_416	1257	4	N	N	1	both	*	416
contig_417	1430	5	N	N	1	both	*	417
contig_418	2360	3	N	N	1	both	*	418
contig_419	1779	4	N	N	1	both	*	419
contig_421	3016	3	N	N	1	right	*	420,421
contig_422	6638	7	N	N	1	both	*	422
contig_423	2759	3	N	N	1	both	*	423
contig_425	3489	6	N	N	1	both	*	425
contig_426	4063	5	N	N	1	both	*	6562,426,-6562
contig_427	3544	6	N	N	1	both	*	427
contig_428	2938	5	N	N	1	both	*	428
contig_429	2403	3	N	N	1	both	*	429
contig_430	3884	3	N	N	1	both	*	430
contig_431	2251	7	N	N	1	both	*	431
contig_432	1051	9	N	N	1	both	*	432
contig_433	5286	8	N	N	1	both	*	433
contig_434	622	59	N	N	7	both	*	434
contig_439	1211	50	N	N	6	both	*	439
contig_442	1422	7	N	N	1	both	*	442
contig_443	1645	3	N	N	1	both	*	443
contig_444	1580	10	N	N	1	both	*	444
contig_445	1139	10	N	N	1	both	*	445
contig_449	1808	5	N	N	1	both	*	449
contig_450	3096	6	N	N	1	both	*	450
contig_452	4068	36	N	N	5	left	*	452,454,456,458
contig_453	3387	8	N	N	1	both	*	453
contig_459	1993	3	N	N	1	both	*	459
contig_460	5128	12	N	N	2	both	*	-6566,460,6566
contig_461	2854	4	N	N	1	both	*	461
contig_463	3485	6	N	N	1	none	*	462,463,-462
contig_464	1558	5	N	N	1	both	*	464
contig_465	4678	6	N	N	1	both	*	465,466,6568
contig_467	4885	8	N	N	1	both	*	-466,467,466
contig_468	2206	3	N	N	1	both	*	468
contig_469	1120	5	N	N	1	both	*	469
contig_470	4147	3	N	N	1	both	*	470
contig_471	2379	16	N	N	2	both	*	471
contig_472	4218	3	N	N	1	both	*	472
contig_473	1882	8	N	N	1	both	*	473
contig_474	2167	3	N	N	1	both	*	474
contig_476	3398	5	N	N	1	both	*	476
contig_483	8327	16	N	N	2	none	*	-480,-478,479,481,482,483,-482,-481,-479,478
contig_484	1971	5	N	N	1	both	*	484
contig_485	1401	15	N	N	2	none	*	485
contig_487	1279	5	N	N	1	both	*	487
contig_488	2914	4	N	N	1	both	*	488
contig_489	1449	5	N	N	1	both	*	489
contig_491	620	34	N	N	4	both	*	491
contig_492	881	4	N	N	1	both	*	492
contig_493	1336	6	N	N	1	both	*	493
contig_494	4751	5	N	N	1	left	*	494,495
contig_496	2671	3	N	N	1	both	*	496
contig_497	2377	3	N	N	1	both	*	497
contig_498	2639	5	N	N	1	both	*	498
contig_499	2095	9	N	N	1	both	*	499
contig_500	3296	3	N	N	1	both	*	500
contig_504	3174	5	N	N	1	both	*	504
contig_505	2032	3	N	N	1	both	*	505
contig_506	1083	7	N	N	1	both	*	506
contig_507	2714	11	N	N	1	both	*	507
contig_508	1610	5	N	N	1	both	*	508
contig_509	4686	3	N	N	1	both	*	509
contig_510	3026	4	N	N	1	both	*	510
contig_511	3980	8	N	N	1	both	*	511
contig_512	3761	5	N	N	1	both	*	512
contig_513	2015	3	N	N	1	both	*	513
contig_514	3078	3	N	N	1	both	*	514
contig_515	2012	5	N	N	1	both	*	515
contig_516	1138	3	N	N	1	both	*	516
contig_517	3037	4	N	N	1	both	*	517
contig_518	2169	3	N	N	1	both	*	518
contig_519	1557	21	N	N	3	both	*	519
contig_520	3558	28	N	N	4	both	*	520
contig_521	4625	8	N	N	1	both	*	521
contig_522	2633	6	N	N	1	both	*	522
contig_523	2546	3	N	N	1	both	*	523
contig_524	7354	5	N	N	1	both	*	524
contig_525	3416	3	N	N	1	both	*	525
contig_530	11268	36	N	N	5	right	*	-528,-529,529,528,530
contig_532	8696	3	N	N	1	none	*	6577,532,-6577
contig_533	7910	4	N	N	1	both	*	533
contig_534	1473	3	N	N	1	both	*	534
contig_538	8126	5	N	N	1	both	*	537,538,-537
contig_539	1751	5	N	N	1	both	*	539
contig_540	1504	4	N	N	1	both	*	540
contig_541	4240	5	N	N	1	both	*	541
contig_542	1714	4	N	N	1	both	*	542
contig_543	1845	5	N	N	1	both	*	543
contig_551	1017	13	N	N	2	both	*	551
contig_552	6647	93	N	N	12	right	*	544,-544,546,547,549,-549,-547,-546,544,552,1899
contig_553	4059	6	N	N	1	both	*	553
contig_554	1999	4	N	N	1	both	*	554
contig_555	6252	14	N	N	2	both	*	555
contig_556	924	4	N	N	1	both	*	556
contig_559	1537	4	N	N	1	both	*	559
contig_560	3637	23	N	N	3	both	*	560
contig_562	3780	8	N	N	1	none	*	561,562,-561
contig_563	2918	7	N	N	1	both	*	563
contig_568	1535	7	N	N	1	both	*	568
contig_569	1665	4	N	N	1	both	*	569
contig_570	4030	5	N	N	1	both	*	570
contig_571	1843	4	N	N	1	both	*	571
contig_572	4712	4	N	N	1	both	*	572
contig_573	1101	4	N	N	1	both	*	573
contig_574	1387	3	N	N	1	both	*	574
contig_575	2752	4	N	N	1	both	*	575
contig_576	1617	9	N	N	1	both	*	576
contig_577	6622	9	N	N	1	both	*	577
contig_578	2340	3	N	N	1	both	*	578
contig_579	2412	5	N	N	1	both	*	579
contig_580	4996	3	N	N	1	both	*	580
contig_581	3133	4	N	N	1	both	*	581
contig_587	4250	108	N	N	14	none	*	-583,-582,582,583,584,585,587,589
contig_588	6571	3	N	N	1	both	*	588
contig_590	4560	7	N	N	1	both	*	590
contig_591	1664	6	N	N	1	both	*	591
contig_592	2520	4	N	N	1	both	*	592
contig_593	10904	11	N	N	1	both	*	593
contig_594	2664	3	N	N	1	both	*	594
contig_595	3823	4	N	N	1	both	*	595
contig_596	6125	11	N	N	1	both	*	-6582,596,6582
contig_597	1994	6	N	N	1	both	*	597
contig_600	2645	6	N	N	1	both	*	600
contig_602	5841	11	N	N	1	both	*	601,601,602,-601
contig_603	1888	13	N	N	2	both	*	603
contig_604	3467	9	N	N	1	both	*	604
contig_605	1535	12	N	N	2	both	*	605
contig_606	1400	6	N	N	1	both	*	606
contig_607	7666	3	N	N	1	both	*	607
contig_608	3810	4	N	N	1	both	*	608
contig_609	2427	4	N	N	1	both	*	609
contig_610	2287	6	N	N	1	both	*	610
contig_611	534	14	N	N	2	both	*	611
contig_615	3808	5	N	N	1	none	*	617,-614,615,-614
contig_616	9705	5	N	N	1	none	*	-614,616,614,-617
contig_618	2719	4	N	N	1	both	*	618
contig_619	1603	5	N	N	1	both	*	619
contig_620	3980	7	N	N	1	right	*	-621,620
contig_622	1755	6	N	N	1	both	*	622
contig_623	1456	3	N	N	1	both	*	623
contig_625	582	11	N	N	1	both	*	625
contig_626	4817	19	N	N	2	both	*	626
contig_629	5441	4	N	N	1	none	*	-631,627,628,629,-628,-627,631
contig_630	1538	9	N	N	1	both	*	630
contig_633	3001	6	N	N	1	both	*	632,633,-632
contig_634	1351	11	N	N	1	both	*	634
contig_635	1398	6	N	N	1	both	*	635
contig_636	4428	6	N	N	1	both	*	636
contig_637	1089	3	N	N	1	both	*	637
contig_639	2549	8	N	N	1	both	*	639
contig_640	2324	3	N	N	1	both	*	640
contig_641	2350	5	N	N	1	both	*	641
contig_642	2640	5	N	N	1	both	*	642
contig_643	1056	7	N	N	1	both	*	643
contig_644	1380	5	N	N	1	both	*	644
contig_646	3659	5	N	N	1	both	*	646
contig_647	1846	3	N	N	1	both	*	647
contig_649	1022	31	N	N	4	both	*	649
contig_650	2711	3	N	N	1	both	*	650
contig_652	1618	8	N	N	1	both	*	652
contig_653	2463	3	N	N	1	both	*	653
contig_654	3601	4	N	N	1	both	*	654
contig_655	2810	3	N	N	1	both	*	655
contig_656	1938	4	N	N	1	both	*	656
contig_657	2353	11	N	N	1	both	*	657
contig_658	6360	10	N	N	1	both	*	658
contig_659	6699	5	N	N	1	both	*	659
contig_660	5362	3	N	N	1	both	*	660
contig_661	3283	3	N	N	1	both	*	661
contig_663	1832	8	N	N	1	both	*	663
contig_664	1149	9	N	N	1	both	*	664
contig_665	1706	6	N	N	1	both	*	665
contig_666	4647	10	N	N	1	both	*	666
contig_667	556	9	N	N	1	both	*	667
contig_669	4092	23	N	N	3	left	*	668,669,670,672,-672,-670
contig_671	1968	3	N	N	1	both	*	671
contig_674	4781	10	N	N	1	both	*	674
contig_675	707	37	N	N	5	both	*	675
contig_677	4316	3	N	N	1	both	*	677
contig_678	2478	5	N	N	1	both	*	678
contig_679	1890	7	N	N	1	both	*	679
contig_680	3474	20	N	N	3	both	*	680
contig_681	6410	8	N	N	1	both	*	6591,681,-6591,-676
contig_682	1733	25	N	N	3	both	*	682
contig_683	1563	3	N	N	1	both	*	683
contig_684	2496	17	N	N	2	both	*	684
contig_686	4671	9	N	N	1	none	*	685,686,-685
contig_687	4299	10	N	N	1	both	*	687
contig_688	1385	3	N	N	1	both	*	688
contig_693	4864	37	N	N	5	none	*	-690,693,689,690,692,4613,-692
contig_694	2460	3	N	N	1	both	*	694
contig_695	3735	19	N	N	2	both	*	695
contig_696	6343	4	N	N	1	both	*	696
contig_697	1005	7	N	N	1	both	*	697
contig_698	1981	3	N	N	1	both	*	698
contig_699	2575	5	N	N	1	both	*	699
contig_703	5279	25	N	N	3	none	*	701,702,702,703,-701
contig_704	1812	3	N	N	1	both	*	704
contig_705	1320	3	N	N	1	both	*	705
contig_706	4721	5	N	N	1	both	*	706
contig_707	2271	3	N	N	1	both	*	707
contig_708	2251	3	N	N	1	both	*	708
contig_709	5013	4	N	N	1	both	*	709
contig_711	4258	4	N	N	1	both	*	-710,711,710,6595
contig_712	2614	4	N	N	1	both	*	712
contig_713	1672	5	N	N	1	both	*	713
contig_714	2886	4	N	N	1	both	*	714
contig_715	2674	3	N	N	1	both	*	715
contig_716	2439	3	N	N	1	both	*	716
contig_717	3597	5	N	N	1	both	*	717
contig_718	2467	3	N	N	1	both	*	718
contig_721	6257	5	N	N	1	both	*	721
contig_722	4580	7	N	N	1	both	*	722
contig_724	2992	14	N	N	2	both	*	724
contig_725	1278	7	N	N	1	both	*	725
contig_726	1316	4	N	N	1	both	*	726
contig_727	1003	5	N	N	1	both	*	727
contig_728	2686	4	N	N	1	both	*	728
contig_729	3195	5	N	N	1	both	*	729
contig_730	3001	12	N	N	2	both	*	730
contig_733	3146	8	N	N	1	none	*	732,733,735
contig_736	3035	5	N	N	1	both	*	736
contig_737	8804	13	N	N	2	both	*	737
contig_738	2546	3	N	N	1	both	*	738
contig_740	1518	3	N	N	1	both	*	740
contig_741	2666	5	N	N	1	both	*	741
contig_742	7456	12	N	N	2	both	*	742
contig_743	3983	4	N	N	1	both	*	743
contig_745	2831	3	N	N	1	both	*	745
contig_749	1854	3	N	N	1	both	*	749
contig_751	1481	4	N	N	1	both	*	751
contig_752	5950	3	N	N	1	both	*	752
contig_753	2189	3	N	N	1	both	*	753
contig_754	2188	3	N	N	1	both	*	754
contig_755	2922	4	N	N	1	both	*	755
contig_756	1543	3	N	N	1	both	*	756
contig_757	3554	38	N	N	5	both	*	757
contig_758	1573	12	N	N	2	both	*	758
contig_760	1814	7	N	N	1	both	*	760
contig_762	2600	3	N	N	1	both	*	762
contig_763	655	12	N	N	2	both	*	763
contig_765	2016	4	N	N	1	none	*	765,-764
contig_766	1695	14	N	N	2	none	*	766,-764
contig_768	1321	5	N	N	1	both	*	768
contig_769	8595	6	N	N	1	both	*	769
contig_770	2641	3	N	N	1	both	*	770
contig_771	2796	5	N	N	1	both	*	771
contig_773	2234	3	N	N	1	both	*	773
contig_774	1136	3	N	N	1	both	*	774
contig_775	3680	21	N	N	3	both	*	775
contig_777	6936	4	N	N	1	both	*	-6602,777,6602
contig_780	5167	7	N	N	1	none	*	779,780,-779,-778
contig_781	3381	3	N	N	1	both	*	781
contig_782	3582	3	N	N	1	both	*	782
contig_783	3254	3	N	N	1	both	*	783
contig_784	1491	3	N	N	1	both	*	784
contig_785	3433	4	N	N	1	both	*	785
contig_786	4726	6	N	N	1	both	*	786
contig_788	2131	4	N	N	1	both	*	788
contig_789	3530	5	N	N	1	both	*	789
contig_790	4093	5	N	N	1	right	*	-791,790
contig_792	5526	6	N	N	1	both	*	792
contig_793	2480	3	N	N	1	both	*	793
contig_794	2401	4	N	N	1	both	*	794
contig_795	2774	4	N	N	1	both	*	795
contig_797	16362	7	N	N	1	both	*	797
contig_798	2458	3	N	N	1	both	*	798
contig_799	2176	4	N	N	1	both	*	799
contig_800	2790	9	N	N	1	both	*	6606,800,-6606
contig_801	2187	5	N	N	1	both	*	801
contig_802	3927	4	N	N	1	both	*	802
contig_804	5042	9	N	N	1	both	*	804
contig_805	4010	3	N	N	1	both	*	805
contig_806	3261	4	N	N	1	both	*	806
contig_807	2203	3	N	N	1	both	*	807
contig_811	1460	12	N	N	2	both	*	811
contig_812	2224	3	N	N	1	both	*	812
contig_813	2757	4	N	N	1	both	*	813
contig_814	6039	4	N	N	1	both	*	814
contig_815	3612	3	N	N	1	both	*	815
contig_816	4563	4	N	N	1	both	*	816
contig_817	3649	39	N	N	5	both	*	817
contig_818	1487	5	N	N	1	both	*	818
contig_819	2347	3	N	N	1	both	*	819
contig_820	2399	4	N	N	1	both	*	820
contig_821	7265	11	N	N	1	both	*	821
contig_823	2591	6	N	N	1	both	*	823
contig_824	9277	9	N	N	1	both	*	824
contig_825	1778	7	N	N	1	both	*	825
contig_826	6224	5	N	N	1	both	*	826
contig_827	5793	4	N	N	1	both	*	827
contig_837	1079	4	N	N	1	both	*	837
contig_838	3414	4	N	N	1	both	*	838
contig_839	6584	6	N	N	1	both	*	839
contig_841	927	6	N	N	1	both	*	841
contig_842	1037	10	N	N	1	both	*	842
contig_844	1388	9	N	N	1	both	*	844
contig_845	1455	3	N	N	1	both	*	845
contig_846	2807	8	N	N	1	both	*	846
contig_847	2240	5	N	N	1	both	*	847
contig_850	3950	21	N	N	3	both	*	848,848,850,-848,-848
contig_851	514	23	N	N	3	both	*	851
contig_852	2914	6	N	N	1	both	*	852
contig_853	2213	3	N	N	1	both	*	853
contig_854	3169	3	N	N	1	both	*	854
contig_859	4334	3	N	N	1	both	*	859
contig_860	3064	5	N	N	1	both	*	860
contig_861	2562	5	N	N	1	both	*	861
contig_862	2567	8	N	N	1	both	*	862
contig_863	2146	9	N	N	1	both	*	863
contig_864	2681	3	N	N	1	both	*	864
contig_865	2219	4	N	N	1	both	*	865
contig_866	3611	3	N	N	1	both	*	866
contig_867	3977	11	N	N	1	right	*	868,867
contig_869	7859	3	N	N	1	right	*	869,-6618
contig_870	2884	3	N	N	1	both	*	870
contig_871	3627	4	N	N	1	both	*	871
contig_872	2779	7	N	N	1	both	*	872
contig_873	2555	4	N	N	1	both	*	873
contig_874	2593	6	N	N	1	both	*	874
contig_875	1465	3	N	N	1	both	*	875
contig_876	2560	3	N	N	1	both	*	876
contig_877	1657	5	N	N	1	both	*	877
contig_878	1454	3	N	N	1	both	*	878
contig_879	3593	30	N	N	4	left	*	879,-1478
contig_880	1411	3	N	N	1	both	*	880
contig_882	4878	6	N	N	1	none	*	-881,882,881
contig_883	2165	3	N	N	1	both	*	883
contig_884	2415	6	N	N	1	both	*	884
contig_885	6149	3	N	N	1	both	*	885
contig_886	2422	5	N	N	1	both	*	886
contig_887	1903	7	N	N	1	both	*	887
contig_888	3190	4	N	N	1	both	*	888
contig_889	1611	3	N	N	1	both	*	889
contig_890	2358	3	N	N	1	both	*	890
contig_891	2225	5	N	N	1	both	*	891
contig_892	5355	7	N	N	1	both	*	892
contig_893	2233	4	N	N	1	both	*	893
contig_896	4555	4	N	N	1	none	*	895,896,-895
contig_898	4075	66	N	N	8	none	*	-897,898,-899,895
contig_900	4644	5	N	N	1	both	*	900
contig_901	1750	6	N	N	1	both	*	901
contig_902	8088	13	N	N	2	both	*	6665,902,-6665
contig_903	2697	9	N	N	1	both	*	903
contig_905	4898	6	N	N	1	none	*	-907,-904,905,904,907
contig_906	3955	12	N	N	2	none	*	-904,906,-907
contig_908	4917	12	N	N	2	both	*	4278,908,-4278
contig_909	2256	5	N	N	1	both	*	909
contig_910	5175	4	N	N	1	both	*	910
contig_911	3629	3	N	N	1	both	*	911
contig_912	4130	5	N	N	1	both	*	912
contig_914	1145	10	N	N	1	both	*	914
contig_915	1062	18	N	N	2	both	*	915
contig_916	2603	6	N	N	1	both	*	916
contig_917	1551	6	N	N	1	left	*	917,-918
contig_919	1812	4	N	N	1	both	*	919
contig_920	2626	3	N	N	1	both	*	920
contig_921	4941	11	N	N	1	both	*	921
contig_922	4560	7	N	N	1	none	*	-923,922,923
contig_924	1512	8	N	N	1	both	*	924
contig_925	1036	4	N	N	1	both	*	925
contig_926	8394	7	N	N	1	both	*	926
contig_928	3703	3	N	N	1	both	*	928
contig_929	4413	3	N	N	1	both	*	929
contig_930	2658	4	N	N	1	both	*	930
contig_932	3873	5	N	N	1	both	*	931,932,-931
contig_933	2159	4	N	N	1	both	*	933
contig_934	1359	10	N	N	1	both	*	934
contig_935	3024	3	N	N	1	both	*	935
contig_936	3006	5	N	N	1	both	*	936
contig_938	9354	12	N	N	2	none	*	-937,938,937,-942,-941,-940,-939,939,940,941,942
contig_943	1450	5	N	N	1	both	*	943
