#seq_name	length	coverage
contig_523	1264	95
contig_492	8153	25
contig_519	4187	29
contig_525	3434	20
contig_540	2909	27
contig_535	5562	17
contig_514	3847	57
contig_520	9809	15
contig_527	4885	42
contig_545	3445	43
contig_543	5941	19
contig_539	3941	34
contig_538	6988	34
contig_550	2890	14
contig_547	2716	21
contig_546	7661	17
contig_541	4848	26
contig_562	1068	20
contig_510	7292	67
contig_474	10626	55
contig_575	2462	19
contig_560	4149	20
contig_552	6349	25
contig_564	5112	16
contig_553	5765	23
contig_574	2834	16
contig_563	7107	15
contig_536	10089	36
contig_579	1452	2
contig_548	14128	13
contig_577	3429	18
contig_583	1110	29
contig_567	5023	39
contig_584	1860	23
contig_518	7311	125
contig_585	4712	6
contig_565	5403	37
contig_576	7356	37
contig_596	3245	26
contig_601	986	47
contig_603	2493	10
contig_595	6659	20
contig_592	4039	40
contig_605	941	25
contig_591	8410	20
contig_597	5674	19
contig_613	3427	9
contig_615	965	12
contig_607	2976	11
contig_600	2762	83
contig_616	2584	11
contig_606	4998	14
contig_612	4991	17
contig_630	1315	24
contig_594	4903	74
contig_636	1792	24
contig_638	1395	17
contig_637	1964	47
contig_624	4110	21
contig_640	1950	19
contig_635	5608	27
contig_648	923	11
contig_644	2600	19
contig_639	4820	19
contig_645	1717	22
contig_643	2183	41
contig_631	4104	36
contig_598	5758	118
contig_661	607	1
contig_573	9790	39
contig_658	1499	20
contig_604	3251	214
contig_660	1213	87
contig_641	8529	20
contig_667	1187	15
contig_647	4469	23
contig_674	1459	15
contig_656	4547	36
contig_670	4419	16
contig_675	1514	44
contig_672	2496	28
contig_649	7971	52
contig_681	961	34
contig_657	5086	36
contig_688	4200	7
contig_663	6260	30
contig_687	3052	13
contig_690	2094	16
contig_673	1997	142
contig_586	12472	49
contig_691	2664	9
contig_685	9579	11
contig_696	1010	23
contig_683	2961	44
contig_698	1107	12
contig_682	3130	42
contig_686	9364	16
contig_699	1385	51
contig_710	1019	20
contig_625	12797	60
contig_705	1710	59
contig_720	1242	44
contig_697	4150	20
contig_676	8725	34
contig_704	4473	35
contig_723	1122	19
contig_722	1559	18
contig_708	3440	29
contig_725	1972	18
contig_709	4858	42
contig_726	2504	18
contig_730	1862	13
contig_537	1861	365
contig_732	2126	20
contig_721	9291	11
contig_735	1308	59
contig_742	1142	21
contig_738	2840	17
contig_741	5606	12
contig_747	2957	16
contig_739	4479	27
contig_734	4372	25
contig_750	1108	17
contig_695	8523	42
contig_749	1377	32
contig_728	3897	55
contig_748	3225	20
contig_736	12013	11
contig_642	15124	56
contig_753	1770	10
contig_743	4875	21
contig_759	534	17
contig_707	10921	43
contig_758	2910	14
contig_751	4308	30
contig_765	1343	24
contig_769	1454	20
contig_740	5048	38
contig_766	1649	76
contig_768	6940	17
contig_777	683	91
contig_783	3636	10
contig_784	2145	45
contig_757	4003	29
contig_800	591	6
contig_773	3359	31
contig_770	3009	49
contig_789	2941	39
contig_807	2250	6
contig_767	6584	16
contig_797	3195	50
contig_771	3764	55
contig_815	546	11
contig_790	3740	52
contig_798	2363	75
contig_809	7602	11
contig_760	8247	35
contig_810	5025	14
contig_719	8333	128
contig_819	1432	10
contig_817	4289	15
contig_808	3082	21
contig_785	7323	37
contig_820	1248	42
contig_818	3986	14
contig_814	5421	22
contig_828	954	15
contig_825	3218	14
contig_824	3725	22
contig_827	1726	11
contig_811	6806	18
contig_812	5999	19
contig_832	1604	23
contig_843	1574	2
contig_822	4943	33
contig_834	3310	23
contig_842	1786	28
contig_839	3986	12
contig_835	3580	32
contig_826	4745	42
contig_846	3673	19
contig_844	4354	19
contig_852	2046	27
contig_853	3082	17
contig_833	7535	20
contig_845	5354	18
contig_854	3069	9
contig_840	4827	46
contig_859	2565	13
contig_857	1275	61
contig_837	4601	38
contig_861	2517	18
contig_860	3391	19
contig_868	2511	19
contig_870	1804	19
contig_871	4211	9
contig_855	2722	37
contig_856	1676	117
contig_873	1556	19
contig_862	2594	30
contig_875	2707	2
contig_850	4931	19
contig_882	1562	14
contig_884	3596	12
contig_874	4115	19
contig_869	4113	35
contig_883	4909	9
contig_890	2726	15
contig_892	1928	21
contig_847	8636	20
contig_895	1826	22
contig_858	8706	39
contig_899	2509	9
contig_891	6355	12
contig_885	4284	36
contig_900	4375	17
contig_908	2069	17
contig_907	5782	6
contig_909	1353	21
contig_896	5105	20
contig_905	4639	18
contig_876	6951	24
contig_901	2087	64
contig_886	7668	25
contig_904	6484	17
contig_915	4905	17
contig_935	4781	12
contig_880	10601	23
contig_947	2694	20
contig_848	6883	138
contig_910	2781	96
contig_948	3301	15
contig_949	2290	20
contig_952	1458	36
contig_938	1173	264
contig_955	1359	20
contig_944	2081	62
contig_942	4628	56
contig_962	2233	9
contig_953	5254	20
contig_963	2693	13
contig_940	4697	108
contig_961	3486	18
contig_941	5997	65
contig_934	7655	41
contig_965	1370	16
contig_943	4343	60
contig_950	7683	20
contig_936	2407	192
contig_957	7898	23
contig_964	3515	20
contig_971	1158	13
contig_970	2423	30
contig_958	4852	21
contig_979	1106	20
contig_972	2598	29
contig_974	2344	34
contig_978	1131	30
contig_986	521	3
contig_956	6852	21
contig_911	8055	40
contig_988	1724	28
contig_994	2088	12
contig_981	3077	30
contig_992	4674	9
contig_983	3882	17
contig_990	3215	16
contig_995	2742	20
contig_973	4481	54
contig_1006	2218	5
contig_1005	591	6
contig_993	3417	36
contig_999	3606	18
contig_996	5222	18
contig_975	9780	32
contig_1004	3871	20
contig_1012	687	15
contig_1008	6667	20
contig_1003	4804	40
contig_1027	1300	15
contig_985	4842	40
contig_1028	2306	8
contig_980	8633	36
contig_1024	4079	21
contig_1037	1040	48
contig_1032	1802	20
contig_997	8860	43
contig_1035	5122	23
contig_1039	1215	67
contig_1036	2485	70
contig_1026	10081	17
contig_1040	2245	24
contig_1043	2417	10
contig_1045	1017	52
contig_1044	3062	14
contig_1046	1514	48
contig_1042	7071	20
contig_966	8670	111
contig_1050	2343	19
contig_1051	1049	22
contig_987	9617	85
contig_1018	10930	24
contig_1038	2167	177
contig_1021	6688	63
contig_1054	704	18
contig_1052	1779	47
contig_1053	1010	41
contig_1025	10177	35
contig_1059	3294	2
contig_1048	4858	41
contig_1010	7433	69
contig_1057	2317	20
contig_1061	2444	19
contig_1058	1898	48
contig_1068	877	19
contig_1064	2335	34
contig_1065	2004	20
contig_1060	2234	51
contig_1072	2203	19
contig_1049	4183	44
contig_1086	1549	26
contig_1087	2144	17
contig_1089	2860	16
contig_1075	4661	19
contig_1071	2416	53
contig_1085	6398	20
contig_1088	2417	66
contig_1111	799	15
contig_1100	4517	15
contig_1084	6576	34
contig_1076	9048	16
contig_1103	2472	32
contig_1090	3642	30
contig_1067	3706	67
contig_1117	723	47
contig_1101	4562	41
contig_1119	2566	16
contig_1120	2481	14
contig_1118	3684	25
contig_1125	544	17
contig_1128	1328	20
contig_1091	5645	23
contig_1124	4319	25
contig_1121	8151	11
contig_1115	7028	19
contig_1122	3946	20
contig_1126	3406	32
contig_1142	2453	16
contig_1146	569	15
contig_1143	2630	18
contig_1152	2474	19
contig_1127	2507	89
contig_1140	2694	29
contig_1169	3120	18
contig_1165	2409	16
contig_1131	3646	65
contig_1171	1410	4
contig_1170	2507	13
contig_1161	4875	18
contig_1031	9600	111
contig_1181	3225	11
contig_1114	7105	98
contig_1180	2855	31
contig_1173	4896	18
contig_1182	2514	34
contig_1153	5007	74
contig_1187	3210	31
contig_1199	1458	13
contig_1196	1045	21
contig_1195	2479	20
contig_1179	8074	23
contig_1113	6984	114
contig_1202	4751	20
contig_1208	1512	48
contig_1220	2233	23
contig_1172	4943	77
contig_1207	2698	25
contig_1218	914	164
contig_1197	3349	23
contig_1222	2415	23
contig_1123	7755	91
contig_1066	9871	120
contig_1231	2671	2
contig_1209	4531	39
contig_1230	4238	17
contig_1223	4205	17
contig_1233	2887	20
contig_1228	3273	19
contig_1219	5498	47
contig_1239	2017	18
contig_1221	6779	32
contig_1243	2414	9
contig_1232	7629	22
contig_1250	1045	30
contig_1242	3389	17
contig_1234	8148	19
contig_1244	3154	31
contig_1238	2761	22
contig_1255	1198	14
contig_1253	3364	22
contig_1254	6786	13
contig_1194	6681	107
contig_1240	4441	23
contig_1265	1194	43
contig_1263	1651	52
contig_1267	1502	20
contig_1251	3818	50
contig_1276	441	6
contig_937	11893	100
contig_1256	3999	42
contig_1264	2350	94
contig_1282	437	1
contig_1269	3382	20
contig_1280	2175	21
contig_1277	2570	25
contig_1275	4298	21
contig_1288	1212	22
contig_1287	2909	17
contig_1300	3701	10
contig_1201	14956	61
contig_1313	2777	11
contig_1309	3376	16
contig_1314	2334	20
contig_1308	5356	19
contig_1164	11056	122
contig_1317	2967	23
contig_1320	1678	19
contig_1278	7041	44
contig_1323	1863	18
contig_1286	3164	117
contig_1301	8034	43
contig_1324	3685	22
contig_1331	1990	6
contig_1235	9384	86
contig_1322	5330	29
contig_1325	3057	19
contig_1338	1110	2
contig_1299	3649	152
contig_1342	1363	20
contig_1349	1011	76
contig_1350	1637	17
contig_1336	3693	20
contig_1339	4426	30
contig_1351	1177	17
contig_1337	5329	13
contig_1348	923	92
contig_1333	4726	37
contig_1353	3181	20
contig_1279	10530	80
contig_1361	2223	15
contig_1357	3051	12
contig_1359	2405	20
contig_1355	1855	50
contig_1340	6014	26
contig_1356	3546	19
contig_1362	851	32
contig_1366	2265	19
contig_1360	7464	17
contig_1364	2005	14
contig_1371	3553	20
contig_1290	8911	82
contig_1363	5133	20
contig_1373	1758	47
contig_1365	4548	18
contig_1352	16714	13
contig_1285	15719	51
contig_1377	2837	20
contig_1378	4201	15
contig_1385	1801	17
contig_1379	3996	14
contig_1400	1085	2
contig_1384	2566	36
contig_1376	4998	20
contig_1401	1298	30
contig_1393	3472	20
contig_1396	1027	88
contig_1328	15377	22
contig_1404	1827	6
contig_1407	2327	10
contig_1403	2300	18
contig_1419	3421	20
contig_1420	1359	16
contig_1423	2050	9
contig_1395	3218	56
contig_1421	3276	11
contig_1418	3541	35
contig_1429	1482	17
contig_1435	1222	23
contig_1399	5185	41
contig_1438	1362	31
contig_1441	1090	50
contig_1444	557	3
contig_1428	4957	25
contig_1430	5457	11
contig_1446	899	16
contig_1321	15677	38
contig_1445	1849	20
contig_1406	4622	41
contig_1442	2190	48
contig_1266	12541	129
contig_1427	4756	57
contig_1448	2372	15
contig_1450	1842	17
contig_1434	5583	20
contig_1443	3893	20
contig_1449	3785	33
contig_1465	1185	21
contig_1466	1233	4
contig_1462	3561	27
contig_1478	1097	46
contig_1457	2344	130
contig_1481	1164	20
contig_1463	1999	106
contig_1490	1135	19
contig_1467	8446	10
contig_1476	4099	29
contig_1475	3811	34
contig_1497	2252	14
contig_1483	811	175
contig_1504	1978	8
contig_1500	1612	8
contig_1496	2234	20
contig_1484	7132	13
contig_1505	1738	11
contig_1508	547	2
contig_1498	4615	23
contig_1509	1792	7
contig_1460	10890	20
contig_1510	1550	21
contig_1507	3265	18
contig_1459	4636	138
contig_1511	2547	30
contig_1521	1837	18
contig_1501	7205	32
contig_1524	502	8
contig_1502	5554	34
contig_1517	3880	20
contig_1489	7700	34
contig_1523	2184	21
contig_1534	1511	34
contig_1540	961	20
contig_1522	4757	20
contig_1528	3554	16
contig_1552	2396	10
contig_1533	4907	17
contig_1415	16574	45
contig_1539	1534	78
contig_1499	9737	61
contig_1548	5992	16
contig_1518	8068	28
contig_1571	1837	25
contig_1570	3832	20
contig_1572	2236	10
contig_1588	862	3
contig_1535	5068	77
contig_1549	8218	41
contig_1587	3916	20
contig_1592	1629	18
contig_1591	3824	11
contig_1579	4441	33
contig_1593	1111	20
contig_1538	6163	36
contig_1558	8175	24
contig_1573	5313	53
contig_1596	1293	18
contig_1551	7379	49
contig_1566	9688	21
contig_1594	1778	25
contig_1602	1536	20
contig_1599	2127	37
contig_1492	8807	83
contig_1589	3648	63
contig_1609	1202	46
contig_1595	2646	48
contig_1537	17446	35
contig_1619	977	14
contig_1574	7071	36
contig_1622	1130	43
contig_1626	2589	17
contig_1621	2533	59
contig_1633	1391	58
contig_1600	7842	21
contig_1634	2075	27
contig_1632	2441	25
contig_1635	4201	17
contig_1598	8476	29
contig_1631	4778	26
contig_1642	2300	14
contig_1641	2832	20
contig_1629	9307	20
contig_1636	2069	37
contig_1643	2789	11
contig_1646	725	13
contig_1644	2089	14
contig_1639	4696	22
contig_1638	3395	20
contig_1601	11827	28
contig_1637	4177	35
contig_1645	3873	20
contig_1649	2300	18
contig_1655	1168	3
contig_1653	2586	16
contig_1652	1469	15
contig_1668	1471	1
contig_1664	3731	16
contig_1647	4848	20
contig_1557	11612	58
contig_1617	8901	45
contig_1669	3519	19
contig_1665	3118	21
contig_1673	1722	21
contig_1667	3626	34
contig_1676	1932	26
contig_1654	4574	26
contig_1680	2149	20
contig_1686	838	3
contig_1684	2426	11
contig_1671	5149	46
contig_1663	5332	22
contig_1677	5199	16
contig_1685	4951	11
contig_1688	3271	13
contig_1691	4684	15
contig_1695	2239	20
contig_1690	4226	17
contig_1648	6398	56
contig_1675	4667	44
contig_1693	6125	12
contig_1704	5310	13
contig_1706	2364	17
contig_1697	5922	19
contig_1710	2527	19
contig_1721	2684	11
contig_1714	2516	16
contig_1689	7357	29
contig_1711	2701	32
contig_1725	1657	2
contig_1724	2453	20
contig_1703	5107	32
contig_1679	5981	64
contig_1731	3129	8
contig_1728	2442	22
contig_1709	5895	19
contig_1687	7131	43
contig_1735	1752	26
contig_1726	4686	35
contig_1672	6298	134
contig_1723	7705	20
contig_1727	6223	24
contig_1730	3718	37
contig_1739	1849	33
contig_1701	8523	27
contig_1741	1517	12
contig_1734	3090	76
contig_1740	3764	20
contig_1737	3882	43
contig_1705	10785	35
contig_1746	3185	17
contig_1763	1414	12
contig_1747	4668	19
contig_1707	9357	60
contig_1767	857	18
contig_1760	1082	73
contig_1764	8304	4
contig_1745	5712	19
contig_1761	1689	59
contig_1738	7166	21
contig_1650	10253	143
contig_1775	1716	13
contig_1778	731	7
contig_1777	990	13
contig_1754	3658	23
contig_1773	3394	23
contig_1768	1379	67
contig_1782	1977	18
contig_1780	2730	18
contig_1791	1202	11
contig_1785	2067	20
contig_1732	9116	72
contig_1786	1440	54
contig_1781	7663	11
contig_1784	3317	19
contig_1792	3243	21
contig_1790	6778	18
contig_1793	1353	141
contig_1774	6772	53
contig_1789	8463	16
contig_1794	1114	140
contig_1796	2499	29
contig_1795	1352	90
contig_1798	3281	20
contig_1800	1241	47
contig_1799	2437	21
contig_1797	5377	17
contig_1801	3247	33
contig_1779	7066	50
contig_1817	1426	4
contig_1788	9660	26
contig_1819	2860	12
contig_1830	2872	13
contig_1814	2041	58
contig_1829	2849	16
contig_1815	1960	44
contig_1758	7684	112
contig_1803	7502	12
contig_1832	2938	11
contig_1828	1936	38
contig_1834	1137	39
contig_1833	3501	18
contig_1838	511	61
contig_1835	1137	18
contig_1812	2825	77
contig_1825	5734	17
contig_1837	3877	12
contig_1831	4765	15
contig_1840	2638	8
contig_1836	2176	88
contig_1844	2151	16
contig_1842	4026	20
contig_1854	1294	21
contig_1839	5065	19
contig_1852	1893	27
contig_1853	2043	20
contig_1813	6303	24
contig_1857	1661	14
contig_1846	5393	23
contig_1872	1272	14
contig_1859	3779	17
contig_1855	3528	18
contig_1875	1626	19
contig_1876	2880	13
contig_1874	2305	27
contig_1856	6052	11
contig_1877	5094	14
contig_1878	1932	18
contig_1861	5073	20
contig_1860	3453	28
contig_1843	5087	66
contig_1887	1044	17
contig_1894	1238	20
contig_1824	7261	47
contig_1851	6059	44
contig_1898	1379	64
contig_1906	1527	9
contig_1883	4800	18
contig_1900	1197	22
contig_1879	3264	46
contig_1910	924	20
contig_1899	2438	36
contig_1753	10494	147
contig_1909	3320	18
contig_1885	3266	27
contig_1914	1680	27
contig_1932	1004	29
contig_1934	1347	7
contig_1923	2345	15
contig_1915	3291	20
contig_1916	1083	68
contig_1936	1022	50
contig_1937	2068	30
contig_1913	3388	77
contig_1950	1892	30
contig_1884	6313	39
contig_1945	930	51
contig_1952	1806	18
contig_1940	4332	19
contig_1951	2129	45
contig_1939	2557	69
contig_1963	3994	14
contig_1960	3599	19
contig_1971	2871	15
contig_1886	7454	57
contig_1975	2481	20
contig_1970	5807	13
contig_1980	708	8
contig_1977	1085	11
contig_1979	2725	13
contig_1982	3391	5
contig_1976	4911	46
contig_1985	738	17
contig_1984	1191	16
contig_1983	8376	7
contig_1966	8592	20
contig_1935	3938	128
contig_1978	2118	124
contig_1989	714	58
contig_1990	1389	10
contig_1944	5889	57
contig_1991	1018	40
contig_1967	5237	54
contig_1988	2491	15
contig_1987	3514	21
contig_1981	3746	73
contig_2005	564	6
contig_1996	2398	20
contig_1992	5596	20
contig_2003	988	52
contig_2004	3944	17
contig_2019	1453	8
contig_2006	5700	12
contig_1931	8702	98
contig_2020	5035	16
contig_2022	2434	28
contig_2026	2438	17
contig_2021	4016	15
contig_2027	3997	15
contig_2028	3784	22
contig_1868	14505	67
contig_2030	4495	20
contig_1993	3539	85
contig_2018	4861	37
contig_1965	11492	45
contig_2041	2410	16
contig_2040	3039	18
contig_2039	4714	14
contig_2043	1167	11
contig_2025	5486	29
contig_1959	19821	32
contig_2055	491	4
contig_2045	3286	29
contig_2046	5131	18
contig_2031	8458	20
contig_2024	5025	96
contig_2037	5425	39
contig_2052	4736	20
contig_2058	880	188
contig_2065	1806	2
contig_2066	3032	10
contig_2062	1168	13
contig_2051	6508	26
contig_2074	1675	1
contig_2059	2769	38
contig_2067	2372	20
contig_2069	2905	21
contig_2064	4140	37
contig_2057	4116	28
contig_2073	2914	20
contig_2084	1073	13
contig_2081	3202	10
contig_2078	3483	14
contig_2086	2449	10
contig_2087	2355	9
contig_2050	6196	51
contig_2089	1552	4
contig_2083	4626	15
contig_2044	5912	86
contig_2071	1662	157
contig_2068	6272	44
contig_2095	3408	7
contig_2093	1057	16
contig_2088	6238	13
contig_2092	4294	15
contig_2077	6177	46
contig_1933	16924	99
contig_2106	2802	8
contig_2085	4983	44
contig_2096	4304	32
contig_2109	681	0
contig_2108	2246	22
contig_2097	4424	26
contig_2102	4228	18
contig_2117	1279	4
contig_2105	4482	38
contig_2125	562	7
contig_2114	1098	18
contig_2121	2237	16
contig_2120	3140	13
contig_2128	1665	20
contig_2111	1913	68
contig_2135	2273	7
contig_2131	1260	9
contig_2107	3108	88
contig_2129	2954	17
contig_2132	2490	19
contig_2136	2891	14
contig_2138	3011	7
contig_2056	9015	48
contig_2139	3431	12
contig_2141	1740	20
contig_2143	2454	18
contig_2144	2694	13
contig_2145	4641	10
contig_2146	2469	19
contig_2150	1516	21
contig_2152	2796	23
contig_2154	3963	16
contig_2142	5149	40
contig_2158	1019	30
contig_2156	2654	20
contig_2157	2731	20
contig_2159	1516	20
contig_2099	9705	85
contig_2181	2660	27
contig_2169	3135	35
contig_2183	2828	10
contig_2160	5651	24
contig_2182	1849	47
contig_2155	2465	135
contig_2168	4111	32
contig_2189	2010	34
contig_2184	2200	43
contig_2098	12273	49
contig_2193	1345	17
contig_2186	5192	11
contig_2034	21763	73
contig_2192	2632	27
contig_2196	1454	3
contig_2191	5349	27
contig_2149	8895	60
contig_2127	9919	44
contig_2137	10691	41
contig_2198	1887	30
contig_2205	3130	18
contig_2215	2259	12
contig_2197	4588	27
contig_2212	1873	26
contig_2090	17542	79
contig_2210	3404	20
contig_2214	8418	4
contig_2229	3120	11
contig_2231	3565	4
contig_2218	3834	29
contig_2180	6823	86
contig_2187	8214	51
contig_2225	5735	14
contig_2217	7119	9
contig_2241	2209	14
contig_2243	1665	12
contig_2246	2900	11
contig_2235	4832	26
contig_2216	13201	15
contig_2242	2891	26
contig_2222	5706	51
contig_2247	2637	8
contig_2244	1044	97
contig_2249	817	16
contig_2248	2250	50
contig_2250	1759	20
contig_2251	4109	10
contig_2265	1594	2
contig_2232	5114	67
contig_2252	2148	22
contig_2266	2217	9
contig_2253	2474	54
contig_2208	8089	72
contig_2233	4559	54
contig_2256	2123	112
contig_2269	1240	69
contig_2234	4636	44
contig_2276	873	20
contig_2274	4262	13
contig_2257	7700	20
contig_2118	14707	96
contig_2285	1429	28
contig_2284	2109	13
contig_2280	3716	17
contig_2275	7299	20
contig_2277	2141	34
contig_2279	5436	12
contig_2259	9886	19
contig_2240	12860	27
contig_2268	8418	22
contig_2300	1724	26
contig_2301	2283	14
contig_2267	6987	47
contig_2296	3312	43
contig_2309	4936	14
contig_2314	1310	8
contig_2273	8125	38
contig_2315	1103	34
contig_2254	8802	66
contig_2312	3894	22
contig_2318	1387	58
contig_2313	3937	24
contig_2288	5283	37
contig_2327	1402	29
contig_2325	3149	17
contig_2326	2612	19
contig_2333	2324	12
contig_2298	5130	26
contig_2329	3363	32
contig_2308	4181	27
contig_2335	843	53
contig_2341	1239	20
contig_2337	1125	28
contig_2343	2831	10
contig_2339	1200	59
contig_2344	2827	18
contig_2286	10487	50
contig_2319	5853	37
contig_2350	2387	20
contig_2360	1960	37
contig_2359	3607	20
contig_2365	1257	32
contig_2358	2530	35
contig_2364	1006	142
contig_2345	1420	166
contig_2370	2242	18
contig_2349	3495	37
contig_2371	2948	16
contig_2368	5795	14
contig_2374	3427	20
contig_2331	8546	49
contig_2363	2733	87
contig_2386	3165	27
contig_2367	11349	13
contig_2366	3336	87
contig_2405	2543	21
contig_2369	4313	46
contig_2408	1495	19
contig_2404	4412	26
contig_2416	1304	14
contig_2342	9418	53
contig_2417	4109	15
contig_2423	741	10
contig_2396	8690	17
contig_2426	1557	18
contig_2425	974	21
contig_2427	1186	30
contig_2434	1214	26
contig_2432	1942	26
contig_2422	3413	33
contig_2435	1508	15
contig_2439	1024	5
contig_2438	2437	13
contig_2392	6992	48
contig_2441	1938	16
contig_2431	5321	25
contig_2450	1429	35
contig_2433	4261	25
contig_2421	5391	40
contig_2452	2186	38
contig_2466	2381	9
contig_2453	3691	20
contig_2465	1325	28
contig_2455	1336	53
contig_2472	1415	1
contig_2451	4863	20
contig_2454	4487	17
contig_2442	4894	34
contig_2474	1379	64
contig_2410	7120	60
contig_2487	1034	58
contig_2407	11649	24
contig_2375	8832	86
contig_2436	7684	42
contig_2507	1556	8
contig_2473	5684	40
contig_2506	2403	14
contig_2478	5540	20
contig_2509	1405	6
contig_2508	645	1
contig_2503	3193	12
contig_2501	4881	22
contig_2383	9698	51
