#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_223	5223	77	N	N	5	*	*,223,*
contig_278	5192	4	N	N	1	*	*,278,*
contig_600	5153	6	N	N	1	*	*,600,*
contig_645	5082	20	Y	Y	6	*	645
contig_175	5079	9	N	N	1	*	*,175,*
contig_344	5031	16	N	N	2	*	340,344,-343,-340
contig_596	5012	64	N	N	16	*	*,596,*
contig_595	4982	21	N	N	2	*	*,595,*
contig_365	4981	3	Y	Y	1	*	365
contig_528	4961	51	N	Y	17	*	528
contig_214	4957	4	Y	Y	1	*	214
contig_493	4949	171	N	N	28	*	*,493,*
contig_235	4753	24	N	N	6	*	*,235,*
contig_633	4729	7	N	Y	2	*	*,633
contig_163	4660	35	N	N	7	*	159,159,159,160,163,-159,-159
contig_654	4634	3	Y	Y	1	*	654
contig_462	4611	3	N	N	1	*	*,462,*
contig_486	4587	30	N	N	5	*	*,486,*
contig_419	4570	41	N	N	10	*	*,419,*
contig_640	4563	3	Y	Y	1	*	640
contig_556	4559	87	N	Y	43	*	556
contig_583	4522	44	N	N	5	*	*,583,*
contig_620	4492	8	N	N	2	*	*,620,*
contig_313	4380	41	N	N	1	*	312,313,314,314,*
contig_392	4380	61	N	N	12	*	*,392,393
contig_445	4380	56	N	N	14	*	*,445,*
contig_339	4373	6	N	N	1	*	*,339,*
contig_277	4298	8	N	N	2	*	*,277,*
contig_126	4212	3	N	N	1	*	*,126,*
contig_373	4185	3	N	N	1	*	*,373,*
contig_422	4172	4	N	N	1	*	*,422,*
contig_519	4169	10	N	N	2	*	*,519,*
contig_582	4169	4	N	N	1	*	582,-668,*
contig_329	4168	37	N	N	6	*	*,329,*
contig_659	4140	4	Y	Y	1	*	659
contig_236	4122	26	N	Y	6	*	236
contig_359	4117	6	N	N	1	*	*,359,*
contig_623	4112	5	N	N	1	*	623,-625,622,622
contig_137	4089	19	N	N	4	*	*,137,*
contig_436	4086	53	N	N	13	*	*,436,*
contig_483	4084	12	N	N	3	*	*,483,*
contig_347	4048	9	Y	Y	1	*	347
contig_520	4038	18	N	N	4	*	*,520,*
contig_250	3999	15	N	N	2	*	*,250,*
contig_353	3985	9	N	N	2	*	*,353,*
contig_502	3977	4	N	N	1	*	*,502,*
contig_201	3971	4	N	N	1	*	*,201,*
contig_437	3958	4	N	N	1	*	*,437,*
contig_651	3958	3	Y	Y	1	*	651
contig_200	3944	3	N	N	1	*	*,200,*
contig_641	3935	3	Y	Y	1	*	641
contig_638	3932	3	N	Y	1	*	*,638
contig_438	3930	3	N	N	1	*	*,438,*
contig_241	3901	44	N	N	11	*	*,241,*
contig_551	3877	4	N	N	1	*	*,551,*
contig_621	3870	172	Y	Y	57	*	621
contig_312	3848	26	N	Y	1	*	312
contig_286	3841	5	N	N	1	*	*,286,*
contig_282	3820	5	N	N	1	*	*,282,*
contig_580	3805	4	N	N	1	*	*,580,*
contig_358	3760	3	N	N	1	*	*,358,*
contig_473	3753	4	N	N	1	*	*,658,473,-658,*
contig_289	3738	4	N	N	1	*	*,289,*
contig_653	3734	3	Y	Y	1	*	653
contig_351	3685	5	N	N	1	*	*,351,*
contig_636	3681	534	Y	Y	534	*	636
contig_629	3678	3	N	N	1	*	*,629,*
contig_371	3663	4	N	N	1	*	*,371,*
contig_237	3643	9	N	N	1	*	236,237,-236
contig_56	3630	784	N	Y	112	*	56
contig_660	3629	3	Y	Y	1	*	660
contig_587	3601	4	Y	Y	1	*	587
contig_482	3578	4	N	N	1	*	*,482,*
contig_379	3576	7	N	N	1	*	*,379,*
contig_459	3508	18	N	N	4	*	*,459,*
contig_122	3477	6	N	N	1	*	*,122,*
contig_444	3472	7	N	N	1	*	*,444,*
contig_399	3469	3	N	N	1	*	*,399,*
contig_326	3448	3	N	N	1	*	*,326,*
contig_597	3448	10	N	N	2	*	*,597,*
contig_335	3429	3	N	N	1	*	*,335,*
contig_423	3392	21	N	N	5	*	*,423,*
contig_671	3384	8	Y	Y	2	*	671
contig_547	3342	5	N	N	1	*	*,547,*
contig_523	3324	16	N	N	4	*	*,523,*
contig_372	3310	9	N	N	2	*	*,372,*
contig_403	3302	3	N	N	1	*	*,403,*
contig_346	3296	7	N	N	1	*	*,346,*
contig_635	3292	3	Y	Y	1	*	635
contig_503	3291	3	N	N	1	*	*,503,*
contig_427	3289	3	N	N	1	*	*,427,*
contig_650	3275	214	Y	Y	214	*	650
contig_577	3267	33	N	N	4	*	*,577,*
contig_76	3260	209	N	Y	13	*	76
contig_170	3239	17	N	Y	17	*	*,170
contig_585	3224	6	N	N	1	*	*,585,*
contig_165	3218	49	N	N	3	*	-158,165,161,162
contig_121	3216	4	N	N	1	*	*,121,*
contig_91	3209	5	N	N	1	*	*,91,*
contig_394	3182	43	N	N	10	*	*,394,*
contig_164	3177	46	N	Y	15	*	164
contig_374	3173	13	N	N	3	*	*,374,*
contig_619	3160	5	N	N	1	*	*,619,*
contig_588	3155	3	N	N	1	*	*,588,*
contig_265	3148	3	N	N	1	*	*,265,*
contig_573	3132	41	N	N	10	*	*,573,*
contig_664	3127	6	Y	Y	1	*	664
contig_409	3109	12	N	N	3	*	*,409,*
contig_433	3108	43	N	N	7	*	*,433,*
contig_464	3095	7	N	N	1	*	*,464,*
contig_68	3089	236	N	N	59	*	*,68,*
contig_273	3084	8	N	N	2	*	*,273,*
contig_542	3060	4	N	N	1	*	*,542,*
contig_592	3052	3	N	N	1	*	*,592,*
contig_125	3018	11	N	N	2	*	*,125,*
contig_208	3015	4	N	N	1	*	*,208,*
contig_274	3003	3	N	N	1	*	*,274,*
contig_253	2998	4	N	N	1	*	*,253,*
contig_240	2995	104	N	N	26	*	*,240,*
contig_397	2990	5	N	N	1	*	*,397,*
contig_511	2988	47	N	N	11	*	*,511,*
contig_252	2972	9	N	N	1	*	*,252,*
contig_276	2954	5	N	N	1	*	*,276,*
contig_408	2946	4	Y	Y	2	*	408
contig_476	2944	5	N	N	1	*	*,476,*
contig_75	2920	16	N	N	4	*	*,75,*
contig_318	2918	4	N	N	1	*	*,318,*
contig_574	2912	5	N	N	1	*	*,574,*
contig_532	2898	4	N	N	1	*	*,532,*
contig_6	2898	440	N	Y	220	*	6
contig_663	2890	3	Y	Y	1	*	663
contig_504	2889	4	N	N	1	*	*,504,*
contig_279	2881	3	N	N	1	*	*,279,*
contig_357	2868	9	N	N	2	*	*,357,*
contig_501	2865	10	N	N	2	*	*,501,*
contig_604	2865	6	N	N	1	*	*,604,*
contig_468	2863	3	N	N	1	*	*,468,*
contig_270	2860	27	N	N	6	*	*,270,*
contig_477	2860	5	N	N	1	*	*,477,*
contig_667	2858	11	Y	Y	2	*	667
contig_512	2844	3	N	N	1	*	*,512,*
contig_628	2844	3	N	N	1	*	*,628,*
contig_598	2843	38	N	N	9	*	*,598,*
contig_380	2821	36	N	N	6	*	*,380,*
contig_1	2820	3	N	N	1	*	*,1,*
contig_593	2819	7	N	N	1	*	*,593,*
contig_268	2818	5	N	N	1	*	*,268,*
contig_247	2817	12	N	N	3	*	*,247,*
contig_26	2814	454	N	Y	90	*	26
contig_364	2812	3	Y	Y	1	*	364
contig_460	2810	4	N	N	1	*	*,460,*
contig_466	2808	19	N	N	3	*	*,466,*
contig_262	2802	3	N	N	1	*	*,262,*
contig_221	2797	9	N	N	1	*	*,221,*
contig_536	2780	4	Y	Y	1	*	536
contig_506	2778	6	N	N	1	*	*,506,*
contig_669	2778	6	Y	Y	2	*	669
contig_497	2767	3	N	N	1	*	*,497,*
contig_613	2759	9	N	N	2	*	*,613,*
contig_103	2755	345	N	Y	115	*	103
contig_557	2747	32	N	N	2	*	*,557,*
contig_442	2743	17	N	N	4	*	*,442,*
contig_657	2743	96	N	Y	96	*	657
contig_452	2741	9	N	N	1	*	*,452,*
contig_309	2740	3	N	N	1	*	*,309,*
contig_196	2728	3	N	N	1	*	*,196,*
contig_405	2725	7	N	N	1	*	*,405,*
contig_363	2716	6	N	N	1	*	*,363,*
contig_451	2714	9	N	N	2	*	*,451,*
contig_219	2709	24	N	N	4	*	*,219,*
contig_284	2704	6	N	N	1	*	*,284,*
contig_584	2695	3	N	N	1	*	*,584,*
contig_303	2694	4	N	N	1	*	*,303,*
contig_245	2690	3	N	N	1	*	*,245,*
contig_256	2687	3	N	N	1	*	*,256,*
contig_642	2686	6	Y	Y	2	*	642
contig_522	2684	3	N	N	1	*	*,522,*
contig_229	2683	640	N	Y	320	*	*,229
contig_448	2680	4	N	N	1	*	*,448,*
contig_352	2670	6	N	N	1	*	*,352,*
contig_168	2669	14	N	Y	4	*	*,168,*
contig_155	2660	15	N	N	1	*	154,155,-154
contig_302	2658	20	N	N	4	*	*,-296,302,296,296,*
contig_429	2655	9	N	N	1	*	*,429,*
contig_233	2653	5	N	N	1	*	*,233,*
contig_263	2649	3	N	N	1	*	*,263,*
contig_338	2637	8	N	N	1	*	*,338,*
contig_507	2635	8	N	N	2	*	*,507,*
contig_605	2635	5	N	N	1	*	*,605,*
contig_614	2626	4	N	N	1	*	*,614,*
contig_400	2620	5	N	N	1	*	*,400,*
contig_665	2617	86	N	Y	43	*	*,665
contig_361	2614	8	N	N	2	*	*,361,*
contig_541	2614	9	N	N	2	*	*,541,*
contig_151	2610	282	N	N	17	*	*,151,*
contig_251	2608	3	N	N	1	*	*,251,*
contig_461	2606	3	N	N	1	*	*,461,*
contig_266	2605	3	N	N	1	*	*,266,*
contig_194	2603	9	N	N	1	*	*,194,*
contig_378	2601	4	N	N	1	*	*,378,*
contig_319	2600	4	N	N	1	*	*,319,*
contig_412	2599	13	N	N	3	*	*,412,*
contig_127	2598	3	N	N	1	*	*,127,*
contig_439	2587	3	N	N	1	*	*,439,*
contig_548	2586	10	N	N	2	*	*,548,*
contig_255	2585	4	N	N	1	*	*,255,*
contig_652	2585	4	Y	Y	2	*	652
contig_602	2580	3	N	N	1	*	*,602,*
contig_662	2577	4	Y	Y	1	*	662
contig_453	2576	4	N	N	1	*	*,453,*
contig_203	2574	7	N	N	1	*	*,203,*
contig_355	2573	5	N	N	1	*	*,355,*
contig_406	2559	32	N	N	8	*	*,406,*
contig_356	2557	3	N	N	1	*	*,356,*
contig_627	2555	4	N	N	1	*	*,627,*
contig_220	2552	5	N	N	1	*	*,220,*
contig_174	2550	5	N	N	1	*	*,174,*
contig_280	2547	3	N	N	1	*	*,280,*
contig_430	2547	3	N	N	1	*	*,430,*
contig_410	2545	3	N	N	1	*	*,410,*
contig_242	2540	30	N	N	7	*	*,242,*
contig_463	2540	3	N	N	1	*	*,463,*
contig_173	2528	7	N	N	1	*	*,173,*
contig_432	2527	5	N	N	1	*	*,432,*
contig_414	2515	3	N	N	1	*	*,414,*
contig_244	2512	3	N	N	1	*	*,244,*
contig_324	2509	13	N	N	1	*	*,324,*
contig_381	2509	5	N	N	1	*	*,381,*
contig_362	2504	5	Y	Y	1	*	362
contig_271	2500	3	N	N	1	*	*,271,*
contig_549	2500	3	N	N	1	*	*,549,*
contig_426	2498	3	N	N	1	*	*,426,*
contig_187	2491	3	N	N	1	*	*,187,*
contig_509	2487	4	N	N	1	*	*,509,*
contig_526	2481	3	N	N	1	*	*,526,*
contig_192	2477	9	N	N	2	*	*,192,*
contig_603	2475	9	N	N	2	*	*,603,*
contig_385	2474	3	N	N	1	*	*,385,*
contig_152	2469	4	N	N	1	*	*,152,*
contig_211	2468	85	N	N	21	*	*,211,*
contig_428	2460	3	N	N	1	*	*,428,*
contig_607	2460	62	N	N	15	*	-606,607,606
contig_320	2458	3	N	N	1	*	*,320,*
contig_579	2455	3	N	N	1	*	*,579,*
contig_481	2449	3	N	N	1	*	*,481,*
contig_199	2447	6	N	N	1	*	*,199,*
contig_484	2440	4	N	N	1	*	*,484,*
contig_576	2433	28	Y	Y	1	*	576
contig_524	2430	6	N	N	1	*	*,524,*
contig_611	2425	8	N	N	2	*	*,611,*
contig_331	2420	3	N	N	1	*	*,331,*
contig_376	2420	3	N	N	1	*	*,376,*
contig_525	2420	8	N	N	2	*	*,525,*
contig_111	2419	880	N	Y	220	*	111
contig_535	2418	3	N	N	1	*	*,535,*
contig_673	2417	3	Y	Y	1	*	673
contig_446	2415	268	N	N	53	*	*,446,*
contig_337	2414	4	N	N	1	*	*,337,*
contig_336	2412	4	N	N	1	*	*,336,*
contig_458	2410	3	N	N	1	*	*,458,*
contig_207	2409	7	N	N	1	*	*,207,*
contig_123	2408	3	N	N	1	*	*,123,*
contig_395	2400	7	N	N	1	*	*,395,*
contig_204	2397	7	N	N	1	*	*,204,*
contig_275	2392	4	N	N	1	*	*,275,*
contig_455	2391	3	N	N	1	*	*,455,*
contig_350	2386	3	N	N	1	*	*,350,*
contig_534	2383	6	N	N	1	*	*,534,*
contig_402	2380	6	N	N	1	*	*,402,*
contig_310	2376	5	N	N	1	*	*,310,*
contig_449	2374	17	N	N	3	*	*,449,*
contig_434	2373	48	N	Y	24	*	*,434
contig_264	2372	4	N	N	1	*	*,264,*
contig_475	2367	3	N	N	1	*	*,475,*
contig_496	2365	6	N	N	1	*	*,496,*
contig_521	2364	3	N	N	1	*	*,521,*
contig_360	2362	6	N	N	1	*	*,360,*
contig_384	2359	3	N	N	1	*	*,384,*
contig_292	2357	8	N	N	2	*	*,292,*
contig_441	2357	3	N	N	1	*	*,441,*
contig_205	2355	3	N	N	1	*	*,205,*
contig_212	2354	4	N	N	1	*	*,212,*
contig_281	2349	4	N	N	1	*	*,281,*
contig_404	2349	5	N	N	1	*	*,404,*
contig_630	2347	53	N	N	13	*	*,630,*
contig_290	2346	15	N	N	3	*	*,290,*
contig_586	2346	3	N	N	1	*	*,586,*
contig_498	2343	6	N	N	1	*	*,498,*
contig_136	2330	4	N	N	1	*	*,136,*
contig_508	2326	5	N	N	1	*	*,508,*
contig_531	2326	225	N	N	56	*	*,531,*
contig_533	2326	14	N	N	2	*	*,533,*
contig_327	2322	11	N	N	2	*	*,327,*
contig_581	2313	42	N	N	4	*	*,581,*
contig_370	2311	9	N	N	2	*	*,370,*
contig_610	2311	3	N	N	1	*	*,610,*
contig_413	2307	3	N	N	1	*	*,413,*
contig_231	2306	5	N	N	1	*	*,231,*
contig_467	2301	4	N	N	1	*	*,467,*
contig_469	2301	5	N	N	1	*	*,469,*
contig_288	2299	3	N	N	1	*	*,288,*
contig_530	2299	3	N	N	1	*	*,530,*
contig_661	2299	3	Y	Y	1	*	661
contig_209	2297	251	N	N	62	*	*,209,*
contig_218	2296	6	N	N	1	*	*,218,*
contig_210	2295	7	N	N	1	*	*,210,*
contig_283	2294	73	N	N	18	*	*,283,*
contig_626	2294	19	N	N	4	*	*,626,*
contig_228	2293	3	N	N	1	*	*,228,*
contig_443	2292	23	N	N	5	*	*,443,*
contig_390	2289	3	N	N	1	*	*,390,*
contig_171	2283	6	N	N	1	*	*,171,*
contig_232	2283	12	N	N	2	*	*,232,*
contig_407	2283	3	N	N	1	*	*,407,*
contig_285	2282	3	N	N	1	*	*,285,*
contig_457	2280	3	N	N	1	*	*,457,*
contig_172	2269	7	N	Y	2	*	172
contig_198	2269	45	N	N	4	*	*,198,*
contig_480	2265	346	N	N	86	*	*,480,*
contig_599	2264	36	N	N	9	*	*,599,*
contig_328	2263	3	N	N	1	*	*,328,*
contig_552	2255	26	N	N	6	*	*,552,*
contig_254	2253	276	N	N	69	*	*,254,*
contig_418	2252	7	N	N	1	*	*,418,*
contig_415	2248	3	N	N	1	*	*,415,*
contig_238	2247	5	N	N	1	*	*,238,*
contig_293	2247	3	N	N	1	*	*,293,*
contig_491	2242	3	N	N	1	*	*,491,*
contig_325	2240	6	N	N	1	*	*,325,*
contig_193	2238	31	N	N	7	*	*,193,*
contig_239	2233	4	N	N	1	*	*,239,*
contig_425	2233	3	N	N	1	*	*,425,*
contig_138	2229	5	N	N	1	*	*,138,*
contig_40	2229	101	N	Y	101	*	40
contig_546	2228	5	N	N	1	*	*,546,*
contig_334	2222	4	N	N	1	*	*,334,*
contig_315	2219	3	N	N	1	*	*,315,*
contig_124	2218	3	N	N	1	*	*,124,*
contig_377	2216	66	N	N	16	*	*,377,*
contig_490	2216	3	N	N	1	*	*,490,*
contig_569	2212	18	N	Y	1	*	569
contig_195	2209	3	N	N	1	*	*,195,*
contig_398	2204	3	N	N	1	*	*,398,*
contig_401	2198	3	N	N	1	*	*,401,*
contig_217	2182	5	N	N	1	*	*,217,*
contig_354	2180	5	N	N	1	*	*,354,*
contig_447	2176	1002	N	N	250	*	*,447,*
contig_118	2147	3	N	Y	1	*	118,*
contig_617	2147	29	N	N	3	*	*,617,*
contig_634	2097	6	Y	Y	2	*	634
contig_570	2088	25	N	N	5	*	*,570,*
contig_421	2084	3	N	N	1	*	*,421,*
contig_479	2069	5	N	N	1	*	*,479,*
contig_590	2068	8	N	N	1	*	*,590,*
contig_608	2067	20	N	N	2	*	608
contig_450	2066	3	N	N	1	*	*,450,*
contig_646	2052	121	Y	Y	121	*	646
contig_157	2016	22	N	N	3	*	*,157,*
contig_64	2010	348	N	N	87	*	*,64,*
contig_382	2009	13	N	N	2	*	*,382,*
contig_420	1979	5	N	N	1	*	*,420,*
contig_474	1978	4	Y	Y	1	*	474
contig_478	1936	7	Y	Y	2	*	478
contig_510	1933	5	N	N	1	*	*,510,*
contig_658	1905	12	N	Y	4	*	*,658,*
contig_672	1885	31	Y	Y	3	*	672
contig_134	1879	263	N	Y	10	*	134
contig_12	1873	109	N	Y	54	*	12
contig_492	1871	3	N	N	1	*	*,492,*
contig_88	1846	65	N	N	16	*	88
contig_332	1843	383	N	N	95	*	*,332,*
contig_578	1842	18	N	N	3	*	*,578,*
contig_85	1775	25	N	N	3	*	*,85,*
contig_105	1749	165	N	Y	82	*	105
contig_114	1724	388	N	Y	194	*	114
contig_90	1710	4	N	N	1	*	*,90,*
contig_166	1701	78	N	Y	2	*	166
contig_37	1673	423	N	Y	211	*	37
contig_616	1661	17	N	N	3	*	*,616,*
contig_612	1596	3	N	Y	1	*	612
contig_269	1555	28	N	N	7	*	*,269,*
contig_485	1546	78	N	N	19	*	*,485,*
contig_67	1541	136	N	N	22	*	*,67,*
contig_224	1533	118	N	N	1	*	*,224,*
contig_55	1532	61	N	Y	10	*	55
contig_54	1528	19	N	Y	9	*	54
contig_267	1516	30	N	N	2	*	*,267,*
contig_417	1513	22	N	N	4	*	*,417,*
contig_487	1512	4	N	Y	1	*	*,487
contig_39	1502	666	N	Y	333	*	39
contig_206	1501	7	N	N	1	*	*,206,*
contig_202	1490	23	N	N	5	*	*,202,*
contig_311	1486	20	N	N	2	*	*,311,*
contig_62	1467	5	N	N	1	*	*,62,*
contig_69	1451	352	N	N	88	*	*,69,*
contig_424	1446	5	N	N	1	*	*,424,*
contig_565	1446	21	N	N	1	*	*,565,*
contig_411	1428	254	N	N	63	*	*,411,*
contig_225	1408	13	N	N	2	*	*,225,*
contig_197	1395	3	Y	Y	1	*	197
contig_301	1385	7	N	N	1	*	*,301,*
contig_563	1374	19	N	Y	4	*	563
contig_316	1362	6	N	N	1	*	*,316,*
contig_529	1336	4	N	N	1	*	*,529,*
contig_545	1325	24	N	N	3	*	*,545,*
contig_656	1273	462	Y	Y	462	*	656
contig_32	1268	165	N	Y	55	*	32
contig_65	1258	401	N	N	12	*	*,65,*
contig_649	1250	22	Y	Y	1	*	649
contig_84	1221	25	N	N	1	*	*,84,*
contig_470	1201	43	N	Y	43	*	470
contig_537	1195	20	N	N	5	*	*,537,*
contig_101	1182	68	N	Y	1	*	101
contig_243	1174	167	N	N	23	*	*,243,*
contig_540	1156	406	N	Y	135	*	540
contig_261	1149	34	N	N	5	*	*,261,*
contig_19	1140	378	N	Y	189	*	19
contig_249	1140	3	N	N	1	*	*,249,*
contig_176	1134	725	N	Y	9	*	176
contig_234	1127	6	N	N	1	*	*,234,*
contig_63	1113	680	N	N	136	*	*,63,*
contig_3	1109	1785	N	Y	223	*	3
contig_304	1108	330	N	Y	4	*	304
contig_27	1107	833	N	Y	37	*	27
contig_169	1090	19	N	Y	9	*	*,169
contig_31	1089	223	N	Y	111	*	31
contig_543	1089	79	N	Y	1	*	543
contig_148	1085	260	N	Y	65	*	148
contig_518	1083	71	N	N	11	*	*,518,*
contig_181	1081	270	N	Y	14	*	181
contig_591	1075	107	N	N	26	*	*,591,*
contig_609	1072	37	N	N	7	*	609
contig_66	1044	3	N	N	1	*	*,66,*
contig_538	1035	346	N	Y	4	*	538
contig_539	1031	102	N	Y	17	*	539
contig_260	1022	44	N	N	1	*	*,260,*
contig_227	1004	21	N	N	1	*	227,226
contig_558	985	19	N	N	2	*	*,558,*
contig_135	939	24	N	N	1	*	*,135,*
contig_230	938	53	N	Y	53	*	230
contig_147	935	99	N	Y	19	*	147
contig_177	935	219	N	Y	2	*	177
contig_5	908	321	N	Y	160	*	5
contig_107	906	20	N	Y	3	*	107
contig_116	880	23	N	Y	1	*	116
contig_544	880	98	N	Y	1	*	544
contig_471	867	19	N	Y	19	*	471
contig_29	864	386	N	Y	4	*	29
contig_494	857	126	N	Y	1	*	494
contig_109	856	96	N	Y	1	*	109
contig_190	852	95	N	Y	1	*	190
contig_38	848	643	N	Y	128	*	38
contig_79	847	108	N	Y	13	*	79
contig_146	846	16	N	Y	1	*	146
contig_120	843	459	N	Y	10	*	120
contig_71	840	531	N	Y	8	*	71
contig_472	837	12	N	Y	12	*	472
contig_93	821	84	N	Y	1	*	93
contig_106	801	20	N	Y	1	*	106
contig_386	788	206	N	Y	2	*	386
contig_95	783	20	N	Y	1	*	95
contig_112	781	18	N	Y	1	*	112
contig_96	779	128	N	Y	1	*	96
contig_189	769	70	N	Y	1	*	189
contig_13	768	505	N	Y	9	*	13
contig_182	760	127	N	Y	3	*	182
contig_97	757	30	N	Y	1	*	97
contig_143	752	61	N	Y	1	*	143
contig_368	751	150	N	Y	7	*	368
contig_367	744	216	N	Y	2	*	367
contig_179	743	634	N	Y	8	*	179
contig_100	742	33	N	Y	1	*	100
contig_178	739	572	N	Y	7	*	178
contig_564	737	5	N	Y	1	*	564
contig_20	735	21	N	Y	4	*	20
contig_132	733	143	N	Y	2	*	132
contig_133	715	88	N	Y	1	*	133
contig_34	711	43	N	Y	1	*	34
contig_559	704	31	N	Y	1	*	559
contig_7	698	830	N	Y	34	*	7
contig_369	697	36	N	Y	1	*	369
contig_11	672	318	N	Y	15	*	11
contig_35	667	42	N	Y	1	*	35
contig_77	655	57	N	Y	1	*	77
contig_191	654	101	N	Y	1	*	191
contig_156	650	140	Y	Y	1	*	156
contig_186	649	21	N	Y	1	*	186
contig_104	648	84	N	Y	1	*	104
contig_108	646	18	N	Y	1	*	108
contig_188	643	20	N	Y	1	*	188
contig_98	628	52	N	Y	1	*	98
contig_94	619	98	N	Y	1	*	94
contig_78	606	20	N	Y	1	*	78
contig_16	597	75	N	Y	1	*	16
contig_222	596	105	N	N	3	*	*,222,*
contig_14	595	101	N	Y	1	*	14
contig_119	590	46	N	Y	1	*	119
contig_307	587	135	N	Y	1	*	307
contig_113	586	20	N	Y	1	*	113
contig_142	586	12	N	Y	1	*	142
contig_21	582	84	N	Y	1	*	21
contig_46	578	269	N	Y	2	*	46
contig_57	577	20	N	Y	1	*	57
contig_74	577	77	N	Y	1	*	74
contig_48	572	90	N	Y	1	*	48
contig_42	571	46	N	Y	1	*	42
contig_389	570	217	N	Y	2	*	389
contig_44	570	57	N	Y	1	*	44
contig_9	569	20	N	Y	1	*	9
contig_387	568	179	N	Y	2	*	387
contig_388	568	202	N	Y	2	*	388
contig_50	565	120	N	Y	3	*	50
contig_51	564	274	N	Y	14	*	51
contig_115	562	19	N	Y	1	*	115
contig_4	562	571	N	Y	6	*	4
contig_52	562	7	N	Y	1	*	52
contig_92	561	85	N	Y	1	*	92
contig_144	557	20	N	Y	1	*	144
contig_10	554	178	N	Y	29	*	10
contig_555	554	44	N	Y	1	*	555
contig_306	552	96	N	Y	4	*	306
contig_554	551	23	N	Y	1	*	554
contig_297	544	5	N	Y	1	*	*,297,*
contig_99	544	47	N	Y	1	*	99
contig_102	542	125	N	Y	1	*	102
contig_305	541	164	N	Y	2	*	305
contig_22	540	12	N	Y	1	*	22
contig_180	534	283	N	Y	3	*	180
contig_23	530	192	N	Y	2	*	23
contig_141	510	19	N	Y	1	*	141
contig_8	509	35	N	Y	1	*	8
