#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_134	13956	35	N	N	8	*	7214,7215,7219,-140,-137,-139,-136,-133,134,133,136,139,137,140,-7219,-7215,-7214
contig_13022	13952	59	Y	N	6	*	13022
contig_3839	13945	40	N	N	3	*	*,-3835,3839,-15815,*
contig_10171	13884	27	N	N	3	*	*,10171,*
contig_13162	13860	20	N	N	3	*	*,13162,*
contig_4367	13859	26	N	N	1	*	*,-7365,-7365,4367,4371,4373,-4371
contig_15742	13801	43	N	N	3	*	*,15742,*
contig_3549	13779	41	N	N	3	*	3548,-3548,3549,14540
contig_6774	13708	23	N	N	4	*	*,6774,*
contig_12322	13702	84	N	N	7	*	-12329,12327,12322,*
contig_8395	13668	24	N	N	2	*	*,8395,*
contig_13034	13617	20	Y	Y	1	*	13034
contig_4096	13558	21	N	N	1	*	4093,4093,-4094,4094,-4093,-4093,4096,-13489
contig_15139	13536	24	N	N	4	*	326,15139,-326,310
contig_7497	13421	20	N	N	2	*	*,7497,*
contig_6716	13404	27	N	N	3	*	6714,6716,-6714,-6715
contig_7032	13303	60	N	N	5	*	*,7032,*
contig_7888	13276	58	N	N	5	*	*,7888,*
contig_16855	13272	18	N	N	3	*	*,16855,*
contig_6803	13249	48	N	N	3	*	6801,6802,6803,-6808
contig_3090	13215	103	N	N	8	*	*,3088,3086,3087,3090,12855,12855,*
contig_2216	13201	15	N	N	3	*	*,2216,*
contig_5242	13193	45	N	Y	3	*	5242
contig_5343	13100	36	N	N	2	*	*,5343,*
contig_9168	12955	18	N	N	2	*	*,9168,*
contig_11599	12944	15	N	N	2	*	*,11599,*
contig_6541	12942	51	N	N	5	*	*,6541,*
contig_9490	12867	30	N	N	3	*	9489,9487,9488,9490,-9488,-9487,-9489
contig_2240	12860	27	N	N	3	*	*,2240,*
contig_5614	12849	91	N	N	7	*	5611,5612,5614,-16100
contig_10915	12845	51	N	N	4	*	*,10915,*
contig_10670	12829	20	N	Y	2	*	10670
contig_320	12807	44	N	N	2	*	*,320,*
contig_13601	12802	16	N	N	3	*	*,13601,*
contig_625	12797	60	N	N	5	*	-619,621,-617,617,-621,619,-623,625,10618,10620,10621
contig_3092	12792	59	N	N	6	*	*,-3094,-3094,3092,14979
contig_193	12759	53	N	N	4	*	-12080,-12078,193,194,-194
contig_8151	12712	60	N	N	5	*	8149,8151,11489
contig_10281	12640	15	N	N	3	*	*,10281,*
contig_15681	12640	20	N	N	1	*	2399,-2398,2401,-2401,2398,-2399,15681,-4110,4111,-4111,4111,-4111,4110,-4110,4111,-4111,4111,-4111,4110
contig_7208	12638	6	N	N	1	*	*,7208,*
contig_8448	12616	48	N	N	4	*	8447,8445,-8446,-8446,-8447,8448,-8451,-4938,-4936
contig_116	12588	25	N	N	1	*	115,114,116,-3698,-3697,3697,-3697,3697,3698
contig_1266	12541	129	N	N	12	*	-7041,-7040,-7042,1266,1270,1271,-15573,-1272,1272,15573,-1271,-1270
contig_4352	12536	24	N	N	3	*	*,4352,*
contig_872	12524	86	N	Y	6	*	872
contig_3916	12498	25	N	N	2	*	3911,3913,-3911,-3910,-3912,3916,*
contig_5621	12487	13	N	N	3	*	*,5621,*
contig_8123	12482	34	N	N	3	*	*,8123,*
contig_586	12472	49	N	N	4	*	-2115,-2116,2116,2115,586,587,-588,-587,587,588,-587
contig_5424	12470	35	N	N	3	*	*,5424,*
contig_10300	12455	50	N	N	4	*	-10303,10300,-10301,-10302,*
contig_7859	12444	36	N	N	3	*	*,7859,*
contig_13217	12425	16	N	N	3	*	*,13217,*
contig_7441	12394	20	N	N	1	*	*,-16928,-7442,7441,7442,*
contig_7971	12355	54	N	N	4	*	*,7971,*
contig_2719	12348	19	N	N	1	*	-2718,2719,13546,13546,*
contig_11598	12343	23	N	N	4	*	*,11598,*
contig_10951	12316	15	N	N	3	*	*,10951,*
contig_8911	12308	85	N	N	8	*	*,8911,*
contig_2098	12273	49	N	N	4	*	-3683,-3681,2098,3678,3679,3679,-3679,-3679,-3678
contig_5218	12256	111	N	N	10	*	*,-5221,5218,*
contig_8776	12244	15	N	N	2	*	*,8776,*
contig_3744	12224	25	Y	N	2	*	3744
contig_5734	12206	32	N	N	2	*	*,5734,*
contig_9828	12196	81	N	N	5	*	-9826,9828,9829,16414,9831,9832
contig_12257	12187	20	N	N	2	*	*,12257,*
contig_7402	12163	20	N	N	2	*	*,7402,*
contig_5469	12122	36	N	N	4	*	*,5469,*
contig_9277	12117	8	N	Y	1	*	*,9277
contig_12745	12095	78	N	N	6	*	*,12745,*
contig_8942	12076	41	N	N	3	*	11624,8942,8945,-8945
contig_6952	12022	86	N	N	6	*	-3370,3372,-3369,-3372,3370,6952,-10440
contig_12959	12021	16	Y	Y	5	*	12959
contig_736	12013	11	N	N	3	*	*,736,*
contig_4038	12011	45	N	N	2	*	*,4038,*
contig_14415	12005	20	N	N	4	*	*,14415,*
contig_9824	11987	18	N	N	2	*	*,9824,*
contig_15898	11984	39	N	N	5	*	*,15898,*
contig_10816	11962	32	N	N	2	*	*,10816,*
contig_17084	11943	20	Y	N	2	*	17084
contig_7792	11929	37	N	N	4	*	*,7792,*
contig_11890	11893	123	N	N	9	*	11291,11890,-11291,11289,11290
contig_937	11893	100	N	N	8	*	913,913,913,913,913,913,913,913,913,913,937,-6627,-6626,-6625,6625,6626,6627
contig_7790	11849	23	N	N	4	*	*,7790,*
contig_1601	11827	28	N	N	4	*	*,1601,*
contig_12247	11821	33	N	N	3	*	*,7186,12247,-7186,*
contig_13406	11754	20	N	N	5	*	*,13406,*
contig_8263	11742	18	N	N	2	*	8262,8263,-8262
contig_7345	11732	45	N	N	3	*	*,7345,*
contig_4167	11726	20	N	N	1	*	4168,4167,4170,13791,13794,-13793,-13791,-4170
contig_8028	11713	100	N	N	8	*	-651,653,655,8028,-14365
contig_5633	11676	68	N	N	6	*	-5631,5633,-10603,-10603,-10603,10604,10603,10603
contig_2407	11649	24	N	N	2	*	-2406,15682,7994,2407,-2409,-2409,*
contig_4120	11646	10	N	Y	3	*	4120
contig_4319	11644	19	N	N	3	*	*,4319,*
contig_4424	11618	74	N	N	7	*	4422,4420,4424,10385,*
contig_28	11616	23	N	Y	3	*	*,28
contig_1557	11612	58	N	N	4	*	-1554,1554,1555,-1555,-1554,1554,1555,1557,8336,-8334,-8333,8332,8332,8333,8334,-8336
contig_12446	11560	20	N	N	1	*	10744,12446,-10744
contig_3915	11546	27	N	N	2	*	-3910,3910,3913,-3913,-3910,3910,3915,3920,-3919
contig_5956	11537	22	N	N	1	*	5953,5954,5955,5956,-5955,-5954
contig_10199	11524	115	N	N	9	*	10198,12253,-12253,-10198,10199,4429,-4428,-4427,-4426
contig_14427	11516	20	N	N	2	*	*,14427,*
contig_11137	11503	24	N	N	2	*	11136,11137,-11133,11133,-11133,11133,-11133,11133
contig_1965	11492	45	N	N	4	*	-1972,-1969,1965,1968,1969,1972,15639,1973,1974
contig_16710	11487	14	N	Y	4	*	*,16710,*
contig_11225	11483	20	N	N	5	*	*,11225,*
contig_12586	11472	20	N	N	5	*	*,12586,*
contig_5969	11468	20	N	N	1	*	-13813,13812,-13812,13813,13815,-13813,13812,-13812,13813,5969,5970,5972,5972,-5970
contig_3574	11454	19	N	N	4	*	3565,-3569,3566,3566,3567,3568,3574,-9767
contig_5111	11395	129	N	N	11	*	-5110,-5108,-5107,-5105,-5105,5105,5105,5107,5108,5110,5111,5875,-5878,-5877,5876,-3467,3465
contig_323	11392	34	Y	N	4	*	323
contig_15648	11390	95	N	N	7	*	*,15648,*
contig_8164	11367	38	N	N	4	*	*,8164,*
contig_7837	11362	53	N	N	3	*	*,7837,*
contig_2367	11349	13	N	N	3	*	*,2367,*
contig_10286	11328	21	N	N	1	*	8702,-10285,10286,-8702
contig_16676	11323	18	N	N	3	*	*,16676,*
contig_6795	11313	63	N	N	5	*	6797,6795,6787,-6787
contig_8459	11244	31	N	N	3	*	*,8459,8460,-8460
contig_14121	11238	36	N	N	5	*	*,14121,*
contig_16229	11218	3	N	N	1	*	8063,16229,-8062
contig_11521	11199	20	N	N	4	*	*,11521,*
contig_13612	11130	20	N	N	5	*	*,13612,*
contig_10989	11117	18	N	N	3	*	*,10989,*
contig_12792	11117	54	N	N	3	*	*,12792,*
contig_12229	11114	24	N	N	3	*	*,12229,*
contig_7035	11099	9	N	Y	1	*	*,7035
contig_9404	11098	11	N	N	2	*	*,9404,*
contig_3640	11085	88	N	N	6	*	9081,9082,3640,3641
contig_12292	11083	20	N	N	2	*	*,12292,*
contig_16264	11082	92	N	N	7	*	*,16264,*
contig_2996	11074	15	N	N	3	*	2994,2995,2996,2998,2997
contig_8508	11072	16	N	N	3	*	*,8508,*
contig_1164	11056	122	N	N	10	*	*,1164,*
contig_2773	11049	35	N	N	5	*	*,2773,*
contig_11735	11006	29	N	N	4	*	*,11735,*
contig_16170	10988	52	N	N	5	*	*,16170,*
contig_5666	10983	111	N	N	11	*	*,5666,*
contig_16199	10977	86	N	N	6	*	*,16199,*
contig_16299	10966	47	N	N	3	*	*,16299,*
contig_10226	10965	46	N	N	4	*	10223,10226,10224
contig_10067	10963	40	N	N	3	*	10065,10066,10065,10066,-10065,-10066,10067,16904,*
contig_5769	10945	23	N	N	2	*	*,5769,*
contig_317	10934	71	N	N	6	*	317,-1582,-1581,1582,-1582,1582
contig_13414	10931	25	N	N	2	*	-14077,-14075,-13415,13414,13415,14074,14075,14077
contig_1018	10930	24	N	N	1	*	-1014,-1014,1014,1014,-1016,-1014,-1014,1014,1014,1016,1018,*
contig_707	10921	43	Y	N	3	*	707
contig_12395	10918	25	N	N	3	*	*,12395,*
contig_10165	10898	43	N	N	6	*	*,10165,*
contig_1460	10890	20	N	N	1	*	*,1460,*
contig_12826	10888	31	N	N	3	*	*,12826,*
contig_1520	10887	43	N	Y	2	*	*,1520
contig_14464	10886	64	N	N	5	*	*,14464,*
contig_15	10877	17	N	N	1	*	*,5,6,10,12,-13,15,-12,-10,-6,-5,*
contig_4732	10862	27	N	N	5	*	*,4729,4732,12121
contig_8199	10856	115	N	N	10	*	*,-4219,8199,-8382
contig_5137	10841	14	N	N	3	*	*,5137,*
contig_15592	10791	72	N	N	4	*	*,15592,*
contig_1705	10785	35	N	N	5	*	*,1705,*
contig_2599	10765	96	N	N	8	*	2592,2592,2593,2594,-2594,-2593,-2592,-2592,-2592,2599,-3723,3724,-3722,3722,-3724,3723
contig_4655	10765	49	N	N	3	*	-4661,-4660,-4660,-4660,-4659,-4658,-4657,-4654,4655,-4663,4657,4658,4659,4660,4660,4660,4661
contig_5262	10759	13	N	N	3	*	*,5262,5263
contig_4343	10729	14	N	N	2	*	*,15861,4343,-15861,*
contig_13490	10725	32	N	N	1	*	-13494,-13492,-13491,13490,13648
contig_17049	10725	16	Y	Y	5	*	17049
contig_1186	10721	56	N	Y	4	*	1186
contig_13527	10703	38	N	N	6	*	*,13527,*
contig_2137	10691	41	N	N	2	*	*,2137,*
contig_5881	10688	76	N	N	7	*	6701,6702,-6702,-6701,5881,11396,*
contig_10156	10679	17	N	N	1	*	16438,10156
contig_16673	10677	20	Y	N	3	*	16673
contig_14904	10676	19	N	N	3	*	*,14904,*
contig_15264	10676	22	N	N	3	*	*,15264,*
contig_4906	10639	79	N	N	6	*	9609,9608,-9609,4906,-4909
contig_8308	10630	54	N	N	4	*	-8307,8308,12921,12922,12923,12925,-12925,-12923,-12922,-12921,12921,12922,12923
contig_474	10626	55	N	N	4	*	468,-468,469,-471,-470,470,471,-469,468,474,476,477,-477,-477,-476
contig_8350	10611	40	N	N	3	*	*,8350,*
contig_16222	10609	50	N	N	3	*	-16223,16222,16223,8007
contig_6296	10608	50	N	N	2	*	-6294,6296,-8394
contig_880	10601	23	N	N	2	*	-878,878,880,-14251
contig_13865	10593	18	N	N	2	*	*,13865,*
contig_410	10590	21	Y	Y	1	*	410
contig_16535	10587	3	N	N	1	*	*,16535,-11188
contig_1279	10530	80	N	N	7	*	*,1279,*
contig_1753	10494	147	N	N	12	*	-1751,-1750,1748,1749,1753,-7839,-7840,-7840,-7840,-7846,7841,-7841,7846,7840,7840
contig_2286	10487	50	N	N	6	*	*,2286,*
contig_4823	10482	22	N	N	4	*	*,4823,*
contig_5787	10468	11	N	N	1	*	5788,5787,-5789
contig_10194	10465	30	N	N	3	*	*,10194,*
contig_2948	10463	17	Y	N	2	*	2948
contig_5025	10459	7	N	Y	3	*	5025
contig_3559	10424	106	N	N	9	*	*,-3557,3559,-3562,3563,9129,-9130,-9131,-9129,-3563,3563,9129
contig_4067	10422	46	N	N	2	*	*,15837,4067,-4068
contig_6881	10417	32	N	N	5	*	*,6881,*
contig_11301	10399	34	N	N	3	*	*,11301,-16548
contig_16230	10398	27	N	N	2	*	10237,16230,-10237
contig_13077	10391	31	N	N	3	*	12201,13077,-12201,-12197,-12197,-12196,12198,12199,-12198,-12199,-12198,12196,12197,12197
contig_12355	10389	92	N	N	8	*	*,12355,*
contig_4625	10388	21	N	Y	2	*	4625
contig_14662	10382	53	N	N	4	*	*,14662,*
contig_4678	10376	133	N	N	11	*	-4668,4675,4668,4669,4670,4670,4671,-4674,-4673,4672,4678,8032,8033,-8033,-8032
contig_3576	10373	103	N	Y	7	*	*,3576
contig_4134	10366	59	N	Y	4	*	4134
contig_8409	10362	32	N	Y	2	*	8409
contig_4986	10344	30	Y	N	2	*	4986
contig_14513	10339	46	N	N	5	*	*,14513,*
contig_2789	10315	36	N	N	4	*	-2791,2784,2785,2786,2789,-2794,*
contig_9537	10308	44	N	N	3	*	*,9537,*
contig_12565	10306	12	N	N	3	*	*,12565,*
contig_14307	10300	20	N	N	5	*	*,14307,*
contig_2967	10288	42	N	N	3	*	2969,2971,-2968,-15735,2967,15735
contig_16420	10281	19	N	Y	3	*	*,16420
contig_11870	10272	18	Y	N	3	*	11870
contig_9100	10271	21	N	N	4	*	*,9100,*
contig_11756	10265	25	N	N	5	*	*,11756,*
contig_15195	10265	22	N	N	2	*	*,15195,*
contig_1650	10253	143	N	N	11	*	1651,-1651,1650,-7801,-7801,7801
contig_8831	10247	38	N	N	3	*	*,8831,*
contig_8744	10233	50	N	N	2	*	*,8744,*
contig_3956	10229	72	N	N	7	*	-12701,-12700,12700,12701,12701,12702,3956,5463
contig_7817	10229	35	N	N	2	*	*,7817,*
contig_14441	10223	20	N	N	2	*	14441,-14442
contig_13033	10210	19	N	N	3	*	*,13033,*
contig_4692	10183	30	N	N	2	*	11029,11030,4692,11030,11030,-11030
contig_1025	10177	35	N	N	2	*	*,1025,*
contig_13510	10174	29	N	N	4	*	*,13510,*
contig_6870	10172	26	N	N	2	*	*,6870,*
contig_12280	10171	21	N	N	5	*	*,12280,*
contig_6765	10151	20	N	N	1	*	*,6765,*
contig_14189	10145	34	N	N	4	*	*,14189,*
contig_11858	10130	89	N	N	5	*	*,11858,*
contig_11269	10128	46	N	N	3	*	-11270,-11268,11269,11268,11270
contig_14006	10124	18	N	N	3	*	*,14006,*
contig_7028	10114	13	N	N	2	*	*,7028,*
contig_6635	10113	43	N	N	2	*	*,6635,*
contig_4451	10098	49	N	N	3	*	*,4451,*
contig_10002	10089	5	N	N	1	*	*,10002,*
contig_536	10089	36	N	N	5	*	536,-9626,9626
contig_93	10083	7	N	N	1	*	*,93,*
contig_1026	10081	17	N	N	4	*	*,1026,*
contig_13057	10078	28	N	N	2	*	*,13057,*
contig_14164	10078	54	N	N	6	*	*,14164,*
contig_12927	10069	20	N	N	3	*	*,12927,*
contig_7203	10060	13	N	N	2	*	*,7203,*
contig_13228	10045	36	N	N	3	*	*,13228,*
contig_13674	10019	19	N	N	2	*	*,13674,*
contig_8970	10005	22	N	N	1	*	*,8970,*
contig_3078	10002	17	N	N	2	*	*,3078,*
contig_4089	9984	65	N	N	5	*	4081,4082,4082,-4086,-4082,-4081,-4080,-4079,4080,4081,4082,4086,4089,-8211,-8211
contig_6498	9982	14	N	N	3	*	*,6498,*
contig_13806	9979	56	N	N	4	*	*,13806,*
contig_16734	9970	20	N	N	4	*	*,16734,*
contig_5400	9964	24	N	N	1	*	5401,5400,-11773,*
contig_15922	9960	21	N	N	1	*	*,15922,*
contig_9103	9956	65	N	N	4	*	11341,-11342,-11341,9103
contig_2909	9955	52	N	N	4	*	*,2909,2913
contig_4403	9922	34	N	N	3	*	*,-4401,-4401,4403,7744,*
contig_8628	9920	17	N	N	4	*	*,8628,*
contig_2127	9919	44	N	N	4	*	-2124,-2123,-2122,2127,3128,3129
contig_6243	9903	35	N	N	3	*	-6242,6243,*
contig_4324	9900	4	N	N	1	*	*,15856,4322,4323,4323,4322,4324,-4323,-4323,-4322,-15856,*
contig_6308	9899	26	N	N	2	*	*,6308,*
contig_9620	9895	70	N	N	6	*	*,9620,*
contig_3806	9887	34	N	N	3	*	-3804,-3805,3804,3804,3806,-16401,*
contig_2259	9886	19	N	N	1	*	2258,2258,2259,-2258,-2258
contig_15215	9873	20	N	N	2	*	*,15215,*
contig_1066	9871	120	N	N	9	*	*,1066,*
contig_4570	9867	115	N	N	9	*	4574,4575,-4574,4570,4571,4572,4573
contig_8829	9860	36	N	N	4	*	*,8829,*
contig_15514	9855	46	N	N	3	*	*,15513,15514,-614
contig_15780	9830	48	N	N	5	*	3390,15780,3394,3395,-3395,-3394,3394,3395,-3395,-3394
contig_95	9827	51	N	N	3	*	-94,94,95,-3994,-3995,*
contig_5922	9824	17	N	N	1	*	*,-5920,-5921,5922,16308,*
contig_13095	9823	21	N	N	3	*	*,13095,*
contig_9530	9818	25	N	N	5	*	*,9530,*
contig_520	9809	15	N	N	2	*	*,520,*
contig_3575	9808	76	N	N	4	*	*,3575,*
contig_278	9807	56	Y	N	5	*	278
contig_12476	9792	21	N	N	1	*	*,12476,*
contig_573	9790	39	N	N	3	*	-569,569,-570,-569,573,-5355,*
contig_975	9780	32	N	N	6	*	*,975,*
contig_13901	9772	25	N	N	3	*	*,13901,*
contig_10884	9769	33	N	N	2	*	10882,10883,10884,10886,-10886
contig_12059	9757	37	N	N	3	*	12058,-12058,12059,9308
contig_14091	9753	39	N	N	2	*	-14090,14091,-14089,14088
contig_14477	9746	19	N	N	3	*	*,14477,*
contig_1499	9737	61	N	N	6	*	*,1499,*
contig_4064	9730	56	N	N	3	*	-16211,4064,8534,8535,*
contig_6532	9724	50	N	N	3	*	*,6532,*
contig_6921	9714	21	N	Y	1	*	*,6921
contig_9156	9710	37	N	Y	2	*	9156
contig_2099	9705	85	N	N	5	*	*,2099,*
contig_2383	9698	51	N	N	4	*	2382,2377,2376,-2376,-2377,-2382,-2378,2378,2382,2377,2376,2383,*
contig_15879	9697	21	N	N	3	*	4496,4497,15879,-4498
contig_3306	9697	18	N	N	3	*	*,3308,-3305,3306,3305,*
contig_205	9696	14	N	N	2	*	197,198,-198,-197,197,198,205,529,529
contig_15509	9691	80	N	N	6	*	15509,578,-580
contig_5260	9690	29	N	N	3	*	*,5260,*
contig_1566	9688	21	N	N	1	*	-1563,-1562,-1561,-1559,1560,1559,1561,1562,1563,1566,1567,1568,-1568,-1567,1567,1568
contig_13526	9678	41	N	N	3	*	*,13526,*
contig_15887	9665	33	N	N	5	*	*,15887,*
contig_1788	9660	26	N	N	3	*	*,1787,1788,-1787,*
contig_130	9658	118	N	N	9	*	*,130,*
contig_6657	9643	99	N	N	7	*	*,6657,*
contig_9732	9640	43	N	N	2	*	*,9732,*
contig_987	9617	85	N	N	6	*	*,987,13710,13712,-13713
contig_4973	9616	65	N	N	6	*	*,10673,10673,4973
contig_8556	9613	27	N	N	2	*	-8554,8555,8556,8560,8561,-8561,-8562
contig_14933	9607	20	N	N	2	*	*,14933,*
contig_1031	9600	111	N	N	8	*	*,1031,*
contig_15558	9589	60	N	N	6	*	-1079,1080,-1080,1082,1079,15558,1070,-1069,*
contig_16562	9581	24	N	N	4	*	*,16562,*
contig_685	9579	11	N	N	2	*	*,685,*
contig_14534	9575	22	N	N	3	*	*,14534,*
contig_16853	9557	17	N	N	2	*	*,13738,16853,-13738,*
contig_10150	9553	20	N	N	4	*	10150,-10149
contig_3021	9542	19	N	N	3	*	*,3021,*
contig_16901	9540	10	Y	N	2	*	16901
contig_8252	9535	19	N	N	3	*	*,8252,*
contig_16948	9531	3	N	N	1	*	*,16948,14512
contig_15487	9529	13	N	N	2	*	*,15487,*
contig_2647	9525	43	N	N	3	*	2646,-2645,2645,-2646,2647,-2649,2649,-2649
contig_3533	9512	42	N	N	4	*	*,3533,*
contig_13742	9511	15	N	N	3	*	*,13742,*
contig_13959	9506	13	N	N	3	*	-13958,13959,*
contig_88	9503	23	N	N	1	*	86,-86,88,432
contig_14970	9493	17	N	N	2	*	*,14970,*
contig_8647	9492	20	N	N	1	*	-8645,8645,-8646,8646,-8645,8647,9826,-8650
contig_12785	9491	70	N	N	7	*	*,12785,*
contig_13279	9491	28	N	N	5	*	*,13279,*
contig_16899	9491	55	N	N	6	*	*,16899,*
contig_13981	9484	35	N	Y	2	*	13981,*
contig_13346	9479	14	N	N	1	*	16788,13346,16788
contig_8879	9478	64	N	N	5	*	*,8879,-16457
contig_9209	9478	16	N	N	1	*	*,16355,9209,-16355,*
contig_9119	9476	50	N	N	5	*	*,9119,*
contig_4118	9469	7	N	N	1	*	*,4118,4120
contig_12682	9467	49	N	N	3	*	*,12682,*
contig_12233	9465	62	N	N	6	*	*,12233,*
contig_13293	9463	14	N	N	2	*	*,13293,*
contig_5202	9457	59	N	N	5	*	*,5202,*
contig_16125	9456	20	N	N	4	*	*,16125,*
contig_11014	9454	31	N	N	2	*	*,11014,*
contig_16911	9454	8	Y	N	1	*	16911
contig_7201	9450	21	N	N	2	*	-7196,7196,-7197,7200,7201,-7200,7197
contig_15745	9443	22	N	N	1	*	*,15745,*
contig_13271	9436	55	N	N	3	*	*,13271,*
contig_15319	9433	16	N	N	4	*	*,15319,*
contig_3410	9431	90	N	N	7	*	*,3410,*
contig_8500	9424	17	N	N	1	*	-796,-794,795,796,8500,-796
contig_2342	9418	53	N	N	5	*	*,2342,*
contig_8412	9404	17	N	N	4	*	*,8412,*
contig_3010	9403	26	N	N	4	*	*,5066,3010,-5066,-5064,*
contig_5558	9402	22	N	N	1	*	-5557,5557,-5557,5557,5558,-5562,*
contig_13119	9400	64	N	N	5	*	*,13119,*
contig_12635	9388	32	N	N	2	*	*,12635,*
contig_1235	9384	86	N	N	8	*	1235,1236,1237,-1236
contig_16775	9384	13	Y	N	2	*	16775
contig_9514	9384	14	N	N	3	*	*,9514,*
contig_13144	9376	24	N	N	3	*	*,13144,*
contig_15220	9369	5	N	N	1	*	*,15220,*
contig_686	9364	16	N	N	4	*	*,686,*
contig_1707	9357	60	N	N	5	*	*,1707,*
contig_6176	9356	48	N	N	4	*	*,6175,6176
