#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_157	1099	6	N	N	1	both	*	157
contig_158	875	3	N	N	1	both	*	158
contig_159	4313	6	N	N	1	right	*	-105,159,-3455,-3455
contig_160	7861	4	N	N	1	both	*	160
contig_161	6626	7	N	N	1	both	*	161
contig_162	2068	3	N	N	1	both	*	162
contig_166	11509	7	N	N	1	both	*	166
contig_171	2375	3	N	N	1	both	*	171
contig_172	2531	3	N	N	1	both	*	172
contig_173	1640	13	N	N	1	both	*	173
contig_179	5947	8	N	N	1	none	*	-178,-174,-176,-177,179,174,178
contig_181	1999	6	N	N	1	both	*	181
contig_182	2619	3	N	N	1	both	*	182
contig_183	3151	3	N	N	1	left	*	183,-184
contig_185	3280	3	N	N	1	both	*	185
contig_186	5069	10	N	N	1	both	*	6559,186,-6559
contig_187	3349	3	N	N	1	both	*	187
contig_188	1490	6	N	N	1	both	*	188
contig_197	8240	6	N	N	1	none	*	-196,195,197,-195,-194,-193,190
contig_199	2487	12	N	N	1	none	*	199,198
contig_200	4066	5	N	N	1	none	*	200
contig_201	1570	8	N	N	1	both	*	201
contig_202	6277	3	N	N	1	both	*	202
contig_203	4978	9	N	N	1	left	*	203,204
contig_205	1540	5	N	N	1	both	*	205
contig_206	4720	6	N	N	1	both	*	206
contig_207	5646	3	N	N	1	both	*	6562,207,-6562
contig_208	2599	4	N	N	1	both	*	208
contig_211	13360	46	N	N	5	right	*	1850,1851,-1853,-1851,-1850,-1849,1849,-1850,-1849,1849,1850,1851,1853,1855,211,-209,-209,-209
contig_212	2589	5	N	N	1	both	*	212
contig_213	4145	16	N	N	2	both	*	213
contig_214	3382	12	N	N	1	both	*	214
contig_217	4552	12	N	N	1	none	*	-216,215,216,217,-215
contig_218	1694	6	N	N	1	both	*	218
contig_219	2586	6	N	N	1	both	*	219
contig_222	2038	4	N	N	1	both	*	222
contig_223	2258	8	N	N	1	both	*	223
contig_225	2350	3	N	N	1	both	*	225
contig_226	2575	9	N	N	1	both	*	226
contig_227	3301	20	N	N	2	right	*	228,227
contig_229	1015	7	N	N	1	both	*	229
contig_230	2288	9	N	N	1	both	*	230
contig_231	3379	3	N	N	1	both	*	231
contig_232	4946	4	N	N	1	both	*	232
contig_234	2229	4	N	N	1	both	*	234
contig_235	3921	21	N	N	2	both	*	235
contig_236	2291	4	N	N	1	both	*	236
contig_238	3117	4	N	N	1	both	*	238
contig_239	3035	4	N	N	1	both	*	-237,239,237
contig_240	2770	7	N	N	1	both	*	240
contig_241	2584	3	N	N	1	both	*	241
contig_242	2605	4	N	N	1	both	*	242
contig_243	2665	40	N	N	4	left	*	243,244
contig_245	1695	7	N	N	1	both	*	245
contig_246	5404	4	N	N	1	both	*	246
contig_252	2068	4	N	N	1	both	*	252
contig_255	1919	3	N	N	1	both	*	255
contig_256	3566	8	N	N	1	both	*	256
contig_257	1745	10	N	N	1	both	*	257
contig_260	5170	3	N	N	1	both	*	260
contig_261	1238	5	N	N	1	both	*	261
contig_262	5937	7	N	N	1	both	*	262
contig_269	1467	5	N	N	1	both	*	269
contig_272	1160	11	N	N	1	both	*	272
contig_274	1342	16	N	N	2	none	*	-273,274,273
contig_275	1137	30	N	N	3	both	*	275
contig_292	1493	9	N	N	1	both	*	292
contig_293	1797	42	N	N	5	both	*	293
contig_294	10092	27	N	N	3	right	*	291,279,276,-276,-279,-291,294,-4392,-4395,-4392
contig_295	3225	18	N	N	2	both	*	295
contig_296	2773	9	N	N	1	both	*	296
contig_297	3879	32	N	N	4	right	*	-291,297,-3515
contig_299	1998	3	N	N	1	both	*	299
contig_300	2021	4	N	N	1	none	*	300,6069
contig_301	3319	3	N	N	1	both	*	301
contig_302	1482	8	N	N	1	both	*	302
contig_304	6491	3	N	N	1	both	*	304
contig_305	1075	3	N	N	1	both	*	305
contig_306	1472	3	N	N	1	both	*	306
contig_310	1061	9	N	N	1	both	*	310
contig_311	2528	7	N	N	1	both	*	311
contig_312	3148	3	N	N	1	both	*	312
contig_313	1622	13	N	N	1	both	*	313
contig_314	3243	5	N	N	1	both	*	314
contig_316	2299	38	N	N	4	both	*	316
contig_317	1002	17	N	N	2	both	*	317
contig_318	2211	4	N	N	1	both	*	318
contig_319	2813	3	N	N	1	both	*	319
contig_320	1138	7	N	N	1	both	*	320
contig_321	2342	23	N	N	3	both	*	321
contig_323	3652	5	N	N	1	both	*	323
contig_324	2752	3	N	N	1	both	*	324
contig_325	3363	3	N	N	1	both	*	325
contig_326	8904	3	N	N	1	both	*	326
contig_328	3209	10	N	N	1	left	*	328,-329
contig_330	1577	5	N	N	1	both	*	330
contig_331	2394	4	N	N	1	both	*	331
contig_332	1407	3	N	N	1	both	*	332
contig_336	2964	12	N	N	1	right	*	333,334,336,-338
contig_337	537	10	N	N	1	both	*	337
contig_348	4808	23	N	N	3	none	*	341,341,342,346,348,-2424
contig_349	4514	3	N	N	1	both	*	349
contig_350	3493	3	N	N	1	both	*	350
contig_351	4082	5	N	N	1	both	*	6579,351,-6579
contig_352	2169	7	N	N	1	both	*	352
contig_353	2540	3	N	N	1	both	*	353
contig_354	2223	50	N	N	6	both	*	354
contig_355	514	8	N	N	1	both	*	355
contig_356	7611	3	N	N	1	both	*	356
contig_357	1614	9	N	N	1	both	*	357
contig_358	3644	3	N	N	1	both	*	358
contig_359	4873	9	N	N	1	both	*	6585,359,-6585
contig_360	5012	3	N	N	1	both	*	360
contig_368	2995	4	N	N	1	both	*	368
contig_369	6165	4	N	N	1	none	*	-367,-362,-361,369,361,362,367
contig_370	635	14	N	N	2	none	*	370
contig_371	577	18	N	N	2	both	*	371
contig_372	3259	3	N	N	1	none	*	-373,372,373
contig_374	522	8	N	N	1	none	*	374
contig_375	7025	8	N	N	1	none	*	6587,375,-6587
contig_376	3916	4	N	N	1	both	*	376
contig_377	2517	6	N	N	1	both	*	377
contig_386	3639	21	N	N	2	both	*	386
contig_387	1639	16	N	N	2	both	*	387
contig_388	1730	27	N	N	3	both	*	388
contig_389	1491	3	N	N	1	both	*	389
contig_390	2646	5	N	N	1	both	*	390
contig_391	2221	3	N	N	1	both	*	391
contig_392	3611	4	N	N	1	both	*	392
contig_393	3549	46	N	N	5	both	*	393
contig_395	9137	22	N	N	2	none	*	394,394,394,394,395,6589,-397,-6589
contig_396	2478	3	N	N	1	both	*	396
contig_398	2898	5	N	N	1	both	*	398
contig_399	4019	3	N	N	1	both	*	399
contig_400	2172	3	N	N	1	both	*	400
contig_401	1412	7	N	N	1	both	*	401
contig_406	1456	9	N	N	1	both	*	406
contig_407	1815	3	N	N	1	both	*	407
contig_408	4945	10	N	N	1	both	*	-403,-402,408,402,403,6590
contig_410	3907	4	N	N	1	both	*	410
contig_411	1083	4	N	N	1	both	*	411
contig_414	2908	7	N	N	1	both	*	414
contig_415	5027	11	N	N	1	both	*	415
contig_416	1215	3	N	N	1	both	*	416
contig_417	4199	5	N	N	1	both	*	417
contig_419	5225	3	N	N	1	both	*	419
contig_420	2249	3	N	N	1	both	*	420
contig_422	1417	5	N	N	1	both	*	422
contig_423	3472	27	N	N	3	both	*	423
contig_424	2479	3	N	N	1	both	*	424
contig_425	1812	5	N	N	1	both	*	425
contig_426	2882	8	N	N	1	both	*	426
contig_427	1234	3	N	N	1	both	*	427
contig_428	1524	5	N	N	1	both	*	428
contig_429	2360	3	N	N	1	both	*	429
contig_430	1779	4	N	N	1	both	*	430
contig_432	6666	7	N	N	1	both	*	432
contig_433	2759	3	N	N	1	both	*	433
contig_434	620	28	N	N	3	both	*	434
contig_436	3489	6	N	N	1	both	*	436
contig_437	3558	5	N	N	1	both	*	6598,437,-6598
contig_438	3646	4	N	N	1	both	*	438
contig_439	2939	5	N	N	1	both	*	439
contig_440	2403	3	N	N	1	both	*	440
contig_441	3884	3	N	N	1	both	*	441
contig_442	2251	7	N	N	1	both	*	442
contig_443	1051	9	N	N	1	both	*	443
contig_444	5298	8	N	N	1	both	*	444
contig_445	1563	6	N	N	1	both	*	445
contig_453	1211	50	N	N	6	both	*	453
contig_455	1422	7	N	N	1	both	*	455
contig_457	1589	15	N	N	2	both	*	457
contig_458	1139	10	N	N	1	both	*	458
contig_460	1258	3	N	N	1	both	*	460
contig_461	1808	5	N	N	1	both	*	461
contig_462	3094	6	N	N	1	both	*	462
contig_464	3333	39	N	N	4	left	*	464,-467
contig_465	3403	9	N	N	1	both	*	465
contig_468	1993	3	N	N	1	both	*	468
contig_469	5128	12	N	N	1	both	*	-6603,469,6603
contig_470	2855	4	N	N	1	both	*	470
contig_472	3485	6	N	N	1	none	*	471,472,-471
contig_473	2099	3	N	N	1	left	*	473,-474
contig_475	1558	5	N	N	1	both	*	475
contig_476	4798	12	N	N	1	both	*	476,6605
contig_477	2886	6	N	N	1	both	*	477
contig_478	2206	3	N	N	1	both	*	478
contig_479	1120	5	N	N	1	both	*	479
contig_480	4147	3	N	N	1	both	*	480
contig_481	2309	3	N	N	1	both	*	481
contig_482	2167	3	N	N	1	both	*	482
contig_484	3517	5	N	N	1	both	*	484
contig_486	9450	20	N	N	2	both	*	486
contig_487	1971	5	N	N	1	both	*	487
contig_488	4107	16	N	N	2	both	*	488
contig_489	2377	15	N	N	2	both	*	489
contig_490	4214	3	N	N	1	both	*	490
contig_491	1279	5	N	N	1	both	*	491
contig_492	2914	4	N	N	1	both	*	492
contig_493	1447	5	N	N	1	both	*	493
contig_494	3111	5	N	N	1	both	*	494
contig_495	5583	4	N	N	1	both	*	-497,495,496,497
contig_498	1106	6	N	N	1	both	*	498
contig_499	2377	3	N	N	1	both	*	499
contig_500	2639	5	N	N	1	both	*	500
contig_501	2095	9	N	N	1	both	*	501
contig_502	3296	3	N	N	1	both	*	502
contig_506	3167	5	N	N	1	both	*	506
contig_507	1585	8	N	N	1	both	*	507
contig_508	1083	7	N	N	1	both	*	508
contig_509	2714	11	N	N	1	both	*	509
contig_510	4002	3	N	N	1	both	*	510
contig_511	1612	5	N	N	1	both	*	511
contig_513	1244	5	N	N	1	both	*	513
contig_514	3040	3	N	N	1	both	*	514
contig_515	3980	7	N	N	1	both	*	515
contig_516	3760	5	N	N	1	both	*	516
contig_517	2015	3	N	N	1	both	*	517
contig_518	3078	3	N	N	1	both	*	518
contig_519	1471	3	N	N	1	both	*	519
contig_520	2012	5	N	N	1	both	*	520
contig_521	3037	4	N	N	1	both	*	521
contig_522	2169	3	N	N	1	both	*	522
contig_523	1138	3	N	N	1	both	*	523
contig_524	2546	3	N	N	1	both	*	524
contig_525	557	3	N	N	1	both	*	525
contig_527	4997	3	N	N	1	both	*	526,527,-526
contig_528	2670	3	N	N	1	both	*	528
contig_529	7283	5	N	N	1	both	*	529
contig_530	1558	21	N	N	2	both	*	530
contig_531	3487	28	N	N	3	both	*	531
contig_532	4625	8	N	N	1	both	*	532
contig_533	2709	5	N	N	1	both	*	533
contig_534	3377	4	N	N	1	both	*	534
contig_538	8256	7	N	N	1	none	*	-539,537,538,-537,539
contig_540	8733	4	N	N	1	none	*	6615,540,-6615
contig_541	2658	14	N	N	2	both	*	541
contig_542	1474	3	N	N	1	both	*	542
contig_546	8130	5	N	N	1	both	*	545,546,-545
contig_547	1751	5	N	N	1	both	*	547
contig_548	1499	4	N	N	1	both	*	548
contig_549	3640	28	N	N	3	both	*	549
contig_551	1976	4	N	N	1	both	*	551
contig_552	3698	16	N	N	2	both	*	550,552,-550
contig_553	3630	13	N	N	1	both	*	550,553,-550
contig_554	1714	4	N	N	1	both	*	554
contig_555	1845	5	N	N	1	both	*	555
contig_556	1098	9	N	N	1	both	*	556
contig_557	3550	4	N	N	1	both	*	557
contig_558	4063	6	N	N	1	both	*	558
contig_559	1511	4	N	N	1	both	*	559
contig_560	16093	15	N	N	2	both	*	560
contig_561	1004	0	N	N	1	both	*	561
contig_562	6354	7	N	N	1	both	*	562
contig_565	1170	15	N	N	2	both	*	565
contig_580	1671	10	N	N	1	both	*	580
contig_581	4030	5	N	N	1	both	*	581
contig_582	1843	3	N	N	1	both	*	582
contig_583	4712	4	N	N	1	both	*	583
contig_584	1101	3	N	N	1	both	*	584
contig_585	1354	3	N	N	1	both	*	585
contig_586	2753	4	N	N	1	both	*	586
contig_587	1617	9	N	N	1	both	*	587
contig_588	6622	9	N	N	1	both	*	588
contig_589	2339	3	N	N	1	both	*	589
contig_590	2412	5	N	N	1	both	*	590
contig_591	4996	3	N	N	1	both	*	591
contig_597	4449	73	N	N	8	none	*	-3925,597,598
contig_599	4560	7	N	N	1	both	*	599
contig_600	1665	6	N	N	1	both	*	600
contig_601	2520	4	N	N	1	both	*	601
contig_602	11043	11	N	N	1	both	*	602
contig_603	1056	7	N	N	1	both	*	603
contig_604	3823	4	N	N	1	both	*	604
contig_605	6125	11	N	N	1	both	*	-6618,605,6618
contig_606	1994	6	N	N	1	both	*	606
contig_609	2645	3	N	N	1	both	*	609
contig_613	7444	12	N	N	1	none	*	154,-617,613,-610,617,-154,104,104,104,104,108
contig_614	1431	11	N	N	1	both	*	614
contig_615	1404	3	N	N	1	both	*	615
contig_616	2444	4	N	N	1	both	*	616
contig_618	1888	11	N	N	1	both	*	618
contig_619	3098	3	N	N	1	both	*	619
contig_621	1400	6	N	N	1	both	*	621
contig_622	7733	3	N	N	1	both	*	622
contig_623	3810	4	N	N	1	both	*	623
contig_624	2492	4	N	N	1	both	*	624
contig_625	2284	6	N	N	1	both	*	625
contig_627	4892	11	N	N	1	both	*	626,627,-626
contig_628	1008	8	N	N	1	both	*	628
contig_630	4928	5	N	N	1	none	*	629,630,-629
contig_631	8590	5	N	N	1	none	*	-629,631,629
contig_632	2719	4	N	N	1	both	*	632
contig_633	1603	5	N	N	1	both	*	633
contig_634	3872	7	N	N	1	right	*	-636,634
contig_637	1755	6	N	N	1	both	*	637
contig_638	1545	3	N	N	1	both	*	638
contig_640	582	11	N	N	1	both	*	640
contig_641	7979	10	N	N	1	both	*	641
contig_644	5277	4	N	N	1	none	*	-646,642,643,644,-643,-642,646
contig_645	1517	8	N	N	1	both	*	645
contig_648	1082	4	N	N	1	both	*	648
contig_650	2556	8	N	N	1	both	*	650
contig_651	2322	3	N	N	1	both	*	651
contig_652	2350	5	N	N	1	both	*	652
contig_653	2640	5	N	N	1	both	*	653
contig_654	1507	8	N	N	1	both	*	654
contig_655	1213	4	N	N	1	both	*	655
contig_656	2197	27	N	N	3	left	*	656,-657
contig_658	4460	7	N	N	1	both	*	658
contig_659	1345	9	N	N	1	both	*	659
contig_660	1397	8	N	N	1	both	*	660
contig_661	4317	9	N	N	1	both	*	661
contig_662	1360	5	N	N	1	both	*	662
contig_664	3651	5	N	N	1	both	*	664
contig_665	2711	3	N	N	1	both	*	665
contig_667	1618	8	N	N	1	both	*	667
contig_668	2474	3	N	N	1	both	*	668
contig_669	3601	4	N	N	1	both	*	669
contig_670	2810	3	N	N	1	both	*	670
contig_671	1938	4	N	N	1	both	*	671
contig_672	2408	11	N	N	1	both	*	672
contig_673	6306	10	N	N	1	both	*	673
contig_674	6760	5	N	N	1	both	*	674
contig_675	5362	3	N	N	1	both	*	675
contig_676	3283	3	N	N	1	both	*	676
contig_678	1832	8	N	N	1	both	*	678
contig_679	1149	9	N	N	1	both	*	679
contig_680	2795	12	N	N	1	both	*	680
contig_681	3325	6	N	N	1	right	*	-682,681
contig_683	1615	10	N	N	1	both	*	683
contig_687	4721	10	N	N	1	both	*	687
contig_688	699	32	N	N	4	both	*	688
contig_690	4405	3	N	N	1	both	*	690
contig_691	2523	5	N	N	1	both	*	691
contig_692	1892	5	N	N	1	both	*	692
contig_693	3482	19	N	N	2	both	*	693
contig_694	6578	5	N	N	1	both	*	689,6630,694,-6630,-689
contig_695	1733	25	N	N	3	both	*	695
contig_696	1563	3	N	N	1	both	*	696
contig_697	2496	17	N	N	2	both	*	697
contig_699	3551	9	N	N	1	none	*	698,699,-698
contig_700	4299	10	N	N	1	both	*	700
contig_701	1385	3	N	N	1	both	*	701
contig_706	4869	36	N	N	4	none	*	-703,706,702,703,705,4661,-705
contig_707	2460	3	N	N	1	both	*	707
contig_709	924	12	N	N	1	both	*	709
contig_710	1981	3	N	N	1	both	*	710
contig_711	2575	5	N	N	1	both	*	711
contig_715	5279	25	N	N	3	none	*	713,714,714,715,-713
contig_716	1819	3	N	N	1	both	*	716
contig_717	1320	3	N	N	1	both	*	717
contig_718	4721	5	N	N	1	both	*	718
contig_719	2271	3	N	N	1	both	*	719
contig_720	2251	3	N	N	1	both	*	720
contig_721	4974	3	N	N	1	both	*	721
contig_723	4730	4	N	N	1	none	*	-724,-722,723,722,724,725
contig_726	2614	4	N	N	1	both	*	726
contig_727	1672	5	N	N	1	both	*	727
contig_728	2886	4	N	N	1	both	*	728
contig_730	2676	3	N	N	1	both	*	730
contig_731	2439	3	N	N	1	both	*	731
contig_732	3531	7	N	N	1	both	*	732
contig_733	2467	3	N	N	1	both	*	733
contig_734	6257	5	N	N	1	both	*	734
contig_735	4580	5	N	N	1	both	*	735
contig_737	3008	6	N	N	1	both	*	737
contig_738	1276	6	N	N	1	both	*	738
contig_739	1316	4	N	N	1	both	*	739
contig_740	3226	5	N	N	1	both	*	740
contig_741	688	10	N	N	1	both	*	741
contig_742	1516	21	N	N	2	left	*	742,-743
contig_744	1211	5	N	N	1	both	*	744
contig_747	2039	3	N	N	1	right	*	746,747
contig_749	1520	3	N	N	1	both	*	749
contig_750	7200	3	N	N	1	both	*	750
contig_751	3035	5	N	N	1	both	*	751
contig_752	2546	3	N	N	1	both	*	752
contig_753	1518	3	N	N	1	both	*	753
contig_759	5011	41	N	N	5	none	*	-758,757,-756,754,755,759,-3158,3158
contig_760	10023	7	N	N	1	both	*	760
contig_761	1146	4	N	N	1	both	*	761
contig_763	1646	5	N	N	1	both	*	763
contig_764	2822	3	N	N	1	both	*	764
contig_768	682	29	N	N	3	both	*	768
contig_769	2047	6	N	N	1	both	*	769
contig_771	4070	3	N	N	1	both	*	771
contig_772	1854	3	N	N	1	both	*	772
contig_774	1481	4	N	N	1	both	*	774
contig_775	5950	3	N	N	1	both	*	775
contig_776	2193	3	N	N	1	both	*	776
contig_777	2187	3	N	N	1	both	*	777
contig_778	2922	4	N	N	1	both	*	778
contig_779	8795	6	N	N	1	both	*	779
contig_780	1814	7	N	N	1	both	*	780
contig_782	2600	3	N	N	1	both	*	782
contig_783	670	11	N	N	1	both	*	783
contig_787	1321	5	N	N	1	both	*	787
contig_788	8719	7	N	N	1	both	*	788
contig_789	2641	3	N	N	1	both	*	789
contig_791	2796	5	N	N	1	both	*	791
contig_792	10190	4	N	N	1	both	*	792
contig_793	2234	3	N	N	1	both	*	793
contig_794	1298	7	N	N	1	both	*	794
contig_796	4684	10	N	N	1	right	*	795,796,6639
contig_797	6936	6	N	N	1	both	*	-6639,797,6639
contig_800	5069	9	N	N	1	none	*	799,800,-799,-798
contig_801	3381	3	N	N	1	both	*	801
contig_802	3437	6	N	N	1	both	*	802
contig_803	3582	3	N	N	1	both	*	803
contig_805	3258	3	N	N	1	both	*	805
contig_806	1491	3	N	N	1	both	*	806
contig_808	3649	38	N	N	4	both	*	808
contig_809	1476	5	N	N	1	both	*	809
contig_810	3432	4	N	N	1	both	*	810
contig_811	2128	4	N	N	1	both	*	811
contig_812	3533	5	N	N	1	both	*	812
contig_816	3377	6	N	N	1	right	*	817,816
contig_818	4451	4	N	N	1	both	*	818
contig_819	5507	5	N	N	1	both	*	819
contig_820	2480	3	N	N	1	both	*	820
contig_821	2401	4	N	N	1	both	*	821
contig_822	2774	4	N	N	1	both	*	822
contig_824	2377	3	N	N	1	both	*	824
contig_825	2176	4	N	N	1	both	*	825
contig_827	2634	13	N	N	1	both	*	826,827,-826
contig_828	2187	14	N	N	2	both	*	828
contig_829	3929	5	N	N	1	both	*	829
contig_831	5037	9	N	N	1	both	*	831
contig_832	4033	3	N	N	1	both	*	832
contig_833	3262	4	N	N	1	both	*	833
contig_834	2202	3	N	N	1	both	*	834
contig_835	2471	16	N	N	2	left	*	835,836
contig_837	5981	5	N	N	1	both	*	837
contig_838	4550	6	N	N	1	left	*	838,839
contig_840	16569	7	N	N	1	both	*	840
contig_844	1460	12	N	N	1	both	*	844
contig_845	2955	3	N	N	1	both	*	845
contig_846	2757	4	N	N	1	both	*	846
contig_847	6008	3	N	N	1	both	*	847
contig_848	3600	3	N	N	1	both	*	848
contig_849	4563	4	N	N	1	both	*	849
contig_850	2333	4	N	N	1	both	*	850
contig_851	8504	11	N	N	1	both	*	851
contig_852	9282	8	N	N	1	both	*	852
contig_854	4863	5	N	N	1	left	*	853,853,854,855
contig_856	2591	6	N	N	1	both	*	856
contig_857	1777	7	N	N	1	both	*	857
contig_858	6226	5	N	N	1	both	*	858
contig_859	5847	4	N	N	1	both	*	859
contig_863	6863	62	N	N	7	none	*	-862,-861,860,861,862,-862,862,-862,-861,-860,863,-865
contig_864	6232	4	N	N	1	both	*	864
contig_866	1079	4	N	N	1	both	*	866
contig_867	3425	3	N	N	1	both	*	867
contig_868	6584	6	N	N	1	both	*	868
contig_870	927	6	N	N	1	both	*	870
contig_871	1363	9	N	N	1	both	*	871
contig_872	1462	3	N	N	1	both	*	872
contig_873	2807	8	N	N	1	both	*	873
contig_874	2240	5	N	N	1	both	*	874
contig_875	1037	10	N	N	1	both	*	875
contig_879	3940	21	N	N	2	both	*	877,877,879,-877,-877
contig_880	514	23	N	N	3	both	*	880
contig_881	2914	6	N	N	1	both	*	881
contig_882	2215	3	N	N	1	both	*	882
contig_883	3169	3	N	N	1	both	*	883
contig_884	2137	10	N	N	1	both	*	-885,884,885
contig_886	1151	12	N	N	1	both	*	886
contig_887	4333	3	N	N	1	both	*	887
contig_888	3064	5	N	N	1	both	*	888
contig_889	2569	5	N	N	1	both	*	889
contig_890	2567	8	N	N	1	both	*	890
contig_891	2146	9	N	N	1	both	*	891
contig_892	1803	5	N	N	1	both	*	892
contig_893	2681	3	N	N	1	both	*	893
contig_894	2220	4	N	N	1	both	*	894
contig_897	2779	7	N	N	1	both	*	897
contig_898	10100	3	N	N	1	both	*	898
contig_899	2884	3	N	N	1	both	*	899
contig_900	3462	5	N	N	1	both	*	900
contig_901	2555	4	N	N	1	both	*	901
contig_902	2593	6	N	N	1	both	*	902
contig_903	1465	3	N	N	1	both	*	903
contig_904	2560	3	N	N	1	both	*	904
contig_905	1657	5	N	N	1	both	*	905
contig_906	3593	35	N	N	4	left	*	906,-1542
contig_907	1454	3	N	N	1	both	*	907
contig_909	4917	12	N	N	1	none	*	-908,909,908
contig_910	2166	3	N	N	1	both	*	910
contig_911	2415	6	N	N	1	both	*	911
contig_912	6149	3	N	N	1	both	*	912
contig_913	2593	6	N	N	1	both	*	913
contig_914	1903	7	N	N	1	both	*	914
contig_915	3193	4	N	N	1	both	*	915
contig_916	1611	3	N	N	1	both	*	916
contig_917	2358	3	N	N	1	both	*	917
contig_920	4555	4	N	N	1	none	*	919,920,-919
contig_922	4246	64	N	N	7	none	*	-921,922,923,-923
contig_924	2229	5	N	N	1	both	*	924
contig_925	8973	5	N	N	1	both	*	925
contig_926	2233	4	N	N	1	both	*	926
contig_927	4644	5	N	N	1	both	*	927
contig_928	4230	5	N	N	1	none	*	929,928,930
contig_931	1750	8	N	N	1	both	*	931
contig_932	1702	15	N	N	2	both	*	932
contig_933	2854	9	N	N	1	both	*	933
contig_935	2803	7	N	N	1	both	*	935
contig_937	4827	6	N	N	1	none	*	-939,-936,937,936,940
contig_938	6459	14	N	N	2	none	*	939,942,-936,938,942
contig_944	2256	5	N	N	1	both	*	944
contig_945	5215	4	N	N	1	both	*	945
contig_946	3629	3	N	N	1	both	*	946
contig_947	4130	5	N	N	1	both	*	947
contig_949	1145	10	N	N	1	both	*	949
contig_950	1062	18	N	N	2	both	*	950
contig_951	2603	6	N	N	1	both	*	951
contig_952	1551	6	N	N	1	left	*	952,-953
contig_954	1812	4	N	N	1	both	*	954
contig_955	4941	11	N	N	1	both	*	955
contig_956	3254	3	N	N	1	both	*	956
contig_958	2627	3	N	N	1	both	*	958
contig_965	3415	3	N	N	1	both	*	965
contig_967	4405	3	N	N	1	both	*	967
contig_968	2658	4	N	N	1	both	*	968
contig_970	3873	5	N	N	1	both	*	969,970,-969
contig_971	1358	10	N	N	1	both	*	971
contig_972	2656	3	N	N	1	both	*	972
