#seq_name	length	coverage
contig_10251	551	90
contig_10252	598	54
contig_10253	912	76
contig_10254	687	118
contig_10255	906	94
contig_10256	2838	43
contig_10257	2697	8
contig_10258	4577	43
contig_1026	3138	24
contig_10260	949	15
contig_10262	3837	20
contig_10263	1783	24
contig_10265	948	6
contig_10266	3985	15
contig_10267	1810	18
contig_10268	2821	14
contig_10269	2476	36
contig_1027	5222	17
contig_10270	4818	12
contig_10271	531	34
contig_10272	1753	57
contig_10273	4185	12
contig_10274	12461	16
contig_10275	1109	20
contig_10278	1037	7
contig_10279	1498	19
contig_1028	672	60
contig_10280	2853	29
contig_10281	6675	5
contig_10282	2207	6
contig_10283	476	14
contig_10285	11019	21
contig_10286	3646	13
contig_10287	7859	3
contig_1029	4510	19
contig_10292	4915	29
contig_10293	3175	32
contig_10295	3147	20
contig_10297	3949	30
contig_10298	4623	19
contig_10299	2588	19
contig_103	4535	29
contig_1030	4018	22
contig_10300	9269	55
contig_10301	1269	9
contig_10302	967	39
contig_10303	4559	56
contig_10304	4995	20
contig_10306	9244	49
contig_10307	2504	17
contig_10308	3160	16
contig_10309	4158	20
contig_1031	1323	8
contig_10311	590	13
contig_10313	4231	29
contig_10314	1571	14
contig_10316	1077	79
contig_10317	839	22
contig_10319	1901	21
contig_1032	2218	4
contig_10320	4642	6
contig_10321	3577	19
contig_10322	2325	10
contig_10323	2471	8
contig_10324	2398	15
contig_10325	480	8
contig_10326	4848	54
contig_10327	1485	11
contig_10328	3293	6
contig_10329	2738	20
contig_10330	2503	17
contig_10331	4393	56
contig_10332	2281	39
contig_10333	3504	18
contig_10334	2474	20
contig_10335	4024	20
contig_10336	3245	18
contig_10337	8484	13
contig_10338	3676	20
contig_10339	1890	20
contig_1034	6667	19
contig_10340	2667	17
contig_10341	7966	24
contig_10344	862	11
contig_10345	2215	39
contig_10346	2194	7
contig_10347	2739	13
contig_10348	3103	22
contig_10349	2599	29
contig_1035	2145	20
contig_10352	3461	22
contig_10353	1792	15
contig_10354	10264	15
contig_10357	9656	20
contig_10359	2571	19
contig_10360	3788	19
contig_10361	4428	66
contig_10362	309	6
contig_10363	483	18
contig_10364	2371	19
contig_10365	4802	20
contig_10366	2979	4
contig_10367	6910	21
contig_10368	4160	20
contig_10369	1556	19
contig_1037	3376	37
contig_10370	2271	7
contig_10371	2785	7
contig_10372	1871	44
contig_10373	780	16
contig_10374	1168	52
contig_10375	2350	52
contig_10376	4051	18
contig_10377	1065	5
contig_10378	6495	17
contig_10379	1026	20
contig_1038	4346	25
contig_10380	712	11
contig_10381	2523	20
contig_10382	2104	16
contig_10383	2472	20
contig_10384	4301	18
contig_10385	3720	19
contig_10386	797	26
contig_10387	6811	14
contig_10388	2236	14
contig_10389	761	19
contig_10390	1082	18
contig_10391	1538	36
contig_10392	2057	19
contig_10393	5374	28
contig_10394	2758	6
contig_10395	2280	11
contig_10396	2743	14
contig_10397	2213	14
contig_10399	1729	41
contig_104	799	42
contig_10400	552	156
contig_10401	839	130
contig_10402	3278	107
contig_10403	4120	21
contig_10404	2170	84
contig_10405	2634	11
contig_10406	1388	20
contig_10407	2704	19
contig_10408	2758	11
contig_10411	1127	19
contig_10412	4803	20
contig_10413	3395	5
contig_10414	3947	42
contig_10415	2095	13
contig_10416	1199	15
contig_10417	4090	13
contig_10418	1095	20
contig_10419	1827	16
contig_10420	460	6
contig_10421	467	16
contig_10422	587	15
contig_10425	649	24
contig_10426	5977	94
contig_10427	2343	16
contig_10428	2364	18
contig_10429	2593	28
contig_1043	1335	27
contig_10430	6105	7
contig_10431	3766	12
contig_10432	2815	18
contig_10433	5011	42
contig_10435	8708	19
contig_10437	8551	11
contig_10438	2038	16
contig_10439	1998	22
contig_10440	694	94
contig_10441	1208	83
contig_10442	5883	57
contig_10443	2687	7
contig_10444	1592	17
contig_10445	4378	24
contig_10446	2095	5
contig_10447	1041	11
contig_10448	1131	20
contig_10449	2042	39
contig_1045	6688	61
contig_10450	2812	14
contig_10451	3708	42
contig_10452	8287	26
contig_10453	2860	33
contig_10456	2392	22
contig_10458	4754	27
contig_10459	1603	19
contig_10460	2685	15
contig_10461	1471	77
contig_10462	976	14
contig_10463	2910	118
contig_10464	629	16
contig_10465	2445	11
contig_10466	1827	15
contig_10467	1828	16
contig_10468	3037	65
contig_10469	3306	14
contig_10470	1466	12
contig_10471	5622	31
contig_10472	4205	19
contig_10473	1607	5
contig_10474	8501	45
contig_10475	3786	13
contig_10476	2671	14
contig_10478	2780	23
contig_10483	3932	48
contig_10487	2245	22
contig_10489	4748	53
contig_1049	4087	32
contig_10490	1870	30
contig_10495	2647	51
contig_10496	2802	15
contig_10497	2105	10
contig_105	534	77
contig_1050	574	107
contig_10501	1296	47
contig_10502	2800	13
contig_10503	3828	15
contig_10504	2688	8
contig_10505	3471	39
contig_10506	4093	57
contig_10507	2664	31
contig_10508	5184	15
contig_10509	1627	14
contig_1051	583	158
contig_10510	5048	20
contig_10511	6152	25
contig_10512	2501	14
contig_10513	4864	20
contig_10514	5219	8
contig_10515	2370	7
contig_10519	2033	31
contig_1052	2752	65
contig_10520	5796	68
contig_10521	2813	21
contig_10522	6132	20
contig_10523	685	12
contig_10526	2825	10
contig_10527	6894	18
contig_10528	2593	6
contig_10529	2988	25
contig_1053	2184	49
contig_10530	2486	13
contig_10531	2500	21
contig_10532	2992	48
contig_10533	1382	30
contig_10534	3701	31
contig_10535	830	37
contig_10536	1159	31
contig_10537	1517	18
contig_10538	1047	28
contig_10540	1349	30
contig_10541	1021	44
contig_10542	1637	21
contig_10543	1048	20
contig_10544	2671	4
contig_10545	2315	14
contig_10546	4530	17
contig_10547	1558	6
contig_10548	4089	15
contig_10549	1215	17
contig_1055	1263	28
contig_10550	1865	9
contig_10551	1095	20
contig_10552	1407	58
contig_10553	1040	112
contig_10554	3827	20
contig_10555	9797	47
contig_10556	4183	7
contig_10558	1550	5
contig_1056	1299	18
contig_10560	4887	19
contig_10561	7183	50
contig_10562	2466	15
contig_10563	3306	19
contig_10564	487	3
contig_10565	3877	22
contig_10566	2541	21
contig_10567	2836	27
contig_10568	18129	30
contig_10569	1729	10
contig_1057	10058	10
contig_10570	752	15
contig_10571	709	30
contig_10572	541	15
contig_10574	2465	12
contig_10575	1512	18
contig_10576	2289	20
contig_10577	3209	22
contig_10578	5646	19
contig_10579	1232	4
contig_1058	2306	9
contig_10580	804	12
contig_10581	1830	125
contig_10582	2352	5
contig_10583	4477	15
contig_10584	2208	16
contig_10585	4615	28
contig_10586	1783	15
contig_10587	4510	20
contig_10593	2193	20
contig_10596	2350	33
contig_10597	2430	55
contig_10599	4682	20
contig_106	433	41
contig_1060	12666	44
contig_10600	2688	20
contig_10601	2509	13
contig_10602	927	15
contig_10603	3810	7
contig_10604	1529	55
contig_10605	3004	9
contig_10607	5124	20
contig_10610	5421	20
contig_10611	7716	16
contig_10613	9255	13
contig_10614	3370	18
contig_10615	4504	17
contig_10616	2233	9
contig_10617	2345	20
contig_10618	4182	33
contig_10619	2341	11
contig_1062	1747	9
contig_10620	2362	15
contig_10621	4540	19
contig_10622	2312	17
contig_10623	2624	10
contig_10624	3724	10
contig_10625	2907	9
contig_10626	1500	3
contig_10628	3238	21
contig_10629	1839	18
contig_1063	2002	21
contig_10630	1080	35
contig_10631	2267	14
contig_10632	3426	10
contig_10633	6806	20
contig_10634	8824	15
contig_10635	2232	29
contig_10636	946	8
contig_10637	1697	21
contig_10638	3803	11
contig_10639	1253	49
contig_1064	1848	25
contig_10640	2024	29
contig_10641	608	99
contig_10642	750	77
contig_10643	3263	23
contig_10644	1089	59
contig_10645	528	23
contig_10646	1147	85
contig_10647	7275	10
contig_10648	4595	32
contig_10649	4275	20
contig_1065	5130	26
contig_10650	1537	20
contig_10651	5453	26
contig_10652	2303	19
contig_10653	5979	23
contig_10654	595	18
contig_10656	924	3
contig_10657	6243	23
contig_10658	1608	24
contig_1066	2486	70
contig_10660	623	12
contig_10661	2422	11
contig_10662	10879	6
contig_10663	4690	13
contig_10665	5896	31
contig_10666	7596	15
contig_10667	2552	19
contig_10668	3592	94
contig_1067	1337	48
contig_10670	2108	14
contig_10671	1869	8
contig_10672	1436	54
contig_10673	5737	92
contig_10674	4686	36
contig_10675	5461	22
contig_10676	3665	20
contig_10677	1400	18
contig_10678	3357	16
contig_10679	3007	54
contig_1068	2168	173
contig_10680	3843	20
contig_10684	4064	18
contig_10686	4530	34
contig_10687	2692	19
contig_10688	2252	11
contig_10689	2843	35
contig_1069	2244	23
contig_10690	5891	20
contig_10691	1160	18
contig_10692	1033	34
contig_10695	502	3
contig_10697	3908	32
contig_10698	5676	21
contig_10699	2866	18
contig_107	3522	20
contig_10701	4468	33
contig_10702	2599	15
contig_10703	3156	11
contig_10704	953	19
contig_10705	2285	20
contig_10706	2016	21
contig_10707	6805	43
contig_10708	4696	7
contig_10709	3392	25
contig_1071	6814	20
contig_10710	3204	14
contig_10711	4833	19
contig_10712	3652	27
contig_10713	1281	55
contig_10714	2464	27
contig_10715	2445	12
contig_10716	3005	34
contig_10717	1202	14
contig_10718	1986	20
contig_10719	7089	70
contig_1072	2417	10
contig_10720	2717	18
contig_10721	880	4
contig_10722	1825	20
contig_10724	4279	30
contig_10725	2200	16
contig_10726	3030	23
contig_10727	2422	11
contig_10728	2299	34
contig_10729	4451	5
contig_1073	3059	14
contig_10730	328	8
contig_10731	7950	100
contig_10732	5035	80
contig_10733	9470	13
contig_10734	4446	56
contig_10735	4998	20
contig_10736	7644	20
contig_10737	2184	29
contig_10738	1859	25
contig_10739	3594	6
contig_1074	1027	53
contig_10740	3156	19
contig_10741	1265	37
contig_10742	4156	31
contig_10743	611	79
contig_10744	5006	78
contig_10745	1317	66
contig_10746	4249	130
contig_10747	2226	4
contig_10748	1167	33
contig_10749	1151	70
contig_1075	1634	49
contig_10750	611	97
contig_10751	729	52
contig_10752	809	70
contig_10753	1365	104
contig_10754	2857	5
contig_10755	3875	34
contig_10756	7557	12
contig_10757	4859	13
contig_10761	2585	11
contig_10762	6703	7
contig_10763	2822	16
contig_10764	2077	71
contig_10765	3871	30
contig_10769	6063	23
contig_1077	4859	42
contig_10770	4158	12
contig_10771	3392	8
contig_10773	1696	30
contig_10774	4043	36
contig_10775	1273	128
contig_10776	1100	16
contig_10777	2313	19
contig_10778	1011	25
contig_10779	1246	34
contig_10780	15442	39
contig_10781	3232	19
contig_10782	5659	14
contig_10785	2733	7
contig_10786	3168	19
contig_10787	1283	25
contig_10788	2726	8
contig_10789	1447	38
contig_1079	5823	13
contig_10791	1977	19
contig_10792	3148	17
contig_10793	4105	21
contig_10794	3151	12
contig_10795	1031	127
contig_10797	2296	57
contig_10798	500	3
contig_10799	2384	27
contig_108	3644	18
contig_1080	1134	4
contig_10800	2697	53
contig_10801	588	167
contig_10802	3602	25
contig_10803	5169	20
contig_10804	5760	60
contig_10805	3689	5
contig_10806	5536	9
contig_10807	8655	24
contig_10808	3161	8
contig_10809	3068	16
contig_1081	4534	46
contig_10810	3388	22
contig_10811	2538	22
contig_10812	1299	7
contig_10813	2387	5
contig_10814	4325	20
contig_10818	7256	37
contig_10819	2593	30
contig_1082	2343	19
contig_10820	1006	20
contig_10822	3831	21
contig_10823	1485	123
contig_10825	4752	13
contig_10826	2948	10
contig_10827	2618	13
contig_10828	2406	20
contig_10829	3871	8
contig_1083	1049	22
contig_10830	5858	8
contig_10831	4574	7
contig_10832	3481	64
contig_10833	728	133
contig_10834	581	105
contig_10835	582	124
contig_10836	2287	20
contig_10837	1105	105
contig_10838	633	19
contig_10839	1804	17
contig_1084	1779	47
contig_10840	1508	16
contig_10841	1332	30
contig_10842	1826	28
contig_10843	3123	19
contig_10844	6375	9
contig_10845	2232	55
contig_10846	937	6
contig_10847	1349	88
contig_10848	3292	21
contig_1085	1010	40
contig_10853	4810	16
contig_10855	5517	20
contig_10856	11356	28
contig_10857	2871	18
contig_1086	704	12
contig_10860	2372	58
contig_10861	1158	136
contig_10862	16833	53
contig_10863	605	8
contig_10864	2084	21
contig_10865	711	9
contig_10866	1278	14
contig_10868	8703	49
contig_10869	1211	17
contig_10870	2426	5
contig_10871	2314	17
contig_10872	2942	21
contig_10873	2915	23
contig_10874	1819	12
contig_10875	3649	41
contig_10876	2384	30
contig_10877	3121	11
contig_10878	3498	23
contig_10879	2693	17
contig_1088	1589	46
contig_10882	3219	20
contig_10883	822	5
contig_10885	2694	18
contig_10886	3269	23
contig_10887	2234	23
contig_10888	4552	20
contig_10889	2436	24
contig_1089	598	10
contig_10890	2357	59
contig_10891	3015	15
contig_10892	2845	16
contig_10893	2275	14
contig_10895	5591	38
contig_10897	6312	33
contig_10898	2713	20
contig_10899	3431	25
contig_109	5371	20
contig_1090	1348	52
contig_10901	3606	29
contig_10903	2493	4
contig_10904	3806	14
contig_10908	1060	90
contig_10909	2611	22
contig_1091	1900	47
contig_10910	3235	26
contig_10911	2510	13
contig_10912	993	83
contig_10913	1596	71
contig_10916	3101	21
contig_10919	14332	118
contig_1092	5766	9
contig_10920	2549	16
contig_10921	3256	33
contig_10924	792	108
contig_10925	6825	73
contig_10926	2202	23
contig_10927	3957	20
contig_10928	1242	50
contig_1093	3424	19
contig_10930	1174	12
contig_10931	2465	23
contig_10932	1166	15
contig_10933	3066	146
contig_10934	12293	17
contig_10935	6023	52
contig_10936	4380	18
contig_10937	721	12
contig_10938	708	19
contig_10939	1154	28
contig_1094	4043	19
contig_10940	2152	47
contig_10945	1802	14
contig_10946	3282	31
contig_10948	4239	13
contig_10949	7371	30
contig_1095	2335	34
contig_10950	2644	11
contig_10951	2948	11
contig_10952	2957	10
contig_10953	4191	10
contig_10954	2252	14
contig_10955	4666	23
contig_10956	2396	5
contig_10957	1950	17
contig_10958	1698	19
contig_10959	6026	16
contig_1096	9036	128
contig_10960	3403	11
contig_10961	1277	37
contig_10964	2336	10
contig_10965	4052	28
contig_10966	6284	12
contig_10967	1440	26
contig_10968	3403	38
contig_10969	2116	18
contig_1097	2004	20
contig_10970	1013	28
contig_10971	5712	27
contig_10972	1071	20
contig_10973	3184	20
contig_10974	1316	8
contig_10975	1485	20
contig_10976	4677	20
contig_10977	3322	15
contig_10978	4452	6
contig_10979	3515	8
contig_10980	5267	6
contig_10981	4045	11
contig_10982	3110	20
contig_10983	2211	10
contig_10984	5251	20
contig_10985	2055	17
contig_10986	2855	56
contig_10987	3245	20
contig_10988	5953	16
contig_10989	1796	21
contig_10990	1830	33
contig_10991	11054	18
contig_10992	3514	31
contig_10993	3154	28
contig_10994	4764	18
contig_10995	2976	4
contig_10996	2931	52
contig_10997	2517	8
contig_10998	3703	10
contig_10999	2781	8
contig_11	2888	16
contig_110	981	27
contig_11000	8593	13
contig_11001	2552	14
contig_11002	3860	10
contig_11003	2010	4
contig_11004	7277	8
contig_11005	2606	14
contig_11006	2492	14
contig_11007	665	34
contig_1101	2433	70
contig_11010	10273	21
contig_11011	3485	7
contig_11012	2022	20
contig_11013	2936	13
contig_11014	2905	16
contig_11017	1020	47
contig_11018	4626	22
contig_11019	2550	17
contig_1102	2206	23
contig_11020	2212	9
contig_11021	2575	32
contig_11022	2569	3
contig_11023	5859	15
contig_11024	5471	14
contig_11025	294	3
contig_11026	2283	26
contig_11027	1912	20
contig_11028	716	16
contig_11029	1818	40
contig_11031	1762	13
contig_11032	1428	22
contig_11033	1636	48
contig_11034	2972	31
contig_11035	2039	25
contig_11036	1348	32
contig_11037	3047	74
contig_11038	2720	12
contig_11039	4591	5
contig_1104	4973	18
contig_11040	4274	17
contig_11041	538	17
contig_11042	663	18
contig_11043	529	8
contig_11044	876	12
contig_11045	3843	35
contig_11046	4568	15
contig_11047	1552	11
contig_11048	1606	20
contig_11049	2176	23
contig_1105	9048	17
contig_11050	2157	12
contig_11051	2860	15
contig_11052	1624	21
contig_11053	462	6
contig_11054	781	76
contig_11055	1178	25
contig_11056	2637	58
contig_11057	3689	15
contig_11058	5760	24
contig_11059	4973	33
contig_1106	2025	14
contig_11060	1453	20
contig_11061	2590	7
contig_11062	2674	24
contig_11063	1789	20
contig_11064	2241	39
contig_11065	526	11
contig_11066	6046	41
contig_11067	1154	47
contig_11068	2724	37
contig_11069	5045	20
contig_1107	2140	10
contig_11071	2729	12
contig_11072	3772	13
contig_11073	3724	37
contig_11074	2956	10
contig_11075	1028	39
contig_11076	4035	44
contig_11077	2555	20
contig_11078	2838	13
contig_11079	2495	14
contig_11080	3394	19
contig_11081	3772	27
contig_11082	2837	22
contig_11084	6095	15
contig_11085	2362	33
contig_11086	1193	37
contig_11087	776	33
contig_11088	2672	17
contig_11090	1246	42
contig_11091	3061	9
contig_11092	3598	7
contig_11093	6090	42
contig_11094	5313	39
contig_11096	1171	20
contig_11097	475	6
contig_11098	2376	46
contig_11099	2477	10
contig_111	1206	14
contig_11100	3507	19
contig_11101	3764	15
contig_11103	563	87
contig_11104	500	39
contig_11106	1782	32
contig_11107	3165	8
contig_11108	6469	46
contig_11109	2208	11
contig_11110	5005	20
contig_11111	3185	8
contig_11112	5371	19
contig_11114	3211	32
contig_11118	2947	15
contig_11121	2872	16
contig_11124	5111	21
contig_11126	1083	70
contig_11127	1734	35
contig_11128	2349	5
contig_11129	1509	20
contig_1113	6575	34
contig_11130	2988	8
contig_11131	1412	9
contig_11132	1889	10
contig_11133	2660	51
contig_11134	631	18
contig_11136	3197	19
contig_11137	3139	21
contig_11138	3067	15
contig_11139	1888	10
contig_1114	6237	19
contig_11142	423	8
contig_11144	7114	10
contig_11145	7682	10
contig_11146	4883	38
contig_11147	1347	10
contig_11148	704	14
contig_11149	618	100
contig_1115	1549	30
contig_11150	1380	101
contig_11151	1307	85
contig_11152	2851	19
contig_11153	1137	15
contig_11154	785	56
contig_11155	536	37
contig_11156	1640	25
contig_11157	3431	6
contig_11158	2123	17
contig_11159	2291	20
contig_1116	2145	20
contig_11162	1308	9
contig_11164	4072	15
contig_11165	2391	10
contig_11166	1216	18
contig_11167	671	9
contig_11168	400	4
contig_11169	2795	13
contig_1117	2866	16
contig_11170	2493	20
contig_11171	2343	17
contig_11172	1788	18
contig_11173	3787	22
contig_11174	3900	46
contig_11175	6741	9
contig_11176	4429	11
contig_11178	3099	6
contig_11179	7955	12
contig_1118	1930	72
contig_11180	2393	20
contig_11181	1130	58
contig_11182	948	100
contig_11184	2529	31
contig_11186	2379	6
contig_11187	1549	38
contig_11188	1958	26
contig_11189	4227	19
contig_1119	3642	30
contig_11190	2262	12
contig_11191	1168	40
contig_11192	2240	14
contig_11193	5865	20
contig_11194	3932	20
contig_11195	3356	11
contig_11196	2093	37
contig_11197	934	200
contig_11198	471	50
contig_11199	2475	24
contig_112	4197	16
contig_1120	2324	119
contig_11200	4036	21
contig_11201	2239	13
contig_11202	2447	19
contig_11203	4964	7
contig_11204	2249	13
contig_11205	1050	91
contig_11206	989	46
contig_11207	2265	21
contig_11208	2204	25
contig_11209	1703	16
contig_1121	5821	10
contig_11210	11995	20
contig_11211	2294	8
contig_11212	5847	8
contig_11213	4953	33
contig_11214	1671	117
contig_11215	1389	20
contig_11216	2621	17
contig_11217	2288	17
contig_11218	2715	21
contig_11219	2669	7
contig_1122	1709	20
contig_11220	1214	19
contig_11221	2365	15
contig_11222	1716	17
contig_11223	1531	89
contig_11224	4418	16
contig_11225	4206	13
contig_11226	1940	20
contig_11227	2972	18
contig_11228	4182	43
contig_11229	2564	27
contig_1123	5435	78
contig_11230	6415	23
contig_11232	2317	12
contig_11233	1397	20
contig_11234	3498	14
contig_11235	4954	30
contig_11236	1357	43
contig_11237	2417	7
contig_11238	667	134
contig_11239	2338	104
contig_1124	4747	14
contig_11240	749	140
contig_11241	706	91
contig_11242	1169	35
contig_11243	2024	20
contig_11244	7274	43
contig_11245	2496	127
contig_11246	602	112
contig_11247	630	116
contig_11248	768	228
contig_11249	1770	41
contig_1125	4170	42
contig_11250	503	147
contig_11251	546	3
contig_11252	1818	14
contig_11253	1445	5
contig_11255	9982	46
contig_11256	3718	20
contig_11257	1850	21
contig_11258	2633	13
contig_11259	2315	23
contig_1126	2072	16
contig_11260	1401	7
contig_11261	2758	22
contig_11262	2037	20
contig_11263	1955	27
contig_11264	533	21
contig_11266	1219	17
contig_11267	5519	34
contig_11268	1244	25
contig_11269	4153	70
contig_1127	2474	32
contig_11270	3059	13
contig_11271	3893	19
contig_11272	5600	19
contig_11273	4382	19
contig_11275	6249	20
contig_11276	24716	21
contig_11277	3166	21
contig_11279	4409	28
contig_1128	3287	9
contig_11280	1672	19
contig_11281	3661	44
contig_11282	3926	26
contig_11283	5077	7
contig_11284	3351	15
contig_11285	3695	19
contig_11286	2683	72
contig_11287	6075	41
contig_11288	2885	43
contig_11289	1637	16
contig_1129	8053	79
contig_11290	2087	3
contig_11291	693	20
contig_11292	628	69
contig_11293	981	130
contig_11294	3730	20
contig_11295	623	30
contig_11296	2345	60
contig_11297	2350	16
contig_11298	1374	27
contig_11299	596	33
contig_113	4100	17
contig_1130	7028	20
contig_11300	1892	33
contig_11301	2034	17
contig_11302	3212	12
contig_11303	3551	37
contig_11304	2876	16
contig_11305	4757	30
contig_11306	4193	12
contig_11308	2227	5
contig_11309	1411	66
contig_1131	5523	26
contig_11310	2889	9
contig_11311	3041	9
contig_11312	5475	18
contig_11313	2771	20
contig_11314	2386	10
contig_11315	2734	52
contig_11316	2679	20
contig_11317	3432	10
contig_11318	3555	26
contig_11319	2593	17
contig_1132	799	50
contig_11320	1162	65
contig_11321	4036	4
contig_11322	8110	20
contig_11323	6720	16
contig_11324	2498	19
contig_11325	4598	24
contig_11328	1023	60
contig_11329	502	7
contig_1133	3684	26
contig_11330	778	34
contig_11331	3799	25
contig_11333	4098	24
contig_11334	5649	32
contig_11337	3015	18
contig_11338	4213	9
contig_11339	2252	10
contig_1134	2566	16
contig_11340	3802	9
contig_11342	1082	83
contig_11343	1256	122
contig_11344	3331	27
contig_11346	3820	40
contig_11347	2631	22
contig_11348	840	18
contig_11349	1512	10
contig_1135	2481	15
contig_11350	2817	9
contig_11351	2421	16
contig_11353	1950	17
contig_11356	5379	16
contig_11357	2645	17
contig_11358	2349	20
contig_11359	8259	31
contig_1136	3957	20
contig_11360	1287	24
contig_11361	1388	18
contig_11362	969	13
contig_11363	2565	31
contig_11364	2329	21
contig_11365	2274	22
contig_11366	1528	20
contig_11367	4153	24
contig_11369	1178	157
contig_1137	7994	11
contig_11370	2684	34
contig_11371	3681	20
contig_11372	2115	13
