#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_126	9601	13	N	N	1	both	*	126
contig_127	1502	20	N	N	2	both	*	127
contig_130	7515	7	N	N	1	none	*	-129,134,128,130,-128,-134,129
contig_132	1023	5	N	N	1	both	*	132
contig_133	3235	4	N	N	1	both	*	133
contig_135	2569	15	N	N	1	none	*	-129,135,-131
contig_136	1041	3	N	N	1	both	*	136
contig_137	2680	3	N	N	1	both	*	137
contig_138	3481	4	N	N	1	both	*	138
contig_139	2119	3	N	N	1	both	*	139
contig_140	1026	17	N	N	2	both	*	140
contig_141	2294	4	N	N	1	both	*	141
contig_142	2477	13	N	N	1	both	*	142
contig_143	1055	12	N	N	1	both	*	143
contig_145	1336	3	N	N	1	both	*	145
contig_146	1363	4	N	N	1	both	*	146
contig_153	3680	27	N	N	2	both	*	153
contig_154	1202	13	N	N	1	both	*	154
contig_157	1193	15	N	N	1	both	*	157
contig_158	2121	0	N	N	1	both	*	-155,-155,158,155
contig_159	6653	7	N	N	1	both	*	159
contig_161	4107	6	N	N	1	left	*	160,161
contig_166	995	3	N	N	1	both	*	166
contig_168	3036	10	N	N	1	both	*	168
contig_170	13155	8	N	N	1	right	*	-173,-171,170
contig_172	6658	7	N	N	1	none	*	-173,-171,172,173
contig_175	8833	12	N	N	1	none	*	-174,175
contig_176	5301	3	N	N	1	both	*	176
contig_178	5451	3	N	N	1	both	*	15076,178,-15076
contig_179	2460	3	N	N	1	both	*	179
contig_180	1251	4	N	N	1	both	*	180
contig_181	5615	10	N	N	1	both	*	181
contig_182	1296	9	N	N	1	both	*	182
contig_183	2186	18	N	N	2	both	*	183
contig_184	2082	6	N	N	1	both	*	184
contig_186	5624	6	N	N	1	none	*	-185,187,186,-185,-187,185
contig_189	3927	21	N	N	2	none	*	188,188,189,-188,-188,-188
contig_190	3385	12	N	N	1	both	*	190
contig_192	4357	8	N	N	1	both	*	192
contig_193	1564	7	N	N	1	both	*	193
contig_195	5085	4	N	N	1	both	*	194,195,-194
contig_196	2439	6	N	N	1	both	*	196
contig_197	4560	3	N	N	1	both	*	197
contig_199	1468	8	N	N	1	both	*	199
contig_200	1161	7	N	N	1	both	*	200
contig_204	4859	9	N	N	1	both	*	204
contig_206	1850	7	N	N	1	both	*	206
contig_208	4185	5	N	N	1	none	*	-207,208,207
contig_209	1620	8	N	N	1	both	*	209
contig_210	10373	24	N	N	2	right	*	250,-250,253,-251,210,-249
contig_213	2354	3	N	N	1	both	*	213
contig_214	1204	4	N	N	1	both	*	214
contig_215	2682	3	N	N	1	both	*	215
contig_216	1216	38	N	N	3	both	*	216
contig_217	7943	6	N	N	1	both	*	217
contig_218	1983	5	N	N	1	both	*	218
contig_219	3217	3	N	N	1	both	*	219
contig_220	2326	7	N	N	1	both	*	220
contig_222	5655	14	N	N	1	none	*	221,222,-221
contig_223	1162	4	N	N	1	both	*	223
contig_224	2273	32	N	N	3	both	*	224
contig_226	1611	50	N	N	5	both	*	226
contig_227	1150	9	N	N	1	both	*	227
contig_229	4942	6	N	N	1	both	*	228,229,-228
contig_230	9030	55	N	N	5	none	*	2886,230,-234,234
contig_231	660	6	N	N	1	both	*	231
contig_232	816	3	N	N	1	both	*	232
contig_235	7712	6	Y	N	1	none	*	235
contig_236	7823	3	N	N	1	both	*	236
contig_237	9773	9	Y	N	1	none	*	237
contig_238	1177	16	N	N	1	both	*	238
contig_239	1405	4	N	N	1	both	*	239
contig_241	4655	8	N	N	1	none	*	-240,242,241,240
contig_243	2172	10	N	N	1	both	*	243
contig_244	1336	11	N	N	1	none	*	244
contig_245	4542	9	N	N	1	both	*	245
contig_246	2904	4	N	N	1	both	*	246
contig_247	6988	24	N	N	2	both	*	247
contig_248	1507	5	N	N	1	both	*	248
contig_254	3477	4	N	N	1	both	*	254
contig_255	2255	4	N	N	1	both	*	255
contig_256	2550	3	N	N	1	both	*	256
contig_257	2416	6	N	N	1	both	*	257
contig_259	2859	9	N	N	1	none	*	262,259,258,-262
contig_260	7103	10	N	N	1	none	*	264,-263,262,260,258,263,-264
contig_261	1772	4	N	N	1	none	*	261,258,-262,263
contig_265	2591	7	N	N	1	both	*	265
contig_266	5761	6	Y	N	1	none	*	266
contig_267	853	51	N	N	5	none	*	267
contig_268	1587	58	N	N	5	right	*	268,271
contig_269	10427	11	N	N	1	both	*	269
contig_270	5941	29	N	N	3	both	*	272,-271,270,-272,-272,-272
contig_273	4338	79	N	N	7	none	*	-274,273,-15087
contig_275	2762	3	N	N	1	both	*	275
contig_276	5903	3	N	N	1	both	*	276
contig_278	3452	6	N	N	1	both	*	278
contig_282	15668	19	N	N	2	none	*	-280,279,282,8598
contig_283	1036	5	N	N	1	both	*	283
contig_284	1149	4	N	N	1	both	*	284
contig_296	768	32	N	N	3	both	*	296
contig_301	14060	18	N	N	2	both	*	301
contig_302	2740	4	N	N	1	both	*	302
contig_303	8186	32	N	N	3	right	*	-298,-297,300,303
contig_305	1854	5	N	N	1	both	*	305
contig_307	1974	9	N	N	1	both	*	307
contig_308	2863	8	N	N	1	both	*	308
contig_309	2441	3	N	N	1	both	*	309
contig_310	2893	3	N	N	1	both	*	310
contig_312	1786	5	N	N	1	both	*	312
contig_313	3425	5	N	N	1	left	*	15091,313
contig_314	5685	49	N	N	4	both	*	314
contig_316	1315	73	N	N	7	both	*	316
contig_317	1646	4	N	N	1	both	*	317
contig_318	6632	8	N	N	1	both	*	318
contig_319	4081	3	N	N	1	both	*	319
contig_320	2679	3	N	N	1	both	*	320
contig_322	3429	10	N	N	1	both	*	322
contig_323	3063	10	N	N	1	both	*	323
contig_327	4941	10	N	N	1	both	*	327
contig_328	2535	8	N	N	1	both	*	328
contig_329	4594	8	N	N	1	both	*	329
contig_330	2289	5	N	N	1	both	*	330
contig_331	2485	7	N	N	1	both	*	331
contig_332	2876	3	N	N	1	both	*	332
contig_333	2498	3	N	N	1	both	*	333
contig_339	5678	8	N	N	1	none	*	337,335,336,339,-341,-336,-335
contig_340	4337	5	N	N	1	none	*	335,335,-338,340,-341,-335,-335,-337
contig_342	1489	5	N	N	1	both	*	342
contig_344	6419	11	N	N	1	both	*	344
contig_345	4909	9	N	N	1	both	*	345
contig_346	2274	7	N	N	1	both	*	346
contig_347	1840	62	N	N	6	both	*	347
contig_352	2540	23	N	N	2	none	*	352,-350,-348,348,350
contig_355	1084	3	N	N	1	both	*	355
contig_358	4516	15	N	N	1	none	*	-362,356,358,362
contig_360	4468	5	N	N	1	none	*	356,357,359,360,-357,-356
contig_361	12393	24	N	N	2	none	*	357,361,-7471
contig_363	11794	29	N	N	3	both	*	363
contig_364	2497	25	N	N	2	both	*	364
contig_365	2017	7	N	N	1	both	*	365
contig_368	3234	5	N	N	1	none	*	368,-366,367,366
contig_369	1083	3	N	N	1	both	*	369
contig_370	3314	4	N	N	1	both	*	370
contig_372	2377	3	N	N	1	both	*	372
contig_373	2888	6	N	N	1	both	*	373
contig_374	3907	3	N	N	1	both	*	374
contig_375	4647	4	N	N	1	both	*	375
contig_376	1953	3	N	N	1	both	*	376
contig_377	964	5	N	N	1	both	*	377
contig_378	4095	12	N	N	1	both	*	378
contig_379	2427	7	N	N	1	both	*	379
contig_380	1689	5	N	N	1	both	*	380
contig_381	1254	11	N	N	1	both	*	381
contig_382	4309	3	N	N	1	both	*	382
contig_387	1276	6	N	N	1	both	*	387
contig_391	4155	18	N	N	2	none	*	-383,391,-390,-383,-383,383,383
contig_392	1766	31	N	N	3	both	*	392
contig_393	2295	5	N	N	1	both	*	393
contig_397	19381	53	N	N	5	none	*	395,395,395,395,395,398,4225,4227,397,-3257
contig_399	9278	18	N	N	2	none	*	395,395,395,395,395,399,9110,9109
contig_400	2814	13	N	N	1	right	*	394,395,394,395,400
contig_402	4875	6	N	N	1	both	*	402
contig_403	9555	42	N	N	4	left	*	406,403,2929,2930,2931,2933
contig_405	2784	8	N	N	1	both	*	405
contig_407	15071	29	N	N	3	left	*	406,406,407,-9434,-9433,-9433,-9433,9433,9433,9434,-9434,-9433,-9433,9433
contig_408	1412	6	N	N	1	both	*	408
contig_410	3461	8	N	N	1	both	*	410
contig_413	5097	16	N	N	1	none	*	413,-412,417,-417,412
contig_414	5575	64	N	N	6	none	*	414,-418,418,-418,418
contig_415	1588	10	N	N	1	both	*	415
contig_416	10005	18	Y	N	2	none	*	416
contig_419	2786	4	N	N	1	both	*	419
contig_421	1644	3	N	N	1	both	*	421
contig_422	5825	6	N	N	1	left	*	422,420
contig_423	4516	3	N	N	1	both	*	423
contig_424	1113	13	N	N	1	both	*	424
contig_425	1780	5	N	N	1	both	*	425
contig_426	1349	13	N	N	1	both	*	426
contig_428	9429	20	N	N	2	both	*	428
contig_430	2508	20	N	N	2	none	*	430,-429,-427
contig_431	6178	7	N	N	1	none	*	431,-429,-427
contig_439	2104	5	N	N	1	left	*	439,440
contig_441	7953	6	N	N	1	both	*	441
contig_442	1307	3	N	N	1	both	*	442
contig_443	3107	6	N	N	1	both	*	443
contig_444	1183	4	N	N	1	both	*	444
contig_447	7769	10	N	N	1	left	*	445,446,447,-6238
contig_448	8665	12	N	N	1	left	*	445,446,448,13956,13957,-13958,13960
contig_449	3959	16	N	N	1	both	*	449
contig_450	4004	4	N	N	1	both	*	450
contig_451	2317	4	N	N	1	both	*	451
contig_452	2630	6	N	N	1	both	*	452
contig_454	5729	4	N	N	1	both	*	15106,454,-15106
contig_455	11882	3	N	N	1	both	*	455
contig_460	1565	35	N	N	3	both	*	460
contig_461	4012	5	N	N	1	both	*	461
contig_462	6631	9	N	N	1	both	*	462
contig_464	1288	3	N	N	1	both	*	464
contig_465	6424	17	Y	N	2	none	*	465
contig_466	2105	38	N	N	3	both	*	466
contig_467	3318	4	N	N	1	both	*	467
contig_468	2804	4	N	N	1	both	*	468
contig_469	8776	5	N	N	1	both	*	469
contig_472	3752	6	N	N	1	none	*	-474,-471,472,474
contig_473	5231	6	N	N	1	none	*	-470,473,470,471
contig_475	1746	13	N	N	1	right	*	475,15108
contig_476	6121	9	N	N	1	both	*	476
contig_477	5424	24	N	N	2	none	*	15109,15109,477,478
contig_481	581	6	N	N	1	both	*	481
contig_483	5471	7	N	N	1	none	*	479,483,-482,-479
contig_484	3259	5	N	N	1	none	*	482,484,-482
contig_486	1762	7	N	N	1	both	*	486
contig_487	3266	3	N	N	1	both	*	15111,487,-15111
contig_488	4762	32	N	N	3	none	*	489,488,-489
contig_490	1689	23	N	N	2	both	*	490
contig_491	1785	7	N	N	1	both	*	491
contig_492	7413	3	N	N	1	both	*	492
contig_494	6091	18	N	N	2	both	*	494
contig_495	1018	8	N	N	1	both	*	495
contig_496	3016	3	N	N	1	both	*	496
contig_497	3633	4	N	N	1	both	*	497
contig_499	6197	3	N	N	1	both	*	498,499,-498
contig_500	1796	5	N	N	1	both	*	500
contig_503	4513	4	N	N	1	none	*	502,-501,503,501,-502
contig_504	2993	4	N	N	1	both	*	504
contig_505	10092	10	N	N	1	both	*	505
contig_506	3792	3	N	N	1	both	*	506
contig_507	1735	5	N	N	1	both	*	507
contig_508	4245	4	N	N	1	both	*	508
contig_509	13979	9	N	N	1	right	*	510,509
contig_511	4524	5	N	N	1	both	*	511
contig_512	2446	9	N	N	1	both	*	512
contig_513	1376	16	N	N	1	both	*	513
contig_517	5460	5	N	N	1	none	*	514,515,517,519,-516,-515,-514
contig_527	4872	35	N	N	3	right	*	-522,523,-523,522,527
contig_528	1670	6	N	N	1	both	*	528
contig_531	2946	3	N	N	1	both	*	531
contig_532	4749	58	N	N	5	left	*	-530,-529,-529,532,534,-534
contig_536	5609	17	N	N	2	both	*	536
contig_537	5612	7	N	N	1	both	*	537
contig_538	2467	12	N	N	1	both	*	538
contig_539	5585	3	N	N	1	left	*	539,540
contig_547	1314	14	N	N	1	both	*	547
contig_548	5916	17	N	N	2	both	*	548
contig_549	11951	4	N	N	1	both	*	549
contig_556	4055	5	N	N	1	both	*	556
contig_557	1620	4	N	N	1	both	*	557
contig_558	5111	8	N	N	1	both	*	-559,558,559
contig_560	508	3	N	N	1	both	*	560
contig_563	3238	3	N	N	1	both	*	563
contig_564	1483	4	N	N	1	both	*	564
contig_565	1544	8	N	N	1	both	*	565
contig_567	1539	5	N	N	1	both	*	567
contig_568	3866	26	N	N	2	both	*	568
contig_569	1550	13	N	N	1	both	*	569
contig_570	2590	16	N	N	1	both	*	570
contig_571	3672	3	N	N	1	both	*	571
contig_573	2437	4	N	N	1	both	*	573
contig_574	4431	4	N	N	1	both	*	15126,574,-15126
contig_575	4723	5	N	N	1	both	*	575
contig_576	516	19	N	N	2	both	*	576
contig_577	963	28	N	N	3	both	*	577
contig_578	6012	7	N	N	1	both	*	578
contig_580	3971	4	N	N	1	both	*	579,580,-579
contig_581	1725	5	N	N	1	both	*	581
contig_582	2274	4	N	N	1	both	*	582
contig_594	6682	22	N	N	2	none	*	15129,-593,-587,-586,594,-593,-587,590,-587,587,593
contig_595	7804	28	N	N	3	none	*	-588,588,589,595,598
contig_596	3533	28	N	N	3	none	*	583,589,596,-597,-592,587
contig_599	1168	7	N	N	1	both	*	599
contig_600	3032	3	N	N	1	both	*	600
contig_601	3880	3	N	N	1	both	*	601
contig_602	2956	18	N	N	2	both	*	602
contig_603	2087	5	N	N	1	both	*	603
contig_605	2638	4	N	N	1	both	*	605
contig_606	6498	21	N	N	2	both	*	606
contig_608	7481	17	N	N	2	both	*	608
contig_611	3640	12	N	N	1	none	*	611,-613,609
contig_612	2183	4	N	N	1	both	*	612
contig_614	1186	5	N	N	1	both	*	614
contig_616	4320	20	N	N	2	none	*	610,616,-615,-610
contig_617	1459	15	N	N	1	both	*	617
contig_618	1648	4	N	N	1	both	*	618
contig_619	2035	5	N	N	1	both	*	619
contig_620	1978	10	N	N	1	both	*	620
contig_622	2906	5	N	N	1	both	*	622
contig_625	5655	6	N	N	1	both	*	624,625,-624
contig_626	1628	11	N	N	1	both	*	626
contig_629	9194	3	N	N	1	none	*	628,629,-628,627
contig_630	516	9	N	N	1	both	*	630
contig_632	3255	3	N	N	1	none	*	631,632,-631
contig_649	1497	9	N	N	1	both	*	649
contig_659	14054	44	N	N	4	both	*	659
contig_660	9865	104	N	N	9	none	*	635,635,635,635,635,635,635,635,635,635,635,635,660,897,899,902,-900,-896
contig_662	1616	6	N	N	1	both	*	662
contig_663	1233	3	N	N	1	both	*	663
contig_665	1025	9	N	N	1	both	*	665
contig_666	4650	11	N	N	1	none	*	-667,666,-667,667
contig_668	1222	25	N	N	2	both	*	668
contig_669	1877	32	N	N	3	both	*	669
contig_671	2214	6	N	N	1	both	*	671
contig_672	2806	4	N	N	1	both	*	672
contig_673	4790	5	N	N	1	both	*	673
contig_674	11627	13	N	N	1	both	*	674
contig_675	619	8	N	N	1	both	*	675
contig_676	3601	10	N	N	1	both	*	676
contig_689	5225	6	N	N	1	none	*	684,686,689,-688,-686,-685
contig_690	5235	6	N	N	1	none	*	686,690,-696,-694,-693,-688
contig_691	2638	11	N	N	1	both	*	691
contig_692	1098	3	N	N	1	both	*	692
contig_698	4464	5	N	N	1	both	*	698
contig_699	6154	20	N	N	2	none	*	688,693,694,695,697,699,-701
contig_700	1319	4	N	N	1	both	*	700
contig_703	20165	7	N	N	1	right	*	12296,12299,12300,12301,-12301,-12300,-12299,-12296,703,-702
contig_704	2431	5	N	N	1	both	*	704
contig_705	2679	5	N	N	1	both	*	705
contig_706	1360	5	N	N	1	both	*	706
contig_707	8707	18	N	N	2	none	*	-708,707,708
contig_709	2345	7	N	N	1	both	*	709
contig_711	3625	10	N	N	1	none	*	-710,711,710
contig_712	2380	11	N	N	1	both	*	712
contig_713	4162	3	N	N	1	both	*	713
contig_715	5848	15	N	N	1	both	*	715
contig_717	5654	11	N	N	1	none	*	717,719,-720,-719
contig_721	3381	5	N	N	1	none	*	721,718
contig_722	1120	3	N	N	1	both	*	722
contig_723	2454	7	N	N	1	both	*	723
contig_724	1231	11	N	N	1	both	*	724
contig_725	5615	9	N	N	1	both	*	725
contig_726	2186	3	N	N	1	both	*	726
contig_727	4996	6	N	N	1	both	*	727
contig_728	5792	21	N	N	2	both	*	728
contig_729	1326	4	N	N	1	both	*	729
contig_730	552	10	N	N	1	both	*	730
contig_731	5972	8	N	N	1	left	*	731,-2194
contig_732	3284	3	N	N	1	both	*	732
contig_733	2322	3	N	N	1	both	*	733
contig_734	1603	3	N	N	1	both	*	734
contig_736	1064	11	N	N	1	both	*	736
contig_738	4524	15	N	N	1	both	*	738
contig_740	1419	15	N	N	1	both	*	740
contig_746	9545	20	N	N	2	none	*	744,-742,-742,-741,741,742,742,-744,746,-5821,5820
contig_747	5766	17	N	N	2	none	*	744,747,-5821,-5820
contig_749	6006	3	N	N	1	none	*	748,749,-748
contig_750	1356	7	N	N	1	both	*	750
contig_751	1136	4	N	N	1	both	*	751
contig_752	8134	7	Y	N	1	none	*	752
contig_753	2297	3	N	N	1	both	*	753
contig_754	4455	8	N	N	1	both	*	754
contig_755	5177	23	N	N	2	none	*	758,755,756,759
contig_757	13234	23	N	N	2	none	*	-759,-756,757,-8212,-8211,8215,-8215,8211,8212
contig_760	1174	10	N	N	1	both	*	760
contig_761	6626	2	N	N	1	both	*	761
contig_763	3233	6	N	N	1	both	*	763
contig_765	5964	8	N	N	1	both	*	764,765,-764
contig_766	1526	7	N	N	1	both	*	766
contig_767	2466	4	N	N	1	both	*	767
contig_772	1962	5	N	N	1	both	*	772
contig_773	1595	3	N	N	1	both	*	773
contig_775	1621	5	N	N	1	none	*	775,-774
contig_776	15040	17	N	N	2	none	*	1972,-1972,776
contig_782	6082	8	N	N	1	none	*	-783,782,-781,783
contig_784	8685	13	N	N	1	none	*	777,779,781,784,-785,-781,-779,-777
contig_786	2390	3	N	N	1	both	*	786
contig_787	1655	3	N	N	1	both	*	787
contig_788	3176	3	N	N	1	both	*	788
contig_789	5621	4	N	N	1	both	*	789
contig_790	2937	3	N	N	1	both	*	790
contig_791	10403	10	N	N	1	right	*	792,-793,791,-794,-794
contig_795	2066	4	N	N	1	both	*	795
contig_797	1203	16	N	N	1	both	*	797
contig_800	5823	100	N	N	9	none	*	-798,800,-12695
contig_801	633	7	N	N	1	none	*	801
contig_802	5107	4	N	N	1	both	*	802
contig_803	4606	25	N	N	2	both	*	803
contig_818	2821	11	N	N	1	both	*	818
contig_820	1602	6	N	N	1	both	*	820
contig_821	3428	11	N	N	1	both	*	821
contig_822	12901	25	N	N	2	left	*	15143,822,16393
contig_823	664	11	N	N	1	both	*	823
contig_824	3195	3	N	N	1	both	*	824
contig_829	4072	17	N	N	2	none	*	831,829,-831
contig_830	3881	25	N	N	2	both	*	830,16589
contig_832	4408	14	N	N	1	none	*	-831,832,831
contig_833	1172	3	N	N	1	both	*	833
contig_834	2985	6	N	N	1	both	*	834
contig_835	1174	10	N	N	1	both	*	835
contig_836	2128	9	N	N	1	both	*	836
contig_837	2850	5	N	N	1	both	*	837
contig_838	4340	3	N	N	1	both	*	838
contig_839	1359	7	N	N	1	both	*	839
contig_840	2008	6	N	N	1	left	*	840,-841
contig_842	4240	5	N	N	1	both	*	842
contig_844	1163	22	N	N	2	both	*	844
contig_845	4088	3	N	N	1	both	*	845
contig_846	5606	6	N	N	1	both	*	846
contig_847	3406	16	N	N	1	both	*	847
contig_848	2387	20	N	N	2	both	*	848
contig_849	6983	9	N	N	1	none	*	-850,849,850
contig_851	1778	9	N	N	1	both	*	851
contig_858	1512	15	N	N	1	both	*	858
contig_859	1661	31	N	N	3	both	*	859
contig_861	2395	3	N	N	1	both	*	861
contig_863	6194	4	N	N	1	right	*	863,-862
contig_864	646	12	N	N	1	both	*	864
contig_865	7732	5	N	N	1	both	*	865
contig_866	7020	3	N	N	1	both	*	866
contig_867	2617	5	N	N	1	both	*	867
contig_870	4630	3	N	N	1	both	*	870
contig_871	3626	6	N	N	1	both	*	871
contig_872	2515	3	N	N	1	both	*	872
contig_873	3080	6	N	N	1	both	*	873
contig_874	1093	9	N	N	1	both	*	874
contig_875	5069	9	N	N	1	both	*	-15149,875,15149
contig_876	1309	6	N	N	1	both	*	876
contig_877	1549	18	N	N	2	both	*	877
contig_879	3707	7	N	N	1	none	*	-878,879,878
contig_880	1483	4	N	N	1	both	*	880
contig_881	4472	10	N	N	1	both	*	881
contig_882	764	6	N	N	1	both	*	882
contig_889	4792	9	N	N	1	none	*	-888,889,-890,-888,-883,888,890
contig_891	1009	18	N	N	2	none	*	891
contig_892	4330	12	N	N	1	both	*	892
contig_893	2431	23	N	N	2	both	*	893
contig_903	5728	9	N	N	1	both	*	903
contig_904	1437	4	N	N	1	both	*	904
contig_905	3070	26	N	N	2	both	*	905
contig_911	5875	48	Y	N	4	none	*	911
contig_913	4097	31	N	N	3	both	*	913
contig_914	1686	4	N	N	1	both	*	914
contig_915	3908	10	N	N	1	both	*	915
contig_916	2232	11	N	N	1	both	*	916
contig_917	3575	3	N	N	1	both	*	917
contig_920	1386	6	N	N	1	both	*	920
contig_921	2787	5	N	N	1	both	*	921
contig_922	3966	12	N	N	1	both	*	922
contig_923	4270	4	N	N	1	both	*	923
contig_928	7518	38	N	N	3	both	*	928
contig_929	2874	4	N	N	1	both	*	929
contig_930	6515	20	N	N	2	both	*	930
contig_935	1258	35	N	N	3	both	*	935
contig_936	2259	3	N	N	1	both	*	936
contig_939	3409	13	N	N	1	both	*	939
contig_940	6628	9	N	N	1	both	*	938,940,-938,-937
contig_946	2458	3	N	N	1	both	*	946
contig_947	1267	61	N	N	6	both	*	947
contig_948	3745	6	N	N	1	both	*	948
contig_956	588	27	N	N	2	both	*	956
contig_957	3144	5	N	N	1	both	*	957
contig_958	1472	8	N	N	1	both	*	958
contig_959	2635	3	N	N	1	both	*	959
contig_960	4052	4	N	N	1	both	*	960
contig_961	1594	3	N	N	1	both	*	961
contig_962	13525	31	N	N	3	right	*	-3123,962
contig_963	598	5	N	N	1	both	*	963
contig_964	4026	3	N	N	1	both	*	964
contig_965	10713	6	N	N	1	both	*	965
contig_966	6604	5	N	N	1	both	*	966
contig_967	4008	3	N	N	1	both	*	967
contig_969	3815	13	N	N	1	both	*	969
contig_970	21932	14	N	N	1	both	*	968,970
contig_971	1908	7	N	N	1	both	*	971
contig_972	8125	11	N	N	1	both	*	972
contig_973	1702	5	N	N	1	both	*	973
contig_974	2450	4	N	N	1	both	*	974
contig_975	3187	3	N	N	1	both	*	975
contig_976	4560	4	N	N	1	both	*	976
contig_977	1925	6	N	N	1	both	*	977
contig_978	5194	3	N	N	1	both	*	978
contig_979	3272	3	N	N	1	both	*	979
contig_980	4976	6	N	N	1	both	*	980
contig_983	2316	3	N	N	1	both	*	983
contig_984	2305	3	N	N	1	both	*	984
contig_985	2562	3	N	N	1	both	*	985
contig_987	522	15	N	N	1	both	*	987
contig_988	1874	7	N	N	1	both	*	988
contig_989	2604	3	N	N	1	both	*	989
contig_990	4595	5	N	N	1	left	*	990,-991
contig_992	1736	4	N	N	1	both	*	992
contig_993	2114	6	N	N	1	both	*	993
contig_996	803	14	N	N	1	both	*	996
contig_999	4691	6	N	N	1	none	*	997,998,999,-998,-997,-994
contig_1000	4310	7	N	N	1	both	*	1000
contig_1001	1874	6	N	N	1	both	*	1001
contig_1002	4659	13	N	N	1	none	*	4273,-15167,1002,15167
contig_1003	2869	6	N	N	1	both	*	1003
contig_1007	12529	83	N	N	8	none	*	-15169,1004,1005,1007,1009,1009,1010,1010,1012,-1012,-1010,-1010,-1009,-1009
contig_1008	3939	4	N	N	1	both	*	1008
contig_1014	3924	13	N	N	1	both	*	1014
contig_1015	14362	22	N	N	2	both	*	1015
contig_1016	2949	7	N	N	1	both	*	1016
contig_1017	1084	9	N	N	1	both	*	1017
contig_1020	1843	4	N	N	1	both	*	1020
contig_1021	2152	3	N	N	1	both	*	1021
contig_1022	7027	4	N	N	1	both	*	1022
contig_1023	1075	8	N	N	1	both	*	1023
contig_1024	5066	14	N	N	1	both	*	1024
contig_1034	8348	12	N	N	1	none	*	1031,1025,-1025,1030,1034,-15171,-1030
contig_1036	1076	5	N	N	1	both	*	1036
contig_1037	1217	3	N	N	1	both	*	1037
contig_1038	2364	4	N	N	1	both	*	1038
contig_1042	4577	16	N	N	1	both	*	1042
contig_1043	2991	19	N	N	2	both	*	1043
contig_1044	4773	82	N	N	7	none	*	-1045,1044,1045,1046,1048,-8462
contig_1049	2598	12	N	N	1	none	*	8462,-1048,1049
contig_1051	3067	15	N	N	1	none	*	-1050,1051,1050
contig_1052	3202	5	N	N	1	none	*	-1050,1052,1050
contig_1061	1819	3	N	N	1	both	*	1061
contig_1062	3560	7	N	N	1	both	*	1062
