#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_898	10205	18	N	N	4	*	*,898,*
contig_5827	10175	11	N	N	2	*	*,5827,*
contig_4919	10161	34	N	N	4	*	*,4919,*
contig_2969	10085	17	N	N	2	*	*,2969,*
contig_5208	10019	20	N	N	4	*	*,5208,*
contig_4699	9990	32	N	N	4	*	4697,4699,-4697
contig_3734	9963	16	N	N	4	*	*,3734,*
contig_1035	9937	72	N	N	6	*	*,-1031,1035,4374,-4374
contig_1112	9926	23	N	N	2	*	*,1112,*
contig_6982	9817	27	N	N	6	*	3751,6982,*
contig_5228	9803	21	N	N	4	*	*,5228,*
contig_2855	9785	46	N	N	9	*	2855,2853,2854,-1846,1843,1846,-1846,-1843,1846,-2854,-2853,2853
contig_1614	9711	57	N	N	6	*	4031,1614,-4033,*
contig_2053	9618	20	N	N	4	*	*,2052,2053
contig_294	9586	68	N	N	7	*	291,279,276,-276,-279,-291,294,-4392,-4395,-4392,*
contig_5165	9480	42	N	N	3	*	*,5165,*
contig_4837	9437	16	N	N	4	*	*,4837,*
contig_4774	9421	40	N	N	6	*	*,4774,*
contig_2362	9389	29	Y	N	3	*	2362
contig_5585	9377	20	N	N	5	*	*,5585,*
contig_7056	9344	23	N	N	5	*	*,7056,*
contig_2808	9322	6	N	N	1	*	2807,-2806,2808,2806,2806,2806,2806,2806,2806
contig_3718	9299	22	N	N	1	*	*,3718,*
contig_5044	9279	26	N	N	4	*	5044,5043
contig_5773	9275	30	N	N	4	*	*,5773,*
contig_6808	9269	8	N	Y	2	*	*,6808,*
contig_6842	9174	12	N	N	2	*	*,6842,*
contig_4251	9154	26	N	N	3	*	*,4251,*
contig_5263	9152	12	N	N	3	*	*,5263,*
contig_7131	9131	20	N	Y	4	*	*,7131
contig_6509	9128	17	N	N	3	*	*,6509,*
contig_6256	9123	18	N	N	4	*	*,6256,*
contig_760	9109	31	N	N	3	*	*,760,*
contig_2003	9107	10	N	N	2	*	2002,2003,-2002
contig_6857	9103	26	Y	N	3	*	6857
contig_4612	9034	24	N	N	4	*	*,4612,*
contig_5325	8996	12	N	N	2	*	*,5325,*
contig_5601	8979	240	N	N	24	*	*,5601,*
contig_3371	8948	15	N	N	1	*	3372,3370,-3369,3371,3369,-3370
contig_3602	8945	20	N	N	1	*	-3603,3602,-3604
contig_4749	8929	37	N	N	9	*	*,4749,*
contig_2073	8921	71	N	N	14	*	*,2073,*
contig_6077	8850	23	N	N	1	*	*,6077,*
contig_6558	8846	23	N	N	5	*	*,6558,*
contig_6810	8842	21	N	N	3	*	*,6810,*
contig_6616	8840	95	N	N	11	*	*,6616,*
contig_2628	8821	54	N	N	5	*	2627,2628,-2627
contig_2604	8813	7	N	N	1	*	*,2604,*
contig_486	8790	57	N	N	5	*	*,486,*
contig_7336	8780	20	Y	N	1	*	7336
contig_1342	8779	11	N	N	1	*	1343,-1344,1343,-1344,1342,1344,-6297
contig_3793	8760	14	N	N	2	*	*,3793,*
contig_6395	8757	24	N	N	3	*	6394,6395,*
contig_6695	8757	23	N	N	5	*	*,6695,*
contig_2935	8714	43	N	N	6	*	*,2935,*
contig_6662	8713	35	N	N	3	*	*,6662,*
contig_6859	8694	22	N	N	5	*	*,6859,*
contig_3115	8688	18	N	N	2	*	*,3115,*
contig_788	8687	18	N	N	2	*	*,788,*
contig_631	8685	14	N	N	2	*	-629,631,629
contig_5441	8683	665	N	N	95	*	*,5441,*
contig_6875	8682	6	Y	Y	3	*	6875
contig_4650	8659	20	N	N	2	*	4650
contig_4643	8654	26	N	N	5	*	*,4643,*
contig_3644	8613	59	N	N	6	*	4454,-4455,4455,-4454,3644,*
contig_5010	8606	27	N	N	3	*	*,5010,*
contig_3908	8601	24	N	N	4	*	*,3908,*
contig_1610	8573	40	N	N	3	*	-2246,-2245,2245,2246,1610,-1612,-1611,1613,1611,1612
contig_5530	8549	35	N	N	5	*	*,5530,*
contig_779	8541	21	N	N	3	*	*,779,*
contig_2941	8535	27	N	N	2	*	*,6886,2941,-6886,*
contig_4415	8529	19	N	N	3	*	*,4415,*
contig_5342	8504	26	N	N	5	*	*,5342,*
contig_5319	8491	8	N	N	2	*	*,5319,*
contig_3933	8486	77	N	Y	77	104	*,3933,*
contig_1071	8401	10	N	N	2	*	6670,1070,1071,-1070,1067,1068,6670
contig_1363	8398	12	N	N	1	*	1358,1359,1360,1361,-1360,-1359,1359,1360,-1361,-1360,-1359,-1358,1363,-6812,*
contig_326	8391	18	N	N	4	*	*,326,*
contig_4924	8376	20	N	N	4	*	*,4924,*
contig_5528	8371	16	N	N	3	*	*,5528,*
contig_4703	8362	17	N	N	4	*	*,4703,*
contig_6922	8348	22	N	N	2	*	*,6922,*
contig_1226	8346	22	N	N	2	*	-1222,1219,-1221,1223,1226,-1223,1221,-1219
contig_3427	8339	15	N	N	2	*	*,3427,*
contig_2217	8335	19	N	N	3	*	*,2217,*
contig_3510	8315	15	N	Y	5	*	3510
contig_6599	8269	11	N	N	2	*	*,6599,*
contig_3938	8255	27	Y	N	2	*	3938
contig_4501	8241	57	Y	N	5	*	4501
contig_3752	8231	18	N	N	3	*	*,3752,*
contig_1406	8214	18	N	N	1	*	1405,1405,1405,1405,1406,-1405,1409,-1410,-1409
contig_4262	8193	15	N	N	2	*	4261,4262,-4261
contig_2296	8189	82	N	N	8	*	*,2296,*
contig_2558	8175	23	N	N	4	*	*,2558,*
contig_4064	8175	21	N	N	3	*	*,4064,*
contig_3422	8168	19	N	N	2	*	*,3422,*
contig_4032	8165	34	N	N	5	*	*,4032,*
contig_3934	8163	138	N	Y	138	104	*,3934,*
contig_3623	8155	5	Y	Y	2	*	3623
contig_7045	8151	8	Y	Y	2	*	7045
contig_5062	8149	78	N	N	7	*	*,5062,*
contig_2530	8129	42	N	N	5	*	*,2530,*
contig_3451	8126	21	N	N	2	*	*,3451,*
contig_4568	8120	30	N	N	3	*	*,4568,*
contig_4201	8117	32	N	N	8	*	*,4201,*
contig_2391	8113	23	N	N	5	*	*,2391,*
contig_2962	8079	26	Y	Y	8	*	2962
contig_925	8078	26	N	N	4	*	*,925,*
contig_1653	8063	17	N	N	4	*	*,1653,*
contig_6095	8058	19	N	N	4	*	*,6095,*
contig_4773	8032	28	N	N	3	*	*,4773,*
contig_1940	8022	20	N	N	2	*	*,1940,*
contig_3642	8018	39	N	N	3	*	*,3642,*
contig_3123	8005	15	N	N	3	*	*,3123,*
contig_4750	7992	11	N	N	2	*	*,4750,*
contig_5616	7991	21	N	N	5	*	*,5616,*
contig_2902	7976	15	N	N	3	*	*,2902,*
contig_2034	7961	13	N	N	3	*	*,6769,2034,-6769,*
contig_4470	7961	20	N	N	4	*	*,4470,*
contig_6825	7948	60	N	N	5	*	*,6825,*
contig_5439	7940	20	N	N	4	*	*,5439,*
contig_3915	7936	22	Y	N	2	*	3915
contig_4524	7931	21	N	N	1	*	*,4524,*
contig_160	7927	27	N	N	5	*	*,160,*
contig_1583	7912	17	N	N	2	*	*,7299,1583,-7299,*
contig_2743	7909	21	N	N	3	*	*,2743,*
contig_1629	7891	20	N	N	1	*	1629,1630,1632
contig_641	7884	15	N	N	1	*	*,641,*
contig_6784	7874	35	N	N	4	*	*,6784,*
contig_852	7860	36	N	N	4	*	*,852,*
contig_2097	7858	75	N	N	7	*	4958,2097,2098
contig_7327	7836	15	Y	N	3	*	7327
contig_3629	7825	17	N	N	4	*	*,3629,*
contig_5193	7819	16	N	N	3	*	*,5193,*
contig_2087	7809	9	N	N	2	*	*,2087,*
contig_1727	7795	18	N	N	3	*	*,1726,1727,-1726,*
contig_6499	7793	41	N	N	4	*	*,6499,*
contig_6344	7767	31	N	N	6	*	*,6344,*
contig_851	7755	50	N	N	4	*	*,851,*
contig_1047	7743	30	N	N	3	*	*,1047,*
contig_2295	7737	9	N	N	1	*	*,2295,-1960
contig_6943	7732	45	N	N	5	*	*,6943,*
contig_5324	7726	18	N	N	4	*	*,5324,*
contig_1465	7713	18	N	N	3	*	1464,1466,1465,-1464
contig_3308	7706	13	N	N	3	*	*,3308,*
contig_356	7704	20	N	N	5	*	*,356,*
contig_2268	7698	33	N	N	3	*	2267,2267,2267,-2267,2268,177,176,174
contig_6534	7685	9	N	N	1	*	6533,6534,-6533
contig_3772	7680	10	N	N	2	*	*,3772,*
contig_2747	7658	21	N	N	5	*	*,2747,*
contig_3694	7644	30	N	N	2	*	*,-3695,3694,3695,*
contig_6560	7642	18	Y	N	3	*	6560
contig_5006	7637	12	N	N	3	*	*,5006,*
contig_4300	7634	11	N	N	2	*	*,4300,*
contig_3387	7630	12	N	N	3	*	*,3387,*
contig_4313	7627	20	N	N	2	*	*,4313,*
contig_2554	7620	21	N	N	5	*	*,2554,*
contig_2435	7599	30	N	N	3	*	*,2435,*
contig_4242	7596	16	N	N	2	*	*,4242,*
contig_4584	7595	28	N	N	4	*	*,4584,*
contig_6781	7594	20	N	N	3	*	*,6781,2122,*
contig_4389	7582	20	N	N	2	*	*,4389,*
contig_7157	7565	17	N	N	3	*	*,7157,-4811,*
contig_540	7564	20	N	N	4	*	6615,540,-6615
contig_6218	7550	21	N	N	3	*	*,6218,*
contig_3133	7545	6	N	N	1	*	*,3133,*
contig_5835	7528	5	Y	N	1	*	5835
contig_3557	7512	32	N	N	8	*	*,3557,*
contig_4156	7511	31	N	N	6	*	*,4156,*
contig_4084	7497	22	N	N	2	*	*,6976,4084,-6976,*
contig_4902	7489	20	N	N	4	*	*,4902,*
contig_4558	7487	22	N	N	4	*	*,4558,*
contig_4058	7472	23	N	N	2	*	*,4058,*
contig_7238	7459	10	Y	Y	3	*	7238
contig_3776	7458	25	N	N	2	*	*,3776,*
contig_622	7450	16	N	N	4	*	*,622,*
contig_1742	7442	41	N	N	8	*	*,1742,*
contig_2824	7441	22	N	N	2	*	*,2824,*
contig_2438	7432	47	N	N	3	*	*,2438,*
contig_5033	7426	11	N	N	1	*	*,5033,*
contig_1874	7420	20	N	N	4	*	*,1874,*
contig_6325	7420	20	N	N	5	*	*,6325,*
contig_5286	7419	67	N	N	5	*	*,5286,*
contig_1097	7417	20	N	N	5	*	*,1097,*
contig_5977	7417	13	N	N	2	*	*,5977,*
contig_4379	7393	26	N	N	2	*	*,4379,*
contig_5968	7390	20	N	N	5	*	*,5968,*
contig_3029	7387	26	N	N	3	*	*,3029,*
contig_1881	7375	20	N	N	3	*	*,1881,*
contig_4152	7374	8	N	N	2	*	*,4152,*
contig_529	7364	59	N	N	9	*	*,529,*
contig_7239	7348	12	Y	Y	4	*	7239
contig_6207	7325	34	N	N	5	*	*,6207,*
contig_6755	7321	135	N	N	13	*	*,6755,*
contig_4635	7307	20	N	N	4	*	*,4635,*
contig_4941	7301	16	N	N	4	*	*,4941,*
contig_6805	7295	20	N	N	5	*	*,6804,6805,-6804,*
contig_6527	7280	18	N	N	4	*	*,6527,*
contig_4590	7263	33	N	N	4	*	*,4590,*
contig_5868	7263	36	N	N	9	*	*,5868,*
contig_5371	7252	20	N	N	4	*	*,5371,*
contig_3670	7247	22	N	N	4	*	*,3670,*
contig_7003	7239	19	N	N	4	*	*,7003,*
contig_101	7235	33	N	N	4	*	*,101,*
contig_4503	7227	53	N	N	6	*	*,4503,*
contig_3453	7226	30	N	Y	3	*	3453
contig_5881	7218	16	N	N	4	*	*,5881,*
contig_4629	7217	40	N	N	2	*	*,4629,*
contig_4038	7215	53	N	N	7	*	*,4038,*
contig_3741	7214	27	N	N	5	*	*,3741,*
contig_5090	7212	9	N	N	2	*	*,5090,*
contig_5142	7211	28	N	N	5	*	*,5142,*
contig_4054	7204	9	N	N	1	*	*,4054,*
contig_5855	7201	10	N	N	2	*	*,5855,*
contig_5413	7200	19	N	N	4	*	*,5413,*
contig_2189	7191	14	N	N	3	*	*,6795,2189,-6795,*
contig_1476	7185	20	N	N	4	*	*,1476,*
contig_2848	7180	20	N	N	1	*	*,2848,*
contig_2606	7170	20	N	N	1	*	*,2606,*
contig_6845	7167	22	N	N	3	*	*,6845,*
contig_6497	7154	26	N	N	3	*	*,6497,*
contig_2891	7152	17	N	N	4	*	*,2891,*
contig_1559	7146	31	N	N	3	*	*,1559,*
contig_5525	7144	26	N	N	1	*	*,3758,5525,-3758,*
contig_4617	7136	20	N	N	4	*	*,4617,*
contig_5605	7136	15	N	N	3	*	*,5605,*
contig_3118	7134	21	N	N	2	*	*,3118,*
contig_6901	7117	57	N	N	4	*	*,6901,*
contig_1190	7103	32	N	N	2	*	1188,1186,-1186,-1188,1190,4340,-4340
contig_4897	7102	22	N	N	3	*	*,4897,*
contig_5785	7098	33	N	N	3	*	*,5785,*
contig_3688	7092	53	N	N	5	*	-3687,-3686,3686,3687,3688,4682,4682,*
contig_4812	7091	18	N	N	3	*	*,4812,*
contig_3935	7083	42	N	Y	42	104	*,3935,*
contig_6013	7079	17	N	N	2	*	*,6013,*
contig_3768	7072	79	N	N	8	*	*,3768,3769
contig_4332	7068	21	N	N	3	*	*,4332,*
contig_1930	7054	19	N	N	4	*	*,1930,*
contig_4138	7053	19	N	N	3	*	*,4138,*
contig_6531	7047	15	N	N	3	*	*,6531,*
contig_6654	7044	58	N	N	7	*	*,6654,*
contig_4131	7037	19	N	N	4	*	*,4131,*
contig_5854	7029	19	N	N	3	*	*,5854,*
contig_5912	7028	19	N	N	2	*	*,5912,*
contig_7301	7028	5	Y	Y	1	*	7301
contig_6907	7027	21	N	N	5	*	*,6907,*
contig_1340	7019	18	N	N	4	*	*,1340,*
contig_1696	7016	20	N	N	4	*	*,1696,*
contig_6544	7016	20	N	N	5	*	*,6544,*
contig_4450	7012	29	Y	N	3	*	4450
contig_6968	7012	20	N	N	4	*	*,6968,*
contig_2975	7010	21	N	N	1	*	-6894,2975,3785,-6894
contig_3873	7004	15	N	N	3	*	*,3873,*
contig_6966	7003	20	Y	N	4	*	6966
contig_4542	6989	22	N	N	3	*	*,4542,*
contig_5865	6985	19	N	N	3	*	*,5865,*
contig_6083	6984	15	N	N	3	*	*,6083,*
contig_7384	6982	19	Y	N	4	*	7384
contig_6597	6977	21	N	N	1	*	*,-435,6597,2416,2415,2416
contig_6188	6975	19	Y	N	2	*	6188
contig_2024	6969	66	N	N	7	*	*,2024,*
contig_3813	6964	13	N	N	3	*	*,3813,*
contig_5707	6952	17	N	N	2	*	*,5707,*
contig_2984	6949	16	N	N	3	*	*,2984,*
contig_4036	6948	32	N	N	4	*	*,4036,*
contig_5568	6948	48	N	N	8	*	*,5568,*
contig_3968	6946	62	N	N	10	*	*,3968,*
contig_4446	6939	20	N	N	2	*	4309,4446,-4309
contig_6148	6906	16	N	N	4	*	*,6148,*
contig_4718	6896	27	N	N	3	*	*,4718,*
contig_5594	6891	20	N	N	3	*	*,5593,5594,-5593,*
contig_3295	6890	62	N	N	7	*	*,3295,*
contig_4452	6888	21	N	N	4	*	*,4452,*
contig_2583	6880	32	N	N	4	*	-2581,-2581,2580,2583,-7311,*
contig_6928	6879	29	N	N	5	*	*,6928,*
contig_1884	6874	9	N	N	2	*	*,1884,*
contig_6651	6871	13	N	N	3	*	*,6651,*
contig_6285	6868	21	N	N	2	*	*,6285,*
contig_1154	6854	7	N	N	1	*	*,1154,*
contig_1149	6853	119	N	N	11	*	-1148,1146,1147,-1147,-1146,1148,1149,1826,1824,-1825,-1825,1824,1824,-1825,-1825,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,-1825,1824,1824,1824
contig_2540	6853	31	N	N	4	*	2539,2540,*
contig_304	6852	13	N	N	3	*	*,304,*
contig_3647	6845	16	Y	Y	8	*	3647
contig_395	6843	20	N	N	1	*	394,394,394,394,395,6589,-397,-6589
contig_2823	6842	18	N	N	3	*	*,2823,*
contig_7089	6839	21	Y	N	5	*	7089
contig_6836	6835	30	N	N	2	*	*,6836,*
contig_4173	6833	6	N	N	1	*	*,4173,*
contig_7325	6822	20	Y	Y	10	*	7325
contig_3226	6814	14	N	N	3	*	*,6923,3226,-6923,*
contig_3842	6806	15	N	N	3	*	*,3842,*
contig_7054	6795	11	N	Y	5	*	*,7054
contig_2765	6793	20	N	N	3	*	-2763,-2762,2765,2762,2763
contig_750	6787	18	N	N	4	*	*,750,*
contig_3819	6782	14	N	N	3	*	*,3819,*
contig_4769	6776	18	N	N	4	*	*,4769,*
contig_5162	6769	18	N	N	3	*	*,5162,*
contig_4026	6766	18	N	N	4	*	*,4026,*
contig_6228	6763	29	N	N	7	*	*,6228,*
contig_5248	6758	12	N	N	2	*	5247,5248,-5247
contig_3972	6757	13	N	N	2	*	*,3972,*
contig_2997	6756	19	N	N	2	*	-2995,-2993,2997,3001
contig_1400	6751	24	N	Y	1	*	1400
contig_3941	6751	21	N	N	2	*	*,3941,*
contig_6369	6745	35	N	N	5	*	*,6369,*
contig_7	6732	18	N	N	4	*	*,7,*
contig_5636	6730	12	N	N	1	*	7277,5636,*
contig_5810	6722	18	N	N	4	*	251,-253,254,5810,-254,253,-251
contig_5535	6719	20	N	N	2	*	*,5535,*
contig_4622	6703	10	N	N	2	*	*,4622,*
contig_1389	6697	19	N	N	3	*	*,1389,*
contig_6686	6697	19	Y	N	2	*	6686
contig_7274	6695	13	N	N	2	*	*,7274,-5588
contig_6398	6683	20	N	N	1	*	*,6398,*
contig_6608	6673	14	N	N	3	*	*,6608,*
contig_5200	6672	39	N	N	3	*	*,5200,*
contig_4055	6671	12	N	N	2	*	*,4055,*
contig_1946	6669	21	N	N	2	*	*,1946,*
contig_3141	6667	25	N	N	4	*	*,3141,*
contig_3861	6655	18	N	N	4	*	*,3861,*
contig_5684	6647	15	N	N	3	*	*,5684,*
contig_1432	6646	20	N	N	2	*	*,1432,*
contig_613	6640	40	N	N	3	*	154,-617,613,-610,617,-154,104,104,104,104,108
contig_546	6638	20	N	N	3	*	*,545,546,-545,*
contig_6085	6632	20	N	N	3	*	*,6085,*
contig_2147	6629	20	N	N	4	*	*,2147,*
contig_588	6623	43	N	N	4	*	*,588,*
contig_5947	6621	20	N	N	4	*	*,5947,*
contig_2548	6619	12	N	N	3	*	*,2548,*
contig_6091	6611	20	N	N	3	*	*,6091,*
contig_6577	6610	50	N	N	6	*	*,6577,*
contig_5367	6603	25	N	N	5	*	*,5367,*
contig_2164	6602	40	N	N	4	*	*,2164,*
contig_1457	6601	21	N	N	2	*	*,1457,*
contig_6566	6597	52	N	N	5	*	*,-6954,6566,270,271
contig_7223	6597	9	N	Y	3	*	*,7223
contig_2851	6595	20	N	N	2	*	*,2851,*
contig_7032	6586	14	N	N	2	*	*,7032,*
contig_868	6582	26	N	N	3	*	*,868,*
contig_3856	6578	21	N	N	5	*	*,3856,*
contig_1447	6573	12	N	N	2	*	*,1447,*
contig_5490	6564	20	N	N	3	*	*,5490,*
contig_4140	6561	26	N	N	3	*	*,4140,*
contig_7078	6553	18	Y	Y	9	*	7078
contig_7248	6542	20	N	N	3	*	*,7248,*
contig_977	6541	51	N	N	3	*	-980,-976,977,976,980,-981
contig_674	6538	20	N	N	3	*	*,674,*
contig_6372	6537	20	N	N	3	*	*,6372,*
contig_2683	6536	19	N	N	2	*	2682,2683,2684
contig_5970	6536	21	N	N	4	*	*,5970,*
contig_5353	6535	11	N	N	2	*	*,5353,*
contig_2516	6534	5	N	Y	1	*	2516
contig_6001	6528	20	N	N	3	*	*,6001,*
contig_3986	6525	28	N	N	5	*	*,3986,*
contig_4621	6525	34	N	N	6	*	*,4621,*
contig_3262	6518	21	N	N	4	*	*,3262,*
contig_6290	6510	18	N	N	4	*	*,6290,*
contig_6987	6510	15	Y	N	3	*	6987
contig_1526	6508	9	N	N	2	*	*,1526,*
contig_1801	6502	14	N	N	3	*	-3816,-1803,1801
contig_81	6500	17	N	N	1	*	81,79
contig_6619	6497	13	N	N	3	*	*,6619,*
contig_2980	6485	11	N	N	2	*	*,2980,*
contig_858	6480	27	N	N	4	*	*,858,*
contig_7011	6467	29	N	N	4	*	*,7011,*
contig_538	6465	15	N	N	1	*	-539,537,538,-537,539
contig_5633	6464	36	N	N	6	*	*,5633,*
contig_3980	6456	147	N	N	29	*	*,3980,*
contig_5687	6445	17	N	N	4	*	*,5687,*
contig_6541	6444	20	N	N	5	*	*,6541,*
contig_6641	6433	22	N	Y	7	*	*,6641
contig_6688	6431	12	N	N	2	*	*,6688,*
contig_4399	6428	37	Y	N	4	*	4399
contig_4684	6426	16	N	N	4	*	*,4684,*
contig_2102	6424	56	N	N	4	*	*,2102,*
contig_7042	6424	22	N	N	3	*	*,7042,*
contig_4512	6415	44	N	N	4	*	4513,4512,*
contig_1547	6413	30	N	N	2	*	*,1547,-4507,4508
contig_7046	6413	18	N	N	1	*	-4101,4101,-4101,4101,7046,4104
contig_6098	6409	20	N	N	4	*	*,6098,*
contig_2890	6404	19	N	N	3	*	-6877,2890,-5521,*
contig_4023	6403	20	N	N	5	*	*,4023,*
contig_4354	6403	28	N	N	5	*	*,4354,*
contig_7216	6393	25	N	Y	12	*	*,7216
contig_1435	6390	20	N	N	2	*	*,1435,*
contig_2582	6389	87	N	N	8	*	-2581,2580,2582,6877
contig_5972	6384	20	N	N	4	*	*,5972,*
contig_2646	6374	42	N	N	3	*	-2650,-2649,-2648,-2647,-2644,2646,2648,2649,2650
contig_5161	6371	35	N	N	4	*	*,5161,*
contig_7114	6370	20	Y	Y	6	*	7114
contig_80	6367	15	N	N	1	*	76,78,77,80,-77,-78,-76
contig_4701	6366	18	N	N	4	*	*,4701,*
contig_3919	6363	20	N	N	5	*	*,3919,*
contig_5994	6361	18	N	N	3	*	*,5994,*
contig_58	6360	21	N	N	4	*	*,58,*
contig_2838	6356	48	N	N	4	*	*,2838,*
contig_202	6353	5	N	N	1	*	*,202,*
contig_4602	6349	23	N	N	3	*	7115,4602,-7115
contig_7041	6349	22	Y	N	3	*	7041
contig_4076	6348	68	N	N	6	*	*,4076,*
contig_2142	6346	28	N	N	5	*	*,2142,*
contig_4779	6340	39	N	N	4	*	*,4779,*
contig_3870	6338	20	N	N	4	*	*,3870,*
contig_999	6338	35	N	N	8	*	*,999,*
contig_4815	6329	21	N	N	4	*	*,4815,*
contig_6884	6316	24	N	N	3	*	*,6884,*
contig_6653	6315	13	N	N	3	*	*,6653,*
contig_3714	6314	22	N	N	3	*	*,3714,*
contig_1543	6311	19	N	N	4	*	*,1543,*
contig_2286	6310	36	N	N	3	*	*,2286,*
contig_1958	6302	13	N	N	2	*	*,1958,*
contig_3564	6296	39	N	N	4	*	-4442,3564,4442
contig_5196	6290	20	N	N	4	*	*,5196,*
contig_6498	6286	19	N	N	3	*	*,6498,*
contig_5588	6279	10	N	Y	5	*	5588
contig_6617	6279	20	N	N	3	*	*,6617,*
contig_3523	6269	17	N	N	4	*	*,3523,*
contig_6246	6267	23	N	N	3	*	*,6246,*
contig_4151	6266	14	N	N	3	*	*,4151,*
contig_5404	6263	29	N	N	4	*	*,5404,*
contig_4208	6260	21	Y	N	3	*	4208
contig_5958	6252	27	N	N	5	*	*,5958,*
contig_2187	6250	38	N	N	3	*	*,2187,*
contig_7282	6245	51	Y	Y	5	*	7282
contig_1025	6243	19	N	N	4	*	1023,-1024,1023,1025,-1023,1024
contig_6303	6243	10	N	N	2	*	*,6303,*
contig_6783	6243	23	N	N	4	*	*,6783,*
contig_5046	6241	24	N	N	6	*	*,5046,*
contig_2443	6228	18	N	N	3	*	*,2442,2443,-2442,*
contig_6031	6218	13	N	Y	3	*	6031
contig_1242	6217	45	N	N	4	*	*,1242,*
contig_5926	6212	14	N	N	3	*	*,5926,*
contig_3811	6207	16	N	N	3	*	3810,3811,*
contig_6780	6196	24	N	N	4	*	2116,-2114,6780,2113,2114,-2116
contig_7367	6194	11	Y	N	2	*	7367
contig_197	6192	61	N	N	8	*	-196,195,197,-195,-194,-193,190
contig_6767	6189	20	N	N	4	*	*,6767,*
contig_605	6184	22	N	N	1	*	*,-6618,605,6618,*
contig_3961	6181	18	N	N	2	*	*,3961,*
contig_7151	6177	21	Y	Y	10	*	7151
contig_3047	6175	21	N	N	4	*	*,3047,*
contig_375	6174	19	N	N	2	*	6587,375,-6587
contig_1804	6173	45	N	N	4	*	*,1804,*
contig_3489	6173	50	N	N	6	*	*,3489,*
contig_6090	6169	17	N	N	4	*	*,6090,*
contig_2373	6168	19	N	N	4	*	*,2373,*
contig_5099	6164	12	N	N	3	*	*,5099,*
contig_5858	6162	17	N	N	4	*	*,5858,*
contig_6660	6160	20	N	N	4	*	*,6660,*
contig_4578	6152	14	Y	N	1	*	4578
contig_6028	6147	16	N	N	4	*	*,6028,*
contig_4241	6143	11	N	N	2	*	*,4241,*
contig_7271	6143	75	N	N	8	*	*,7271,*
contig_912	6138	5	N	N	1	*	*,912,*
contig_1532	6137	26	N	N	2	*	-1536,-1535,1532,1534
contig_3337	6135	30	N	N	3	*	*,3337,*
contig_3404	6120	32	Y	N	2	*	3404
contig_7031	6115	14	Y	Y	4	*	7031
