#seq_name	length	coverage
contig_10392	2676	16
contig_10394	6076	38
contig_10395	1245	13
contig_10396	1764	20
contig_10399	1426	5
contig_104	3747	20
contig_1040	526	45
contig_10400	19724	35
contig_10401	1414	15
contig_10402	3278	17
contig_10404	4292	18
contig_10405	1792	19
contig_10406	2256	16
contig_10407	2502	20
contig_10408	1859	92
contig_10409	1468	5
contig_1041	973	18
contig_10410	2093	12
contig_10412	9357	17
contig_10416	2708	22
contig_10417	4611	4
contig_10418	2107	14
contig_10419	1686	16
contig_1042	4414	60
contig_10420	3021	9
contig_10421	1303	20
contig_10422	5508	20
contig_10423	2957	38
contig_10424	4953	20
contig_10426	4402	93
contig_10427	1273	20
contig_10428	1621	66
contig_10429	4554	34
contig_1043	2987	29
contig_10430	2423	27
contig_10431	1718	20
contig_10432	8025	14
contig_10433	501	68
contig_10434	546	83
contig_10435	697	20
contig_10436	1452	85
contig_10437	2950	41
contig_10438	3203	99
contig_1044	4667	64
contig_10441	7396	70
contig_10442	1377	32
contig_10443	1782	16
contig_10445	6914	10
contig_10446	2006	15
contig_10448	7889	18
contig_10449	2275	11
contig_10450	2322	20
contig_10451	1729	14
contig_10452	4092	19
contig_10453	4175	119
contig_10454	1753	33
contig_10455	1365	19
contig_10456	1306	7
contig_10457	560	113
contig_10459	2409	32
contig_10460	1035	7
contig_10461	3887	27
contig_10462	3366	21
contig_10463	2944	19
contig_10464	8349	11
contig_10466	5907	10
contig_10467	2879	20
contig_10468	2058	14
contig_10469	2872	14
contig_1047	423	4
contig_10470	2039	13
contig_10471	4993	20
contig_10472	3389	30
contig_10473	3325	19
contig_10474	4488	18
contig_10475	2675	12
contig_10476	7702	21
contig_10477	1663	14
contig_10478	1432	16
contig_10479	2867	11
contig_10480	2766	15
contig_10481	4357	40
contig_10482	1647	13
contig_10483	4607	9
contig_10487	4819	101
contig_10488	4275	20
contig_1049	2561	42
contig_10490	9810	34
contig_10491	2671	8
contig_10492	1064	139
contig_10493	542	42
contig_10496	9807	16
contig_10497	5858	33
contig_10498	2499	18
contig_10499	2234	17
contig_105	1883	15
contig_1050	2054	30
contig_10500	2586	20
contig_10501	5133	20
contig_10502	2963	12
contig_10503	3225	109
contig_10504	6195	11
contig_10505	2382	10
contig_10506	4654	33
contig_10509	876	16
contig_1051	3031	24
contig_10510	2269	16
contig_10512	3164	32
contig_10513	9408	51
contig_10514	1830	21
contig_10515	2651	9
contig_10516	2389	15
contig_10517	2365	20
contig_10518	3366	19
contig_10519	4011	10
contig_1052	3301	16
contig_10520	1200	48
contig_10521	2910	16
contig_10522	3363	28
contig_10523	2233	10
contig_10524	1037	20
contig_10525	1439	15
contig_10527	7084	32
contig_10528	1856	135
contig_10529	709	114
contig_1053	526	28
contig_10530	2782	63
contig_10531	1122	12
contig_10532	2222	24
contig_10533	5249	16
contig_10534	1484	12
contig_10540	1478	31
contig_10541	11874	47
contig_10542	5055	18
contig_10543	515	68
contig_10544	517	141
contig_10545	857	156
contig_10546	778	111
contig_10547	550	85
contig_10548	6230	71
contig_10549	2822	15
contig_10550	3173	13
contig_10551	3206	18
contig_10552	8085	123
contig_10553	6470	29
contig_10554	3029	5
contig_10555	2410	18
contig_10556	1407	11
contig_10557	3039	16
contig_10558	7139	9
contig_10559	1169	19
contig_1056	2067	68
contig_10560	5883	20
contig_10561	3785	42
contig_10562	1610	38
contig_10563	3568	15
contig_10564	2723	14
contig_10565	2488	11
contig_10566	3292	27
contig_10567	2516	17
contig_10568	1215	3
contig_10569	1122	20
contig_1057	528	8
contig_10570	1874	42
contig_10571	1199	73
contig_10572	1022	5
contig_10573	2511	14
contig_10576	1849	41
contig_10577	2137	21
contig_10578	3974	27
contig_10579	2110	14
contig_1058	5692	42
contig_10580	2187	20
contig_10581	2279	17
contig_10582	4002	55
contig_10583	5615	20
contig_10585	3118	15
contig_10586	2626	20
contig_10587	4063	7
contig_10588	6546	13
contig_10589	3640	6
contig_1059	665	96
contig_10590	6319	9
contig_10594	3390	16
contig_10595	2302	15
contig_10596	2500	16
contig_10597	809	14
contig_10599	2838	12
contig_106	15304	30
contig_1060	6031	48
contig_10600	3858	20
contig_10602	2681	20
contig_10604	1410	20
contig_10605	2747	13
contig_10606	3680	14
contig_10607	4432	12
contig_10608	1312	19
contig_10609	1815	15
contig_1061	1472	12
contig_10610	2482	18
contig_10611	2114	9
contig_10612	603	133
contig_10613	604	20
contig_10614	977	42
contig_10615	2670	24
contig_10618	712	6
contig_10619	3107	13
contig_1062	3560	36
contig_10620	4279	4
contig_10621	2144	13
contig_10622	3613	19
contig_10623	1748	4
contig_10624	1827	20
contig_10625	999	13
contig_10626	6522	17
contig_10627	1623	18
contig_10628	2104	12
contig_10629	6534	12
contig_1063	672	5
contig_10630	5055	135
contig_10631	1026	8
contig_10632	1355	20
contig_10633	5100	24
contig_10634	5282	23
contig_10635	3351	25
contig_10636	2419	10
contig_10637	1896	20
contig_10638	3463	24
contig_10639	3145	16
contig_1064	7364	38
contig_10640	3319	11
contig_10641	2249	28
contig_10643	3476	25
contig_10644	1380	18
contig_10646	3631	5
contig_10647	2091	11
contig_10648	7011	40
contig_10649	3526	41
contig_1065	1809	9
contig_10650	2666	30
contig_10651	1234	51
contig_10654	527	19
contig_10655	493	40
contig_10656	585	70
contig_10657	1576	37
contig_10658	5181	54
contig_10659	752	30
contig_1066	2664	18
contig_10660	3318	25
contig_10661	596	11
contig_10662	5145	16
contig_10663	2635	8
contig_10664	4994	11
contig_10665	2443	20
contig_10666	1138	34
contig_10667	3488	20
contig_10670	3726	20
contig_10671	1603	51
contig_10672	5874	35
contig_10673	1375	14
contig_10675	3943	10
contig_10676	2108	20
contig_10677	1559	8
contig_10678	2962	14
contig_10679	3825	53
contig_1068	1032	11
contig_10680	984	6
contig_10681	2509	74
contig_10682	2243	14
contig_10683	2315	15
contig_10684	2727	11
contig_10685	4221	14
contig_10686	1388	17
contig_10687	2298	20
contig_10688	1256	20
contig_10689	5923	22
contig_10692	561	40
contig_10693	6849	41
contig_10694	1228	6
contig_10695	2897	5
contig_10696	1140	9
contig_10698	6801	17
contig_10699	2177	22
contig_107	4591	62
contig_10700	2090	12
contig_10701	405	4
contig_10702	942	42
contig_10703	527	20
contig_10704	1641	28
contig_10705	2940	40
contig_10706	3858	13
contig_10707	3115	10
contig_10708	518	75
contig_10711	1697	8
contig_10712	2219	16
contig_10713	3341	27
contig_10714	1191	15
contig_10715	1337	20
contig_10716	608	5
contig_10717	3837	28
contig_10718	763	5
contig_10719	938	3
contig_10720	2275	6
contig_10721	2501	10
contig_10722	3020	27
contig_10723	4256	36
contig_10724	2494	25
contig_10725	1060	9
contig_10726	4609	17
contig_10727	2514	17
contig_10728	3662	21
contig_10729	2120	15
contig_10730	3243	19
contig_10731	2345	31
contig_10733	3677	20
contig_10734	1451	23
contig_10735	3268	13
contig_10736	3399	28
contig_10737	648	50
contig_10738	590	48
contig_10739	478	52
contig_10740	946	20
contig_10741	554	19
contig_10742	7893	50
contig_10743	4491	32
contig_10744	2491	56
contig_10745	2676	35
contig_10746	2644	21
contig_10747	1895	72
contig_10748	1141	45
contig_10749	932	24
contig_1075	1578	3
contig_10750	3886	19
contig_10751	3614	26
contig_10752	6687	11
contig_10753	2803	12
contig_10754	2343	31
contig_10755	4596	13
contig_10756	4211	9
contig_10757	3276	19
contig_10758	2323	13
contig_10759	2956	14
contig_1076	8574	92
contig_10760	5988	20
contig_10761	2101	6
contig_10762	2547	21
contig_10763	6097	61
contig_10764	2638	35
contig_10765	1845	29
contig_10766	3062	17
contig_10767	2229	16
contig_10768	2594	26
contig_10769	393	9
contig_10770	2570	5
contig_10771	2540	9
contig_10772	2216	29
contig_10773	6799	33
contig_10774	588	7
contig_10775	3022	37
contig_10776	9865	26
contig_10777	1654	37
contig_10778	2217	9
contig_10779	3952	54
contig_1078	3270	24
contig_10780	6772	13
contig_10781	2723	12
contig_10782	4386	25
contig_10783	2368	15
contig_10784	2667	10
contig_10785	4155	18
contig_10786	5025	20
contig_10787	2671	14
contig_10788	1831	21
contig_10789	2761	32
contig_1079	949	130
contig_10790	4323	14
contig_10791	4399	30
contig_10792	2319	31
contig_10793	1490	11
contig_10794	997	14
contig_10795	8998	45
contig_10796	8870	14
contig_10797	5548	40
contig_10799	4319	21
contig_108	10490	20
contig_1080	679	88
contig_10800	2190	7
contig_10801	4046	21
contig_10802	3152	17
contig_10803	2140	18
contig_10804	6533	42
contig_10805	3054	20
contig_10806	2235	20
contig_10807	1102	10
contig_10808	11300	60
contig_10809	1206	55
contig_1081	710	67
contig_10811	5112	34
contig_10812	2713	22
contig_10813	1215	7
contig_10815	3213	18
contig_10817	5721	18
contig_10818	850	20
contig_10819	2686	18
contig_1082	1918	58
contig_10820	9267	21
contig_10821	1813	11
contig_10822	2961	24
contig_10823	2555	10
contig_10824	1265	31
contig_10825	2636	21
contig_10826	2218	20
contig_10827	1169	4
contig_10828	4297	39
contig_1083	587	60
contig_10831	1783	20
contig_10832	2903	24
contig_10833	1298	76
contig_10834	5823	26
contig_10835	8975	12
contig_10836	1384	14
contig_10837	3273	10
contig_10838	1855	37
contig_10839	1761	23
contig_1084	516	36
contig_10840	7129	22
contig_10841	5299	36
contig_10842	2585	6
contig_10843	2584	22
contig_10844	1531	21
contig_10845	4573	14
contig_10846	3013	14
contig_10847	1359	10
contig_10848	2438	15
contig_10849	2629	7
contig_1085	323	47
contig_10850	2214	10
contig_10851	2867	14
contig_10852	3708	13
contig_10854	2228	18
contig_10855	2474	38
contig_10856	2571	19
contig_10857	2233	11
contig_10858	2729	18
contig_1086	2949	63
contig_10862	5111	22
contig_10863	1985	11
contig_10864	1290	60
contig_10865	3820	18
contig_10866	4115	9
contig_10867	1408	18
contig_10868	2368	9
contig_10869	2324	5
contig_1087	552	81
contig_10870	2852	20
contig_10871	3813	22
contig_10872	2340	12
contig_10874	15480	7
contig_10876	3552	18
contig_10877	2881	9
contig_10878	3491	148
contig_10879	2933	24
contig_1088	4527	50
contig_10881	756	14
contig_10882	8717	79
contig_10883	5512	20
contig_10884	1884	19
contig_10885	3324	55
contig_10887	1642	3
contig_10888	1512	41
contig_10889	1063	67
contig_1089	587	67
contig_10890	5293	26
contig_10891	5158	24
contig_10893	3693	6
contig_10894	3882	35
contig_10895	1668	8
contig_10896	2729	35
contig_10897	4440	8
contig_10898	2661	10
contig_10899	2307	9
contig_109	3129	17
contig_1090	568	65
contig_10900	6183	8
contig_10902	509	34
contig_10903	576	16
contig_10904	952	129
contig_10905	1334	25
contig_10906	725	12
contig_10907	1154	110
contig_10908	2479	88
contig_10909	2516	21
contig_1091	567	54
contig_10910	2201	9
contig_10911	3880	18
contig_10913	2382	16
contig_10914	2941	29
contig_10915	3237	6
contig_10916	2422	14
contig_10917	1990	54
contig_10918	2289	66
contig_10919	3068	20
contig_1092	6644	60
contig_10920	2212	8
contig_10921	2738	14
contig_10922	1912	23
contig_10923	2498	32
contig_10924	1499	9
contig_10925	1722	9
contig_10926	3038	8
contig_10927	1565	19
contig_10928	5645	17
contig_10929	5251	42
contig_1093	2176	13
contig_10930	3404	21
contig_10931	1719	17
contig_10933	3663	13
contig_10934	3976	8
contig_10935	1494	17
contig_10936	2757	9
contig_10937	2322	12
contig_10938	2083	20
contig_10939	1719	20
contig_1094	1121	43
contig_10940	5685	20
contig_10941	2022	21
contig_10942	2133	16
contig_10944	5189	13
contig_10945	2141	12
contig_10946	2290	11
contig_10947	5859	15
contig_10948	2480	42
contig_1095	8005	49
contig_10950	1235	9
contig_10952	1859	53
contig_10953	1689	6
contig_10954	7378	23
contig_10955	2121	5
contig_10957	2601	23
contig_10958	3856	14
contig_10959	5357	25
contig_1096	1938	68
contig_10960	2389	8
contig_10961	2593	23
contig_10962	2262	37
contig_10963	1824	11
contig_10964	2220	19
contig_10967	5506	24
contig_10968	4425	33
contig_10969	124	3
contig_1097	2944	35
contig_10970	689	4
contig_10971	4249	12
contig_10972	1672	21
contig_10973	4660	11
contig_10974	5884	13
contig_10975	9592	16
contig_10976	1818	16
contig_10977	2662	17
contig_10978	583	9
contig_10979	3219	20
contig_1098	1001	20
contig_10980	2932	12
contig_10981	2433	18
contig_10983	9547	15
contig_10984	3429	17
contig_10985	997	19
contig_10986	2468	20
contig_10987	1147	20
contig_10989	5314	18
contig_1099	3682	27
contig_10990	2319	13
contig_10991	7653	9
contig_10992	2856	18
contig_10993	5513	17
contig_10994	3318	19
contig_10996	2889	16
contig_10997	5808	11
contig_10998	3170	39
contig_10999	4351	19
contig_11	1895	26
contig_110	1496	13
contig_1100	1223	11
contig_11000	4891	17
contig_11001	1340	14
contig_11002	3168	8
contig_11003	2427	51
contig_11004	1875	8
contig_11005	1798	8
contig_11006	4609	27
contig_11007	2087	18
contig_11008	7433	22
contig_11009	815	58
contig_1101	1736	19
contig_11010	3851	61
contig_11012	1727	30
contig_11013	2922	19
contig_11014	2378	7
contig_11015	1919	28
contig_11016	1411	11
contig_11017	2233	20
contig_11018	3107	10
contig_11019	3193	16
contig_1102	2658	19
contig_11020	1323	18
contig_11021	2793	49
contig_11022	1302	30
contig_11023	5461	16
contig_11024	1473	20
contig_11025	4279	21
contig_11026	1357	20
contig_11027	3213	15
contig_11028	2680	3
contig_1103	4415	18
contig_11030	2464	16
contig_11031	3232	10
contig_11032	3974	14
contig_11033	3226	17
contig_11034	4457	16
contig_11035	3074	27
contig_11036	1389	68
contig_11037	5607	14
contig_11038	5663	44
contig_11039	4023	11
contig_1104	1527	20
contig_11040	3313	32
contig_11041	8900	8
contig_11042	15671	28
contig_11043	2658	18
contig_11044	3740	25
contig_11046	3143	31
contig_11047	1332	27
contig_11048	6365	7
contig_11049	2843	23
contig_1105	4983	55
contig_11050	3027	25
contig_11051	5381	30
contig_11052	1116	68
contig_11053	556	39
contig_11054	1254	35
contig_11055	2388	13
contig_11056	2979	20
contig_11057	863	162
contig_11058	1225	137
contig_11059	1279	5
contig_1106	2181	21
contig_11060	3967	19
contig_11061	4159	8
contig_11062	2477	4
contig_11063	2974	35
contig_11064	6057	16
contig_11065	1695	12
contig_11066	2872	13
contig_11067	4138	159
contig_11068	1690	13
contig_11069	3362	32
contig_1107	1656	61
contig_11070	1004	22
contig_11071	1937	20
contig_11072	9547	141
contig_11073	2226	20
contig_11074	3235	23
contig_11075	4567	8
contig_11076	2598	15
contig_11077	1717	4
contig_11078	2739	75
contig_11079	5656	26
contig_1108	2906	42
contig_11080	2057	63
contig_11081	942	28
contig_11082	861	26
contig_11083	492	5
contig_11084	1636	27
contig_11085	1927	13
contig_11086	3650	18
contig_11087	4372	33
contig_11088	2016	16
contig_11089	3671	15
contig_1109	1530	3
contig_11090	3954	4
contig_11091	3373	45
contig_11092	2615	19
contig_11094	3592	23
contig_11095	2449	30
contig_11096	3730	11
contig_11097	2846	12
contig_11098	2832	12
contig_11099	4278	20
contig_111	8754	49
contig_1110	1769	16
contig_11100	2996	21
contig_11101	4058	13
contig_11103	9982	40
contig_11104	2327	17
contig_11105	2197	19
contig_11106	1828	14
contig_11107	3571	137
contig_11108	521	126
contig_11109	2995	32
contig_11110	3096	11
contig_11111	3623	4
contig_11112	560	55
contig_11113	2115	54
contig_11114	961	8
contig_11119	3413	20
contig_11120	5375	44
contig_11121	1142	15
contig_11122	2623	11
contig_11123	2450	10
contig_11124	2294	7
contig_11125	4058	20
contig_11126	2785	10
contig_11127	592	15
contig_11128	1556	20
contig_11129	1002	67
contig_1113	6208	31
contig_11130	3167	41
contig_11133	3011	37
contig_11134	1970	26
contig_11135	732	94
contig_11136	497	12
contig_11137	848	127
contig_11139	3546	65
contig_1114	3790	19
contig_11140	4987	32
contig_11141	2353	37
contig_11142	2790	13
contig_11143	2364	13
contig_11144	2804	18
contig_11145	2543	20
contig_11146	3419	32
contig_11148	11239	26
contig_11149	1593	20
contig_1115	1981	19
contig_11151	2225	11
contig_11152	651	7
contig_11153	1496	33
contig_11154	7362	15
contig_11155	3095	11
contig_11156	3077	18
contig_11157	669	3
contig_11158	7310	32
contig_11159	6778	8
contig_1116	3317	17
contig_11160	4002	35
contig_11161	3215	19
contig_11162	3053	8
contig_11163	2304	19
contig_11164	3347	15
contig_11165	3701	21
contig_11166	2827	9
contig_11167	2506	15
contig_11168	3826	11
contig_11169	2011	3
contig_1117	1929	62
contig_11170	1745	12
contig_11171	1182	20
contig_11172	2309	8
contig_11173	510	108
contig_11174	3137	11
contig_11175	1867	19
contig_11177	3150	23
contig_11178	2211	20
contig_11179	4452	11
contig_1118	6298	20
contig_11180	2853	10
contig_11183	539	64
contig_11186	1666	28
contig_11188	2062	8
contig_11189	1286	9
contig_1119	2172	18
contig_11190	2813	39
contig_11191	596	162
contig_11192	1033	43
contig_11193	2377	12
contig_11194	2455	9
contig_11195	1809	12
contig_11196	1472	9
contig_11197	2589	28
contig_11198	1872	18
contig_11199	2291	19
contig_1120	13238	43
contig_11200	12919	38
contig_11201	4781	21
contig_11202	882	63
contig_11203	2693	18
contig_11204	2504	26
contig_11205	4539	18
contig_11207	2924	22
contig_11208	2690	23
contig_11209	2847	7
contig_1121	2574	18
contig_11210	2413	5
contig_11211	3628	32
contig_11212	2765	12
contig_11213	2047	130
contig_11214	1865	10
contig_11216	1274	39
contig_11217	2220	46
contig_11218	769	39
contig_11219	2011	3
contig_1122	4802	20
contig_11220	2416	17
contig_11221	2691	31
contig_11222	3786	20
contig_11223	1955	18
contig_11224	2147	20
contig_11225	5114	20
contig_11226	2193	4
contig_11228	2543	13
contig_11229	6817	16
contig_11230	6041	46
contig_11231	2334	11
contig_11232	1237	6
contig_11233	4097	15
contig_11234	1672	13
contig_11235	9494	74
contig_11236	2564	8
contig_11237	3369	23
contig_11238	2312	48
contig_11239	2788	35
contig_11241	1007	20
contig_11242	735	12
contig_11243	6931	35
contig_11245	642	40
contig_11246	3985	25
contig_11247	645	4
contig_11248	1106	73
contig_11249	3693	86
contig_1125	4682	20
contig_11250	2326	10
contig_11251	2278	18
contig_11252	2502	15
contig_11253	2904	74
contig_11254	576	174
contig_11255	2101	31
contig_11256	2335	78
contig_11259	1142	15
contig_1126	4120	24
contig_11260	4277	31
contig_11261	2320	12
contig_11262	1223	20
contig_11264	2109	19
contig_11265	1783	12
contig_11266	5059	7
contig_11267	3315	17
contig_11268	2993	12
contig_11269	2417	7
contig_1127	4014	14
contig_11270	2442	17
contig_11271	2325	10
contig_11272	2570	10
contig_11273	3874	7
contig_11274	2557	34
contig_11275	2429	19
contig_11276	1673	11
contig_11277	2259	21
contig_11279	3766	16
contig_1128	3864	15
contig_11280	3175	9
contig_11281	2687	11
contig_11284	2610	18
contig_11285	2973	26
contig_11287	2317	16
contig_11288	4532	18
contig_11289	2156	20
contig_1129	2758	6
contig_11290	13278	24
contig_11291	2658	30
contig_11292	3431	16
contig_11293	4447	7
contig_11294	1301	7
contig_11295	1804	12
contig_11296	6023	11
contig_11297	4301	4
contig_11298	2508	26
contig_11299	8712	50
contig_113	3026	53
contig_1130	520	171
contig_11300	4320	14
contig_11302	503	5
contig_11304	4170	20
contig_11305	3248	8
contig_11306	5060	35
contig_11307	2216	20
contig_11308	1077	123
contig_11309	2508	30
contig_1131	518	184
contig_11310	3094	8
contig_11311	2923	13
contig_11312	2499	20
contig_11313	2451	19
contig_11314	2296	16
contig_11315	2267	9
contig_11317	3090	5
contig_11318	4464	32
contig_11319	1282	11
contig_1132	554	22
contig_11320	503	4
contig_11321	2307	20
contig_11323	4565	57
contig_11324	2686	17
contig_11325	8077	19
