#seq_name	length	coverage
contig_1407	1838	16
contig_1408	7860	10
contig_1409	4125	20
contig_141	1669	28
contig_1410	602	23
contig_1411	2418	14
contig_1412	1474	125
contig_1413	6062	53
contig_1414	1366	20
contig_1415	3612	17
contig_1417	726	72
contig_1418	2857	47
contig_1419	350	3
contig_142	3037	21
contig_1420	630	45
contig_1421	854	6
contig_1422	537	5
contig_1423	1283	7
contig_1424	2002	69
contig_1425	6271	24
contig_1427	9997	16
contig_1428	5654	23
contig_1429	3153	18
contig_143	2545	37
contig_1430	1687	19
contig_1431	1323	34
contig_1432	4091	18
contig_1433	12258	16
contig_1434	2898	17
contig_1435	2158	3
contig_1436	1522	24
contig_1437	3614	19
contig_1438	1491	63
contig_1439	2740	11
contig_144	2105	21
contig_1440	3987	13
contig_1441	1201	8
contig_1442	1681	26
contig_1443	6844	21
contig_1444	2187	13
contig_1445	5097	19
contig_1446	1779	17
contig_1447	2764	22
contig_1448	1471	88
contig_1449	2353	39
contig_145	547	17
contig_1451	749	11
contig_1452	1560	40
contig_1453	1991	9
contig_1454	1560	16
contig_1455	3418	21
contig_1456	750	94
contig_1457	465	27
contig_1458	280	7
contig_1459	1138	114
contig_146	3882	20
contig_1460	4191	11
contig_1461	2286	20
contig_1462	2944	19
contig_1463	2735	59
contig_1464	3379	34
contig_1467	2640	22
contig_1468	1394	76
contig_1469	3377	18
contig_147	1616	64
contig_1470	2367	30
contig_1471	2324	17
contig_1472	3514	16
contig_1474	4020	34
contig_1475	949	9
contig_1476	2993	21
contig_1477	4992	21
contig_1478	1760	16
contig_1479	5135	62
contig_148	1485	19
contig_1480	814	91
contig_1481	625	42
contig_1482	1982	34
contig_1483	1581	31
contig_1484	2235	22
contig_1488	2554	27
contig_1489	4211	22
contig_149	4770	47
contig_1490	1289	10
contig_1492	7726	114
contig_1493	1778	3
contig_1494	1201	14
contig_1495	1614	36
contig_1496	2295	15
contig_1497	4405	5
contig_1498	2681	4
contig_1499	2371	56
contig_15	3593	23
contig_1500	1798	45
contig_1502	1434	22
contig_1503	8479	19
contig_1504	1697	28
contig_1508	2216	25
contig_1509	930	46
contig_151	2903	10
contig_1510	1873	95
contig_1511	2166	6
contig_1512	1515	3
contig_1514	2675	6
contig_1515	2526	14
contig_1516	2461	16
contig_1517	3727	34
contig_1518	2439	18
contig_1519	4268	11
contig_152	1016	54
contig_1520	2216	22
contig_1521	2694	20
contig_1522	3842	18
contig_1523	3042	13
contig_1524	3637	24
contig_1525	1758	19
contig_1526	2302	25
contig_1529	1934	14
contig_153	2886	33
contig_1530	2220	12
contig_1531	1115	10
contig_1532	1590	42
contig_1533	2552	17
contig_1534	3896	23
contig_1535	2436	32
contig_1536	3065	21
contig_1537	1845	20
contig_1538	8817	33
contig_1539	2105	7
contig_154	4973	12
contig_1540	1259	12
contig_1541	2239	32
contig_1542	4306	17
contig_1543	2686	11
contig_1544	4050	11
contig_1545	2503	17
contig_1546	1903	20
contig_1547	1061	7
contig_1548	5700	38
contig_1549	3445	20
contig_155	2579	25
contig_1550	2771	17
contig_1551	7790	33
contig_1552	4981	21
contig_1553	7782	31
contig_1554	3139	7
contig_1555	1429	15
contig_1556	3488	15
contig_1557	1508	18
contig_1558	3090	19
contig_1559	7124	31
contig_156	2471	11
contig_1560	6217	14
contig_1561	1593	50
contig_1562	2317	17
contig_1563	2514	25
contig_1564	2834	19
contig_1565	2835	7
contig_1566	3919	16
contig_1567	1737	56
contig_1568	1102	37
contig_1569	1241	86
contig_157	3021	31
contig_1570	513	91
contig_1571	663	98
contig_1572	699	14
contig_1573	3856	10
contig_1574	1283	15
contig_1575	1403	15
contig_1576	2689	21
contig_1577	2811	33
contig_1578	3458	35
contig_158	2664	15
contig_1580	2881	47
contig_1581	1718	70
contig_1582	2472	28
contig_1583	4466	18
contig_1584	3084	41
contig_1585	11055	53
contig_1586	1524	18
contig_1587	2651	21
contig_1588	5978	21
contig_1589	2113	21
contig_159	2104	35
contig_1590	1156	6
contig_1591	2782	23
contig_1592	2590	30
contig_1593	3273	17
contig_1594	5160	21
contig_1595	2738	20
contig_1597	1249	78
contig_1598	15	3
contig_1599	6994	16
contig_16	762	4
contig_160	1881	52
contig_1600	3709	21
contig_1601	2455	32
contig_1602	1245	13
contig_1603	3167	6
contig_1604	3642	56
contig_1605	14050	27
contig_1606	4235	56
contig_1607	3223	18
contig_1608	9720	22
contig_1609	3004	20
contig_161	2463	58
contig_1610	1677	12
contig_1611	1844	29
contig_1612	1160	3
contig_1613	6830	20
contig_1614	3393	20
contig_1615	1910	54
contig_1616	534	97
contig_1617	526	73
contig_1618	1738	66
contig_1619	2891	11
contig_162	682	34
contig_1620	3004	19
contig_1621	3990	14
contig_1622	3557	15
contig_1623	2903	18
contig_1624	3475	6
contig_1625	481	36
contig_1626	774	166
contig_1629	4640	67
contig_163	2624	21
contig_1630	742	216
contig_1631	3747	17
contig_1632	1581	31
contig_1633	3846	27
contig_1634	5646	34
contig_1635	2196	70
contig_1636	5738	20
contig_1637	3191	21
contig_1638	2949	78
contig_1639	6060	19
contig_164	2939	14
contig_1640	2379	33
contig_1641	2409	18
contig_1642	1498	4
contig_1643	2847	7
contig_1644	3145	20
contig_1645	5987	72
contig_1646	640	6
contig_1647	2550	34
contig_1648	1334	7
contig_1649	2944	27
contig_165	2447	11
contig_1650	2751	21
contig_1651	1651	20
contig_1652	2559	51
contig_1653	460	79
contig_1654	2040	53
contig_1655	2434	67
contig_1656	5791	21
contig_1657	3008	27
contig_166	4344	20
contig_1660	501	12
contig_1661	1037	15
contig_1663	1867	47
contig_1665	593	30
contig_1666	439	15
contig_1667	324	16
contig_1668	2547	5
contig_1669	4201	13
contig_167	4018	12
contig_1670	1804	8
contig_1671	2593	19
contig_1672	2800	20
contig_1673	2224	70
contig_1674	2445	6
contig_1675	2232	40
contig_1676	1069	42
contig_1677	1151	12
contig_1678	3336	16
contig_1679	1760	91
contig_168	3698	6
contig_1681	5826	42
contig_1682	4517	20
contig_1683	1969	16
contig_1684	1413	86
contig_1685	3075	49
contig_1686	3378	20
contig_1687	1918	30
contig_1688	1425	20
contig_1689	500	125
contig_1690	502	61
contig_1691	503	65
contig_1692	532	25
contig_1693	569	5
contig_1695	1041	93
contig_1696	3854	28
contig_1697	4705	8
contig_1698	1666	5
contig_1699	2288	16
contig_17	4113	50
contig_170	2372	26
contig_1700	2884	11
contig_1701	2265	27
contig_1703	6876	6
contig_1704	1124	30
contig_1705	5337	23
contig_1706	3043	18
contig_1707	3295	41
contig_1708	654	13
contig_1709	3342	14
contig_171	1822	16
contig_1710	822	13
contig_1711	3266	13
contig_1712	793	15
contig_1713	1803	73
contig_1714	529	3
contig_1716	1963	9
contig_1717	1372	7
contig_1718	2897	32
contig_1719	2835	11
contig_172	2849	36
contig_1720	3143	11
contig_1721	3450	20
contig_1722	2245	6
contig_1723	3933	21
contig_1724	1991	15
contig_1725	3295	12
contig_1727	3603	21
contig_1728	2761	14
contig_173	8195	20
contig_1730	1457	20
contig_1731	2531	17
contig_1732	5998	41
contig_1733	2239	50
contig_1734	5671	26
contig_1735	4203	12
contig_1736	1405	19
contig_1737	3194	13
contig_1738	4891	97
contig_1739	1793	25
contig_1740	727	45
contig_1741	1527	5
contig_1742	4386	43
contig_1743	1595	31
contig_1744	2548	5
contig_1746	568	83
contig_1747	2232	67
contig_1748	2231	12
contig_175	4746	18
contig_1750	885	15
contig_1751	6512	16
contig_1752	6768	29
contig_1753	1357	24
contig_1756	2412	34
contig_1757	1742	40
contig_1759	3237	33
contig_176	2273	15
contig_1760	1711	11
contig_1761	13893	89
contig_1762	2607	8
contig_1763	3395	3
contig_1764	3984	6
contig_1765	4617	11
contig_1766	3611	19
contig_1769	578	15
contig_177	3164	17
contig_1770	578	34
contig_1771	580	114
contig_1772	698	48
contig_1773	1180	15
contig_1774	4933	41
contig_1775	2229	3
contig_1776	2102	23
contig_1778	3119	42
contig_1779	1120	11
contig_178	1789	14
contig_1780	826	44
contig_1781	8528	20
contig_1782	1021	44
contig_1783	1805	13
contig_1784	4033	22
contig_1785	1231	35
contig_1786	1167	3
contig_1787	4661	28
contig_1788	1000	49
contig_1789	652	46
contig_179	3753	18
contig_1790	580	52
contig_1791	2847	13
contig_1792	565	81
contig_1793	2279	20
contig_1794	3809	30
contig_1795	4047	16
contig_1796	603	3
contig_1799	1901	5
contig_18	1790	104
contig_180	506	29
contig_1800	4594	5
contig_1801	1206	15
contig_1802	2258	13
contig_1804	1407	32
contig_1805	3089	26
contig_1806	2666	16
contig_1807	2085	20
contig_1808	3279	30
contig_1809	2597	19
contig_181	506	39
contig_1810	8162	5
contig_1811	2326	10
contig_1812	2342	114
contig_1813	1043	35
contig_1814	1105	20
contig_1815	1220	148
contig_1816	2990	38
contig_1817	5622	18
contig_1818	7491	14
contig_1819	2687	15
contig_182	857	19
contig_1820	2325	15
contig_1821	2513	7
contig_1822	4587	103
contig_1824	4451	27
contig_1825	1474	6
contig_1826	1672	42
contig_1828	2798	48
contig_1829	1481	10
contig_183	682	4
contig_1830	2343	10
contig_1831	2955	19
contig_1832	2117	17
contig_1833	4010	46
contig_1834	5481	23
contig_1835	2708	9
contig_1836	3469	38
contig_1837	2419	7
contig_1838	2560	23
contig_1839	1770	14
contig_1840	1026	83
contig_1841	1410	20
contig_1842	3199	9
contig_1843	4675	12
contig_1848	6719	24
contig_1849	3981	23
contig_185	1823	6
contig_1850	1699	19
contig_1851	2246	38
contig_1852	526	116
contig_1853	1522	106
contig_1854	1756	5
contig_1855	534	115
contig_1858	1031	16
contig_1859	1097	73
contig_186	3833	6
contig_1860	1826	15
contig_1861	1264	15
contig_1862	3021	20
contig_1863	2819	31
contig_1864	4808	18
contig_1865	6587	19
contig_1866	1601	5
contig_1867	1673	7
contig_1868	1840	7
contig_1869	952	18
contig_187	2205	10
contig_1870	4029	25
contig_1871	3300	20
contig_1872	2173	17
contig_1873	4971	36
contig_1874	2789	34
contig_1875	5020	9
contig_1876	1188	11
contig_1877	2199	17
contig_1878	3543	35
contig_1879	3975	18
contig_188	2033	15
contig_1880	8670	17
contig_1881	1150	16
contig_1882	1693	41
contig_1883	2227	12
contig_1884	3174	19
contig_1885	2210	18
contig_1886	2968	10
contig_1887	410	9
contig_1888	1001	16
contig_1889	1413	48
contig_189	3234	22
contig_1890	1641	27
contig_1891	1995	9
contig_1892	1274	17
contig_1893	2085	48
contig_1896	1215	10
contig_1897	4768	36
contig_1898	1930	19
contig_1899	3550	46
contig_19	3962	38
contig_190	3663	20
contig_1900	5087	12
contig_1901	2085	20
contig_1902	1321	134
contig_1903	3580	22
contig_1904	2938	18
contig_1905	4892	20
contig_1906	3366	20
contig_1909	683	15
contig_191	5996	21
contig_1910	2591	20
contig_1911	6221	74
contig_1913	2893	41
contig_1914	1184	119
contig_1915	1872	11
contig_1916	1168	19
contig_1917	1218	34
contig_1918	2065	19
contig_1919	2596	3
contig_192	2947	22
contig_1920	3906	17
contig_1921	2843	15
contig_1922	1968	33
contig_1923	11184	17
contig_1924	7250	20
contig_1925	1292	11
contig_1926	3192	18
contig_1927	3197	46
contig_1928	5661	21
contig_1929	2639	19
contig_193	1119	27
contig_1930	732	65
contig_1931	1606	76
contig_1932	9400	14
contig_1933	595	22
contig_1934	3979	21
contig_1936	2966	15
contig_1937	2110	13
contig_1938	7932	14
contig_1939	1138	29
contig_194	2662	31
contig_1942	1322	3
contig_1943	2589	17
contig_1944	1864	33
contig_1946	3165	38
contig_1947	2925	18
contig_1948	2360	32
contig_1949	2753	17
contig_195	5897	44
contig_1950	2246	11
contig_1951	1245	16
contig_1952	2644	11
contig_1953	3938	10
contig_1954	3537	15
contig_1955	738	14
contig_1956	1272	9
contig_1957	2242	15
contig_1958	2947	20
contig_1960	5665	20
contig_1961	2373	4
contig_1962	1735	13
contig_1963	5988	15
contig_1964	2573	32
contig_1965	2082	20
contig_1966	2049	11
contig_1967	3245	22
contig_1968	547	61
contig_1969	554	100
contig_197	3609	15
contig_1970	1376	83
contig_1971	1918	14
contig_1972	6419	20
contig_1973	2038	4
contig_1974	1438	16
contig_1976	3403	18
contig_1977	1360	32
contig_1979	3331	33
contig_198	2404	20
contig_1980	2441	24
contig_1981	2217	23
contig_1983	3291	15
contig_1984	3785	34
contig_1985	2703	14
contig_1986	1215	13
contig_1987	3778	14
contig_1988	1360	51
contig_1989	5295	15
contig_199	2624	10
contig_1990	2985	27
contig_1992	1293	44
contig_1993	8322	16
contig_1994	4168	18
contig_1995	4307	11
contig_1996	2776	21
contig_1997	2574	29
contig_1998	1757	18
contig_1999	2678	16
contig_2	1078	64
contig_20	2548	78
contig_200	5331	38
contig_2000	2159	23
contig_2001	2198	13
contig_2002	1490	23
contig_2003	1550	6
contig_2004	3684	19
contig_2005	3442	12
contig_2006	2544	51
contig_2007	2927	9
contig_2008	2661	23
contig_2009	3991	8
contig_201	3448	17
contig_2010	2361	17
contig_2011	3367	15
contig_2012	1416	15
contig_2013	2305	15
contig_2014	6097	13
contig_2015	2303	32
contig_2016	1553	19
contig_2017	2282	19
contig_2018	2285	12
contig_2019	1332	12
contig_202	3139	8
contig_2020	2909	22
contig_2021	2020	18
contig_2022	3031	16
contig_2023	1550	23
contig_2024	2165	27
contig_2025	4279	19
contig_2026	920	9
contig_2027	3574	20
contig_2028	4487	20
contig_2029	1595	12
contig_203	5038	33
contig_2030	5855	16
contig_2031	2311	37
contig_2032	1662	22
contig_2033	7196	23
contig_2034	574	10
contig_2035	2179	51
contig_2036	3088	20
contig_2037	4017	8
contig_2038	3351	15
contig_2039	3592	30
contig_204	2474	13
contig_2040	2283	24
contig_2041	2489	14
contig_2042	2236	29
contig_2043	2455	9
contig_2044	2393	18
contig_2045	2405	23
contig_2046	5962	6
contig_2047	6241	14
contig_2048	5602	15
contig_2049	2683	19
contig_205	1755	15
contig_2050	6663	11
contig_2051	2297	5
contig_2052	2596	16
contig_2053	2513	15
contig_2054	2798	20
contig_2055	2976	11
contig_2056	2227	38
contig_2057	2324	10
contig_2058	8139	16
contig_2059	5912	41
contig_206	5282	37
contig_2060	2048	25
contig_2061	6486	16
contig_2064	1447	30
contig_2065	2982	21
contig_2066	1321	30
contig_2067	1271	12
contig_2068	1941	18
contig_2069	2736	45
contig_207	3246	19
contig_2070	2239	10
contig_2071	4759	7
contig_2072	4520	12
contig_2073	5305	39
contig_2074	1992	14
contig_2075	3345	16
contig_2076	2883	36
contig_2077	2114	12
contig_2078	1170	9
contig_2079	2693	35
contig_2080	1362	19
contig_2081	2333	7
contig_2082	9377	45
contig_2083	3525	10
contig_2084	5850	24
contig_2085	6033	39
contig_2086	2173	18
contig_2087	3661	6
contig_2088	2430	29
contig_2089	2642	12
contig_209	1264	5
contig_2090	7316	20
contig_2091	2389	20
contig_2092	2373	19
contig_2093	3010	16
contig_2094	2882	14
contig_2095	4510	14
contig_2096	2389	35
contig_2097	2030	20
contig_2098	2053	17
contig_2099	950	36
contig_21	4127	10
contig_210	4972	20
contig_2100	2586	285
contig_2102	2013	40
contig_2103	3510	31
contig_2104	1155	10
contig_2105	6336	65
contig_2106	3206	14
contig_2107	2307	14
contig_2108	7364	95
contig_2109	515	71
contig_211	2209	55
contig_2110	6894	10
contig_2111	3628	9
contig_2112	2272	20
contig_2113	2910	30
contig_2114	1192	62
contig_2115	2345	11
contig_2116	5726	32
contig_2117	2397	11
contig_2118	1079	96
contig_2119	2075	30
contig_2120	2871	14
contig_2121	3738	30
contig_2122	1942	22
contig_2123	6443	18
contig_2124	2297	17
contig_2125	3216	11
contig_2126	10975	7
contig_2127	3181	11
contig_2128	2503	32
contig_2129	2595	31
contig_2130	2414	14
contig_2131	2703	44
contig_2132	2426	20
contig_2133	2778	10
contig_2134	1281	3
contig_2135	3584	24
contig_2136	2846	12
contig_2137	6592	24
contig_2138	2236	11
contig_2139	3056	358
contig_214	3457	17
contig_2140	2187	13
contig_2141	11386	71
contig_2142	2635	6
contig_2143	3507	19
contig_2144	2262	27
contig_2145	3659	20
contig_2146	1636	23
contig_2147	1880	12
contig_2148	1620	48
contig_215	829	16
contig_2150	600	8
contig_2151	5294	15
contig_2152	2752	20
contig_2153	4428	335
contig_2154	2034	11
contig_2155	4321	14
contig_2156	2548	3
contig_2157	2465	26
contig_2158	5157	6
contig_2159	6037	37
contig_216	4880	20
contig_2160	2407	7
contig_2161	4550	23
contig_2162	2569	6
contig_2163	1062	80
contig_2164	550	9
contig_2165	573	45
contig_2166	761	104
contig_2167	1374	64
contig_2168	1535	32
contig_2169	1196	29
contig_217	4196	7
contig_2170	1122	91
contig_2171	2493	139
contig_2172	2208	14
contig_2173	2434	18
contig_2174	2173	20
contig_2175	2205	20
contig_2176	2632	18
contig_2177	5464	21
contig_2178	3666	18
contig_2179	2294	14
contig_218	3454	18
contig_2180	4659	20
contig_2181	2466	13
contig_2182	2288	13
contig_2183	3381	16
contig_2184	2495	21
contig_2185	4114	35
contig_2186	2749	17
contig_2187	6021	18
contig_2188	2237	27
contig_2189	3146	12
contig_219	3117	19
contig_2190	1934	20
contig_2191	7262	14
contig_2192	4012	19
contig_2193	1731	17
contig_2194	3076	52
contig_2195	1853	99
contig_2196	4182	24
contig_2197	2926	28
contig_2198	4013	15
contig_2199	10867	20
contig_22	2919	10
contig_220	2625	17
contig_2200	1111	13
contig_2201	640	6
contig_2202	3270	26
contig_2203	1841	8
contig_2204	2282	25
contig_2205	766	38
contig_2207	3575	13
contig_2208	4902	28
contig_2209	2942	12
contig_221	4584	30
contig_2210	1772	10
contig_2211	3095	32
contig_2212	2638	18
contig_2213	4438	21
contig_2214	656	10
contig_2216	3896	19
contig_2217	3610	8
contig_222	2402	8
contig_2220	5555	9
contig_2221	2321	15
contig_2222	2853	10
contig_2223	2714	5
contig_2224	2686	14
contig_2225	1864	13
contig_2226	2251	22
contig_2227	2189	36
contig_2228	536	9
contig_223	1757	22
contig_2230	905	18
contig_2231	4075	45
contig_2232	1081	31
contig_2233	2133	11
contig_2234	2921	33
contig_2235	2438	18
contig_2236	2597	5
contig_2237	3656	16
contig_2238	4774	22
contig_2239	1105	18
contig_224	1454	37
contig_2240	2971	61
contig_2241	2504	40
contig_2242	2943	15
contig_2243	2398	16
contig_2247	1169	118
contig_2248	1979	27
contig_2249	584	14
contig_225	5396	15
contig_2250	4185	18
contig_2251	2887	58
contig_2252	1981	25
contig_2253	1951	20
contig_2254	1357	18
contig_2255	2976	15
contig_2256	3341	27
contig_2257	3392	6
contig_2258	3094	16
contig_2259	750	74
contig_226	1040	7
contig_2260	2580	21
contig_2261	3147	41
contig_2262	3855	10
contig_2263	3190	16
contig_2264	5255	29
contig_2266	4531	15
contig_2267	10145	20
contig_2268	1388	21
contig_2269	2610	22
contig_227	2317	58
contig_2270	2537	22
contig_2271	2637	20
contig_2272	4969	50
contig_2273	2499	8
contig_2274	2506	12
contig_2275	3862	15
contig_2276	2256	7
contig_2277	3301	16
contig_2278	2561	5
contig_2279	3237	47
contig_228	2291	20
contig_2280	2230	17
contig_2281	2052	30
contig_2282	5797	20
contig_2283	2483	16
contig_2284	3746	12
