#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_332	3938	8	N	N	1	both	*	332
contig_333	4623	3	N	N	1	both	*	333
contig_334	1327	11	N	N	1	both	*	334
contig_335	2242	15	N	N	1	both	*	335
contig_336	1742	9	N	N	1	both	*	336
contig_337	10075	59	N	N	5	none	*	296,297,298,299,292,292,-299,-298,-296,337,-11692,-11690,-11689,-11691,11691,11689,11690,11692
contig_338	1466	7	N	N	1	both	*	338
contig_339	2600	3	N	N	1	both	*	339
contig_340	23747	38	N	N	3	right	*	316,340
contig_342	5072	7	N	N	1	both	*	342
contig_343	7260	6	N	N	1	both	*	343
contig_344	1313	13	N	N	1	both	*	344
contig_345	1464	25	N	N	2	both	*	345
contig_346	13888	5	N	N	1	both	*	346
contig_348	1035	76	N	N	7	both	*	348
contig_349	801	41	N	N	4	both	*	349
contig_350	25557	15	N	N	1	none	*	-625,624,625,-625,-624,625,350,-15426
contig_352	3201	5	N	N	1	both	*	352
contig_354	1100	48	N	N	4	both	*	354
contig_355	1390	8	N	N	1	both	*	355
contig_356	1951	8	N	N	1	both	*	356
contig_357	14317	64	N	N	6	none	*	-5609,-5613,-5612,-5611,-5610,-5610,5608,-5609,-5613,357,-7151,7151
contig_358	4095	8	N	N	1	both	*	358
contig_359	1313	3	N	N	1	both	*	359
contig_366	568	3	N	N	1	both	*	366
contig_371	1213	3	N	N	1	both	*	371
contig_372	5677	25	N	N	2	none	*	370,372,-370
contig_375	2133	17	N	N	2	none	*	375,-374,-373,373
contig_376	7229	15	N	N	1	both	*	376
contig_378	1601	15	N	N	1	both	*	378
contig_379	6330	3	N	N	1	both	*	379
contig_380	2481	6	N	N	1	both	*	380
contig_381	1773	5	N	N	1	both	*	381
contig_382	2764	3	N	N	1	both	*	382
contig_384	5983	16	N	N	1	right	*	9895,9897,9895,9897,384,-383
contig_386	6344	6	N	N	1	both	*	386
contig_387	2837	3	N	N	1	both	*	387
contig_388	5439	6	N	N	1	both	*	388
contig_390	1355	12	N	N	1	both	*	390
contig_391	1265	4	N	N	1	both	*	391
contig_392	10187	5	N	N	1	both	*	392
contig_393	1315	31	N	N	3	both	*	393
contig_394	6197	16	N	N	1	both	*	394
contig_395	1129	5	N	N	1	both	*	395
contig_396	2321	3	N	N	1	both	*	396
contig_397	2183	35	N	N	3	both	*	397
contig_398	4703	23	N	N	2	none	*	399,398,-399
contig_404	4744	48	N	N	4	both	*	404
contig_405	1429	4	N	N	1	both	*	405
contig_406	1093	19	N	N	2	both	*	406
contig_411	1341	4	N	N	1	both	*	411
contig_413	2262	4	N	N	1	both	*	413
contig_417	4883	5	N	N	1	both	*	417
contig_418	2201	3	N	N	1	both	*	418
contig_419	2173	3	N	N	1	both	*	419
contig_420	5444	3	N	N	1	both	*	420
contig_421	2588	3	N	N	1	both	*	421
contig_422	28134	17	N	N	2	left	*	422,423,428,-430,-427,-426
contig_433	765	62	N	N	6	both	*	433
contig_434	2321	6	N	N	1	both	*	434
contig_435	1663	31	N	N	3	both	*	435
contig_436	1354	3	N	N	1	both	*	436
contig_437	2986	7	N	N	1	both	*	437
contig_439	514	4	N	N	1	both	*	439
contig_440	2756	10	N	N	1	both	*	440
contig_441	3322	5	N	N	1	both	*	441
contig_442	1052	3	N	N	1	both	*	442
contig_444	2289	3	N	N	1	both	*	444
contig_446	2653	16	N	N	1	both	*	445,446,-445
contig_447	1305	48	N	N	4	both	*	447
contig_448	6999	4	N	N	1	both	*	448
contig_449	5218	3	N	N	1	both	*	15435,449,-15435
contig_451	4249	3	N	N	1	both	*	451
contig_455	2914	3	N	N	1	both	*	455
contig_457	12516	22	N	N	2	right	*	-3193,3191,3191,3191,3192,457,456
contig_458	5909	4	N	N	1	both	*	458
contig_459	3066	4	N	N	1	both	*	459
contig_460	2646	12	N	N	1	both	*	460
contig_461	2669	28	N	N	3	both	*	461
contig_464	4137	18	N	N	2	both	*	464
contig_465	4552	5	N	N	1	both	*	465
contig_466	3812	3	N	N	1	both	*	466
contig_467	3471	7	N	N	1	both	*	467
contig_468	1763	7	N	N	1	both	*	468
contig_469	2223	3	N	N	1	both	*	469
contig_470	6274	10	N	N	1	both	*	470
contig_473	7038	85	N	N	8	none	*	-472,472,473,474,475,-475,476,474,475,-475
contig_477	1124	5	N	N	1	both	*	477
contig_478	2050	4	N	N	1	both	*	478
contig_479	3584	4	N	N	1	both	*	479
contig_480	1822	4	N	N	1	both	*	480
contig_481	1219	6	N	N	1	both	*	481
contig_482	1021	12	N	N	1	both	*	482
contig_483	1175	7	N	N	1	both	*	483
contig_484	3400	3	N	N	1	both	*	484
contig_485	2876	9	N	N	1	both	*	485
contig_488	1490	4	N	N	1	both	*	488
contig_489	2612	17	N	N	2	both	*	489
contig_490	5061	4	N	N	1	both	*	490
contig_492	14515	21	N	N	2	none	*	491,492,9558
contig_494	2150	5	N	N	1	both	*	494
contig_495	4394	7	N	N	1	both	*	495
contig_499	9891	14	N	N	1	both	*	499
contig_500	11413	8	N	N	1	both	*	500
contig_501	2388	3	N	N	1	both	*	501
contig_502	6038	3	N	N	1	both	*	502
contig_503	9364	12	N	N	1	both	*	503
contig_506	1481	3	N	N	1	both	*	506
contig_507	3355	4	N	N	1	both	*	507
contig_508	6403	4	N	N	1	both	*	508
contig_509	1352	3	N	N	1	both	*	509
contig_510	5602	3	N	N	1	both	*	510
contig_512	5364	6	N	N	1	both	*	512
contig_513	6309	7	N	N	1	right	*	513
contig_514	1274	3	N	N	1	both	*	514
contig_515	4150	4	N	N	1	both	*	515
contig_516	4990	6	N	N	1	both	*	516
contig_517	2021	4	N	N	1	both	*	517
contig_518	5323	16	N	N	1	both	*	518
contig_525	6062	13	N	N	1	both	*	525
contig_526	2591	13	N	N	1	both	*	526
contig_527	11132	7	N	N	1	both	*	527
contig_528	1412	17	N	N	2	both	*	528
contig_533	10441	38	N	N	3	none	*	-532,529,529,530,531,533,4861,-4861
contig_534	5782	4	N	N	1	both	*	534
contig_535	4227	10	N	N	1	both	*	535
contig_538	6040	8	N	N	1	none	*	536,537,538,-537,-536
contig_539	1251	3	N	N	1	both	*	539
contig_541	1336	3	N	N	1	both	*	541
contig_542	5012	6	N	N	1	both	*	540,542,-540
contig_543	2087	3	N	N	1	both	*	543
contig_544	2890	4	N	N	1	both	*	544
contig_545	3110	7	N	N	1	both	*	545
contig_547	1332	5	N	N	1	both	*	547
contig_548	10468	8	N	N	1	left	*	548,-12303
contig_553	12130	37	N	N	3	both	*	553
contig_554	775	6	N	N	1	both	*	554
contig_556	4822	5	N	N	1	both	*	556
contig_557	4122	7	N	N	1	both	*	557
contig_558	1379	3	N	N	1	both	*	558
contig_559	4098	5	N	N	1	both	*	559
contig_560	3511	10	N	N	1	both	*	560
contig_562	1192	3	N	N	1	both	*	562
contig_568	4709	14	N	N	1	both	*	568
contig_570	2542	12	N	N	1	both	*	570
contig_571	6106	5	N	N	1	both	*	571
contig_573	2614	5	N	N	1	both	*	573
contig_575	5105	6	N	N	1	both	*	574,575,-576,-577,-576
contig_578	3536	4	N	N	1	both	*	578
contig_580	1304	12	N	N	1	both	*	580
contig_581	4390	19	N	N	2	both	*	-579,581,579
contig_582	8865	4	N	N	1	both	*	582
contig_583	1907	5	N	N	1	both	*	583
contig_584	11638	7	N	N	1	both	*	584
contig_585	2735	3	N	N	1	both	*	585
contig_588	677	12	N	N	1	both	*	588
contig_589	1932	15	N	N	1	both	*	589
contig_590	1255	4	N	N	1	both	*	590
contig_591	2087	6	N	N	1	both	*	591
contig_593	6186	10	N	N	1	both	*	592,593,-592
contig_594	3067	7	N	N	1	both	*	594
contig_596	9133	35	N	N	3	none	*	597,595,596,-10463,10463
contig_598	1254	10	N	N	1	both	*	598
contig_599	2415	4	N	N	1	both	*	599
contig_600	5762	24	N	N	2	both	*	600
contig_601	5427	3	N	N	1	both	*	601
contig_602	7589	11	N	N	1	both	*	-16190,602,-15457
contig_603	3667	3	N	N	1	both	*	603
contig_605	5035	86	N	N	8	none	*	-604,604,605,607,-606,606
contig_612	16269	40	N	N	4	right	*	-609,-611,608,609,-610,612,3913
contig_615	2092	15	N	N	1	none	*	614,615,-614,613
contig_616	6555	12	N	N	1	right	*	-613,614,616
contig_617	7862	10	N	N	1	both	*	617
contig_618	1528	6	N	N	1	both	*	618
contig_619	7720	13	N	N	1	both	*	619,3913
contig_620	5086	4	N	N	1	both	*	620
contig_621	2408	3	N	N	1	both	*	621
contig_622	1803	39	N	N	4	both	*	622
contig_627	1797	5	N	N	1	both	*	627
contig_628	1477	5	N	N	1	both	*	628
contig_632	3812	5	N	N	1	both	*	632
contig_634	7456	8	Y	N	1	none	*	634
contig_635	3527	3	N	N	1	both	*	635
contig_639	5367	27	Y	N	2	none	*	639
contig_640	3272	3	N	N	1	both	*	640
contig_643	9429	6	N	N	1	both	*	643
contig_644	1885	4	N	N	1	both	*	644
contig_645	1485	5	N	N	1	both	*	645
contig_646	3864	6	N	N	1	both	*	646
contig_647	1520	7	N	N	1	both	*	647
contig_650	2948	32	N	N	3	both	*	650
contig_651	5226	6	N	N	1	both	*	651
contig_653	1593	4	N	N	1	both	*	653
contig_654	4520	11	N	N	1	both	*	654
contig_655	3158	4	N	N	1	both	*	655
contig_656	2914	6	N	N	1	both	*	656
contig_658	11087	6	N	N	1	both	*	658
contig_659	544	25	N	N	2	none	*	659
contig_660	2675	20	N	N	2	right	*	660,662
contig_661	1588	4	N	N	1	both	*	661
contig_663	1042	9	N	N	1	both	*	663
contig_668	4199	37	N	N	3	none	*	666,664,665,668,669,-669
contig_670	5375	9	N	N	1	both	*	670
contig_671	5268	9	N	N	1	both	*	671
contig_672	4457	8	N	N	1	both	*	672
contig_673	4943	11	N	N	1	both	*	673
contig_678	2531	5	N	N	1	both	*	678
contig_683	5568	77	N	N	7	none	*	-682,-681,682,683,-684
contig_685	1073	5	N	N	1	both	*	685
contig_686	6074	5	N	N	1	both	*	686
contig_688	4268	3	N	N	1	both	*	688
contig_689	4922	7	N	N	1	right	*	689,-687,-15468
contig_690	3625	9	N	N	1	both	*	687,690,-687
contig_695	1120	4	N	N	1	both	*	695
contig_696	6657	11	N	N	1	right	*	692,-692,-691,691,692,696,4110
contig_697	1044	3	N	N	1	both	*	697
contig_698	1445	16	N	N	1	both	*	698
contig_701	542	3	N	N	1	both	*	701
contig_703	1398	22	N	N	2	both	*	703
contig_704	1391	8	N	N	1	both	*	704
contig_705	2307	35	N	N	3	both	*	705
contig_706	1460	3	N	N	1	both	*	706
contig_708	1364	67	N	N	6	both	*	708
contig_709	4721	11	N	N	1	both	*	709
contig_711	1721	3	N	N	1	both	*	711
contig_713	2678	21	N	N	2	none	*	712,713,-712
contig_714	3128	3	N	N	1	both	*	714
contig_717	1147	16	N	N	1	both	*	717
contig_718	2989	11	N	N	1	both	*	718
contig_720	3922	14	N	N	1	both	*	719,720,-719,-719
contig_722	5907	5	N	N	1	both	*	721,722,-721,-719
contig_724	2540	6	N	N	1	none	*	724,723
contig_725	5959	15	N	N	1	none	*	725,731,732,-734,-733,733,734,-732,-731
contig_726	5574	4	N	N	1	none	*	726,-729,723
contig_727	1567	5	N	N	1	both	*	727
contig_728	3104	8	N	N	1	both	*	728
contig_730	2677	3	N	N	1	none	*	730,-729
contig_735	5142	7	N	N	1	both	*	15470,735,-15470
contig_736	8252	3	N	N	1	both	*	736
contig_738	14939	24	N	N	2	both	*	738
contig_739	2531	7	N	N	1	both	*	739
contig_740	1663	14	N	N	1	both	*	740
contig_741	735	60	N	N	5	both	*	741
contig_742	2955	11	N	N	1	both	*	742
contig_744	2869	13	N	N	1	both	*	744
contig_746	1743	15	N	N	1	both	*	746
contig_747	2154	3	N	N	1	both	*	747
contig_750	3428	115	N	N	10	both	*	750
contig_751	1689	8	N	N	1	both	*	751
contig_752	2928	37	N	N	3	both	*	752
contig_753	2399	7	N	N	1	both	*	753
contig_754	3035	44	N	N	4	both	*	754
contig_755	2759	3	N	N	1	both	*	755
contig_756	1969	7	N	N	1	both	*	756
contig_758	4780	6	N	N	1	both	*	-757,758,757
contig_760	2907	5	N	N	1	none	*	-759,760,759
contig_761	2378	5	N	N	1	both	*	761
contig_762	2088	3	N	N	1	both	*	762
contig_763	2437	6	N	N	1	both	*	763
contig_764	1655	10	N	N	1	both	*	764
contig_766	2895	14	N	N	1	both	*	766
contig_767	3590	15	N	N	1	both	*	765,767,-765
contig_768	1938	6	N	N	1	both	*	768
contig_769	2604	3	N	N	1	both	*	769
contig_770	2710	3	N	N	1	both	*	770
contig_771	14057	3	N	N	1	both	*	771
contig_773	2581	5	N	N	1	both	*	772,773,-772
contig_774	4893	5	N	N	1	both	*	774
contig_775	3756	6	N	N	1	both	*	775
contig_776	1846	15	N	N	1	both	*	776
contig_777	1504	14	N	N	1	both	*	777
contig_778	5114	4	N	N	1	both	*	778
contig_779	2195	3	N	N	1	both	*	779
contig_780	1584	8	N	N	1	both	*	780
contig_786	3354	3	N	N	1	both	*	786
contig_787	9331	3	N	N	1	none	*	-783,782,787,-11136
contig_788	1137	52	N	N	5	both	*	788
contig_794	1150	19	N	N	2	both	*	794
contig_797	4348	4	N	N	1	both	*	797
contig_798	1891	10	N	N	1	both	*	798
contig_801	16881	27	N	N	2	both	*	801
contig_802	12646	11	N	N	1	both	*	802
contig_803	3465	4	N	N	1	both	*	803
contig_807	9691	14	Y	N	1	none	*	807
contig_813	2227	5	N	N	1	both	*	813
contig_814	2396	4	N	N	1	both	*	814
contig_816	3804	14	N	N	1	none	*	-815,816,-817
contig_818	1727	3	N	N	1	both	*	818
contig_820	7211	6	N	N	1	both	*	-819,820,819
contig_821	1234	44	N	N	4	both	*	821
contig_826	4491	19	N	N	2	both	*	826
contig_827	1125	36	N	N	3	both	*	827
contig_828	2616	4	N	N	1	both	*	828
contig_830	2172	3	N	N	1	both	*	830
contig_832	1602	3	N	N	1	both	*	832
contig_833	7367	13	N	N	1	both	*	833
contig_835	3669	13	N	N	1	both	*	834,835,-834
contig_836	3209	55	N	N	5	both	*	836
contig_839	2422	16	N	N	1	both	*	839
contig_840	1532	9	N	N	1	both	*	840
contig_843	1519	9	N	N	1	both	*	843
contig_844	1011	9	N	N	1	both	*	844
contig_845	9032	37	N	N	3	both	*	845
contig_846	5346	3	N	N	1	both	*	846
contig_849	2703	7	N	N	1	none	*	849,-848
contig_857	2601	6	N	N	1	both	*	857
contig_858	2148	3	N	N	1	both	*	858
contig_859	8775	5	N	N	1	both	*	859
contig_860	6017	7	N	N	1	both	*	860
contig_861	3899	11	N	N	1	both	*	861
contig_862	6970	22	Y	N	2	none	*	862
contig_863	1809	5	N	N	1	both	*	863
contig_865	9219	3	N	N	1	both	*	865
contig_866	8254	5	N	N	1	right	*	-867,866
contig_868	2215	6	N	N	1	both	*	868
contig_869	1262	3	N	N	1	both	*	869
contig_870	6914	10	N	N	1	left	*	870,-871
contig_872	3411	3	N	N	1	both	*	872
contig_873	1571	4	N	N	1	both	*	873
contig_874	7873	34	N	N	3	left	*	-15487,874,-876,876,-875
contig_877	2057	7	N	N	1	both	*	877
contig_878	9187	3	N	N	1	both	*	878
contig_879	2292	3	N	N	1	both	*	879
contig_880	1148	4	N	N	1	both	*	880
contig_881	2112	5	N	N	1	both	*	881
contig_882	1064	6	N	N	1	both	*	882
contig_883	3711	8	N	N	1	both	*	883
contig_884	8820	4	N	N	1	both	*	884
contig_885	1900	11	N	N	1	both	*	885
contig_886	4604	18	N	N	2	both	*	886
contig_887	676	20	N	N	2	both	*	887
contig_901	1134	16	N	N	1	both	*	901
contig_902	12754	20	N	N	2	none	*	-889,-889,889,889,889,895,892,893,894,902,16748
contig_903	2344	15	N	N	1	both	*	903
contig_904	2893	8	N	N	1	both	*	904
contig_905	2118	6	N	N	1	both	*	905
contig_906	2513	8	N	N	1	both	*	906
contig_907	3474	3	N	N	1	both	*	907
contig_908	2271	6	N	N	1	both	*	908
contig_909	3586	7	N	N	1	both	*	909
contig_910	4134	4	N	N	1	both	*	910
contig_919	4288	3	N	N	1	both	*	919
contig_920	2412	17	N	N	2	both	*	920
contig_921	1028	13	N	N	1	both	*	921
contig_922	6076	6	N	N	1	both	*	922
contig_923	1525	7	N	N	1	both	*	923
contig_924	4651	13	N	N	1	both	*	924
contig_925	1468	6	N	N	1	both	*	925
contig_926	17520	3	N	N	1	both	*	926
contig_927	2493	7	N	N	1	both	*	927
contig_928	7428	4	N	N	1	both	*	928
contig_929	1630	3	N	N	1	both	*	929
contig_930	6577	10	N	N	1	left	*	930,931
contig_932	1590	4	N	N	1	both	*	932
contig_933	7206	11	Y	N	1	none	*	933
contig_936	4251	7	N	N	1	both	*	936
contig_937	7341	11	N	N	1	none	*	7976,7979,7983,937,-938
contig_940	2472	3	N	N	1	both	*	940
contig_941	9308	4	N	N	1	both	*	941
contig_942	5180	8	N	N	1	both	*	15491,942,-15491
contig_943	2227	5	N	N	1	both	*	943
contig_944	5669	5	N	N	1	both	*	944
contig_945	3443	3	N	N	1	both	*	945
contig_946	2286	3	N	N	1	both	*	946
contig_947	2172	3	N	N	1	both	*	947
contig_950	1700	4	N	N	1	both	*	949,950,-949,-948
contig_951	9297	20	N	N	2	left	*	948,949,951,953
contig_952	5545	3	N	N	1	both	*	952
contig_954	6959	5	N	N	1	both	*	954
contig_955	1299	4	N	N	1	both	*	955
contig_958	17348	8	N	N	1	both	*	958
contig_959	6858	6	N	N	1	both	*	959
contig_960	3487	12	N	N	1	both	*	960
contig_961	4385	3	N	N	1	both	*	961
contig_962	10992	7	N	N	1	both	*	962
contig_965	5463	10	N	N	1	both	*	965
contig_966	1982	11	N	N	1	both	*	966
contig_967	4381	3	N	N	1	both	*	967
contig_968	3074	3	N	N	1	both	*	968
contig_976	3195	19	N	N	2	both	*	976
contig_977	2693	5	N	N	1	both	*	977
contig_984	2079	19	N	N	2	both	*	984
contig_985	1253	5	N	N	1	both	*	985
contig_989	12065	30	N	N	3	left	*	989,9537,-9537,9537,-9537
contig_990	2305	3	N	N	1	both	*	990
contig_991	4244	3	N	N	1	both	*	991
contig_992	4454	3	N	N	1	both	*	992
contig_993	5624	3	N	N	1	both	*	993
contig_994	8406	3	N	N	1	both	*	994
contig_995	6316	5	N	N	1	both	*	995
contig_996	2482	3	N	N	1	both	*	996
contig_997	2731	5	N	N	1	both	*	997
contig_998	12486	5	N	N	1	both	*	998
contig_999	2969	6	N	N	1	both	*	999
contig_1001	13096	18	N	N	2	right	*	-8954,1001,1000,1000
contig_1002	1459	11	N	N	1	both	*	1002
contig_1003	2614	10	N	N	1	both	*	1003
contig_1004	3392	9	N	N	1	right	*	-1006,1004
contig_1005	3306	10	N	N	1	both	*	1005
contig_1009	5119	90	N	N	8	none	*	-1008,1008,1009,1010,1011
contig_1012	1566	3	N	N	1	both	*	1012
contig_1013	4720	4	N	N	1	both	*	1013
contig_1015	1026	12	N	N	1	both	*	1015
contig_1017	3873	7	N	N	1	both	*	-15500,1017,15500
contig_1018	3231	3	N	N	1	both	*	1018
contig_1019	12618	27	N	N	2	left	*	-15502,1019
contig_1020	917	21	N	N	2	both	*	-1021,1020
contig_1022	786	24	N	N	2	none	*	1022
contig_1023	3940	6	N	N	1	both	*	-15503,1023,15503
contig_1024	6400	2	N	N	1	both	*	1024
contig_1026	2359	3	N	N	1	both	*	1026
contig_1027	1125	4	N	N	1	both	*	1027
contig_1029	2609	3	N	N	1	none	*	1028,1029,-1028
contig_1030	2663	7	N	N	1	both	*	1030
contig_1031	4163	8	N	N	1	both	*	1031
contig_1032	4460	3	N	N	1	both	*	1032
contig_1033	2743	3	N	N	1	both	*	1033
contig_1034	2913	3	N	N	1	both	*	1034
contig_1035	1817	22	N	N	2	both	*	1035
contig_1036	6172	26	N	N	2	both	*	1036
contig_1037	4387	28	N	N	3	both	*	1037
contig_1038	8108	5	N	N	1	both	*	1038
contig_1039	5252	3	N	N	1	both	*	1039
contig_1040	4563	15	N	N	1	both	*	1040
contig_1041	10024	14	N	N	1	both	*	1041
contig_1043	991	18	N	N	2	both	*	1043
contig_1045	717	3	N	N	1	both	*	1045
contig_1046	2524	3	N	N	1	both	*	1046
contig_1047	2629	7	N	N	1	both	*	1047
contig_1048	2715	3	N	N	1	both	*	1048
