#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_548	2058	3	N	N	1	both	*	548
contig_549	2267	4	N	N	1	both	*	549
contig_551	985	4	N	N	1	both	*	-550,551
contig_552	6851	11	N	N	1	none	*	554,552,553
contig_555	1597	3	N	N	1	both	*	555
contig_556	4628	8	N	N	1	both	*	556
contig_557	1222	6	N	N	1	both	*	557
contig_558	2371	9	N	N	1	both	*	558
contig_559	5350	4	Y	N	1	none	*	559
contig_560	3257	6	N	N	1	both	*	560
contig_561	2094	3	N	N	1	both	*	561
contig_562	4155	3	N	N	1	both	*	562
contig_563	2719	3	N	N	1	both	*	563
contig_564	13757	13	N	N	2	both	*	564
contig_565	1823	11	N	N	1	both	*	565
contig_566	755	32	N	N	4	both	*	566
contig_567	1001	113	N	N	14	both	*	567
contig_568	1772	5	N	N	1	both	*	568
contig_573	5625	4	N	N	1	both	*	571,573,-571
contig_574	3412	3	N	N	1	both	*	574
contig_575	4529	3	N	N	1	both	*	575
contig_576	2636	3	N	N	1	both	*	576
contig_577	4226	4	N	N	1	both	*	577
contig_578	2967	4	N	N	1	both	*	578
contig_579	2215	3	N	N	1	both	*	579
contig_585	2186	7	N	N	1	both	*	585
contig_607	2297	10	N	N	1	both	*	607
contig_608	6011	3	N	N	1	right	*	-580,608,-6299
contig_610	8679	4	N	N	1	none	*	586,582,582,582,582,592,-600,582,-596,-595,-594,610,-609,-593,594
contig_611	8524	29	N	N	4	both	*	611
contig_612	2000	4	N	N	1	both	*	612
contig_613	1871	4	N	N	1	both	*	613
contig_614	3902	11	N	N	1	both	*	614
contig_615	4850	11	N	N	1	both	*	615
contig_616	3665	3	N	N	1	both	*	616
contig_617	4323	43	N	N	5	both	*	617
contig_618	1602	12	N	N	2	both	*	618
contig_619	1643	12	N	N	2	both	*	619
contig_620	8781	4	N	N	1	both	*	620
contig_621	1344	5	N	N	1	both	*	621
contig_622	4815	5	N	N	1	both	*	622
contig_623	1260	5	N	N	1	both	*	623
contig_624	1700	8	N	N	1	both	*	624
contig_631	1062	15	N	N	2	both	*	631
contig_632	1518	8	N	N	1	both	*	632
contig_633	5679	12	Y	N	2	none	*	633
contig_634	3235	3	N	N	1	both	*	634
contig_635	1624	4	N	N	1	both	*	635
contig_636	1656	10	N	N	1	both	*	636
contig_637	2333	3	N	N	1	both	*	637
contig_638	1261	3	N	N	1	both	*	638
contig_639	1301	9	N	N	1	both	*	639
contig_640	2797	7	N	N	1	both	*	640
contig_641	6084	3	N	N	1	both	*	641
contig_642	3037	5	N	N	1	both	*	642
contig_643	6302	3	N	N	1	both	*	6253,643,-6253
contig_644	3162	3	N	N	1	both	*	644
contig_646	3532	3	N	N	1	both	*	646
contig_647	3765	3	N	N	1	both	*	647
contig_648	2429	3	N	N	1	both	*	648
contig_649	1447	3	N	N	1	both	*	649
contig_652	2448	4	N	N	1	both	*	652
contig_658	5066	15	N	N	2	none	*	-654,-655,655,654,658,-659
contig_660	2384	3	N	N	1	both	*	660
contig_661	2825	3	N	N	1	both	*	661
contig_662	7334	4	N	N	1	both	*	662
contig_663	3796	5	N	N	1	both	*	663
contig_664	1515	8	N	N	1	both	*	664
contig_669	2483	10	N	N	1	both	*	669
contig_670	1767	5	N	N	1	both	*	670
contig_671	1962	33	N	N	4	both	*	671
contig_672	1865	5	N	N	1	both	*	672
contig_673	746	21	N	N	3	both	*	673
contig_676	1058	51	N	N	6	both	*	676
contig_677	2089	5	N	N	1	both	*	677
contig_678	2595	3	N	N	1	both	*	678
contig_679	2551	3	N	N	1	both	*	679
contig_680	3499	76	N	N	10	none	*	-684,-681,680,681,684
contig_682	1531	3	N	N	1	both	*	682
contig_683	3381	9	N	N	1	both	*	683
contig_688	4352	5	N	N	1	none	*	685,687,688,-687,-685
contig_689	1296	6	N	N	1	both	*	689
contig_690	871	14	N	N	2	none	*	690
contig_691	2634	3	N	N	1	both	*	691
contig_692	5967	5	N	N	1	both	*	692
contig_694	3585	6	N	N	1	both	*	694
contig_695	2246	4	N	N	1	both	*	695
contig_696	3225	6	N	N	1	both	*	696
contig_697	3364	3	N	N	1	both	*	697
contig_698	2296	4	N	N	1	both	*	698
contig_699	1658	3	N	N	1	both	*	699
contig_701	9058	10	N	N	1	right	*	-700,700,701,-703
contig_704	2645	4	N	N	1	both	*	704
contig_705	2284	3	N	N	1	both	*	705
contig_706	1544	30	N	N	4	both	*	706
contig_711	3272	5	N	N	1	both	*	711
contig_713	1742	3	N	N	1	both	*	713
contig_714	2768	17	N	N	2	both	*	714
contig_716	1531	16	N	N	2	both	*	716
contig_717	3348	4	N	N	1	both	*	717
contig_718	11568	7	N	N	1	both	*	718
contig_719	1001	7	N	N	1	both	*	719
contig_727	1895	9	N	N	1	both	*	727
contig_728	4256	3	N	N	1	both	*	728
contig_729	3139	3	N	N	1	both	*	729
contig_730	2722	3	N	N	1	both	*	730
contig_731	3556	4	N	N	1	both	*	731
contig_732	3028	4	N	N	1	both	*	732
contig_733	3843	6	N	N	1	both	*	733
contig_734	1686	6	N	N	1	both	*	734
contig_735	3397	5	N	N	1	both	*	735
contig_736	1953	3	N	N	1	both	*	736
contig_737	1896	3	N	N	1	both	*	737
contig_739	1540	3	N	N	1	both	*	739
contig_740	2176	4	N	N	1	both	*	740
contig_742	5126	7	N	N	1	both	*	742
contig_743	2531	3	N	N	1	both	*	743
contig_744	2326	4	N	N	1	both	*	744
contig_745	5145	4	N	N	1	both	*	745
contig_746	2986	3	N	N	1	both	*	746
contig_747	4309	7	N	N	1	both	*	747
contig_748	3144	4	N	N	1	both	*	748
contig_749	1120	8	N	N	1	both	*	749
contig_750	4219	3	N	N	1	both	*	750
contig_751	8529	4	N	N	1	both	*	751
contig_752	3772	5	N	N	1	both	*	752
contig_754	1445	7	N	N	1	both	*	754
contig_755	2698	6	N	N	1	both	*	755
contig_759	2314	5	N	N	1	both	*	759
contig_760	1209	4	N	N	1	both	*	760
contig_762	2260	8	N	N	1	both	*	762
contig_763	4375	4	N	N	1	both	*	763
contig_764	2532	4	N	N	1	both	*	764
contig_765	5260	18	N	N	2	both	*	765
contig_766	2851	3	N	N	1	both	*	766
contig_767	1005	13	N	N	2	both	*	767
contig_770	4014	14	N	N	2	left	*	768,770,-3922
contig_771	1269	8	N	N	1	both	*	771
contig_772	3704	37	N	N	5	left	*	772,-773
contig_774	3169	3	N	N	1	both	*	774
contig_790	1643	6	N	N	1	both	*	790
contig_792	5966	5	N	N	1	both	*	792
contig_793	3739	32	N	N	4	right	*	794,793
contig_795	4503	8	N	N	1	both	*	795
contig_796	4499	9	N	N	1	both	*	796
contig_797	1311	10	N	N	1	both	*	797
contig_798	5799	4	N	N	1	both	*	798
contig_799	3348	3	N	N	1	both	*	799
contig_800	2647	3	N	N	1	both	*	800
contig_801	3193	3	N	N	1	both	*	801
contig_804	5533	3	N	N	1	both	*	804
contig_805	1322	9	N	N	1	both	*	805
contig_810	856	6	N	N	1	both	*	810
contig_811	549	19	N	N	2	both	*	811
contig_812	2173	3	N	N	1	both	*	812
contig_813	2278	3	N	N	1	both	*	813
contig_815	4007	3	N	N	1	both	*	815
contig_816	3871	3	N	N	1	both	*	816
contig_817	1171	5	N	N	1	both	*	817
contig_818	2230	3	N	N	1	both	*	818
contig_819	2320	4	N	N	1	both	*	819
contig_820	2533	3	N	N	1	both	*	820
contig_822	2326	12	N	N	2	both	*	822
contig_824	2608	3	N	N	1	both	*	824
contig_826	3229	4	N	N	1	both	*	826
contig_827	3405	7	N	N	1	both	*	827
contig_829	1798	6	N	N	1	both	*	829
contig_830	2475	4	N	N	1	both	*	830
contig_831	1935	9	N	N	1	both	*	831
contig_832	9087	4	N	N	1	both	*	832
contig_834	2173	7	N	N	1	both	*	834
contig_835	2325	3	N	N	1	both	*	835
contig_836	3872	11	N	N	1	both	*	836
contig_837	2365	4	N	N	1	both	*	837
contig_838	3969	18	N	N	2	both	*	838
contig_839	924	3	N	N	1	both	*	839
contig_840	4234	3	N	N	1	both	*	840
contig_841	3226	5	N	N	1	both	*	841
contig_842	2203	4	N	N	1	both	*	842
contig_845	1815	8	N	N	1	both	*	845
contig_846	2957	4	N	N	1	none	*	844,846,-844
contig_847	1245	5	N	N	1	both	*	847
contig_848	1018	8	N	N	1	both	*	848
contig_849	1280	3	N	N	1	both	*	849
contig_850	2938	8	N	N	1	right	*	851,850
contig_852	2206	10	N	N	1	both	*	852
contig_853	5112	7	N	N	1	both	*	853
contig_854	2323	3	N	N	1	both	*	854
contig_855	1591	3	N	N	1	both	*	855
contig_856	6505	3	N	N	1	both	*	856
contig_857	5435	6	N	N	1	both	*	857
contig_858	5445	7	Y	N	1	none	*	858
contig_859	1738	8	N	N	1	both	*	859
contig_860	2463	9	N	N	1	both	*	860
contig_861	4840	5	N	N	1	both	*	861
contig_862	3115	3	N	N	1	both	*	862
contig_864	4459	11	N	N	1	none	*	863,-867,-863,864,863
contig_865	2208	6	N	N	1	both	*	865
contig_866	5193	22	N	N	3	none	*	866,-4639,-4638,-4640,-4639
contig_870	1648	12	N	N	2	both	*	870
contig_871	2538	10	N	N	1	both	*	871
contig_872	3644	3	N	N	1	both	*	872
contig_873	1878	3	N	N	1	both	*	873
contig_874	1536	11	N	N	1	both	*	874
contig_875	1974	4	N	N	1	none	*	875
contig_876	1037	4	N	N	1	both	*	876
contig_878	1048	17	N	N	2	both	*	878
contig_879	2955	39	N	N	5	both	*	879
contig_880	1959	5	N	N	1	both	*	880
contig_881	636	5	N	N	1	both	*	881
contig_882	3344	3	N	N	1	both	*	882
contig_888	1296	3	N	N	1	both	*	888
contig_889	1512	5	N	N	1	both	*	889
contig_890	1519	5	N	N	1	both	*	890
contig_892	4293	3	N	N	1	both	*	892
contig_895	1053	17	N	N	2	both	*	895
contig_896	1188	5	N	N	1	both	*	896
contig_898	1760	4	N	N	1	both	*	898
contig_900	9675	14	N	N	2	none	*	899,-901,-899,900,899
contig_902	1254	6	N	N	1	both	*	902
contig_903	3659	3	N	N	1	both	*	903
contig_904	3162	3	N	N	1	both	*	904
contig_905	2610	3	N	N	1	both	*	905
contig_906	4406	3	N	N	1	both	*	906
contig_907	2215	3	N	N	1	both	*	907
contig_908	2479	12	N	N	2	both	*	908
contig_910	2507	3	N	N	1	both	*	910
contig_911	5375	5	N	N	1	both	*	911
contig_912	2041	6	N	N	1	both	*	912
contig_914	2600	12	N	N	2	none	*	913,914,-913
contig_915	2442	3	N	N	1	both	*	915
contig_916	3198	3	N	N	1	both	*	916
contig_917	2658	7	N	N	1	both	*	917
contig_918	3068	3	N	N	1	both	*	918
