#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3686	13024	20	N	N	2	*	*,3686,*
contig_16166	13015	21	N	N	4	*	*,16166,*
contig_3796	12924	35	N	N	3	*	*,3796,*
contig_6258	12921	55	N	N	5	*	*,6258,8298
contig_3151	12887	20	N	N	2	*	*,3151,*
contig_7009	12869	137	N	N	13	*	*,7009,*
contig_5638	12863	23	N	N	3	*	*,5638,*
contig_5680	12844	19	N	N	2	*	*,5679,5679,5680,10886
contig_2425	12830	77	N	N	6	*	6955,-6955,-6954,2425,2430,2430
contig_902	12781	72	N	N	6	*	-889,-889,889,889,889,895,892,893,894,902,16748
contig_771	12758	6	N	N	1	*	*,771,*
contig_4838	12751	67	N	N	7	*	4833,4836,4838,-3621,3622,3623,-3623,-3622,3622,3623
contig_13960	12711	21	Y	N	1	*	13960
contig_15481	12695	54	N	N	3	*	841,15481,15482,*
contig_10245	12694	53	N	N	3	*	*,10245,*
contig_13055	12674	20	N	N	2	*	13055,-13052,13054,13052,13053
contig_15241	12659	11	N	N	2	*	*,17039,15241,-17039,*
contig_12537	12596	36	N	N	4	*	*,12537,*
contig_10041	12569	30	N	N	2	*	*,-16857,10041,-10043
contig_5157	12548	25	N	N	2	*	*,5154,5155,5156,5157,-5154,-5154,-5154,-5154,-5154,-5154,-5154,-5154,-5154,-5154,-5154,-5154,*
contig_1655	12485	26	N	N	1	*	-8596,-3306,1655,1656,1656,*
contig_4360	12457	49	N	N	4	*	*,4360,-15129
contig_9684	12456	25	N	Y	2	*	*,9684
contig_7899	12428	15	N	N	3	*	*,7899,7900
contig_14820	12389	33	N	N	3	*	*,14820,*
contig_8598	12385	82	N	N	7	*	*,8598,10509,-10509,-10508,10508
contig_10087	12372	15	N	N	3	*	*,10087,*
contig_5720	12309	20	N	N	4	*	*,5720,*
contig_7378	12307	8	N	N	2	*	*,7378,*
contig_9371	12293	9	N	N	1	*	*,9371,*
contig_5152	12292	14	N	N	1	*	5152,-5153
contig_9003	12286	98	N	N	8	*	-7682,9003,-9008,9009,-9009,9008
contig_1865	12283	33	N	N	2	*	-1860,-1864,-1857,-1856,-1855,1863,-1861,1861,1855,1856,1857,1858,1859,1860,1865,1867,1868,1869,1870,-1870,-1869,-1868,-1867
contig_13266	12251	23	N	N	2	*	*,13266,*
contig_6341	12200	127	N	N	12	*	*,16020,6341,-6348,6349,6350,6351,-6351,-6352,-6349
contig_15270	12143	17	N	N	2	*	*,15270,*
contig_1290	12140	40	N	N	2	*	*,1292,1293,1294,1290,-1294,*
contig_109	12138	41	N	N	3	*	-108,106,109,-12212,-12213,12212,-12211
contig_12966	12112	21	N	N	5	*	*,12966,*
contig_2411	12104	67	N	N	6	*	*,2411,*
contig_15731	12096	50	N	N	4	*	*,15731,*
contig_2310	12067	26	N	N	1	*	*,-2608,-2608,2310,15623,15623,*
contig_2194	12056	42	N	N	4	*	*,2194,*
contig_3961	12054	35	N	N	3	*	*,3961,*
contig_8200	12035	19	N	N	3	*	*,8200,*
contig_12574	12008	30	N	N	2	*	*,12574,12576,*
contig_3240	12006	37	N	N	2	*	3240,-3245,3245,-3245,-3245
contig_12209	12004	36	N	N	3	*	*,12209,*
contig_2534	12002	44	N	N	4	*	-2532,2533,-2533,2532,2534,*
contig_15582	11975	20	N	N	1	*	1913,15582,-1913
contig_16032	11969	36	N	N	4	*	*,16031,16032,6407
contig_1325	11910	21	N	N	1	*	*,1325,*
contig_3955	11905	46	N	N	4	*	13561,-13561,13561,-13561,13561,-13561,3955,8214,-8215
contig_15942	11902	16	N	N	4	*	*,15942,*
contig_13238	11897	49	N	N	4	*	13238,13236,-13236
contig_13565	11893	20	N	N	2	*	*,13565,*
contig_2222	11851	35	N	N	3	*	*,2222,*
contig_10020	11841	48	Y	N	4	*	10020
contig_4244	11841	52	N	N	5	*	*,4244,*
contig_2182	11825	20	N	N	3	*	*,2182,*
contig_9748	11815	44	N	N	3	*	*,9748,*
contig_1019	11791	35	N	N	2	*	*,-15502,1019
contig_16929	11788	19	N	N	3	*	*,16929,*
contig_500	11786	25	N	N	2	*	*,500,*
contig_16469	11781	23	N	N	4	*	*,16469,*
contig_13825	11770	27	N	N	3	*	*,13825,*
contig_16006	11765	10	N	N	2	*	*,6209,16005,16006,-16005
contig_5864	11764	103	N	N	10	*	5866,-5866,5866,-5866,5864,*
contig_5881	11747	22	N	N	3	*	*,5881,*
contig_7729	11741	36	N	N	3	*	*,7726,7725,7727,7729,7724
contig_3595	11723	55	N	N	3	*	*,3595,*
contig_4600	11720	32	N	N	2	*	*,4600,*
contig_1126	11687	43	N	N	3	*	1127,1126
contig_998	11669	28	N	N	4	*	*,998,*
contig_8664	11653	44	N	N	4	*	*,8664,*
contig_11192	11642	47	N	N	4	*	*,11192,*
contig_2322	11639	108	N	N	10	*	*,2322,*
contig_4906	11633	22	N	N	2	*	-4905,4906,4905
contig_802	11598	35	N	N	2	*	*,802,*
contig_12635	11596	10	N	N	2	*	*,12635,*
contig_4885	11580	30	N	N	2	*	*,4885,*
contig_13887	11529	28	N	N	4	*	*,13887,*
contig_457	11523	102	N	N	8	*	-3193,3191,3191,3191,3192,457,456,*
contig_5320	11517	25	N	N	2	*	-5318,-5315,-5314,5320,5315,5317
contig_12153	11500	59	N	N	5	*	12942,-12941,12153,-12154,12155,-12155,12154,-12154,12155
contig_16435	11487	18	N	N	2	*	*,16435,*
contig_553	11481	56	N	N	4	*	*,553,*
contig_6976	11481	34	N	N	5	*	*,6976,*
contig_2389	11476	25	N	N	1	*	*,2389,*
contig_4940	11438	69	N	N	6	*	*,-15482,4940,-3249,-3247
contig_1646	11432	16	N	N	2	*	-1160,1146,1147,1148,1161,1646,-1647,-1645,-1161,-1148,-1157,-1146,1160
contig_12766	11425	42	N	N	4	*	*,12766,*
contig_4901	11408	37	N	N	3	*	*,4901,*
contig_10580	11368	22	N	N	4	*	*,10580,*
contig_1001	11344	47	N	N	4	*	-8954,1001,1000,1000,*
contig_11029	11329	29	N	N	1	*	*,11029,*
contig_12358	11323	34	N	N	3	*	10596,12358,-10596
contig_3311	11305	68	N	N	6	*	3312,3311,3312,-3312
contig_4452	11304	34	Y	N	2	*	4452
contig_14679	11295	16	N	N	4	*	*,14679,*
contig_16397	11277	21	Y	N	3	*	16397
contig_12990	11235	18	N	N	3	*	-12991,12990,12991
contig_989	11235	21	N	N	2	*	*,989,9537,-9537,9537,-9537
contig_3469	11233	37	N	N	2	*	-3468,3469,3468
contig_7172	11215	28	N	N	2	*	-7169,7168,7169,7172,-7175,-7171,-7169
contig_10522	11210	21	N	N	1	*	*,10522,*
contig_5896	11194	61	N	N	5	*	5894,5896,-2752,-2753,-2752,*
contig_12845	11192	29	N	N	2	*	*,12845,*
contig_12340	11191	19	N	N	2	*	*,12340,*
contig_16662	11172	37	N	N	3	*	13997,16662,*
contig_13617	11170	18	N	N	2	*	*,13617,*
contig_15695	11170	27	N	Y	1	*	*,15695
contig_13676	11163	15	N	N	3	*	*,13676,*
contig_14308	11156	23	N	N	2	*	*,14308,*
contig_14131	11146	35	N	N	3	*	14130,14131,-14130,14132,-14132,-14133,14130
contig_3751	11141	52	N	N	4	*	*,3751,*
contig_15820	11133	19	N	N	3	*	*,15820,*
contig_2822	11103	43	N	N	5	*	*,2822,*
contig_142	11096	18	N	N	3	*	141,142,-141
contig_14283	11072	16	N	N	3	*	*,14283,*
contig_2612	11017	37	N	N	3	*	*,-11104,-11103,2612,2613,2613,-2613,-2613
contig_13663	10987	20	N	N	2	*	*,15130,13663,-15130,*
contig_13328	10948	26	N	N	4	*	*,13328,*
contig_1554	10941	22	N	N	2	*	*,1554,*
contig_8837	10940	105	N	N	9	*	-8834,8835,-8833,-8831,-8830,8837,8487
contig_13883	10937	20	N	N	4	*	*,13883,*
contig_3026	10929	22	N	N	1	*	-3027,3027,-3024,-3023,3026,-3464,3462
contig_1218	10911	102	N	N	7	*	*,1218,*
contig_584	10911	36	N	N	4	*	*,584,*
contig_2658	10905	20	N	N	1	*	*,2654,2658,-5318,-5317,-5315,-5314,5315,5317,5318,-5318,-5317,-5315,5314,5316,5315,5317,5318
contig_3459	10904	44	Y	N	3	*	3459
contig_12028	10901	55	N	N	4	*	12027,-16579,-12027,12028,10270,-10269,-10268,-10272,-10269,-10268
contig_16602	10895	73	N	N	5	*	*,16602,*
contig_10958	10887	33	N	N	6	*	*,10958,*
contig_8078	10861	23	N	N	3	*	*,8078,*
contig_13178	10854	18	Y	N	2	*	13178
contig_13799	10853	21	N	Y	1	*	*,13799
contig_11132	10852	24	N	N	4	*	*,11132,*
contig_16019	10840	71	Y	N	5	*	16019
contig_4320	10834	39	N	N	4	*	*,4318,4320,-4311
contig_9999	10825	71	N	N	7	*	*,9999,*
contig_6299	10819	16	N	N	2	*	*,6296,6299,-7556,*
contig_1233	10814	42	N	N	4	*	1226,1228,1229,1230,1233,-15989
contig_13103	10813	3	Y	N	1	*	13103
contig_1041	10812	100	N	N	6	*	*,1041,*
contig_5374	10803	107	N	N	9	*	*,5374,*
contig_16693	10802	85	N	N	8	*	*,16693,*
contig_16735	10795	29	Y	N	2	*	16735
contig_221	10770	21	N	N	1	*	*,221,*
contig_5256	10761	35	N	N	2	*	-10932,10932,5256,-5257,5257,5258,-5258,-5257,5257
contig_16422	10756	48	N	N	4	*	*,16422,*
contig_2744	10734	20	N	N	1	*	2745,2743,2744,2746,-2746,2746,-2746,2746,2746,-2746,-2746,2746,-2746,2746,2746,-2746,-2746,2746,-2746,-2746,2746,-2746,2746,2746,-2746
contig_10103	10732	37	N	N	3	*	10102,10100,-10101,-10098,10103
contig_16757	10721	5	Y	Y	1	*	16757
contig_9518	10708	47	N	N	5	*	*,9518,*
contig_16631	10704	11	N	N	2	*	*,16631,*
contig_16364	10703	29	N	N	4	*	*,16364,*
contig_10547	10699	21	N	N	4	*	*,10547,*
contig_12332	10684	15	N	N	1	*	*,12331,12332,-12331,*
contig_9188	10663	40	Y	N	3	*	9188
contig_14407	10662	19	N	N	2	*	*,14407,*
contig_9351	10653	37	N	N	3	*	*,9351,*
contig_1658	10627	21	N	N	5	*	*,1658,*
contig_7957	10627	57	N	N	5	*	*,7957,*
contig_10476	10626	23	N	N	2	*	14186,10476,-14186
contig_658	10622	18	N	N	2	*	*,658,*
contig_6198	10602	22	N	N	2	*	9191,6198,*
contig_5988	10600	37	N	N	4	*	*,5988,*
contig_16373	10591	44	N	N	4	*	-10389,16373,-9959
contig_10195	10585	16	N	N	4	*	-10194,10195,-16832
contig_11317	10580	77	N	N	8	*	*,11317,*
contig_15681	10580	47	N	N	4	*	*,15681,*
contig_16073	10575	25	N	N	2	*	6750,16073,6750
contig_5350	10566	28	N	N	2	*	5348,5348,-5346,5349,5346,5347,5350,11014
contig_7628	10557	20	N	N	2	*	-7627,-7625,-7626,7628,7626,7625,7627,7629,7631
contig_3450	10535	41	N	N	3	*	15726,3446,-3447,-3446,3448,3450,12284,12287,-12288,-12287,-12284
contig_5903	10531	15	N	N	1	*	*,13193,5903,-13193,*
contig_7732	10502	13	N	N	1	*	-2719,7732,2719
contig_12503	10499	49	N	N	3	*	12500,12503,-12500,-12499
contig_15547	10495	15	N	N	3	*	*,15547,*
contig_10578	10480	23	N	N	3	*	*,10578,*
contig_5463	10478	31	N	N	2	*	*,-5462,5463,5462,*
contig_2173	10473	30	N	N	3	*	*,2173,*
contig_14213	10468	11	N	N	1	*	14214,14213,-14215
contig_4789	10468	22	N	N	5	*	*,4789,*
contig_8017	10466	20	N	N	2	*	*,8017,*
contig_13348	10460	63	N	N	3	*	13348,13350,-13350
contig_3165	10459	19	N	N	2	*	*,3165,*
contig_3778	10458	35	N	N	2	*	*,15753,3778,13242,13243,13244,-13244,-13247,13247
contig_527	10452	20	N	N	2	*	*,527,*
contig_13464	10440	21	Y	N	2	*	13464
contig_11266	10437	15	N	N	1	*	-11265,11266,11264,11265
contig_4688	10436	78	N	Y	6	*	4688
contig_12293	10434	30	N	N	2	*	*,12292,12292,12293,12294,-12294
contig_2144	10430	17	N	N	2	*	*,2144,*
contig_15228	10427	21	N	N	3	*	*,15228,*
contig_2495	10427	25	N	N	2	*	2492,2493,-2492,2493,-2493,-2493,2492,2493,-2493,-2492,2492,2493,-2493,-2492,2493,2495,*
contig_160	10410	26	N	N	2	*	4074,4072,-161,158,159,-159,-158,161,4074,4072,-161,158,160,-4072,-4072
contig_16319	10404	10	N	N	2	*	*,16319,-9428
contig_15566	10402	40	N	N	3	*	*,-15565,15566,16830,-13992,13992
contig_6057	10396	25	N	N	2	*	6057,6056,6056,6056
contig_16518	10388	28	N	N	2	*	11455,16518,16517
contig_6421	10376	18	N	N	4	*	*,6421,*
contig_7429	10357	56	N	N	3	*	*,7429,*
contig_14858	10355	19	Y	N	3	*	14858
contig_15767	10354	24	N	N	1	*	-3998,15767,-5536
contig_10163	10330	55	N	N	6	*	5718,10161,10163,-12309,-12307,-12305,*
contig_3882	10305	34	N	N	4	*	*,3882,*
contig_4135	10301	12	N	N	2	*	*,4135,*
contig_4527	10293	60	N	N	5	*	-4524,4524,4527,-12927,-12927,*
contig_16703	10290	36	N	N	5	*	*,16703,*
contig_1794	10287	10	N	N	1	*	1793,-1792,1794,1792,1795,1792
contig_8114	10286	32	N	N	4	*	-8115,8114,-16661,*
contig_16248	10271	5	Y	N	1	*	16248
contig_3979	10266	37	N	N	3	*	15573,3979,-15573
contig_499	10264	48	N	N	3	*	*,499,*
contig_3878	10249	34	N	N	3	*	-3877,-3875,-3874,3874,3875,3877,3878,13397,*
contig_1320	10242	15	N	N	3	*	*,1320,*
contig_14742	10242	24	N	N	2	*	*,14742,*
contig_16652	10239	117	N	N	8	*	*,16652,*
contig_13545	10232	12	N	N	2	*	*,13545,*
contig_9959	10222	5	N	Y	1	*	9959
contig_13826	10217	12	N	N	3	*	*,13826,*
contig_4702	10201	66	N	N	6	*	4697,4698,4699,4700,4702,16030
contig_5697	10178	27	N	N	2	*	5693,-5696,-5693,5692,5695,5697,-5698,-5695,-5692,-5694
contig_2719	10157	22	N	Y	2	*	2719
contig_1959	10153	21	N	N	5	*	*,1959,*
contig_10895	10149	20	N	Y	2	*	*,10895
contig_3125	10142	66	N	N	5	*	-3123,-3121,3125,-11655,11656
contig_9957	10140	33	Y	N	2	*	9957
contig_1067	10119	118	N	N	9	*	*,1067,*
contig_4212	10117	57	N	N	5	*	4207,-4206,-4205,-4204,4203,-4203,4204,4205,4206,-4207,4212,-7277,-7276,7273,7271,-7273
contig_6221	10116	17	Y	N	1	*	6221
contig_4854	10107	20	N	N	1	*	4850,4852,4853,4849,4850,4852,4854,-4852,-4850,-4849,-4853,-4852
contig_8419	10097	28	N	N	2	*	-8855,8854,16260,8419,-16260
contig_14757	10090	16	N	N	2	*	*,14757
contig_11378	10089	5	N	N	1	*	*,11378,*
contig_533	10088	77	N	N	5	*	-532,529,529,530,531,533,4861,-4861
contig_5403	10087	83	N	N	5	*	*,7660,7661,5403,5404,-5404
contig_16989	10084	45	N	N	3	*	*,16989,*
contig_16717	10075	22	N	N	2	*	*,16717,*
contig_9907	10059	62	N	N	3	*	9905,9906,9907,-9906
contig_12670	10049	22	Y	N	2	*	12670
contig_4827	10023	15	N	N	3	*	*,4827,*
contig_3935	10013	104	N	N	9	*	-3934,3934,3935,3938,-3939,-3938
contig_14223	10003	44	N	N	2	*	*,14223,*
contig_10946	9999	6	N	N	2	*	*,10946,*
contig_10619	9995	38	N	N	2	*	*,10619,*
contig_13443	9968	13	N	N	3	*	*,13443,*
contig_9349	9939	38	N	N	2	*	*,9349,10083
contig_6177	9937	34	N	N	2	*	-6176,6177,-8359,-8359,-8358,8359,8359
contig_8864	9933	21	N	N	4	*	*,8864,*
contig_87	9925	42	N	N	2	*	*,87,*
contig_12139	9920	32	N	N	2	*	-16539,12139,16539
contig_14897	9917	12	N	N	2	*	*,14897,*
contig_10091	9916	140	N	N	12	*	-10089,-10088,16387,-10090,10090,-16387,10088,10089,10091,-13291,13291
contig_4423	9916	21	N	N	1	*	*,4423,*
contig_12599	9907	59	N	N	5	*	*,12599,*
contig_12160	9898	28	N	N	2	*	*,12160,*
contig_7922	9898	17	Y	N	1	*	7922
contig_2889	9897	20	N	N	3	*	*,2889,*
contig_15553	9884	57	N	N	5	*	*,15553,*
contig_7218	9884	20	N	N	5	*	*,7218,*
contig_14329	9878	22	N	N	1	*	*,14329,*
contig_3333	9876	55	N	N	5	*	*,3333,*
contig_15434	9871	12	N	Y	4	*	*,15434,*
contig_14864	9863	79	N	N	7	*	13476,13477,13478,-13477,-13476,-13475,14864,*
contig_16715	9861	32	N	N	5	*	16715,13147,13148,13149,-13148,-13147
contig_4151	9859	69	N	N	6	*	4145,4146,4148,4149,4150,4151,-4153,4147,-4150,-4149,-4148,-4146,-4145
contig_16811	9858	82	N	N	5	*	*,16811,*
contig_1182	9852	48	N	N	4	*	*,1182,*
contig_15354	9846	13	N	N	2	*	*,15354,*
contig_16035	9821	19	N	N	4	*	*,16035,*
contig_16421	9820	48	N	N	3	*	*,16421,10582
contig_9495	9814	20	N	N	2	*	9494,9495,9491
contig_11810	9797	20	N	N	2	*	*,11810,*
contig_2077	9795	60	N	N	5	*	*,2077,*
contig_7930	9795	21	N	N	3	*	*,7930,*
contig_11640	9788	93	N	N	8	*	11643,11644,-11639,11640,-13888,-13890,-13889,13888
contig_13412	9786	16	N	N	3	*	*,13412,*
contig_3637	9759	39	N	N	3	*	*,3637,*
contig_6468	9759	49	N	N	3	*	4314,6466,6467,6468,-14204
contig_1955	9755	22	N	Y	1	*	*,1955
contig_5007	9748	129	N	N	12	*	5004,5005,5007,-12812,12814
contig_13298	9741	73	N	N	7	*	*,13298,*
contig_11219	9734	20	N	N	2	*	*,16489,11219,-16489,*
contig_15545	9732	8	Y	N	1	*	15545
contig_1298	9728	22	N	N	1	*	1299,1298,1299,-1299,1299,-1299,1299,-1299,1299,-1299
contig_16551	9716	4	Y	Y	1	*	16551
contig_7369	9713	21	N	N	3	*	7366,7369,7366,-7368,7365,7366,7370,-7370,-7366,-7368
contig_6553	9707	19	N	N	1	*	*,6553,*
contig_6471	9704	21	N	N	1	*	*,6471,*
contig_8132	9696	77	N	N	7	*	-8131,8131,8132,16285,*
contig_4749	9690	40	Y	N	2	*	4749
contig_12603	9689	28	N	N	3	*	*,12603,*
contig_12208	9687	29	N	N	1	*	*,12208,*
contig_962	9687	30	N	N	3	*	*,962,*
contig_1173	9682	20	N	N	2	*	*,1173,*
contig_3060	9681	22	N	N	5	*	*,3060,*
contig_1109	9677	58	N	N	5	*	-7842,1109,-1108,*
contig_7620	9677	43	N	N	3	*	*,7620,*
contig_2996	9662	65	N	N	6	*	*,2996,*
contig_15024	9660	11	N	N	2	*	*,15024,*
contig_6460	9656	20	N	N	5	*	6459,6460,6458,6461,6461
contig_14463	9654	19	N	N	3	*	14463,-16902,*
contig_14606	9654	14	N	N	3	*	*,14606,*
contig_16258	9647	22	N	N	2	*	*,16258,*
contig_250	9624	14	N	N	2	*	*,250,*
contig_8130	9621	7	N	N	1	*	*,8130,*
contig_15821	9617	16	Y	N	3	*	15821
contig_994	9617	17	N	N	4	*	*,994,*
contig_5141	9609	18	N	N	2	*	*,5141,*
contig_13759	9608	30	N	N	5	*	*,13759,*
contig_9064	9601	29	N	N	2	*	9062,9063,-9063,-9062,9064,9065,9066,9067,-9067,-9066,-9065,9065,9066,9067
contig_3889	9600	20	N	N	3	*	*,3889,*
contig_3684	9596	69	N	N	5	*	*,3684,*
contig_9414	9593	52	N	N	3	*	*,9414,*
contig_13326	9566	22	N	N	2	*	-13327,13326,-13327
