#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_4400	6870	21	N	N	3	*	*,4400,*
contig_2038	6869	20	N	N	4	*	*,2038,*
contig_4402	6869	25	N	N	2	*	*,7057,4402,-7057,*
contig_6909	6868	39	N	N	6	*	*,6909,*
contig_5086	6866	7	N	Y	2	*	5086
contig_5395	6858	15	N	N	3	*	*,5395,*
contig_6284	6855	58	N	N	7	*	6283,6284,*
contig_7043	6852	40	N	N	6	*	*,7043,*
contig_2150	6850	20	N	N	5	*	*,2150,*
contig_4577	6850	28	N	N	3	*	-4578,-4576,4577,4576,4578,-4579
contig_3964	6843	12	N	N	2	*	-3966,3961,3962,-3962,-3961,3964,-3966,3966
contig_1652	6840	27	N	Y	2	*	1652
contig_1217	6837	65	N	N	8	*	*,-3153,1217,1215,1216,-1216,-1215
contig_6188	6820	8	N	N	1	*	*,6187,6188,-6187,*
contig_3622	6811	20	N	N	3	*	*,3622,*
contig_863	6811	47	N	N	9	*	*,863,*
contig_1623	6809	51	N	N	7	*	*,-6700,1623,5023
contig_7239	6804	18	N	N	3	*	*,7239,*
contig_2075	6802	15	N	N	2	*	*,2075,*
contig_3656	6798	24	N	N	6	*	*,3656,*
contig_272	6797	39	N	N	4	*	*,272,*
contig_7249	6796	20	Y	N	4	*	7249
contig_2242	6793	15	N	N	2	*	-1257,2242,1257
contig_4013	6789	20	N	N	4	*	*,4013,*
contig_4994	6771	14	N	N	3	*	*,4994,*
contig_4674	6763	36	N	N	7	*	*,4674,*
contig_3755	6762	20	N	N	2	*	*,3755,*
contig_2430	6760	36	N	N	5	*	2429,2430,-2429
contig_5299	6760	45	N	N	5	*	*,5299,*
contig_6198	6759	18	N	N	4	*	*,6198,*
contig_3916	6753	41	N	N	5	*	*,3916,*
contig_4358	6753	22	N	N	5	*	*,4358,*
contig_6711	6753	25	N	N	6	*	*,6711,*
contig_5464	6751	20	N	N	4	*	*,5464,*
contig_2844	6750	24	N	N	4	*	*,2844,*
contig_2236	6743	21	N	N	4	*	*,2236,*
contig_6101	6743	61	N	N	9	*	*,6101,*
contig_3496	6739	18	N	N	4	*	*,3496,*
contig_2897	6738	36	Y	N	3	*	2897
contig_7254	6732	9	Y	N	2	*	7254
contig_4926	6725	25	N	N	2	*	4925,4926,4927
contig_1613	6708	13	N	N	2	*	*,1613,1615,1615,-1615,1615
contig_5047	6708	20	N	N	4	*	*,5047,*
contig_5535	6694	19	N	N	3	*	*,5535,*
contig_5452	6687	32	N	N	4	*	*,5452,*
contig_2153	6677	36	N	N	6	*	*,6764,2153,-6764,*
contig_2724	6677	45	N	N	6	*	*,2724,*
contig_6332	6669	20	N	N	5	*	*,6332,*
contig_275	6667	41	N	N	4	*	275,-274,-274,-274
contig_7188	6666	47	N	N	5	*	*,7188,*
contig_7068	6664	17	Y	Y	8	*	7068
contig_1107	6661	20	N	N	5	*	*,1107,*
contig_6748	6659	20	N	N	2	*	*,6748,2031
contig_2256	6657	4	N	N	1	*	*,6777,2256,-6777,-6777,*
contig_3026	6657	21	N	N	3	*	3023,3025,3026,-3025
contig_4290	6648	42	N	N	3	*	*,4290,*
contig_3641	6644	7	N	N	1	*	*,3640,3641,-3640,*
contig_5642	6638	17	N	N	1	*	-5809,-5646,5642,5644
contig_4287	6637	12	N	N	1	*	-4286,-4285,-4283,4281,4282,-4281,4284,4286,4287,-7035
contig_2864	6627	22	N	N	3	*	*,2864,*
contig_3882	6621	18	N	N	3	*	*,3882,*
contig_3858	6611	10	N	N	2	*	*,3858,*
contig_3201	6609	17	N	N	3	*	*,3201,*
contig_2759	6598	39	N	N	3	*	2759,-2758,2756,-2757,-2756,2758
contig_7030	6598	21	Y	N	3	*	7030
contig_4292	6597	25	N	N	2	*	*,4292,*
contig_482	6590	15	N	N	1	*	*,481,482,-481,*
contig_5558	6590	27	N	N	3	*	*,5558,*
contig_6402	6584	5	N	Y	2	*	*,6402,*
contig_7023	6571	22	Y	N	2	*	7023
contig_1745	6565	24	N	N	3	*	*,1745,*
contig_2683	6558	20	N	N	3	*	*,2683,*
contig_6649	6558	23	N	Y	2	*	6649,*
contig_123	6553	27	N	N	5	*	*,123,*
contig_1200	6543	68	N	N	9	*	*,1200,*
contig_4255	6543	18	N	N	4	*	*,4255,*
contig_4912	6539	20	N	N	4	*	*,4912,*
contig_1059	6536	42	N	N	6	*	*,1059,*
contig_2652	6536	18	N	N	2	*	2652,2649
contig_6099	6527	20	N	N	5	*	*,6099,*
contig_4049	6523	44	N	N	5	*	*,4049,*
contig_5439	6522	19	N	N	3	*	*,5439,*
contig_4610	6516	43	N	N	5	*	2628,4610,5310,*
contig_2725	6512	58	N	N	5	*	*,2526,2725,-2526,-2524,-2523,*
contig_7139	6511	19	Y	N	2	*	7139
contig_2403	6506	13	N	N	2	*	-2404,2399,2400,2403,-2400,2404
contig_3969	6499	18	N	N	2	*	*,3969,*
contig_6569	6497	14	N	N	3	*	*,6569,*
contig_88	6476	24	N	N	2	*	88,-2295,-87,-32,32,87,2295
contig_1975	6472	24	N	N	4	*	*,1975,*
contig_6105	6470	75	Y	Y	75	*	6105
contig_3803	6466	13	N	N	2	*	3802,3803,-3802
contig_1299	6457	19	N	N	3	*	*,1299,*
contig_502	6447	28	N	N	2	*	775,776,501,502,-503,-501,-776
contig_5784	6439	22	N	N	2	*	*,5600,5784,-5600,*
contig_3959	6438	9	N	N	2	*	*,3959,*
contig_4940	6427	5	N	N	1	*	*,4940,*
contig_2309	6426	9	N	N	1	*	6160,2309,*
contig_7145	6425	11	Y	N	2	*	7145
contig_6354	6422	19	N	N	3	*	*,6354,*
contig_376	6415	22	N	N	5	*	*,376,*
contig_4079	6409	21	Y	N	3	*	4079
contig_5806	6409	17	N	N	1	*	-5807,5806,-5808
contig_486	6406	15	N	N	1	*	486,-485,-484,-483,-6550,-6550
contig_1904	6392	16	N	N	4	*	*,1904,*
contig_1987	6383	35	N	N	5	*	*,1987,*
contig_5889	6378	20	N	N	4	*	*,5889,*
contig_2562	6366	18	N	N	4	*	*,2562,*
contig_6412	6358	17	N	N	4	*	*,6412,*
contig_141	6353	40	Y	N	3	*	141
contig_564	6353	12	Y	N	3	*	564
contig_3011	6345	32	N	N	5	*	*,3011,*
contig_6839	6326	30	N	N	3	*	*,6839,*
contig_2573	6322	20	N	N	5	*	*,2573,*
contig_5338	6319	11	N	N	1	*	*,5338,*
contig_5510	6317	15	N	N	3	*	*,5510,*
contig_1717	6307	20	N	N	2	*	1716,-1716,1716,-1716,1716,1717,-1718,1718
contig_6243	6293	16	N	N	4	*	*,6243,*
contig_5884	6290	31	N	N	3	*	*,5883,5884,-5883,*
contig_6588	6289	13	N	N	3	*	*,6588,*
contig_7183	6289	27	Y	N	3	*	7183
contig_4944	6281	21	N	N	4	*	*,4944,*
contig_5286	6278	29	N	N	4	*	*,5286,*
contig_1270	6276	11	N	N	2	*	*,1270,*
contig_1330	6270	36	Y	N	3	*	1330
contig_4005	6267	14	Y	Y	4	*	4005
contig_3524	6257	25	N	N	5	*	*,3524,*
contig_1091	6248	19	N	N	2	*	*,1091,*
contig_3881	6248	18	N	N	2	*	3878,3879,3881,-3879,-3878
contig_5983	6246	26	N	N	2	*	5983,7281,5981
contig_4180	6243	20	N	N	3	*	4180,-2012,-2009,2009,2012
contig_4445	6240	16	N	N	4	*	*,4445,*
contig_3841	6239	15	N	N	3	*	*,3841,*
contig_1620	6231	62	N	N	7	*	-1618,-1617,-1616,1617,1620,1621
contig_2272	6221	20	N	N	4	*	*,2272,*
contig_3664	6207	15	N	N	2	*	3663,3664,*
contig_4565	6203	16	N	N	4	*	*,4565,*
contig_567	6200	20	N	N	6	*	*,567,*
contig_6533	6194	35	N	N	8	*	*,6533,*
contig_5872	6191	21	N	N	5	*	*,5872,*
contig_3601	6187	7	N	N	1	*	*,3601,*
contig_6854	6183	42	N	N	3	*	*,6854,*
contig_3948	6182	34	N	N	4	*	*,3948,*
contig_5563	6182	17	N	N	2	*	*,5563,*
contig_3818	6181	20	N	N	1	*	*,6970,3818,-6970,*
contig_5131	6180	29	N	N	5	*	*,5131,*
contig_4057	6178	20	N	N	3	*	*,4057,*
contig_489	6178	36	N	N	5	*	489,-488,-485
contig_6322	6178	14	N	N	3	*	*,6322,*
contig_4898	6176	19	N	N	3	*	*,4898,*
contig_184	6175	21	N	N	5	*	*,184,*
contig_4714	6171	20	N	N	4	*	*,4714,*
contig_7190	6169	10	Y	N	2	*	7190
contig_699	6164	24	N	N	6	*	*,699,*
contig_5554	6159	20	Y	N	2	*	5554
contig_1909	6156	10	N	Y	5	*	1909
contig_7022	6156	21	Y	N	2	*	7022
contig_7065	6155	16	N	Y	8	*	*,7065
contig_3324	6152	17	N	N	3	*	3322,3324,-3322
contig_5082	6151	20	N	N	3	*	*,5082,*
contig_5719	6150	15	N	N	3	*	*,5719,*
contig_5914	6150	51	N	N	5	*	*,5914,*
contig_1285	6149	22	N	N	4	*	*,1285,*
contig_4404	6141	28	N	N	4	*	*,4404,*
contig_5227	6128	16	N	N	3	*	*,5227,*
contig_5699	6123	23	N	N	5	*	*,5699,*
contig_6580	6122	11	N	N	2	*	*,6580,*
contig_5225	6113	20	N	N	4	*	*,5225,*
contig_394	6103	20	N	N	4	*	*,394,*
contig_4726	6099	35	N	N	3	*	*,4726,*
contig_254	6097	37	N	N	4	*	*,254,*
contig_4492	6095	9	N	N	2	*	*,4492,*
contig_4673	6095	21	N	N	2	*	*,4673,*
contig_1929	6094	19	N	N	2	*	1928,1929,-1928
contig_5361	6094	18	N	N	3	*	*,7160,5361,-7160,*
contig_6848	6092	18	N	N	4	*	*,6848,*
contig_2011	6082	25	N	N	3	*	2010,-2008,2008,-2008,2008,2011,2013
contig_1734	6079	30	N	N	3	*	-1733,1734,1733,-1732,-1728,-1727
contig_3859	6076	31	N	N	4	*	*,3859,*
contig_2904	6072	20	N	N	4	*	*,2904,*
contig_3572	6064	18	N	N	3	*	*,3572,*
contig_2368	6059	14	N	N	3	*	*,2368,*
contig_5107	6059	18	N	N	4	*	*,5107,*
contig_6128	6057	39	N	N	5	*	*,6128,*
contig_1151	6050	15	N	N	1	*	*,1151,*
contig_1261	6048	7	N	N	1	*	*,1261,*
contig_5279	6046	19	N	N	4	*	*,5279,*
contig_6867	6045	27	N	N	4	*	*,6867,*
