#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_13885	12491	15	N	N	3	*	*,13885,*
contig_1379	12481	82	N	N	6	*	-1388,1379
contig_7728	12420	64	N	N	5	*	*,7728,*
contig_15112	12412	90	N	N	7	*	*,15112,*
contig_5376	12393	33	N	N	2	*	7823,-7820,-7819,-7822,7822,7819,7820,7823,-7820,-7819,-7822,7822,7819,7820,5376,5381
contig_7648	12391	20	N	N	2	*	*,15890,7647,15890,7647,7648,7653,7655
contig_14096	12378	15	N	N	3	*	*,14096,*
contig_5633	12305	21	N	N	2	*	*,5633,*
contig_16582	12290	36	N	N	3	*	*,16582,13531
contig_11768	12259	28	N	Y	2	*	11768
contig_3362	12243	30	N	N	2	*	*,3362,*
contig_1141	12240	39	N	Y	3	*	*,1141
contig_3019	12179	116	N	N	8	*	-6264,-6263,-6262,-6260,3019,3021
contig_1465	12170	20	N	N	1	*	-1464,-1467,-1463,1463,1464,-1464,-1463,1463,1464,1465,-3495
contig_13944	12169	11	Y	N	1	*	13944
contig_1924	12163	82	N	N	7	*	-10977,1924,1922,-1921,-1922,1922,1921,-1922
contig_3348	12102	17	Y	N	2	*	3348
contig_1412	12081	76	N	N	7	*	*,15199,1412,-5411
contig_1795	12006	31	N	N	2	*	8444,-8444,1795,-8443,-8442,-8441
contig_455	11990	14	N	N	3	*	*,455,*
contig_559	11943	42	N	Y	2	*	559,*
contig_10541	11874	47	N	N	4	*	10540,-10539,10535,10541,-13022
contig_1739	11867	20	N	N	3	*	*,1739,*
contig_13061	11857	17	N	N	2	*	*,13061,*
contig_1495	11852	20	N	N	5	*	*,1495,*
contig_7952	11819	20	N	N	2	*	*,7952,*
contig_407	11788	34	N	N	3	*	*,406,406,407,-9434,-9433,-9433,-9433,9433,9433,9434,-9434,-9433,-9433,9433
contig_1007	11783	81	N	N	7	*	-15169,1004,1005,1007,1009,1009,1010,1010,1012,-1012,-1010,-1010,-1009,-1009
contig_10279	11763	21	Y	N	3	*	10279
contig_13572	11739	20	N	N	2	*	*,16491,13572,-16491,*
contig_5450	11733	64	N	N	5	*	1546,1547,1548,-1548,-1547,-1546,5450,-7946,-7944,7946,-7946,7944,7946
contig_16556	11700	28	Y	N	2	*	16556
contig_16049	11698	20	Y	N	2	*	16049
contig_16528	11685	17	N	N	4	*	*,16528,*
contig_549	11623	24	N	N	4	*	*,549,*
contig_2429	11597	25	N	N	2	*	-13508,2429,-2430,2430
contig_12715	11594	13	N	N	1	*	*,12715,*
contig_361	11586	39	N	N	3	*	357,361,-7471
contig_13162	11583	17	N	N	4	*	*,13162,*
contig_5155	11563	78	N	N	6	*	*,-5153,5155,-8382,-8376,-8375,8378,-15621,5315,16391
contig_2325	11532	49	N	N	3	*	*,2325,*
contig_3927	11496	45	N	N	3	*	-6109,-6108,6108,-6109,-6108,3927,3928
contig_15541	11491	35	Y	N	3	*	15541
contig_4394	11468	18	N	N	2	*	*,4394,*
contig_3160	11434	87	N	N	7	*	-2613,-2610,-2609,2606,-2606,2609,2610,2613,-2613,-2610,-2609,2606,2607,3160,-7995,*
contig_15066	11404	23	N	N	4	*	*,15066,*
contig_3328	11399	55	N	N	4	*	*,3328,*
contig_8844	11395	108	N	N	10	*	8840,8842,8843,8844,9004
contig_2453	11390	29	N	N	2	*	*,2453,*
contig_3882	11389	71	N	N	5	*	*,3882,3891,3891,*
contig_16219	11367	9	N	N	2	*	*,16219,*
contig_13823	11356	30	N	N	3	*	*,13823,*
contig_9536	11349	29	N	N	4	*	*,9536,*
contig_4495	11323	32	N	Y	1	*	4495,*
contig_4625	11318	20	N	N	2	*	*,4625,*
contig_7968	11314	23	N	N	2	*	*,7968,*
contig_5582	11308	28	N	N	1	*	*,5582,*
contig_5919	11305	45	N	N	4	*	6584,-6584,6584,-6584,5919,5921,-5921,5921,-5921
contig_13426	11301	20	N	N	3	*	*,13426,*
contig_10808	11300	60	N	N	4	*	*,10808,*
contig_6821	11296	35	N	N	3	*	*,6821,*
contig_11780	11294	15	N	N	2	*	-11782,11780,11782
contig_11148	11239	26	N	N	1	*	*,11147,11148,*
contig_4523	11205	17	N	N	4	*	*,4523,*
contig_13769	11197	31	N	N	3	*	*,16614,13769,-16614,*
contig_15731	11194	23	N	N	2	*	*,15731,*
contig_16614	11169	20	N	Y	4	*	*,16614
contig_13159	11166	19	N	N	3	*	*,13159,*
contig_9138	11159	37	N	N	3	*	*,9138,*
contig_15420	11118	20	N	N	2	*	*,15420,*
contig_1666	11116	71	N	N	5	*	*,1666,*
contig_1461	11098	57	N	N	5	*	*,1461,*
contig_11741	11096	70	N	N	4	*	*,11741,*
contig_1620	11076	33	N	Y	11	*	1620,*
contig_15799	11069	40	N	N	3	*	15798,15799,-15798
contig_16395	11064	30	N	N	6	*	12072,16395,-12072,-12071
contig_3323	11064	56	N	N	5	*	3316,3317,-3317,-3316,3323,-13122,13122
contig_1828	11033	31	N	N	3	*	*,1828,*
contig_4840	11032	42	N	N	4	*	*,4840,*
contig_8700	11015	34	N	N	2	*	8700,8701,-8703,-8702,-8701
contig_791	10987	27	N	N	2	*	792,-793,791,-794,-794,*
contig_3032	10972	18	N	N	4	*	*,3032,*
contig_14895	10930	25	N	N	3	*	*,14895,*
contig_16704	10865	52	N	N	4	*	*,16704,-14357
contig_15172	10831	19	N	N	4	*	*,15172,*
contig_1744	10804	20	N	N	2	*	*,1744,-1745
contig_6186	10803	28	N	N	1	*	-6185,-6183,-6182,6182,6183,6185,6186,-12016
contig_1631	10799	120	N	N	11	*	*,-13328,-13328,1631,-3097,3097,-3097,3097,-3097,3097
contig_757	10787	39	N	N	3	*	-759,-756,757,-8212,-8211,8215,-8215,8211,8212
contig_2992	10769	31	N	N	2	*	*,2992,*
contig_14279	10757	20	N	N	4	*	*,14279,*
contig_9548	10753	98	N	N	9	*	9549,9548,-11438
contig_7783	10736	44	N	N	3	*	-9921,-9921,7783,*
contig_5044	10716	14	N	N	2	*	-1627,-5043,-5041,5044,5041,5043,1627
contig_11772	10692	19	N	N	3	*	*,11772,*
contig_12503	10687	10	N	N	2	*	*,12503,*
contig_13694	10683	16	N	N	3	*	*,13694,*
contig_15978	10674	88	N	N	8	*	2207,15978,-2207,-2202,-2198
contig_12076	10666	21	N	N	4	*	*,12076,*
contig_363	10633	88	N	N	8	*	*,363,*
contig_7065	10604	18	N	N	2	*	16215,7065,*
contig_7890	10601	14	N	N	3	*	*,7890,*
contig_6571	10579	31	N	N	3	*	-6569,6571,-12650
contig_13407	10560	17	N	N	4	*	*,13407,*
contig_2558	10556	39	N	N	3	*	*,2558,*
contig_2327	10547	34	N	N	3	*	*,2327,6788,6788,6788,6790,-6788,-6788
contig_4679	10514	49	N	N	4	*	*,4679,*
contig_1149	10511	92	N	N	7	*	*,1149,*
contig_15128	10503	54	N	N	4	*	*,15128,*
contig_108	10490	20	N	N	2	*	107,108,-109
contig_918	10485	42	Y	Y	3	*	918
contig_4367	10475	21	N	N	3	*	*,14023,4367,-14023,*
contig_12599	10469	15	N	N	3	*	*,12599,*
contig_5472	10469	106	N	N	8	*	-5479,5472,5473,5477,*
contig_11615	10467	15	N	N	3	*	*,11615,*
contig_15274	10453	104	N	N	9	*	-2220,2221,-2223,-2221,2220,15274,-12976
contig_674	10449	48	N	N	3	*	*,674,*
contig_6918	10418	41	N	N	2	*	3867,3868,3869,-3868,-3867,3867,3868,-3869,-3868,-3867,6918,6917,*
contig_4572	10408	90	N	N	8	*	-4571,-4570,4568,4569,4572,-4574,-4573,4575,-5566,-5565,-5565,5565,5565,5566,-4575,4573,4574,-4573,4575
contig_12719	10387	21	N	N	3	*	*,12719,*
contig_8282	10381	8	N	Y	8	*	8282
contig_13072	10369	10	N	N	2	*	*,13072,*
contig_6519	10358	8	N	N	1	*	*,6519,*
contig_15382	10334	21	N	N	2	*	*,15382,*
contig_12340	10317	18	N	N	4	*	*,12340,*
contig_1394	10310	20	N	N	1	*	1393,1394,-1393,-1390,-1392,1392,1390,1393
contig_4770	10306	60	N	N	6	*	4771,4770,*
contig_9353	10289	22	N	N	1	*	*,9353,*
contig_5438	10288	67	N	N	4	*	*,5438,*
contig_4820	10268	53	N	N	5	*	4821,4820,8540,8541,8541,-8541,-8541,-8540
contig_12699	10266	9	N	N	2	*	*,12699,*
contig_7869	10259	23	N	N	1	*	*,7869,-11728,*
contig_13711	10255	24	N	N	4	*	*,13711,*
contig_15429	10243	20	N	Y	1	*	15429
contig_15526	10226	34	N	N	5	*	*,15526,*
contig_12769	10224	13	N	Y	4	*	*,12769
contig_8532	10224	58	N	N	6	*	*,8532,*
contig_2371	10222	55	N	N	5	*	*,2370,2370,2371,-4595,-4597,4594,4595
contig_13447	10221	9	N	N	1	*	*,13447,*
contig_11483	10220	7	N	N	1	*	*,11483,*
contig_1189	10213	17	N	N	2	*	*,1189,*
contig_8244	10207	25	N	N	3	*	*,8244,*
contig_269	10199	43	N	N	3	*	*,269,*
contig_9841	10184	116	N	Y	11	*	*,9841
contig_6604	10171	9	N	N	1	*	-6603,6604,-16371,*
contig_10143	10136	44	N	N	7	*	*,10143,*
contig_6101	10136	77	N	Y	6	*	6101
contig_6222	10129	13	N	N	3	*	*,6222,*
contig_12702	10126	12	N	N	3	*	*,12702,*
contig_12440	10118	26	Y	N	2	*	12440
contig_7162	10116	96	N	N	6	*	*,7162,*
contig_13024	10108	12	N	N	3	*	*,13024,*
contig_15777	10095	50	N	N	5	*	-13208,15777,-16388
contig_15260	10081	27	N	N	6	*	*,15260,2095
contig_14082	10074	4	N	N	1	*	*,14081,14082,-14081,*
contig_15677	10073	15	Y	N	3	*	15677
contig_1920	10069	17	N	N	4	*	*,1920,*
contig_3497	10056	20	N	N	4	*	3495,3497,-3495
contig_13042	10052	63	N	N	5	*	884,13042,13043
contig_6467	10052	20	N	N	2	*	-6466,6466,6467,-6464,-6462
contig_11398	10017	22	N	N	2	*	*,11398,*
contig_2208	10016	32	N	N	3	*	*,2208,*
contig_9285	10013	77	N	N	7	*	9286,9284,9285,-9289,9288,9290,9292,-9293,-9294,9297
contig_1700	10006	57	N	N	3	*	*,1700,*
contig_3594	10006	77	N	N	6	*	15441,-3591,3585,-3592,3586,3587,-3590,-3589,3593,3594,12672
contig_1988	9997	41	N	N	3	*	*,1988,*
contig_15584	9995	31	N	N	2	*	*,15584,*
contig_126	9991	30	N	N	2	*	*,126,*
contig_1603	9983	33	N	N	5	*	*,1603,*
contig_11103	9982	40	N	N	3	*	11102,11103,-11102,8495
contig_1181	9981	20	N	N	4	*	*,1181,*
contig_16332	9975	25	N	N	3	*	*,16332,*
contig_4209	9948	58	N	N	4	*	*,4209,*
contig_14819	9917	16	N	N	4	*	*,14819,*
contig_13110	9908	39	N	N	6	*	*,-13111,13109,13110,16777,*
contig_15934	9893	89	N	N	7	*	-9278,15934,15935,*
contig_4326	9893	25	N	N	1	*	4325,4326,-4325
contig_11722	9890	21	N	N	1	*	*,-11720,-11720,11722,-14868
contig_12985	9877	13	N	N	3	*	*,12985,*
contig_13559	9873	13	N	N	2	*	*,16587,13559,-16587,*
contig_10776	9865	26	N	N	2	*	*,10776,*
contig_6053	9859	46	N	N	4	*	6050,6051,-6052,-6051,-6050,6050,6051,6052,-6051,-6050,6053,6054
contig_965	9849	20	N	N	2	*	*,965,*
contig_15881	9840	104	N	N	7	*	12516,12517,-12519,12519,-12517,-12516,15881,-7562,7558,7559
contig_7655	9839	24	N	Y	2	*	7655
contig_15895	9831	58	N	N	3	*	*,15895,*
contig_13017	9828	20	N	N	2	*	*,13017,*
contig_12930	9826	30	N	Y	3	*	12930
contig_9073	9824	17	N	N	5	*	*,9073,*
contig_2172	9822	66	N	N	5	*	-2173,2172,2173
contig_7263	9821	37	N	N	4	*	*,7263,*
contig_6382	9814	30	N	N	2	*	6381,-6381,6382,6381
contig_9845	9814	33	N	N	2	*	*,-9846,9845,9846,*
contig_10490	9810	34	N	N	2	*	-5845,10490,-10489,*
contig_10496	9807	16	N	N	1	*	*,10494,10495,10494,10495,10496,-10495,-10494,-10495,-10494,-10495,-10495,-10494,*
contig_15669	9784	16	N	N	4	*	*,15669,*
contig_16027	9784	20	N	N	4	*	*,16027,*
contig_5134	9781	4	N	N	1	*	*,5134,-5135
contig_74	9753	119	N	N	10	*	74,6547,6549,6550,-6551
contig_1696	9742	28	N	Y	2	*	1696
contig_16449	9733	48	N	N	4	*	-5242,-5241,-5240,-5239,5246,5250,16449,-5250,-5246,5239,5240,5241,5242,5242
contig_16617	9727	16	Y	N	4	*	16617
contig_403	9716	131	N	N	12	*	*,406,403,2929,2930,2931,2933
contig_16272	9714	4	Y	Y	1	*	16272
contig_14543	9710	27	N	N	2	*	*,14543,*
contig_235	9707	17	Y	N	2	*	235
contig_4778	9706	82	N	N	7	*	4777,-4777,4778,-15791,*
contig_12368	9698	37	N	N	3	*	*,16433,12368,-13099
contig_8493	9698	63	N	N	5	*	8490,8489,-8491,-8489,-8490,8493,-12576,12576
contig_9420	9691	38	N	N	4	*	*,9420,*
contig_15148	9685	32	Y	N	3	*	15148
contig_7241	9678	19	N	N	2	*	*,7241,*
contig_12164	9668	20	N	N	4	*	*,12164,*
contig_61	9666	18	N	N	2	*	*,61,*
contig_7588	9660	20	N	N	3	*	*,7588,*
contig_6368	9645	23	N	N	5	*	3402,3403,6368
contig_12023	9634	19	N	N	4	*	*,12023,*
contig_13460	9630	44	N	N	4	*	*,13460,*
contig_4871	9623	28	N	N	2	*	*,4871,*
contig_5188	9621	43	N	N	3	*	*,5188,*
contig_3987	9617	48	N	N	3	*	*,3987,*
contig_1224	9609	85	N	N	6	*	*,1224,*
contig_746	9609	51	N	N	4	*	744,-742,-742,-741,741,742,742,-744,746,-5821,5820
contig_399	9605	42	N	N	4	*	395,395,395,395,395,399,9110,9109
contig_15188	9594	28	N	N	5	*	*,1262,15188,-1262,*
contig_10975	9592	16	N	N	3	*	*,10975,*
contig_1346	9589	23	N	N	1	*	-1344,1343,1345,-1345,-1343,1344,1346,-1348,-1349,*
contig_3002	9589	61	N	N	6	*	*,-6346,3002,15369,*
contig_4655	9574	29	N	N	2	*	*,4655,*
contig_7675	9561	103	N	N	8	*	*,7675,7677,-7677
contig_660	9559	108	N	N	9	*	635,635,635,635,635,635,635,635,635,635,635,635,660,897,899,902,-900,-896
contig_16465	9553	24	N	Y	3	*	*,16465
contig_10983	9547	15	N	N	1	*	*,10984,10983,10982,10982,10982,10982,10982,10982,*
contig_11072	9547	141	N	N	14	*	*,11072,*
contig_9782	9535	37	N	N	2	*	*,16137,9782,-16137,*
contig_10026	9534	15	N	N	3	*	*,10026,*
contig_9895	9530	45	N	N	3	*	*,9895,*
contig_210	9520	70	N	N	5	*	250,-250,253,-251,210,-249,*
contig_16628	9518	25	N	N	2	*	*,16628,-13872
contig_3099	9508	20	N	N	1	*	*,3099,*
contig_3303	9506	39	N	Y	3	*	3303
contig_505	9506	31	N	N	2	*	*,505,*
contig_6951	9503	75	N	N	6	*	13032,13031,13033,13034,-13033,-13031,13032,6951,6953,*
contig_11235	9494	74	N	N	4	*	*,11235,*
contig_6455	9493	23	N	N	2	*	*,6455,-6456
contig_6969	9492	16	N	N	1	*	15429,6969,-15429
contig_15419	9483	66	N	N	4	*	*,15419,*
contig_15656	9478	28	N	N	2	*	5637,5638,-5639,5639,5638,15656,15657,*
contig_3557	9476	20	N	N	2	*	*,3557,*
contig_3639	9474	71	N	N	6	*	*,3639,*
contig_7423	9474	17	N	N	2	*	7413,-7418,7423,7418,-7413
contig_2464	9468	57	N	N	5	*	*,2464,*
contig_5997	9467	51	N	N	3	*	*,-15697,-5999,5997,5999,*
contig_16029	9463	32	N	N	2	*	-8828,8826,-8827,16029,-16030
contig_11878	9459	21	N	N	1	*	*,11878,*
contig_4713	9459	19	N	N	3	*	*,4713,*
contig_14616	9451	21	N	N	5	*	*,14616,*
contig_13262	9449	22	N	N	1	*	*,13261,13262,-13261,*
contig_1290	9443	20	N	Y	1	*	1290,*
contig_10003	9420	29	N	N	3	*	*,10003,*
contig_2668	9414	38	N	Y	2	*	2668,*
contig_7974	9413	49	N	N	3	*	-14069,14071,7974,7975,7976,7976,-7976,-7976,-7975
contig_9878	9413	22	N	N	2	*	*,9878,*
contig_10513	9408	51	N	N	3	*	13753,10513,*
contig_7354	9402	14	N	N	2	*	*,7354,*
contig_2219	9397	24	N	N	6	*	*,2219,*
contig_12021	9393	49	N	N	4	*	*,12021,*
contig_2592	9377	90	N	N	9	*	*,2592,*
contig_12955	9375	25	N	N	4	*	*,12955,*
contig_4108	9374	20	N	N	2	*	15490,4108,-15490
contig_6210	9371	31	N	N	3	*	*,6210,*
contig_7496	9370	15	N	N	2	*	*,7496,*
contig_5073	9369	16	N	N	4	*	*,5073,*
contig_12252	9362	17	N	N	1	*	3690,9365,12252,-9365,-3690,-3686,3686
contig_15767	9359	43	N	N	2	*	*,6578,15767,16523,*
contig_14529	9358	18	N	N	2	*	*,14529,*
contig_10412	9357	17	N	N	1	*	*,10415,10412,-10413
contig_9155	9355	25	N	N	3	*	*,9155,*
contig_3998	9350	42	N	N	4	*	*,3998,*
contig_14313	9340	17	N	N	4	*	*,14313,*
contig_2356	9320	36	N	N	3	*	*,2356,*
contig_1588	9319	20	N	N	2	*	-1592,-1591,-1590,1588,1591,1592
contig_7460	9317	51	N	N	4	*	12084,7460,7463,-7462
contig_3999	9298	60	N	N	5	*	*,3999,*
contig_16004	9295	29	N	N	2	*	8632,8630,8634,-8632,16004,10829,10830
contig_3271	9293	9	Y	N	1	*	3271
contig_15403	9285	28	N	N	3	*	3204,-3202,15403,3200,3201,3202,-3201,-3200
contig_11866	9280	21	N	N	4	*	*,11866,*
contig_14428	9279	27	N	N	5	*	*,14428,*
contig_10820	9267	21	N	N	4	*	*,10820,*
contig_7256	9267	29	N	N	2	*	131,7256,7257
contig_12162	9255	40	N	N	2	*	*,12162,*
contig_9190	9254	52	N	N	5	*	-9193,-9189,9190,11766,11765,-11765,-11766,11766,11765
contig_7273	9252	23	N	N	3	*	*,15846,7273,-15846,*
contig_6199	9241	6	N	N	1	*	*,6199,*
contig_14799	9238	19	N	N	2	*	14799,14795,14797,-14796,14796,-14797,-14795
contig_5516	9234	33	N	N	4	*	*,5516,*
contig_4640	9232	36	N	N	2	*	10411,-10411,10411,4640,*
contig_5083	9216	75	N	N	4	*	*,5083,*
contig_5328	9215	13	Y	Y	4	*	5328
contig_16534	9213	19	N	N	3	*	*,16534,*
contig_12931	9207	20	N	N	1	*	12930,12931
contig_3528	9200	21	N	N	4	*	*,3528,*
contig_12051	9194	66	N	N	7	*	2494,10668,10669,12051,-10669
contig_15244	9187	22	N	N	5	*	*,15244,*
contig_13414	9185	16	N	N	4	*	*,13414,*
contig_15897	9182	18	N	N	4	*	15897,-4094,*
contig_11664	9179	75	N	N	6	*	*,11664,*
contig_9489	9174	13	N	N	2	*	*,9489,*
contig_14455	9163	15	N	N	3	*	*,14455,*
contig_11850	9147	19	N	N	1	*	*,11850,*
contig_15255	9139	28	N	N	3	*	*,15255,*
contig_12991	9125	37	N	N	3	*	*,12991,*
contig_2909	9124	19	N	N	1	*	*,2909,-2910
contig_3209	9122	61	N	N	6	*	*,16397,12081,3209,*
contig_4633	9120	11	N	N	2	*	*,4633,*
contig_11785	9108	25	N	N	3	*	*,11785,*
contig_14551	9104	5	N	Y	2	*	14551
contig_7071	9103	15	N	N	3	*	*,7071,*
contig_15338	9101	11	N	Y	2	*	*,15338
contig_6797	9101	37	N	N	4	*	*,6797,*
contig_4290	9099	20	N	N	2	*	*,4290,*
contig_12273	9090	16	N	N	2	*	*,12271,12273,-12271,*
contig_14918	9087	22	N	N	1	*	3084,14918,-3084
contig_5992	9087	29	N	N	2	*	*,5992,*
contig_9409	9078	81	N	N	4	*	9402,9402,9402,9402,9402,9402,9409,-5309
contig_8162	9065	40	N	N	2	*	*,8162,*
contig_5965	9063	31	N	N	3	*	*,5965,*
