#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_215	2786	4	N	N	1	both	*	215
contig_216	2311	3	N	N	1	both	*	216
contig_217	2308	3	N	N	1	both	*	217
contig_218	2244	5	N	N	1	both	*	218
contig_219	2611	3	N	N	1	both	*	219
contig_221	3566	5	N	N	1	none	*	220,221,-220
contig_222	1126	4	N	N	1	both	*	222
contig_223	4725	3	N	N	1	both	*	223
contig_224	2240	4	N	N	1	both	*	224
contig_225	2195	4	N	N	1	both	*	225
contig_226	2851	3	N	N	1	both	*	226
contig_227	3882	3	N	N	1	both	*	227
contig_228	2483	3	N	N	1	both	*	228
contig_229	1170	5	N	N	1	both	*	229
contig_231	2506	3	N	N	1	both	*	231
contig_232	2687	3	N	N	1	both	*	232
contig_233	2288	3	N	N	1	both	*	233
contig_234	2802	3	N	N	1	both	*	234
contig_236	1140	3	N	N	1	both	*	236
contig_237	3960	5	N	N	1	both	*	237
contig_238	2598	3	N	N	1	both	*	238
contig_239	2955	4	N	N	1	both	*	239
contig_240	2994	3	N	N	1	both	*	240
contig_241	2270	3	N	N	1	both	*	241
contig_242	2584	3	N	N	1	both	*	242
contig_243	2674	3	N	N	1	both	*	243
contig_244	2787	3	N	N	1	both	*	244
contig_245	2631	3	N	N	1	both	*	245
contig_247	4183	19	N	N	1	both	*	247
contig_248	2356	3	N	N	1	both	*	248
contig_249	3137	3	N	N	1	both	*	249
contig_250	1515	12	N	N	1	both	*	250
contig_251	2598	3	N	N	1	both	*	251
contig_252	2813	4	N	N	1	both	*	252
contig_253	1546	3	N	N	1	both	*	253
contig_254	2648	3	N	N	1	both	*	254
contig_255	2491	3	N	N	1	both	*	255
contig_256	5984	3	N	N	1	both	*	256
contig_257	3136	3	N	N	1	both	*	257
contig_258	2983	3	N	N	1	both	*	258
contig_259	2374	3	N	N	1	both	*	259
contig_260	2944	3	N	N	1	both	*	260
contig_261	4324	3	N	N	1	both	*	261
contig_262	5076	3	N	N	1	both	*	262
contig_263	2870	3	N	N	1	both	*	263
contig_264	2545	3	N	N	1	both	*	264
contig_265	2348	3	N	N	1	both	*	265
contig_266	3773	3	N	N	1	both	*	266
contig_267	2254	3	N	N	1	both	*	267
contig_268	2697	3	N	N	1	both	*	268
contig_269	2278	3	N	N	1	both	*	269
contig_270	3829	4	N	N	1	both	*	270
contig_271	8948	3	N	N	1	both	*	271
contig_281	7545	3	N	N	1	both	*	-279,-278,-280,-272,-273,-279,281,275,272,278,279
contig_282	1497	6	N	N	1	both	*	282
contig_283	2291	3	N	N	1	both	*	283
contig_284	3618	3	N	N	1	both	*	284
contig_285	2346	3	N	N	1	both	*	285
contig_286	8497	3	N	N	1	both	*	286
contig_287	2354	3	N	N	1	both	*	287
contig_288	1523	6	N	N	1	both	*	288
contig_290	5467	26	N	N	1	right	*	289,290,291,291
contig_292	2241	3	N	N	1	both	*	292
contig_299	2688	3	N	N	1	both	*	299
contig_300	2727	3	N	N	1	both	*	300
contig_301	2248	4	N	N	1	both	*	301
contig_302	2211	3	N	N	1	both	*	302
contig_303	1357	4	N	N	1	both	*	303
contig_305	2913	4	N	N	1	both	*	305
contig_306	2575	3	N	N	1	both	*	306
contig_307	2452	3	N	N	1	both	*	307
contig_311	8065	6	N	N	1	both	*	310,308,309,311,-309,-309,-308,-310
contig_312	2453	9	N	N	1	both	*	312
contig_313	2227	3	N	N	1	both	*	313
contig_314	3375	3	N	N	1	both	*	314
contig_315	2300	3	N	N	1	both	*	315
contig_316	2230	3	N	N	1	both	*	316
contig_317	4026	5	N	N	1	both	*	317
contig_318	6960	3	N	N	1	both	*	318
contig_319	2362	3	N	N	1	both	*	319
contig_320	9068	3	N	N	1	both	*	320
contig_321	2064	3	N	N	1	both	*	321
contig_322	2186	4	N	N	1	both	*	322
contig_323	3422	3	N	N	1	both	*	323
contig_324	2396	3	N	N	1	both	*	324
contig_329	2406	3	N	N	1	both	*	329
contig_330	2571	4	N	N	1	both	*	330
contig_331	4033	4	N	N	1	both	*	331
contig_332	3269	3	N	N	1	both	*	332
contig_333	2379	3	N	N	1	both	*	333
contig_334	2665	3	N	N	1	both	*	334
contig_335	3970	3	N	N	1	both	*	335
contig_337	2172	5	N	N	1	both	*	337
contig_338	2558	3	N	N	1	both	*	338
contig_339	2870	3	N	N	1	both	*	339
contig_340	1920	3	N	N	1	both	*	340
contig_341	3687	3	N	N	1	both	*	341
contig_342	4079	5	N	N	1	both	*	342
contig_343	2204	3	N	N	1	both	*	343
contig_344	2581	3	N	N	1	both	*	344
contig_345	2411	3	N	N	1	both	*	345
contig_354	2299	3	N	N	1	both	*	354
contig_355	3663	4	N	N	1	both	*	355
contig_356	3309	3	N	N	1	both	*	356
contig_360	4137	3	N	N	1	both	*	360
contig_361	3172	3	N	N	1	both	*	361
contig_362	6519	3	N	N	1	both	*	362
contig_363	2418	3	N	N	1	both	*	363
contig_364	2211	3	N	N	1	both	*	364
contig_365	2492	3	N	N	1	both	*	365
contig_366	3539	3	N	N	1	both	*	366
contig_367	2811	5	N	N	1	both	*	367
contig_368	2508	3	N	N	1	both	*	368
contig_369	2004	4	N	N	1	both	*	369
contig_370	5381	3	N	N	1	both	*	370
contig_375	2356	3	N	N	1	both	*	375
contig_376	2468	3	N	N	1	both	*	376
contig_377	2284	3	N	N	1	both	*	377
contig_378	5749	3	N	N	1	both	*	378
contig_379	4044	4	N	N	1	left	*	379,380
contig_381	3141	3	N	N	1	both	*	381
contig_382	2399	5	N	N	1	both	*	382
contig_384	3019	3	N	N	1	both	*	384
contig_385	2188	3	N	N	1	both	*	385
contig_386	3450	3	N	N	1	both	*	386
contig_387	2535	4	N	N	1	both	*	387
contig_388	2198	3	N	N	1	both	*	388
contig_389	2379	3	N	N	1	both	*	389
contig_390	3234	3	N	N	1	both	*	390
contig_391	2289	3	N	N	1	both	*	391
contig_392	2610	4	N	N	1	both	*	392
contig_393	2281	3	N	N	1	both	*	393
contig_395	3076	3	N	N	1	both	*	395
contig_396	2537	3	N	N	1	both	*	396
contig_397	1896	4	N	N	1	both	*	397
contig_398	2578	3	N	N	1	both	*	398
contig_399	2290	3	N	N	1	both	*	399
contig_400	2512	3	N	N	1	both	*	400
contig_401	2244	3	N	N	1	both	*	401
contig_404	1490	4	N	N	1	both	*	404
contig_405	2257	3	N	N	1	both	*	405
contig_406	4576	3	N	N	1	both	*	406
contig_407	1977	5	N	N	1	both	*	407
contig_408	2215	3	N	N	1	both	*	408
contig_409	4159	3	N	N	1	both	*	409
contig_410	4083	3	N	N	1	both	*	410
contig_411	1444	5	N	N	1	both	*	411
contig_412	2200	3	N	N	1	both	*	412
contig_413	2491	3	N	N	1	both	*	413
contig_414	2877	3	N	N	1	both	*	414
contig_415	2440	3	N	N	1	both	*	415
contig_416	2655	4	N	N	1	both	*	416
contig_417	2531	3	N	N	1	both	*	417
contig_418	2520	5	N	N	1	both	*	418
contig_419	3069	5	N	N	1	both	*	419
contig_420	10963	7	N	N	1	both	*	420
contig_421	3988	3	N	N	1	both	*	421
contig_422	3943	3	N	N	1	both	*	422
contig_423	2488	3	N	N	1	both	*	423
contig_424	3928	3	N	N	1	both	*	424
contig_425	5518	4	N	N	1	both	*	425
contig_426	2348	3	N	N	1	both	*	426
contig_427	2777	3	N	N	1	left	*	427,428
contig_429	2674	3	N	N	1	both	*	429
contig_430	2274	3	N	N	1	both	*	430
contig_431	3454	3	N	N	1	both	*	431
contig_432	4366	3	N	N	1	both	*	432
contig_433	2406	4	N	N	1	both	*	433
contig_434	2446	3	N	N	1	both	*	434
contig_435	2679	3	N	N	1	both	*	435
contig_436	6910	6	N	N	1	both	*	436
contig_437	2400	4	N	N	1	both	*	437
contig_438	2250	3	N	N	1	both	*	438
contig_439	2707	3	N	N	1	both	*	439
contig_440	2663	4	N	N	1	both	*	440
contig_441	2565	3	N	N	1	both	*	441
contig_442	2386	3	N	N	1	both	*	442
contig_443	3124	3	N	N	1	both	*	443
contig_444	2276	3	N	N	1	both	*	444
contig_445	3651	3	N	N	1	both	*	445
contig_446	2385	3	N	N	1	both	*	446
contig_447	2806	3	N	N	1	both	*	447
contig_448	2585	3	N	N	1	both	*	448
contig_449	4611	3	N	N	1	both	*	449
contig_450	2538	3	N	N	1	both	*	450
contig_451	3059	3	N	N	1	both	*	451
contig_452	1447	3	N	N	1	both	*	452
contig_453	18748	4	Y	N	1	none	*	453
contig_454	2755	3	N	N	1	both	*	454
contig_456	2848	3	N	N	1	both	*	456
contig_457	2299	3	N	N	1	both	*	457
contig_458	2282	3	N	N	1	both	*	458
contig_459	3437	3	N	N	1	both	*	634,459,-634
contig_461	2351	3	N	N	1	both	*	461
contig_462	2482	3	N	N	1	both	*	462
contig_463	2348	3	N	N	1	both	*	463
contig_464	2862	3	N	N	1	both	*	464
contig_466	2062	4	N	N	1	both	*	466
contig_467	2253	3	N	N	1	both	*	467
contig_468	2446	3	N	N	1	both	*	468
contig_469	3525	3	N	N	1	both	*	469
contig_470	4086	3	N	N	1	both	*	470
contig_471	2426	3	N	N	1	both	*	471
contig_472	1555	3	N	N	1	both	*	472
contig_473	4568	5	N	N	1	both	*	473
contig_477	2201	3	N	N	1	both	*	477
contig_478	4945	4	N	N	1	both	*	478
contig_481	2239	3	N	N	1	both	*	481
contig_482	1868	4	N	N	1	both	*	482
contig_483	2364	3	N	N	1	both	*	483
contig_484	2764	3	N	N	1	both	*	484
contig_485	2357	3	N	N	1	both	*	485
contig_486	5931	3	N	N	1	both	*	486
contig_487	5455	3	N	N	1	both	*	487
contig_488	2855	3	N	N	1	both	*	488
contig_489	3957	3	N	N	1	both	*	489
contig_490	3246	3	N	N	1	both	*	490
contig_491	2889	3	N	N	1	both	*	491
contig_493	2777	3	N	N	1	both	*	493
contig_495	6571	25	N	N	1	left	*	494,494,494,495,496,496,496
contig_498	2329	3	N	N	1	both	*	498
contig_499	2626	3	N	N	1	both	*	499
contig_500	2265	3	N	N	1	both	*	500
contig_501	1932	4	N	N	1	both	*	501
contig_502	2968	3	N	N	1	both	*	502
contig_503	2842	3	N	N	1	both	*	503
contig_504	4112	4	N	N	1	both	*	504
contig_505	4029	3	N	N	1	both	*	505
contig_506	2352	3	N	N	1	both	*	506
contig_507	2678	3	N	N	1	both	*	507
contig_508	3250	3	N	N	1	both	*	508
contig_509	2397	4	N	N	1	both	*	509
contig_510	2418	3	N	N	1	both	*	510
contig_511	2437	3	N	N	1	both	*	511
contig_515	1335	4	N	N	1	both	*	515
contig_516	2287	3	N	N	1	both	*	516
contig_517	2897	3	N	N	1	both	*	517
contig_518	2239	3	N	N	1	both	*	518
contig_519	2320	4	N	N	1	both	*	519
contig_520	2377	3	N	N	1	both	*	520
contig_521	2418	3	N	N	1	both	*	521
contig_523	1163	3	N	N	1	both	*	523
contig_527	2606	3	N	N	1	both	*	527
contig_528	3043	3	N	N	1	both	*	528
contig_531	1434	6	N	N	1	both	*	531
contig_532	2224	3	N	N	1	both	*	532
contig_533	3328	3	N	N	1	both	*	533
contig_534	4839	3	N	N	1	none	*	-70,73,534,-73,70,70,70
contig_535	2552	4	N	N	1	both	*	535
contig_538	2497	3	N	N	1	both	*	538
contig_539	3867	3	N	N	1	both	*	539
contig_540	2240	3	N	N	1	both	*	540
contig_541	4648	8	N	N	1	both	*	644,541,-644
contig_542	1024	9	N	N	1	both	*	542
contig_547	1890	3	N	N	1	both	*	547
contig_552	541	7	N	N	1	both	*	552
contig_554	3234	4	N	N	1	both	*	554
contig_555	1487	9	N	N	1	both	*	555
contig_556	3094	3	N	N	1	both	*	556
contig_557	2873	3	N	N	1	both	*	557
contig_558	1836	4	N	N	1	both	*	558
contig_559	2438	3	N	N	1	both	*	559
contig_560	2230	6	N	N	1	both	*	560
contig_561	2274	8	N	N	1	both	*	561
contig_562	4008	3	N	N	1	right	*	562,-646
contig_563	4356	7	N	N	1	both	*	563
contig_564	2593	3	N	N	1	both	*	564
contig_565	3190	4	N	N	1	both	*	565
contig_566	2342	3	N	N	1	both	*	566
contig_568	3152	3	N	N	1	both	*	568
contig_569	2457	3	N	N	1	both	*	569
contig_570	2029	4	N	N	1	both	*	570
contig_571	2231	3	N	N	1	both	*	571
contig_572	3040	3	N	N	1	both	*	572
contig_573	7975	3	N	N	1	both	*	573
contig_574	2369	3	N	N	1	both	*	574
contig_575	5080	7	N	N	1	both	*	575
contig_576	2729	3	N	N	1	both	*	576
contig_577	3433	3	N	N	1	both	*	577
contig_578	2815	3	N	N	1	both	*	578
contig_579	2233	3	N	N	1	both	*	579
contig_580	5063	3	N	N	1	both	*	580
contig_581	8535	3	N	N	1	both	*	581
contig_582	2576	3	N	N	1	both	*	582
contig_583	2438	3	N	N	1	both	*	583
contig_584	2849	4	N	N	1	both	*	584
contig_586	2602	3	N	N	1	both	*	586
contig_587	2307	3	N	N	1	both	*	587
contig_588	2411	3	N	N	1	both	*	588
contig_590	5165	47	Y	N	1	none	*	590
contig_591	2321	3	N	N	1	both	*	591
contig_592	2580	3	N	N	1	both	*	592
contig_593	2462	7	N	N	1	both	*	593
contig_594	2491	3	N	N	1	both	*	594
contig_595	3036	3	N	N	1	both	*	595
contig_596	4292	3	N	N	1	both	*	596
contig_599	4054	5	N	N	1	none	*	599,-601,598,598
contig_602	2205	3	N	N	1	both	*	602
contig_603	2554	3	N	N	1	both	*	603
contig_604	2806	3	N	N	1	both	*	604
contig_605	2274	3	N	N	1	both	*	605
contig_611	5620	3	Y	N	1	none	*	611
contig_617	8786	16	N	N	1	both	*	617
contig_653	16844	11	Y	N	1	none	*	653
contig_3	570	120613	N	Y	1587	none	*	3
contig_4	1003	5	N	Y	1	none	*	4
contig_5	557	434	N	Y	6	none	*	5
contig_6	512	53	N	Y	1	none	*	6
contig_7	1572	1	N	Y	1	none	*	7
contig_8	592	10	N	Y	1	none	*	8
contig_9	799	12	N	Y	1	none	*	9
contig_10	522	33	N	Y	1	none	*	10
contig_11	773	48	N	Y	1	none	*	11
contig_12	2134	2	N	Y	1	none	*	12
contig_13	528	275	N	Y	4	none	*	13
contig_14	4968	1	N	Y	1	none	*	14
contig_15	528	20	N	Y	1	none	*	15
contig_16	776	3	N	Y	1	none	*	16
contig_17	519	67	N	Y	1	none	*	17
contig_18	2622	2	N	Y	1	none	*	18
contig_19	1112	14	N	Y	1	none	*	19
contig_20	2042	2	N	Y	1	none	*	20
contig_21	518	179	N	Y	2	none	*	21
contig_22	1867	2	N	Y	1	none	*	22
contig_23	512	4	N	Y	1	none	*	23
contig_24	909	76	N	Y	1	none	*	24
contig_25	681	21	N	Y	1	none	*	25
contig_26	614	3	N	Y	1	none	*	26
contig_27	1578	9	N	Y	1	none	*	27
contig_28	645	22	N	Y	1	none	*	28
contig_29	2360	1	N	Y	1	none	*	29
contig_30	1377	1	N	Y	1	none	*	30
contig_31	778	60	N	Y	1	none	*	31
contig_32	552	229	N	Y	3	none	*	32
contig_33	794	9	N	Y	1	none	*	33
contig_34	2330	1	N	Y	1	none	*	34
contig_35	510	149	N	Y	2	none	*	35
contig_36	515	42	N	Y	1	none	*	36
contig_37	976	6	N	Y	1	none	*	37
contig_38	2389	0	N	Y	1	none	*	38
contig_39	1354	2	N	Y	1	none	*	39
contig_40	692	19	N	Y	1	none	*	40
contig_41	520	24	N	Y	1	none	*	41
contig_42	520	44	N	Y	1	none	*	42
contig_43	937	2	N	Y	1	none	*	43
contig_44	736	81	N	Y	1	none	*	44
contig_45	548	25	N	Y	1	none	*	45
contig_46	504	174	N	Y	2	none	*	46
contig_47	556	18	N	Y	1	none	*	47
contig_48	517	50	N	Y	1	none	*	48
contig_49	517	271	N	Y	4	none	*	49
contig_50	790	21	N	Y	1	none	*	50
contig_51	1363	1	N	Y	1	none	*	51
contig_52	1929	18	N	Y	1	none	*	52
contig_53	3642	7	N	Y	1	none	*	53
contig_54	692	3	N	Y	1	none	*	54
contig_55	524	451	N	Y	6	none	*	55
contig_56	526	261	N	Y	3	none	*	56
contig_57	552	115	N	Y	2	none	*	57
contig_58	1569	2	N	Y	1	none	*	58
contig_59	4374	2	N	Y	1	none	*	59
contig_71	991	66	N	Y	1	none	*	71
contig_72	2180	1	N	Y	1	none	*	72
contig_74	501	256	N	Y	3	none	*	74
contig_75	898	4	N	Y	1	none	*	75
contig_83	610	231	N	Y	3	none	*	83
contig_84	783	332	N	Y	4	none	*	84
contig_85	624	10615	N	Y	140	none	*	85
contig_86	589	949	N	Y	12	none	*	86
contig_87	1346	1	N	Y	1	none	*	87
contig_88	515	2170	N	Y	29	none	*	88
contig_89	760	71	N	Y	1	none	*	89
contig_90	629	113	N	Y	1	none	*	90
contig_91	530	154	N	Y	2	none	*	91
contig_92	681	23	N	Y	1	none	*	92
contig_93	1072	72	N	Y	1	none	*	93
contig_94	1552	65	N	Y	1	none	*	94
contig_95	2671	1	N	Y	1	none	*	95
contig_96	2088	1	N	Y	1	none	*	96
contig_97	584	8	N	Y	1	none	*	97
contig_98	657	74	N	Y	1	none	*	98
contig_99	7125	1	N	Y	1	none	*	99
contig_100	2401	5	N	Y	1	none	*	100
contig_101	542	21	N	Y	1	none	*	101
contig_102	635	59	N	Y	1	none	*	102
contig_103	1309	1	N	Y	1	none	*	103
contig_104	1712	25	N	Y	1	none	*	104
contig_105	569	6	N	Y	1	none	*	105
contig_106	2035	1	N	Y	1	right	*	106
contig_108	850	403	Y	Y	5	none	*	108
contig_113	1171	2251	N	Y	30	none	*	113
contig_115	925	1188	N	Y	16	none	*	115
contig_116	761	176	N	Y	2	none	*	116
contig_117	824	37	N	Y	1	none	*	117
contig_118	669	372	N	Y	5	none	*	118
contig_127	523	34192	N	Y	450	none	*	127
contig_128	530	103	N	Y	1	none	*	128
contig_129	1318	7	N	Y	1	none	*	129
contig_130	540	232	N	Y	3	none	*	130
contig_131	750	793	N	Y	10	none	*	131
contig_132	4910	0	N	Y	1	none	*	132
contig_133	573	120	N	Y	2	none	*	133
contig_139	6468	18	N	Y	1	none	*	139
contig_141	1213	330	N	Y	4	none	*	141
contig_142	590	186	N	Y	2	none	*	142
contig_143	529	19	N	Y	1	none	*	143
contig_144	1312	1	N	Y	1	none	*	144
contig_146	995	31	N	Y	1	both	*	146
contig_147	872	39	N	Y	1	both	*	147
contig_151	1451	18	N	Y	1	both	*	151
contig_152	1005	34	N	Y	1	both	*	152
contig_155	1162	1923	N	Y	25	both	*	155
contig_156	894	1	N	Y	1	both	*	156
contig_157	1213	1	N	Y	1	left	*	157
contig_159	2093	2	N	Y	1	none	*	159
contig_163	611	1608	N	Y	21	none	*	163
contig_164	989	560	N	Y	7	none	*	164
contig_165	611	1137	N	Y	15	none	*	165
contig_166	1100	21	N	Y	1	none	*	166
contig_167	722	56	N	Y	1	none	*	167
contig_168	567	120	N	Y	2	none	*	168
contig_169	567	5	N	Y	1	none	*	169
contig_171	587	392	N	Y	5	none	*	171
contig_172	574	536	N	Y	7	none	*	172
contig_173	839	44	N	Y	1	none	*	173
contig_174	851	51	N	Y	1	none	*	174
contig_175	618	44	N	Y	1	none	*	175
contig_176	711	174	N	Y	2	none	*	176
contig_177	895	76	N	Y	1	none	*	177
contig_183	1390	2	Y	Y	1	none	*	183
contig_201	3044	0	N	Y	1	none	*	201
contig_202	4910	5	Y	Y	1	none	*	202
contig_203	858	0	N	Y	1	right	*	203
contig_204	649	1	N	Y	1	both	*	204
contig_220	4067	3	N	Y	1	none	*	220
contig_230	1557	1	N	Y	1	none	*	230
contig_235	8410	1	N	Y	1	none	*	235
contig_246	3800	40	Y	Y	1	none	*	246
contig_274	608	13	N	Y	1	both	*	274
contig_276	541	16	N	Y	1	both	*	276
contig_277	986	1	N	Y	1	both	*	277
contig_289	4211	17	N	Y	1	none	*	289
contig_293	1110	223	N	Y	3	none	*	293
contig_294	787	285	N	Y	4	none	*	294
contig_295	580	198	N	Y	3	none	*	295
contig_296	580	93	N	Y	1	none	*	296
contig_297	580	107	N	Y	1	none	*	297
contig_298	513	6	N	Y	1	none	*	298
contig_304	1716	2	N	Y	1	both	*	304
contig_310	6626	12	N	Y	1	both	*	310
contig_325	527	230	N	Y	3	none	*	325
contig_326	641	249	N	Y	3	none	*	326
contig_327	609	291	N	Y	4	none	*	327
contig_328	502	218	N	Y	3	none	*	328
contig_336	1334	13	Y	Y	1	none	*	336
contig_346	2238	1	Y	Y	1	none	*	346
contig_347	5193	2	Y	Y	1	none	*	347
contig_348	758	659	N	Y	9	none	*	348
contig_349	3702	1	N	Y	1	none	*	349
contig_350	880	42	N	Y	1	none	*	350
contig_351	1899	68	N	Y	1	none	*	351
contig_352	598	121	N	Y	2	none	*	352
contig_353	734	52	N	Y	1	none	*	353
contig_357	1023	0	N	Y	1	none	*	357
contig_358	1016	0	N	Y	1	none	*	358
contig_359	1066	0	N	Y	1	none	*	359
contig_371	642	156	N	Y	2	none	*	371
contig_372	621	134	N	Y	2	none	*	372
contig_373	599	82	N	Y	1	none	*	373
contig_374	599	138	N	Y	2	none	*	374
contig_383	5355	1	Y	Y	1	none	*	383
contig_394	2893	1	Y	Y	1	none	*	394
contig_402	2268	1	N	Y	1	left	*	402
contig_403	5951	1	N	Y	1	none	*	403
contig_428	2252	2	N	Y	1	none	*	428
contig_455	1271	0	Y	Y	1	none	*	455
contig_460	1976	2	Y	Y	1	none	*	460
contig_465	1925	2	Y	Y	1	none	*	465
contig_474	1501	2	N	Y	1	left	*	474
contig_475	2323	1	N	Y	1	none	*	475
contig_476	8647	1	Y	Y	1	none	*	476
contig_479	1120	80	N	Y	1	none	*	479
contig_480	2465	22	N	Y	1	none	*	480
contig_492	3616	1	Y	Y	1	none	*	492
contig_497	744	7	N	Y	1	none	*	497
contig_512	4092	2	Y	Y	1	none	*	512
contig_513	2635	2	N	Y	1	left	*	513
contig_514	4404	2	N	Y	1	none	*	514
contig_522	2772	4	Y	Y	1	none	*	522
contig_524	502	1919	N	Y	25	none	*	524
contig_525	698	8	N	Y	1	none	*	525
contig_526	1196	3	N	Y	1	none	*	526
contig_536	1150	0	N	Y	1	left	*	536
contig_537	11473	1	N	Y	1	none	*	537
contig_543	1098	10	N	Y	1	none	*	543
contig_544	768	44	N	Y	1	none	*	544
contig_545	608	55	N	Y	1	none	*	545
contig_546	523	44	N	Y	1	none	*	546
contig_548	577	68	N	Y	1	none	*	548
contig_549	1079	85	N	Y	1	none	*	549
contig_550	994	151	N	Y	2	none	*	550
contig_551	1542	116	N	Y	2	none	*	551
contig_553	2432	13	Y	Y	1	none	*	553
contig_567	3161	2	Y	Y	1	none	*	567
contig_585	4420	17	Y	Y	1	none	*	585
contig_589	1660	1	N	Y	1	none	*	589
contig_597	4215	2	Y	Y	1	none	*	597
contig_600	565	1	N	Y	1	none	*	600
contig_606	3138	2	Y	Y	1	none	*	606
contig_607	4545	2	N	Y	1	left	*	607
contig_608	2079	2	Y	Y	1	none	*	608
contig_609	3283	3	Y	Y	1	none	*	609
contig_610	3656	0	Y	Y	1	none	*	610
contig_612	4988	2	N	Y	1	left	*	612
contig_613	3885	1	N	Y	1	left	*	613
contig_614	4590	2	Y	Y	1	none	*	614
contig_615	3492	1	Y	Y	1	none	*	615
contig_616	2263	2	Y	Y	1	none	*	616
contig_618	7944	1	Y	Y	1	none	*	618
contig_619	5108	2	Y	Y	1	none	*	619
contig_620	2029	0	Y	Y	1	none	*	620
contig_621	13342	2	Y	Y	1	none	*	621
contig_622	2962	2	Y	Y	1	none	*	622
contig_623	3764	4	Y	Y	1	none	*	623
contig_624	2469	4	Y	Y	1	none	*	624
contig_625	3237	0	Y	Y	1	none	*	625
contig_626	3950	3	Y	Y	1	none	*	626
contig_627	2807	0	N	Y	1	none	*	627
contig_628	2780	0	Y	Y	1	none	*	628
contig_629	2159	1	Y	Y	1	none	*	629
contig_630	3677	2	Y	Y	1	none	*	630
contig_631	3047	2	Y	Y	1	none	*	631
contig_632	4517	3	Y	Y	1	none	*	632
contig_633	1982	3	Y	Y	1	none	*	633
contig_634	2330	2	N	Y	1	both	*	634
contig_635	3704	3	Y	Y	1	none	*	635
contig_636	3618	1	Y	Y	1	none	*	636
contig_637	2292	2	Y	Y	1	none	*	637
contig_638	2562	4	Y	Y	1	none	*	638
contig_639	2883	3	Y	Y	1	none	*	639
contig_640	2515	4	Y	Y	1	none	*	640
