#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_4591	8818	22	N	N	5	*	*,4591,*
contig_3044	8813	18	N	N	2	*	*,3044,*
contig_7287	8778	20	Y	N	1	*	7287
contig_3876	8725	14	N	N	2	*	*,6972,3876,-6972,*
contig_6362	8713	17	N	N	4	*	*,6362,*
contig_6625	8699	35	N	N	3	*	*,6625,*
contig_6834	8696	22	N	N	5	*	*,6834,*
contig_6850	8680	6	Y	Y	3	*	6850
contig_1332	8674	33	N	N	6	*	*,1332,*
contig_5489	8662	35	N	N	5	*	*,5489,*
contig_3858	8636	24	N	N	4	*	*,3858,*
contig_4604	8608	20	N	N	2	*	4604
contig_4954	8606	27	N	N	3	*	*,4954,*
contig_6522	8597	24	N	N	6	*	*,6522,*
contig_6045	8595	21	N	N	2	*	*,6045,-6046
contig_1295	8589	56	N	N	6	*	*,1295,*
contig_1546	8573	40	N	N	5	*	-2147,-2146,2146,2147,1546,-1548,1549,1550,-1549,1548
contig_1404	8563	19	N	N	1	*	1401,1402,1403,1401,1402,1403,1404,-1401
contig_5261	8542	25	N	N	6	*	*,5261,*
contig_2853	8535	27	N	N	2	*	*,6858,2853,-6858,*
contig_4349	8529	19	N	N	3	*	*,4349,*
contig_6502	8516	7	N	N	1	*	6501,6502,-6501
contig_5262	8490	8	N	N	2	*	*,5262,*
contig_3701	8449	18	N	N	3	*	*,3701,*
contig_314	8447	20	N	N	5	*	*,314,*
contig_5487	8437	15	N	N	3	*	*,5487,*
contig_2439	8427	43	N	N	4	*	*,2439,*
contig_4071	8422	16	N	N	2	*	*,7254,4071,-7254,*
contig_4870	8376	20	N	N	4	*	*,4870,*
contig_1166	8346	23	N	N	2	*	-1162,1159,-1161,1163,1166,-1163,1161,-1159
contig_3372	8339	15	N	N	2	*	*,3372,*
contig_1244	8330	19	N	N	2	*	*,1242,1243,1244,-1243,-1242,*
contig_737	8326	21	N	N	3	*	*,737,*
contig_824	8302	35	N	N	3	*	*,824,*
contig_3450	8300	15	N	Y	5	*	3450
contig_6305	8251	10	N	N	2	*	*,6305,*
contig_4190	8250	16	N	N	4	*	*,4190,*
contig_4653	8228	18	N	N	4	*	*,4653,*
contig_4498	8214	30	N	N	3	*	*,4498,*
contig_4388	8204	21	N	N	2	*	*,4388,*
contig_4890	8204	20	N	N	4	*	*,4890,*
contig_6561	8196	10	N	N	1	*	-6560,-424,6561,2317,2316,2317
contig_2195	8189	82	N	N	8	*	*,2195,*
contig_7008	8187	9	Y	Y	4	*	7008
contig_3353	8168	18	N	N	2	*	*,3353,*
contig_3966	8166	35	N	N	5	*	*,3966,*
contig_902	8155	29	N	N	4	*	*,6665,902,-6665,*
contig_6295	8146	20	N	N	4	*	*,6295,*
contig_4147	8131	31	N	N	7	*	*,4147,*
contig_3574	8128	5	Y	Y	2	*	3574
contig_2875	8122	31	N	N	7	*	*,2875,-2876
contig_4723	8116	30	N	N	4	*	*,4723,*
contig_938	8101	31	N	N	4	*	-937,938,937,-942,-941,-940,-939,939,940,941,942
contig_4991	8093	75	N	N	7	*	*,4991,*
contig_2291	8080	23	N	N	4	*	*,2291,*
contig_1598	8075	16	N	N	4	*	*,1598,*
contig_5177	8055	19	N	N	4	*	*,5177,*
contig_2727	8048	23	N	N	2	*	*,2727,*
contig_1142	8039	23	Y	N	2	*	1142
contig_1847	8021	20	N	N	2	*	*,1847,*
contig_483	8020	46	N	N	5	*	-480,-478,479,481,482,483,-482,-481,-479,478
contig_4	8014	19	N	N	4	*	*,4,*
contig_3052	8006	15	N	N	3	*	*,3052,*
contig_3591	8003	38	N	N	4	*	*,3591,*
contig_869	8001	14	N	N	3	*	869,-6618,*
contig_1941	7999	12	N	N	3	*	*,6740,1941,-6740,*
contig_4408	7999	20	N	N	4	*	*,4408,*
contig_4701	7992	11	N	N	2	*	*,4701,*
contig_2464	7980	23	N	N	4	*	*,2464,*
contig_2812	7976	15	N	N	3	*	*,2812,*
contig_3868	7959	23	Y	N	2	*	3868
contig_6797	7948	60	N	N	5	*	*,6797,*
contig_5389	7935	20	N	N	4	*	*,5389,*
contig_2643	7909	21	N	N	3	*	*,2643,*
contig_5564	7907	15	N	N	3	*	*,5564,*
contig_2736	7900	6	N	Y	2	*	2736
contig_1563	7891	21	N	N	1	*	1563,1564,1566
contig_1863	7885	16	N	N	3	*	*,1863,*
contig_6563	7883	13	N	N	3	*	*,6563,*
contig_3578	7857	15	N	N	3	*	*,3578,*
contig_3231	7850	12	N	N	2	*	*,3231,*
contig_4206	7834	16	N	N	3	*	4205,4206,-4205
contig_5132	7819	15	N	N	3	*	*,5132,*
contig_1998	7809	9	N	N	2	*	*,1998,*
contig_3493	7796	25	N	N	3	*	*,3493,*
contig_6465	7793	41	N	N	4	*	*,6465,*
contig_1005	7780	28	N	N	3	*	*,1005,*
contig_2006	7780	75	N	N	10	*	4905,2006,2007
contig_6312	7766	31	N	N	6	*	*,6312,*
contig_3536	7756	34	N	N	4	*	3535,3536,3538,-3538,3538,-3538
contig_2286	7725	20	N	N	5	*	2285,2286,-2285
contig_290	7704	28	N	N	5	*	*,290,*
contig_7191	7700	20	N	N	4	*	*,7191,*
contig_2168	7698	32	N	N	3	*	2167,2167,2167,-2167,2168,119,118,116
contig_346	7698	18	N	N	4	*	*,346,*
contig_3722	7680	9	N	N	2	*	*,3722,*
contig_1498	7653	42	N	N	5	*	*,1498,*
contig_4950	7652	12	N	N	3	*	*,4950,*
contig_1460	7642	25	N	N	6	*	*,1460,*
contig_6530	7642	18	Y	N	3	*	6530
contig_4241	7634	12	N	N	3	*	*,4241,*
contig_4252	7628	20	N	N	2	*	*,4252,*
contig_5472	7610	15	N	N	3	*	*,5472,*
contig_6803	7603	29	N	N	7	*	5522,-2362,6803,2362,-5522
contig_4535	7583	28	N	N	4	*	*,4535,*
contig_4326	7568	20	N	N	2	*	*,4326,*
contig_4851	7568	19	N	N	3	*	*,4851,*
contig_7117	7565	16	N	N	3	*	*,7117,-4759,*
contig_6753	7561	20	N	N	3	*	*,6753,2027,*
contig_5575	7559	22	N	N	4	*	*,5575,*
contig_4024	7558	20	N	N	1	*	*,6941,4024,-6941,*
contig_926	7552	20	N	N	2	*	*,926,*
contig_6832	7547	26	Y	N	3	*	6832
contig_3062	7544	6	N	N	1	*	*,3062,*
contig_3644	7522	30	N	N	2	*	*,-3645,3644,3645,*
contig_4971	7520	12	N	N	1	*	*,4971,*
contig_4098	7513	31	N	N	6	*	*,4098,*
contig_3498	7512	39	N	N	9	*	*,3498,*
contig_4510	7487	21	N	N	4	*	*,4510,*
contig_1058	7482	20	N	N	5	*	*,1058,*
contig_607	7480	18	N	N	4	*	*,607,*
contig_3997	7472	23	N	N	2	*	*,3997,*
contig_1669	7461	49	N	N	9	*	*,1669,*
contig_3374	7452	31	N	N	4	*	-3377,3374,3375,-3377,-3376,3377,3375
contig_6755	7439	37	N	N	5	*	*,6755,*
contig_6817	7423	29	N	N	4	*	*,6817,*
contig_1882	7422	29	N	N	3	*	*,1882,*
contig_4316	7420	25	N	N	2	*	*,4316,*
contig_1393	7417	19	N	N	3	*	*,1393,*
contig_2653	7414	20	N	N	5	*	*,2653,*
contig_524	7414	56	N	N	9	*	*,524,*
contig_2115	7407	31	N	N	7	*	*,2115,*
contig_3045	7406	21	N	N	2	*	*,3045,*
contig_2216	7403	21	N	N	2	*	2216
contig_4001	7395	21	N	N	3	*	*,4001,*
contig_5229	7394	67	N	N	5	*	*,5229,*
contig_1370	7387	20	N	N	3	*	*,1370,*
contig_5495	7377	17	N	N	2	*	*,5495,*
contig_5254	7375	57	N	N	6	*	*,5254,*
contig_4094	7374	7	N	N	1	*	*,4094,*
contig_2952	7370	22	N	N	2	*	*,2952,*
contig_2198	7364	12	N	N	1	*	*,6780,2198,-6780,*
contig_533	7362	11	N	N	2	*	*,533,*
contig_5878	7360	19	N	N	2	*	*,5878,*
contig_6463	7359	26	N	N	3	*	*,6463,*
contig_3726	7356	24	N	N	2	*	*,3726,*
contig_2306	7354	21	N	N	3	*	*,2306,*
contig_7197	7348	12	Y	N	3	*	7197
contig_1132	7342	113	N	N	15	*	-1129,-1127,-1126,1128,-1128,1126,1127,1129,1132,1732,-1733,1732,-1733,1732,1732,1732,1732,1732,-1733,-1733,1732,-1733,-1733,1732,-1733,1732,1732,-1733,1732,1732,1732,1732,-1733,1732,1732,1732
contig_5190	7338	15	N	N	2	*	5187,5190,-5187,-5188,-5187
contig_6178	7328	34	N	N	5	*	*,6178,*
contig_4240	7326	17	N	Y	8	*	4240
contig_6720	7325	132	N	N	18	*	*,6720,*
contig_2453	7322	22	N	N	5	*	*,2453,*
contig_6607	7313	30	N	N	2	*	*,6607,*
contig_5833	7303	36	N	N	9	*	*,5833,*
contig_5031	7289	10	N	N	2	*	*,5031,*
contig_6499	7263	14	N	N	3	*	*,6499,*
contig_2756	7252	20	N	N	2	*	*,2756,*
contig_5847	7246	17	N	N	4	*	*,5847,*
contig_3618	7245	22	N	N	4	*	*,3618,*
contig_1206	7237	90	N	N	10	*	1203,1205,1200,1200,1201,1206,1209,1210,1211,1212,1215,-1215,-1212,-1211,-1210,-1209
contig_100	7236	33	N	N	4	*	*,100,*
contig_3884	7228	25	Y	N	2	*	3884
contig_3690	7214	26	N	N	5	*	*,3690,*
contig_3975	7214	53	N	N	7	*	*,3975,*
contig_4447	7206	51	N	N	6	*	*,4447,*
contig_5366	7200	18	N	N	4	*	*,5366,*
contig_2801	7197	17	N	N	4	*	*,2801,*
contig_4583	7192	40	N	N	5	*	*,4583,*
contig_2089	7191	14	N	N	3	*	*,6765,2089,-6765,*
contig_1412	7185	20	N	N	4	*	*,1412,*
contig_205	7169	20	N	N	2	*	*,205,*
contig_1840	7158	19	N	N	4	*	*,1840,*
contig_7269	7145	46	N	N	9	*	230,242,7269,-242,-230,223,-229,224,231
contig_3994	7132	8	N	N	1	*	*,3994,*
contig_6400	7127	4	N	N	1	*	*,7338,6400,-7338,-7338,*
contig_6873	7117	57	N	N	8	*	*,6873,*
contig_6929	7114	20	Y	N	4	*	6929
contig_5488	7113	27	N	N	3	*	*,3708,5488,-3708,*
contig_3566	7107	7	Y	Y	2	*	3566
contig_1122	7103	32	N	N	2	*	1120,1118,-1118,-1120,1122,4279,-4279
contig_5751	7102	33	N	N	3	*	*,5751,*
contig_4760	7091	17	N	N	3	*	*,4760,*
contig_1634	7081	20	N	N	4	*	*,1634,*
contig_4845	7076	23	N	N	3	*	*,4845,*
contig_6495	7074	18	N	N	4	*	*,6495,*
contig_6777	7069	19	N	N	4	*	*,6776,6777,-6776,*
contig_4552	7063	20	N	N	5	*	*,4552,*
contig_1277	7060	18	N	N	4	*	*,1277,*
contig_4082	7055	19	N	N	3	*	*,4082,*
contig_4474	7050	21	N	N	1	*	*,4474,*
contig_7321	7050	21	Y	Y	7	*	7321
contig_6547	7032	14	N	N	2	*	*,6547,-345
contig_3383	7030	66	N	N	6	*	*,3383,*
contig_7257	7028	6	Y	Y	2	*	7257
contig_6879	7027	21	N	N	5	*	*,6879,*
contig_4153	7020	23	Y	N	3	*	4153
contig_4093	7019	14	N	N	3	*	*,4093,*
contig_532	7019	20	N	N	5	*	6577,532,-6577
contig_6512	7016	20	N	N	5	*	*,6512,*
contig_5081	7013	31	N	N	6	*	*,5081,*
contig_2893	7010	20	N	N	3	*	-6866,2893,3730,-6866
contig_4493	6989	22	N	N	3	*	*,4493,*
contig_1934	6985	64	N	N	7	*	*,1934,*
contig_7334	6982	20	Y	N	5	*	7334
contig_5820	6979	19	N	N	3	*	*,5820,*
contig_5382	6978	20	N	N	5	*	*,5382,*
contig_6053	6972	15	N	N	3	*	*,6053,*
contig_5671	6966	17	N	N	2	*	*,5671,*
contig_3809	6963	21	N	N	5	*	*,3809,*
contig_3762	6960	13	N	N	3	*	*,3762,*
contig_6427	6959	6	N	Y	2	*	6427
contig_2906	6949	16	N	N	3	*	*,2906,*
contig_3909	6949	60	N	N	10	*	*,3909,*
contig_3973	6949	33	N	N	4	*	*,3973,*
contig_5530	6947	48	N	N	8	*	*,5530,*
contig_4378	6939	20	N	N	2	*	4248,4378,-4248
contig_4385	6925	21	N	N	4	*	*,4385,*
contig_1131	6921	24	N	N	2	*	*,1131,*
contig_4074	6920	19	N	N	4	*	*,4074,*
contig_5831	6920	20	N	N	4	*	*,5831,*
contig_6119	6906	16	N	N	4	*	*,6119,*
contig_2553	6903	71	N	N	8	*	*,2553,*
contig_1788	6886	9	N	N	2	*	*,1788,*
contig_3238	6882	32	N	N	4	*	-3237,-3237,3238,-7267,*
contig_5657	6882	23	N	N	2	*	*,7225,5657,-7225,*
contig_4271	6862	22	N	N	3	*	*,4271,*
contig_1384	6859	11	N	N	2	*	*,1384,*
contig_3995	6855	13	N	N	2	*	*,3995,*
contig_3598	6845	16	Y	Y	8	*	3598
contig_2726	6842	19	N	N	3	*	*,2726,*
contig_7051	6839	21	Y	N	5	*	7051
contig_3832	6836	39	N	N	7	*	*,3832,*
contig_3960	6835	16	N	N	4	*	*,3960,*
contig_6809	6834	33	N	N	4	*	*,6809,*
contig_742	6834	34	N	N	5	*	*,742,*
contig_4123	6833	6	N	N	1	*	*,4123,*
contig_6644	6821	20	Y	N	2	*	6644
contig_5364	6817	8	N	N	1	*	*,5363,5364,-5363,*
contig_5821	6812	11	N	N	2	*	*,5821,*
contig_3793	6808	15	N	N	3	*	*,3793,*
contig_1889	6802	60	N	N	8	*	*,1889,*
contig_555	6801	26	N	N	3	*	*,555,*
contig_5916	6799	20	N	N	2	*	*,5916,*
contig_7016	6795	11	N	Y	5	*	*,7016
contig_2666	6788	20	N	N	3	*	-2664,-2663,2666,2663,2664
contig_4573	6787	34	N	N	5	*	*,4573,*
contig_7279	6776	20	Y	Y	10	*	7279
contig_5100	6770	17	N	N	2	*	*,5100,*
contig_1636	6760	17	N	N	2	*	*,1636,-3534
contig_6248	6756	21	N	N	2	*	*,6248,*
contig_3917	6751	12	N	N	2	*	*,3917,*
contig_6336	6745	35	N	N	5	*	*,6336,*
contig_2901	6739	31	N	N	3	*	2900,2901
contig_5627	6732	38	N	N	9	*	*,5627,*
contig_5595	6730	12	N	N	1	*	7233,5595,*
contig_3770	6728	13	N	N	3	*	*,3770,*
contig_6259	6724	15	N	N	3	*	*,6259,*
contig_6570	6722	14	N	N	3	*	*,6570,*
contig_659	6701	20	N	N	3	*	*,659,*
contig_245	6700	13	N	N	3	*	*,245,*
contig_4574	6696	10	N	N	2	*	*,4574,*
contig_3963	6677	18	N	N	4	*	*,3963,*
contig_1658	6675	31	N	N	3	*	*,1658,*
contig_5139	6672	39	N	N	6	*	*,5139,*
contig_6196	6671	20	N	N	5	*	*,6196,*
contig_5324	6664	20	N	N	4	*	*,5324,*
contig_2920	6661	19	Y	N	3	*	2920
contig_1367	6648	20	N	N	2	*	*,1367,*
contig_6368	6639	20	N	N	1	*	*,6368,*
contig_4720	6638	18	N	N	4	*	*,4720,*
contig_363	6635	20	N	N	2	*	6552,363,-6552
contig_538	6631	19	N	N	3	*	*,537,538,-537,*
contig_2050	6628	20	N	N	4	*	*,2050,*
contig_577	6623	43	N	N	4	*	*,577,*
contig_3222	6618	53	N	N	6	*	*,3222,*
contig_4569	6618	20	N	N	4	*	*,4569,*
contig_5549	6613	8	N	Y	4	*	5549
contig_5982	6612	17	N	N	2	*	*,5982,*
contig_6540	6609	49	N	N	6	*	*,6540,*
contig_1395	6606	22	N	N	2	*	*,1395,*
contig_2070	6602	40	N	N	4	*	*,2070,*
contig_7185	6597	10	N	Y	3	*	*,7185
contig_2759	6596	20	N	N	2	*	*,2759,*
contig_6997	6586	14	N	N	2	*	*,6997,*
contig_1587	6585	13	N	N	2	*	-3767,-1589,1587
contig_839	6582	27	N	N	3	*	*,839,*
contig_5979	6570	24	N	N	6	*	*,5979,*
contig_3069	6566	23	N	N	3	*	*,3069,*
contig_5928	6566	25	N	N	5	*	*,5928,*
contig_3485	6564	29	N	N	7	*	*,3485,*
contig_5985	6564	20	N	N	3	*	*,5985,*
contig_5315	6561	29	N	N	5	*	*,5315,*
contig_3319	6559	32	N	N	5	*	*,3319,*
contig_5592	6558	36	N	N	7	*	*,5592,*
contig_2457	6554	10	N	N	2	*	*,2457,*
contig_2424	6549	5	N	Y	1	*	2424
contig_3148	6547	12	N	N	3	*	*,6895,3148,-6895,*
contig_5104	6539	25	N	N	2	*	-1213,-1216,1218,5104,-1218,1216,-1215,-1212,-1211
contig_2585	6536	19	N	N	2	*	2584,2585,2586
contig_7229	6536	12	N	N	2	*	*,7229,-5549
contig_6339	6535	20	N	N	3	*	*,6339,*
contig_5304	6534	12	N	N	3	*	*,5304,*
contig_3808	6527	41	N	N	3	*	*,3808,*
contig_2746	6526	48	N	N	4	*	*,2746,*
contig_3927	6526	28	N	N	5	*	*,3927,*
contig_6951	6520	14	Y	N	3	*	6951
contig_7280	6514	17	Y	Y	5	*	7280
contig_5964	6513	20	N	N	4	*	*,5964,*
contig_2270	6506	20	N	N	5	*	*,2270,*
contig_6583	6497	14	N	N	3	*	*,6583,*
contig_3188	6492	20	N	N	4	*	*,3188,*
contig_7040	6462	19	Y	Y	6	*	7040
contig_6292	6458	21	Y	N	3	*	6292
contig_1705	6457	15	N	N	3	*	*,1705,*
contig_241	6446	86	N	N	10	*	-228,-218,-217,-221,222,241,-3460,*
contig_2783	6441	9	N	N	1	*	*,2783,*
contig_135	6440	52	N	N	7	*	-134,133,135,-133,-131,-132,-130,126
contig_826	6429	27	N	N	4	*	*,826,*
contig_4339	6428	37	Y	N	4	*	4339
contig_1486	6426	33	N	N	5	*	*,1486,-4451,4452
contig_3507	6420	33	N	N	3	*	-4374,3507,4374
contig_6645	6420	12	N	N	2	*	*,6645,*
contig_4456	6415	44	N	N	4	*	4457,4456,*
contig_4635	6414	18	N	N	4	*	*,4635,*
contig_4293	6403	28	N	N	5	*	*,4293,*
contig_4017	6400	68	N	N	6	*	*,4017,*
contig_6508	6393	20	N	N	5	*	*,6508,*
contig_7176	6393	26	N	Y	26	*	*,7176
contig_6057	6387	20	N	N	4	*	*,6057,*
contig_6064	6381	20	N	N	5	*	*,6064,*
contig_5099	6370	35	N	N	4	*	*,5099,*
contig_4651	6366	18	N	N	4	*	*,4651,*
contig_3870	6363	21	N	N	5	*	*,3870,*
contig_6118	6362	14	N	N	2	*	*,7305,6118,-7305,*
contig_681	6356	22	N	N	2	*	*,6591,681,-6591,-676,*
contig_6605	6346	22	N	Y	7	*	*,6605
contig_6070	6345	20	N	N	3	*	*,6070,*
contig_6975	6345	29	N	N	4	*	*,6975,*
contig_3823	6341	19	N	N	3	*	*,3823,*
contig_4731	6340	39	N	N	4	*	*,4731,*
contig_4691	6330	20	N	N	4	*	*,4691,*
contig_2790	6328	17	N	N	1	*	-2788,-2787,2787,2788,-2788,-2787,2787,2788,-2788,-2787,2787,2790,-4832,-4833
contig_983	6322	18	N	N	3	*	981,-982,981,983,-981,982
contig_6856	6316	24	N	N	3	*	*,6856,*
contig_6619	6315	13	N	N	3	*	*,6619,*
contig_1479	6311	20	N	N	5	*	*,1479,*
contig_5942	6309	20	N	N	4	*	*,5942,*
contig_5135	6290	20	N	N	4	*	*,5135,*
contig_6464	6285	17	N	N	3	*	*,6464,*
contig_6581	6280	20	N	N	3	*	*,6581,*
contig_5940	6278	21	N	N	4	*	*,5940,*
contig_1901	6274	17	N	N	1	*	*,1901,*
contig_3467	6270	17	N	N	4	*	*,3467,*
contig_6216	6267	23	N	N	3	*	*,6216,*
contig_3667	6262	30	Y	N	2	*	3667
contig_2898	6259	11	N	N	2	*	*,2898,*
contig_6754	6251	23	N	N	4	*	*,6754,*
contig_6266	6243	9	N	N	2	*	*,6266,*
contig_721	6241	23	N	N	3	*	*,721,*
contig_6996	6233	18	Y	Y	6	*	6996
contig_2354	6228	17	N	N	3	*	*,2353,2354,-2353,*
contig_1180	6220	28	N	N	4	*	*,1180,*
contig_2033	6212	166	N	N	41	*	*,2033,*
contig_6284	6212	20	N	N	5	*	*,6284,*
contig_3757	6207	16	N	N	3	*	3756,3757,*
contig_5486	6193	4	N	N	1	*	*,5486,*
contig_6737	6189	20	N	N	4	*	*,6737,*
contig_1862	6186	12	N	N	2	*	*,1862,*
contig_596	6184	22	N	N	1	*	*,-6582,596,6582,*
contig_3905	6181	18	N	N	2	*	*,3905,*
contig_1176	6179	34	N	N	8	*	*,1176,*
contig_2796	6178	63	N	N	9	*	*,2796,*
contig_5647	6176	18	N	N	4	*	*,5647,*
contig_2969	6175	23	N	N	4	*	*,2969,*
contig_4534	6170	22	N	N	3	*	*,4534,*
contig_6063	6169	17	N	N	4	*	*,6063,*
contig_4751	6165	19	N	N	2	*	-4748,-4747,-4746,-4749,4749,4746,4747,4748,4751,4752
contig_5041	6162	12	N	N	3	*	*,5041,*
contig_5823	6161	15	N	N	3	*	*,5823,*
contig_4413	6160	17	Y	N	2	*	4413
contig_1102	6149	21	N	N	5	*	*,1102,*
contig_3521	6147	21	N	N	5	*	*,3521,*
contig_5997	6146	16	N	N	4	*	*,5997,*
contig_243	6145	12	N	N	3	*	*,243,*
contig_7227	6143	75	N	N	8	*	*,7227,*
contig_3432	6141	61	N	N	7	*	*,3432,*
contig_1468	6137	26	N	N	4	*	-1472,-1471,1468,1470
contig_885	6135	5	N	N	1	*	*,885,*
contig_370	6134	30	N	N	3	*	369,369,370,6553,-371,-6553
contig_3289	6130	64	N	Y	8	*	3289,*
contig_2618	6129	13	N	Y	6	*	2618
contig_552	6129	70	N	N	8	*	544,-544,546,547,549,-549,-547,-546,544,552,1899,*
contig_3014	6127	19	N	N	3	*	*,3014,*
contig_5894	6127	14	N	N	3	*	*,5894,*
contig_1714	6123	45	N	N	5	*	*,1714,*
contig_7066	6123	26	N	N	3	*	*,7066,*
contig_3668	6116	14	N	N	3	*	*,3668,*
contig_6484	6114	20	N	N	5	*	6484,7351
contig_69	6111	20	N	N	4	*	*,69,*
contig_4564	6108	20	N	N	2	*	*,4564,*
contig_1871	6107	19	N	N	4	*	*,1871,*
contig_5651	6105	17	N	N	4	*	*,5651,*
contig_7317	6104	8	Y	N	1	*	7317
contig_1586	6103	18	N	N	3	*	-3767,-1589,1584,1586,3769,3767,3768
contig_696	6102	14	N	N	2	*	*,696,*
