#seq_name	length	coverage
contig_10165	3414	14
contig_10166	2553	18
contig_10167	2577	20
contig_10168	1706	7
contig_10169	2690	26
contig_10171	1390	18
contig_10172	2132	32
contig_10173	1081	11
contig_10174	3397	21
contig_10175	1899	42
contig_10176	2083	12
contig_10177	5473	106
contig_10178	2487	19
contig_10179	4498	17
contig_1018	729	29
contig_10180	5209	16
contig_10181	1557	22
contig_10182	3313	20
contig_10183	2618	18
contig_10184	4208	17
contig_10185	1023	22
contig_10186	7918	20
contig_10188	5299	22
contig_10189	1532	12
contig_1019	726	18
contig_10190	1137	21
contig_10191	6043	69
contig_10192	2603	42
contig_10193	2947	16
contig_10194	3007	28
contig_10195	2897	12
contig_10196	3798	7
contig_10197	1078	104
contig_10198	1071	35
contig_10199	1941	21
contig_102	6703	35
contig_1020	3285	19
contig_10200	3222	15
contig_10201	3645	20
contig_10202	9043	6
contig_10206	4951	21
contig_10207	1307	6
contig_10208	5107	14
contig_10209	1713	20
contig_1021	1114	41
contig_10210	4428	18
contig_10211	2648	22
contig_10212	7067	32
contig_10215	633	3
contig_10216	10893	74
contig_10217	873	18
contig_10218	1392	13
contig_10219	6041	62
contig_1022	11536	21
contig_10220	1074	12
contig_10221	582	113
contig_10222	2792	24
contig_10223	2134	15
contig_10224	2666	17
contig_10225	1209	20
contig_10227	331	5
contig_10228	561	13
contig_1023	3788	20
contig_10231	7541	33
contig_10232	2334	14
contig_10233	8461	41
contig_10234	1637	98
contig_10235	715	100
contig_10236	578	9
contig_10237	969	175
contig_1024	2238	27
contig_10240	4587	127
contig_10242	1170	20
contig_10243	4581	19
contig_10245	12187	35
contig_10246	3561	65
contig_10247	2112	73
contig_10248	5362	11
contig_10249	3987	37
contig_1025	1125	9
contig_10250	2463	30
contig_10251	3656	20
contig_10252	2285	10
contig_10253	3493	16
contig_10254	2092	14
contig_10255	1566	70
contig_10256	1611	66
contig_10257	914	48
contig_10258	3303	28
contig_10259	4790	12
contig_1026	1616	4
contig_10260	4034	21
contig_10262	4054	14
contig_10263	5026	28
contig_10264	6501	11
contig_10265	2649	12
contig_10266	3961	19
contig_10267	1152	15
contig_10268	1708	19
contig_10269	2939	41
contig_1027	3604	19
contig_10270	16419	12
contig_10271	7158	8
contig_10272	2111	9
contig_10273	3936	17
contig_10274	2827	21
contig_10275	1445	26
contig_10276	2897	18
contig_10277	1343	18
contig_10278	2526	17
contig_10279	3018	27
contig_10280	8272	18
contig_10281	2324	5
contig_10282	2769	17
contig_10283	3430	30
contig_10284	10887	76
contig_10285	5983	24
contig_10286	3520	36
contig_10288	5603	16
contig_10289	1484	31
contig_1029	1587	11
contig_10290	13383	20
contig_10291	1781	37
contig_10292	3051	10
contig_10293	2359	16
contig_10294	2713	22
contig_10295	3050	30
contig_10296	1101	20
contig_10297	2061	23
contig_10298	3734	20
contig_10299	820	61
contig_1030	5207	24
contig_10300	650	102
contig_10301	546	34
contig_10302	699	22
contig_10303	2163	29
contig_10304	1470	12
contig_10308	855	16
contig_10309	5139	36
contig_10310	3623	18
contig_10311	3772	7
contig_10312	5066	8
contig_10313	1385	39
contig_10314	3684	20
contig_10315	2556	18
contig_10316	3353	11
contig_10317	1113	7
contig_10318	4451	18
contig_10319	724	7
contig_1032	6830	77
contig_10321	8194	25
contig_10322	3892	13
contig_10323	1291	34
contig_10324	2057	17
contig_10326	5504	11
contig_10327	8088	48
contig_10328	5479	24
contig_10329	1646	14
contig_1033	3544	16
contig_10330	9238	36
contig_10331	1701	39
contig_10333	1220	23
contig_10334	1543	40
contig_10335	1925	20
contig_10336	2405	15
contig_10337	3429	21
contig_10338	4378	18
contig_1034	1697	26
contig_10341	2476	19
contig_10342	1266	13
contig_10343	3422	6
contig_10344	1739	32
contig_10345	3256	52
contig_10346	2347	5
contig_10347	2510	27
contig_10348	3954	9
contig_1035	1494	6
contig_10350	4022	21
contig_10351	5508	9
contig_10353	4215	17
contig_10354	2559	15
contig_10355	5097	11
contig_10356	2688	20
contig_10357	2442	18
contig_10358	2645	15
contig_10359	2004	14
contig_1036	1879	20
contig_10360	2457	23
contig_10361	7622	17
contig_10362	3588	22
contig_10363	5260	10
contig_10364	4947	28
contig_10365	1716	27
contig_10366	3169	13
contig_10367	2632	20
contig_10368	12337	9
contig_10369	2036	47
contig_1037	1008	4
contig_10370	2413	5
contig_10371	2353	39
contig_10372	2328	33
contig_10373	7950	14
contig_10374	6800	95
contig_10375	3351	23
contig_10379	1806	28
contig_1038	3398	7
contig_10380	1602	11
contig_10381	3129	11
contig_10382	1836	27
contig_10383	3114	7
contig_10384	10826	26
contig_10387	631	18
contig_1039	3799	15
contig_10391	1684	20
contig_10392	769	11
contig_10393	3249	9
contig_10394	2915	15
contig_10395	2800	4
contig_10396	7288	22
contig_10397	4754	20
contig_10398	4473	17
contig_10399	4048	13
contig_104	635	9
contig_1040	1947	19
contig_10400	2310	26
contig_10401	2020	19
contig_10403	8277	23
contig_10404	2566	42
contig_10408	565	4
contig_10409	755	157
contig_1041	4998	19
contig_10410	569	206
contig_10411	2229	29
contig_10412	2662	31
contig_10413	2061	20
contig_10414	6451	12
contig_10415	3520	17
contig_10416	3225	11
contig_10417	4158	28
contig_10418	2568	16
contig_10419	3720	17
contig_1042	457	4
contig_10420	2264	11
contig_10421	2782	13
contig_10422	4340	5
contig_10423	2596	17
contig_10424	2558	20
contig_10425	794	20
contig_10426	5644	66
contig_10428	5209	21
contig_10429	2734	13
contig_1043	425	4
contig_10430	2019	14
contig_10431	4265	18
contig_10432	2368	9
contig_10433	2265	53
contig_10434	2997	20
contig_10435	1962	18
contig_10438	1055	99
contig_10439	4564	23
contig_1044	2079	47
contig_10440	3011	26
contig_10442	4954	6
contig_10443	3611	7
contig_10444	2248	34
contig_10445	3802	9
contig_10446	5670	13
contig_10447	2298	18
contig_10448	3356	5
contig_10449	1319	25
contig_1045	1613	58
contig_10450	1362	24
contig_10451	3244	45
contig_10452	7199	23
contig_10453	3045	21
contig_10454	2691	27
contig_10455	2316	28
contig_10456	3429	21
contig_10457	2246	65
contig_10458	677	8
contig_10459	2307	20
contig_1046	3268	20
contig_10460	1044	111
contig_10461	678	7
contig_10462	545	39
contig_10464	1915	31
contig_10465	3646	32
contig_10466	3237	6
contig_10467	2301	15
contig_10468	2772	14
contig_10469	2215	17
contig_1047	2210	7
contig_10470	2455	31
contig_10472	2063	18
contig_10473	2690	37
contig_10474	2439	10
contig_10475	2543	19
contig_10476	8471	24
contig_10477	2905	4
contig_10478	1835	13
contig_10479	1423	18
contig_1048	4141	13
contig_10480	4879	54
contig_10481	1266	17
contig_10482	2178	20
contig_10484	3294	21
contig_10485	4028	32
contig_10486	1028	4
contig_10487	3314	11
contig_10488	763	20
contig_10489	1725	36
contig_1049	4007	19
contig_10490	2524	26
contig_10491	2442	18
contig_10492	3279	10
contig_10493	2881	16
contig_10494	759	10
contig_10495	3508	51
contig_10496	3534	11
contig_10497	2282	43
contig_10498	2680	3
contig_10499	1508	20
contig_105	6253	11
contig_1050	3111	21
contig_10500	1701	4
contig_10501	2981	17
contig_10503	8508	18
contig_10504	1335	3
contig_10505	2809	86
contig_10506	901	46
contig_10509	5615	72
contig_1051	1906	13
contig_10512	1775	16
contig_10513	4626	50
contig_10514	2388	53
contig_10515	1128	16
contig_10516	4403	41
contig_10517	1369	20
contig_10518	3700	42
contig_10519	7528	13
contig_1052	4197	50
contig_10520	5544	33
contig_10522	2367	8
contig_10523	2250	23
contig_10524	5675	43
contig_10525	2080	19
contig_10526	2562	20
contig_10527	2652	11
contig_10528	2215	6
contig_10529	2716	11
contig_1053	1797	20
contig_10530	2113	5
contig_10531	1569	20
contig_10533	4910	12
contig_10534	2830	9
contig_10535	3173	18
contig_10536	6228	16
contig_10537	4089	20
contig_10538	2972	7
contig_10539	2466	19
contig_1054	8207	20
contig_10540	2266	20
contig_10542	1088	87
contig_10543	12889	58
contig_10544	3961	19
contig_10546	2224	47
contig_10547	2191	22
contig_10548	2044	12
contig_1055	2206	21
contig_10550	3902	65
contig_10551	4213	58
contig_10552	2242	31
contig_10553	3413	19
contig_10556	3497	20
contig_10557	4170	30
contig_10558	1288	26
contig_10559	4273	32
contig_1056	3124	19
contig_10561	725	56
contig_10562	587	96
contig_10563	3090	32
contig_10565	5231	18
contig_10568	4219	41
contig_10569	2437	28
contig_1057	1647	13
contig_10570	4305	58
contig_10571	2330	33
contig_10572	4728	33
contig_10573	1512	18
contig_10574	1576	20
contig_10575	2921	15
contig_10576	4364	13
contig_10577	5831	23
contig_10578	4992	12
contig_10579	2163	18
contig_1058	13601	12
contig_10580	4106	19
contig_10581	1049	19
contig_10582	2228	26
contig_10583	2553	16
contig_10584	2517	3
contig_10585	8132	22
contig_10586	11033	42
contig_10588	3315	73
contig_10589	1488	16
contig_1059	1455	18
contig_10590	2530	8
contig_10591	2401	6
contig_10593	743	3
contig_10594	531	47
contig_10595	531	106
contig_10596	988	98
contig_10597	449	34
contig_10598	536	25
contig_10599	7679	59
contig_106	516	32
contig_1060	5298	17
contig_10600	2414	20
contig_10601	1335	10
contig_10602	1018	40
contig_10603	2573	48
contig_10604	1081	20
contig_10605	4019	18
contig_10606	1549	9
contig_10607	7614	21
contig_10608	4904	7
contig_1061	567	111
contig_10610	3852	23
contig_10611	6291	17
contig_10613	2128	20
contig_10614	3371	18
contig_10615	5339	41
contig_10616	3068	22
contig_10617	1253	8
contig_1062	522	53
contig_10620	3685	24
contig_10621	12035	20
contig_10622	5956	20
contig_10623	3397	16
contig_10624	4873	17
contig_10625	718	45
contig_10626	1766	58
contig_10627	609	13
contig_10628	3304	14
contig_10629	3947	28
contig_1063	2257	19
contig_10630	2979	20
contig_10631	2563	17
contig_10632	1389	76
contig_10633	4222	17
contig_10634	2992	25
contig_10635	2903	22
contig_10636	519	110
contig_10637	4381	97
contig_10638	1632	19
contig_10639	258	4
contig_1064	1520	41
contig_10642	588	55
contig_10644	2232	9
contig_10645	5971	16
contig_10646	2244	49
contig_10647	2092	51
contig_10648	468	82
contig_10649	1950	15
contig_1065	5314	70
contig_10651	868	15
contig_10653	1135	6
contig_10654	2895	19
contig_10656	6890	22
contig_10659	4559	20
contig_10660	5313	4
contig_10661	1114	21
contig_10662	2551	6
contig_10663	2381	20
contig_10664	2531	18
contig_10666	3793	17
contig_10667	1905	40
contig_10668	4920	36
contig_10669	2225	9
contig_1067	583	69
contig_10670	3219	28
contig_10671	2232	16
contig_10672	3263	18
contig_10673	3909	22
contig_10674	1419	47
contig_10675	2772	20
contig_10676	3096	14
contig_10677	1999	17
contig_10678	4607	47
contig_10679	4954	20
contig_1068	1057	82
contig_10680	1038	113
contig_10681	2315	36
contig_10682	2445	15
contig_10683	3278	13
contig_10685	3084	20
contig_10686	2203	18
contig_10687	12521	68
contig_10688	2486	17
contig_10689	2320	4
contig_1069	3181	73
contig_10690	2098	16
contig_10693	810	19
contig_10696	5572	20
contig_10697	5111	37
contig_10698	3619	17
contig_10699	5258	49
contig_107	7086	37
contig_1070	2537	20
contig_10700	2587	13
contig_10701	6123	15
contig_10702	1629	57
contig_10703	2234	9
contig_10704	6597	25
contig_10705	5004	75
contig_10706	1331	16
contig_10707	2060	54
contig_10708	3373	17
contig_10709	2389	22
contig_1071	2417	13
contig_10710	4046	15
contig_10711	6133	9
contig_10712	3649	41
contig_10713	2464	20
contig_10714	4139	17
contig_10715	6502	17
contig_10716	2356	24
contig_10717	5564	15
contig_1072	535	7
contig_10720	2693	20
contig_10721	2419	13
contig_10722	2871	7
contig_10723	2071	19
contig_10724	943	36
contig_10725	4814	11
contig_10726	3100	20
contig_10727	2413	27
contig_10728	6203	20
contig_1073	10204	51
contig_10730	1319	12
contig_10733	2917	61
contig_10734	4473	35
contig_10735	2263	53
contig_10737	2500	10
contig_10738	2419	14
contig_10739	990	36
contig_10740	476	11
contig_10741	1719	50
contig_10742	885	57
contig_10743	1311	18
contig_10744	472	11
contig_10745	2549	32
contig_10746	2103	13
contig_10747	5646	28
contig_10748	1862	16
contig_10749	11178	56
contig_10750	2056	37
contig_10751	1766	20
contig_10752	1947	36
contig_10753	881	18
contig_10754	2197	13
contig_10755	2296	19
contig_10756	3825	20
contig_10757	1666	9
contig_10758	2359	8
contig_10759	6437	17
contig_1076	1750	14
contig_10760	2435	33
contig_10761	8084	40
contig_10764	584	12
contig_10766	817	12
contig_10767	1353	19
contig_10768	3209	82
contig_10769	2012	25
contig_1077	1231	17
contig_10770	1090	9
contig_10771	4641	27
contig_10772	2191	11
contig_10773	1906	40
contig_10774	2748	12
contig_10775	4622	12
contig_10776	2558	21
contig_10777	2967	13
contig_10778	2503	14
contig_10779	6739	10
contig_1078	8378	23
contig_10780	3929	20
contig_10781	3803	22
contig_10782	4390	12
contig_10783	4083	19
contig_10785	1607	20
contig_10786	4074	10
contig_10787	3472	18
contig_10788	1187	15
contig_10789	1995	41
contig_1079	3886	19
contig_10790	2867	14
contig_10791	750	129
contig_10792	3843	20
contig_10793	2717	15
contig_10796	3708	17
contig_10797	2910	48
contig_10798	1624	17
contig_10799	2672	5
contig_108	5766	20
contig_1080	4613	5
contig_10800	1812	35
contig_10801	1059	64
contig_10802	905	26
contig_10803	1122	127
contig_10804	2942	17
contig_10805	3666	34
contig_10806	1853	26
contig_10807	6740	25
contig_10809	5159	16
contig_1081	5516	13
contig_10811	3513	12
contig_10814	1137	101
contig_10815	2451	9
contig_10816	5000	20
contig_10817	934	12
contig_10818	5097	81
contig_10819	2161	14
contig_1082	5985	14
contig_10820	2589	29
contig_10821	2828	11
contig_10822	3367	22
contig_10823	1420	25
contig_10824	4075	18
contig_10825	1946	16
contig_10826	2876	4
contig_10827	4794	28
contig_10829	1775	38
contig_1083	3715	35
contig_10830	2861	4
contig_10831	14921	28
contig_10832	364	4
contig_10833	935	16
contig_10834	3708	29
contig_10835	4246	20
contig_10836	2222	13
contig_10837	1812	14
contig_10838	1299	19
contig_10839	1753	21
contig_10840	2029	20
contig_10841	17060	92
contig_10842	76	3
contig_10845	1483	88
contig_10846	2384	30
contig_10847	2216	11
contig_10848	1651	13
contig_10849	2524	13
contig_10851	4357	6
contig_10855	3003	17
contig_10856	2071	17
contig_10857	2444	19
contig_10858	2196	19
contig_10859	2713	20
contig_10860	5495	9
contig_10861	3053	8
contig_10862	4125	21
contig_10863	2038	29
contig_10864	7435	32
contig_10865	2317	18
contig_10866	2288	17
contig_10867	5973	56
contig_10868	1914	17
contig_10869	1546	16
contig_1087	23350	118
contig_10870	2392	13
contig_10871	3658	7
contig_10872	2824	22
contig_10873	7598	18
contig_10874	2140	19
contig_10875	2489	20
contig_10876	5107	12
contig_10877	3597	10
contig_10878	2252	10
contig_10879	3614	16
contig_1088	2556	20
contig_10880	1685	8
contig_10883	2600	10
contig_10884	2327	18
contig_10885	1399	16
contig_10886	2894	16
contig_10888	3771	20
contig_10889	2198	20
contig_1089	530	223
contig_10890	2345	31
contig_10891	2445	12
contig_10892	1708	20
contig_10893	3728	88
contig_10894	2207	21
contig_10895	2421	41
contig_10896	2417	7
contig_10897	4717	13
contig_10898	4815	71
contig_10899	2284	103
contig_109	2198	16
contig_1090	529	17
contig_10900	2561	26
contig_10901	2358	14
contig_10903	4626	20
contig_10907	3811	23
contig_10909	2038	18
contig_1091	1341	22
contig_10910	1223	8
contig_10911	2824	39
contig_10912	579	24
contig_10913	5548	75
contig_10914	4513	42
contig_10915	4818	31
contig_10916	3924	18
contig_10917	688	20
contig_10918	502	20
contig_1092	1481	20
contig_10921	5739	40
contig_10922	5575	64
contig_10923	2446	13
contig_10924	2364	20
contig_10925	3617	18
contig_10926	2996	17
contig_10927	2453	33
contig_10928	2659	10
contig_10929	1003	31
contig_1093	566	11
contig_10930	2381	28
contig_10931	3504	12
contig_10932	3180	12
contig_10933	3065	20
contig_10935	6393	12
contig_10936	1155	24
contig_10937	2514	28
contig_10938	1842	93
contig_10940	1471	93
contig_10941	6179	16
contig_10942	1412	3
contig_10943	3363	10
contig_10945	2471	17
contig_10946	2447	22
contig_10947	1074	52
contig_10948	882	21
contig_10949	1034	98
contig_10950	4371	35
contig_10952	9071	8
contig_10953	600	19
contig_10954	2527	99
contig_10955	3101	14
contig_10956	6694	28
contig_10957	2831	13
contig_10958	2275	18
contig_10959	2188	45
contig_1096	3670	16
contig_10960	952	28
contig_10961	2418	19
contig_10962	2996	39
contig_10963	1065	35
contig_10966	1218	20
contig_10967	719	20
contig_10968	3585	20
contig_10969	1913	14
contig_1097	3078	23
contig_10970	2708	24
contig_10971	4994	16
contig_10972	2586	8
contig_10973	3321	21
contig_10975	2794	14
contig_10977	3827	13
contig_10978	1705	3
contig_10979	1010	30
contig_1098	2241	16
contig_10980	2895	15
contig_10982	3604	18
contig_10983	2625	55
contig_10984	1857	17
contig_10985	2546	11
contig_10986	1687	18
contig_10987	1630	16
contig_10988	1258	20
contig_10989	3849	29
contig_1099	10421	19
contig_10990	2811	20
contig_10991	4366	21
contig_10992	2340	19
contig_10993	6467	11
contig_10994	1788	17
contig_10995	3447	20
contig_10996	1445	55
contig_10998	3564	39
contig_11	1521	66
contig_110	1131	28
contig_1100	4051	17
contig_11000	1609	15
contig_11001	3450	20
contig_11002	2974	10
contig_11003	1452	12
contig_11004	1345	4
contig_11005	2411	8
contig_11006	7692	17
contig_11007	1433	73
contig_11009	6474	13
contig_1101	1340	17
contig_11010	2366	21
contig_11011	1480	43
contig_11013	2983	20
contig_11014	2976	16
contig_11015	2248	8
contig_11016	2460	20
contig_11017	838	85
contig_1102	3937	21
contig_11020	2131	20
contig_11021	639	19
contig_11022	2393	45
contig_11023	2890	40
contig_11024	4415	28
contig_11025	783	52
contig_11027	485	23
contig_11028	4317	58
contig_11029	1524	110
contig_1103	5750	36
contig_11030	2138	18
contig_11031	2935	13
contig_11032	2114	11
contig_11033	4806	9
contig_11034	3035	23
contig_11035	4757	17
contig_11036	2714	20
contig_11037	2505	13
contig_11038	4268	24
contig_11039	4270	13
contig_1104	3132	13
contig_11040	3335	24
contig_11041	1230	21
contig_11042	3326	21
contig_11043	2392	14
contig_11044	3111	19
contig_11045	3449	16
contig_11046	2442	6
contig_11047	2342	11
contig_11048	3379	41
contig_11049	508	65
contig_1105	5076	41
contig_11050	2258	74
contig_11051	1482	26
contig_11052	2563	61
contig_11053	1639	7
contig_11054	2027	6
contig_11055	1275	33
contig_11056	6210	5
contig_11057	2217	9
contig_11058	3051	51
contig_11059	2812	46
contig_1106	1741	10
contig_11060	1314	19
contig_11061	1548	26
contig_11063	6674	17
contig_11064	1588	41
contig_11065	2245	19
contig_11066	2504	17
contig_11067	4233	38
contig_11068	2582	8
contig_11069	2413	30
contig_1107	3737	46
contig_11070	4237	23
contig_11071	2364	18
contig_11073	4635	11
contig_11074	4002	16
contig_11076	6950	17
contig_11077	2817	19
contig_11078	2273	8
contig_11079	4575	18
contig_1108	4252	139
contig_11080	15373	27
contig_11081	2411	20
contig_11082	4511	16
contig_11083	2373	20
contig_11084	6437	16
contig_11085	1841	14
contig_11088	5259	28
contig_11089	1555	8
contig_1109	1888	4
contig_11090	3025	8
contig_11091	7515	12
contig_11092	2549	11
contig_11093	1240	129
contig_11094	802	76
contig_11095	2725	24
contig_11096	1814	53
contig_11097	2622	10
contig_11098	2723	19
contig_11099	2412	6
contig_111	1184	21
contig_1110	1553	39
contig_11100	3743	51
contig_11101	3253	7
contig_11102	3029	12
contig_11105	2519	20
contig_11106	4045	38
contig_11107	590	28
contig_11108	1350	19
contig_1111	6532	12
contig_11110	2992	21
contig_11111	1995	29
contig_11112	2288	9
contig_11113	3466	16
contig_11114	2604	26
contig_11115	1137	12
contig_11116	785	56
contig_11117	536	37
contig_11118	4886	10
contig_11119	2437	20
contig_1112	4097	44
contig_11120	2219	19
contig_11121	960	20
contig_11122	1020	20
contig_11123	1029	114
contig_11124	1796	14
contig_11125	2158	20
contig_11126	2842	13
contig_11127	3660	11
contig_11129	2733	17
contig_1113	1316	10
contig_11130	3248	32
contig_11131	837	34
contig_11132	798	5
contig_11133	1857	22
contig_11134	2572	13
contig_11135	2422	28
contig_11136	1390	75
contig_11137	689	15
contig_11139	2754	28
contig_1114	3926	13
contig_11142	12683	21
contig_11143	1852	40
contig_11144	1534	120
contig_11145	616	78
contig_11146	8644	31
contig_11147	1070	53
contig_11148	5737	20
contig_11149	2883	21
contig_1115	3738	48
contig_11151	5436	20
contig_11152	4311	22
contig_11153	7671	12
contig_11154	2922	18
contig_11155	4515	16
contig_11156	1202	8
contig_11157	14032	42
contig_11158	1436	16
contig_11159	632	6
contig_11160	2974	6
contig_11161	1353	8
contig_11162	1611	27
contig_11163	1151	20
contig_11164	2805	40
contig_11165	4013	12
contig_11166	3370	7
contig_11167	3164	40
contig_11168	4192	71
contig_11169	1495	18
contig_11171	3999	18
contig_11172	4690	13
contig_11173	3119	18
contig_11174	2646	5
contig_11175	2613	20
contig_11176	955	4
contig_11177	7886	54
contig_11179	2065	15
contig_1118	3747	21
contig_11180	2479	25
contig_11181	1831	7
contig_11182	1226	28
contig_11183	1006	18
contig_11184	922	81
contig_11185	722	77
contig_11186	541	64
contig_11187	1262	71
contig_11188	264	9
contig_11189	2867	31
contig_1119	2118	22
contig_11190	7459	18
contig_11191	2024	8
contig_11192	436	3
contig_11193	354	111
contig_11196	2907	94
contig_11197	2459	11
contig_11198	2310	17
contig_11199	2988	16
contig_112	688	4
contig_1120	6998	49
contig_11200	5921	15
contig_11202	5376	6
contig_11203	1227	38
contig_11204	1576	26
contig_11205	1169	29
contig_11206	2970	13
contig_11207	2438	20
contig_11208	5141	29
contig_11209	6180	55
contig_1121	16875	72
contig_11210	2873	14
contig_11211	2684	11
contig_11212	2834	38
contig_11213	2271	13
contig_11214	2494	10
contig_11215	3046	37
contig_11216	2301	30
contig_11217	10150	42
contig_11218	3026	30
contig_11219	1867	40
contig_1122	1295	60
contig_11220	2459	11
contig_11221	1876	21
contig_11222	5847	18
contig_11223	1647	13
contig_11224	5511	111
contig_11225	2724	11
contig_11226	2548	7
contig_11227	3950	5
contig_11228	2303	21
contig_11229	5869	18
contig_1123	1195	26
contig_11230	2750	7
contig_11231	3014	16
contig_11232	2017	4
contig_11233	9459	29
contig_11234	1634	6
contig_11235	8501	20
contig_11237	6173	15
contig_11238	2226	4
contig_11239	2404	22
contig_1124	4711	9
contig_11240	3724	17
contig_11241	3780	31
contig_11242	3870	94
contig_11243	3452	19
contig_11244	1823	8
contig_11245	1265	20
contig_11246	3053	20
contig_11247	2091	48
contig_11249	1311	92
contig_1125	5565	15
contig_11250	7175	88
contig_11251	6419	20
contig_11252	4452	25
contig_11253	1018	18
contig_11254	2522	11
contig_11255	2233	10
contig_11256	4806	22
contig_11257	2274	7
contig_11258	7575	27
contig_11259	2353	9
contig_1126	5830	13
contig_11260	2510	20
contig_11261	963	17
contig_11262	2433	9
contig_11263	4172	28
contig_11264	5386	56
contig_11265	2722	37
contig_11267	2263	20
contig_1127	3813	23
contig_11275	1185	4
contig_11277	2530	13
contig_11278	6222	21
contig_11279	5127	17
contig_1128	1809	23
contig_11280	2062	36
contig_11281	1295	13
contig_11282	2268	15
contig_11283	1725	9
contig_11286	2941	18
contig_11288	5032	10
contig_11289	2644	35
contig_1129	5538	16
contig_11290	9465	29
contig_11291	2580	19
contig_11292	4046	13
contig_11294	3480	24
contig_11295	623	12
contig_11296	650	31
contig_11297	2399	47
contig_11298	1198	17
contig_11299	3060	20
contig_113	3073	8
contig_1130	2137	43
contig_11300	2868	16
contig_11301	4249	10
contig_11302	2218	3
contig_11303	6244	16
contig_11304	9053	7
contig_11305	12204	21
contig_11306	2346	5
contig_11307	3153	4
contig_11311	4956	18
contig_11313	5433	22
contig_11314	3808	19
contig_11315	1159	25
contig_11316	1486	3
contig_11317	2918	15
contig_11318	1244	19
contig_11319	5368	6
contig_1132	1203	61
contig_11320	5849	21
contig_11321	4970	32
contig_11322	4687	28
contig_11323	1439	98
contig_11324	6520	31
contig_11326	1722	23
contig_11327	2118	16
contig_11328	3177	9
contig_11329	6852	49
contig_1133	2666	24
contig_11330	6127	88
contig_11331	1626	33
contig_11332	5142	22
contig_11333	934	3
contig_11335	6616	31
