#seq_name	length	coverage
contig_1101	2819	6
contig_1102	1085	20
contig_1103	4399	39
contig_1104	3517	19
contig_1105	2261	14
contig_1108	980	30
contig_1109	1392	45
contig_1110	439	5
contig_1111	3672	37
contig_1112	9926	23
contig_1113	15363	30
contig_1114	1757	4
contig_1115	2225	20
contig_1116	2195	18
contig_1117	2091	7
contig_1118	2790	32
contig_1119	2961	19
contig_112	2024	20
contig_1120	1277	52
contig_1121	4234	16
contig_1122	1915	20
contig_1123	749	188
contig_1124	1163	113
contig_1125	671	20
contig_1126	2849	37
contig_1127	2816	23
contig_1128	3689	13
contig_1129	4337	52
contig_1130	2675	18
contig_1131	3824	36
contig_1132	1117	41
contig_1134	2386	9
contig_1135	3144	13
contig_1136	2973	14
contig_1137	3392	8
contig_1138	3854	16
contig_1139	2986	16
contig_114	1346	409
contig_1140	4341	38
contig_1142	591	82
contig_1143	2548	5
contig_1144	3913	40
contig_1145	2019	22
contig_1149	6853	119
contig_115	1015	20
contig_1151	2296	55
contig_1152	642	9
contig_1153	580	32
contig_1154	6854	7
contig_1155	668	26
contig_1156	2644	5
contig_1157	4196	15
contig_1158	2534	48
contig_1159	2173	20
contig_116	848	6
contig_1160	2287	28
contig_1161	3737	859
contig_1163	2682	11
contig_1164	2264	25
contig_1165	2449	17
contig_1166	5976	21
contig_1167	1022	20
contig_1168	1660	17
contig_1169	2077	22
contig_117	511	3
contig_1170	3705	15
contig_1173	1176	11
contig_1174	559	55
contig_1175	10760	20
contig_1176	647	126
contig_1177	2414	20
contig_1178	5695	18
contig_1179	1396	32
contig_118	1113	50
contig_1180	3999	19
contig_1181	2487	25
contig_1182	2756	10
contig_1183	2597	18
contig_1185	5221	27
contig_1187	4652	36
contig_1189	1140	43
contig_119	518	14
contig_1190	7103	32
contig_1191	2779	30
contig_1192	2052	17
contig_1193	2448	20
contig_1194	4380	20
contig_1195	1705	21
contig_1196	5779	116
contig_1197	1121	21
contig_1198	3108	14
contig_1199	1970	10
contig_12	2798	49
contig_120	1458	33
contig_1200	4645	15
contig_1201	844	9
contig_1202	3469	6
contig_1203	2472	16
contig_1204	3131	39
contig_1205	2047	20
contig_1206	2227	19
contig_1207	2948	6
contig_1208	1395	9
contig_1209	2844	19
contig_1210	1523	40
contig_1211	4552	20
contig_1212	1710	18
contig_1213	2827	16
contig_1214	2638	47
contig_1215	1716	18
contig_1216	3219	28
contig_1217	2330	11
contig_1218	1910	16
contig_122	2558	13
contig_1220	508	15
contig_1222	2136	35
contig_1224	1468	12
contig_1225	4144	20
contig_1226	8346	22
contig_1227	5069	7
contig_1228	3137	13
contig_1229	3600	20
contig_1230	2337	47
contig_1231	1703	17
contig_1232	2347	16
contig_1234	5625	45
contig_1236	1016	51
contig_1237	1579	25
contig_1238	10295	29
contig_1239	1386	24
contig_124	977	304
contig_1240	2212	25
contig_1241	1978	20
contig_1242	6217	45
contig_1243	2346	20
contig_1244	3473	19
contig_1245	1374	19
contig_1246	3443	11
contig_1247	2489	29
contig_1248	3002	39
contig_1249	4248	22
contig_125	539	72
contig_1250	4335	14
contig_1251	3328	50
contig_1252	5803	20
contig_1254	2069	19
contig_1255	1308	19
contig_1256	2361	21
contig_1258	2639	20
contig_1259	3807	14
contig_126	568	51
contig_1260	4152	10
contig_1261	2910	32
contig_1264	545	18
contig_1266	1467	16
contig_1268	1054	96
contig_1270	3971	54
contig_1271	5677	101
contig_1272	1855	17
contig_1273	523	6
contig_1274	336	4
contig_1275	608	91
contig_1276	470	109
contig_1277	525	87
contig_1279	1156	9
contig_128	1555	31
contig_1281	3448	13
contig_1282	1870	10
contig_1283	795	9
contig_1285	5155	14
contig_1286	4220	29
contig_1287	1878	358
contig_1288	3633	20
contig_1289	3151	17
contig_129	526	19
contig_1290	2742	18
contig_1291	2178	8
contig_1292	2238	38
contig_1293	2319	52
contig_1294	1953	74
contig_1296	573	15
contig_1297	2925	45
contig_1298	1178	56
contig_13	4838	16
contig_1300	3534	12
contig_1301	1574	38
contig_1302	2342	20
contig_1303	2303	17
contig_1304	4522	15
contig_1305	1283	18
contig_1306	2769	18
contig_1307	3258	15
contig_1309	3327	23
contig_131	1086	19
contig_1310	1796	75
contig_1311	5385	23
contig_1312	1418	5
contig_1313	1831	9
contig_1314	2985	7
contig_1315	5205	31
contig_1316	1913	25
contig_1317	3379	17
contig_1318	5544	20
contig_1319	440	4
contig_1321	518	49
contig_1322	1271	19
contig_1323	4250	20
contig_1324	3796	54
contig_1325	1348	16
contig_1326	1232	58
contig_1327	2216	11
contig_1328	1788	17
contig_1329	1196	69
contig_133	1715	12
contig_1330	783	107
contig_1331	605	48
contig_1332	2167	39
contig_1333	1944	56
contig_1334	2605	56
contig_1335	5048	31
contig_1336	2200	18
contig_1337	2893	12
contig_1338	904	13
contig_134	1448	20
contig_1340	7019	18
contig_1341	889	35
contig_1342	8779	11
contig_1345	2313	17
contig_1346	4438	22
contig_1347	1750	14
contig_1348	5375	17
contig_1349	2145	20
contig_135	847	14
contig_1350	2559	20
contig_1352	2269	43
contig_1353	1006	26
contig_1354	4537	18
contig_1355	4502	17
contig_1356	11200	26
contig_1357	1459	13
contig_136	3483	6
contig_1362	4365	59
contig_1363	8398	12
contig_1364	3046	17
contig_1365	581	40
contig_1366	4594	12
contig_1368	5459	18
contig_1369	646	124
contig_137	667	257
contig_1370	522	76
contig_1371	3069	20
contig_1372	1739	100
contig_1373	1151	41
contig_1374	1471	15
contig_1375	2619	10
contig_1376	3077	20
contig_1377	4145	21
contig_1379	3276	12
contig_1380	2549	23
contig_1381	1531	20
contig_1382	2938	9
contig_1383	2737	24
contig_1384	2313	13
contig_1385	1586	37
contig_1386	1644	11
contig_1387	3661	22
contig_1388	2321	25
contig_1389	6697	19
contig_139	720	18
contig_1390	3795	12
contig_1391	2460	10
contig_1392	2769	21
contig_1393	2537	43
contig_1394	3829	119
contig_1395	1661	22
contig_1396	1872	20
contig_1397	603	18
contig_1398	532	21
contig_1399	2968	18
contig_140	680	19
contig_1400	6751	24
contig_1401	2105	68
contig_1402	1566	22
contig_1403	1904	21
contig_1404	872	9
contig_1406	8214	18
contig_1407	3246	18
contig_1408	1048	6
contig_141	2075	42
contig_1411	584	12
contig_1412	1277	12
contig_1413	2266	8
contig_1414	1654	40
contig_1416	520	53
contig_1417	521	44
contig_1418	1173	30
contig_1421	3604	29
contig_1422	3346	45
contig_1423	3697	35
contig_1424	1502	20
contig_1425	3017	25
contig_1426	2278	31
contig_1427	1663	8
contig_1428	1168	17
contig_1429	2607	9
contig_1430	4310	20
contig_1431	2800	18
contig_1432	6646	20
contig_1433	5370	8
contig_1434	3868	9
contig_1435	6390	20
contig_1436	2551	21
contig_1437	2509	19
contig_1439	1850	20
contig_1440	2476	23
contig_1441	3206	95
contig_1443	1284	19
contig_1444	5515	20
contig_1445	2307	13
contig_1446	11314	9
contig_1447	6573	12
contig_1448	4286	15
contig_1449	4074	12
contig_145	760	27
contig_1450	4662	18
contig_1451	2495	7
contig_1453	1543	15
contig_1455	4516	26
contig_1456	4363	20
contig_1457	6601	21
contig_1458	2779	27
contig_1459	2339	20
contig_146	2313	27
contig_1460	1841	12
contig_1461	3743	20
contig_1462	4670	8
contig_1463	4057	19
contig_1464	2236	8
contig_1465	7713	18
contig_1467	2203	7
contig_1468	1039	15
contig_147	717	18
contig_1470	2014	34
contig_1471	5176	13
contig_1472	2295	9
contig_1473	2750	21
contig_1474	2462	36
contig_1475	1350	54
contig_1476	7185	20
contig_1477	2655	15
contig_1478	2134	37
contig_1479	1021	39
contig_148	1551	20
contig_1480	3643	12
contig_1481	3330	18
contig_1482	1204	27
contig_1483	3310	22
contig_1484	1256	14
contig_1485	1190	16
contig_1486	3558	21
contig_1488	558	93
contig_1489	812	92
contig_149	1149	20
contig_1490	873	107
contig_1491	522	26
contig_1492	617	43
contig_1493	1442	49
contig_1494	985	25
contig_1495	2516	15
contig_1496	2400	12
contig_1497	5639	20
contig_1498	1387	75
contig_1499	4069	18
contig_15	5790	18
contig_150	3190	14
contig_1500	1646	26
contig_1501	1210	24
contig_1502	3395	20
contig_1503	984	26
contig_1504	3121	20
contig_1505	1354	41
contig_1506	3068	21
contig_1507	5434	22
contig_1508	1704	15
contig_1509	2147	13
contig_151	3859	13
contig_1511	3457	39
contig_1513	3842	25
contig_1514	2496	14
contig_1515	1793	20
contig_1516	526	11
contig_1517	5155	6
contig_1518	2697	26
contig_1519	2493	16
contig_152	3479	55
contig_1520	2422	33
contig_1521	6082	9
contig_1522	3999	20
contig_1523	2170	61
contig_1524	1886	18
contig_1525	1155	6
contig_1526	6508	9
contig_1527	2599	27
contig_1528	2513	12
contig_153	2209	13
contig_1530	6008	21
contig_1531	3405	24
contig_1532	6137	26
contig_1537	4694	19
contig_1538	482	5
contig_1539	1845	20
contig_1540	606	5
contig_1541	2364	20
contig_1542	1461	18
contig_1543	6311	19
contig_1544	5624	9
contig_1545	4142	15
contig_1546	2585	26
contig_1547	6413	30
contig_1548	849	10
contig_1549	3735	7
contig_155	6037	29
contig_1550	3755	28
contig_1551	2520	26
contig_1552	2075	191
contig_1553	5325	204
contig_1554	2441	406
contig_1555	2705	23
contig_1556	2965	23
contig_1557	2384	17
contig_1558	2153	5
contig_1559	7146	31
contig_156	3968	6
contig_1560	4117	19
contig_1561	3400	20
contig_1562	2953	22
contig_1564	2229	21
contig_1565	2023	39
contig_1566	2537	24
contig_1567	2981	17
contig_1568	4683	22
contig_157	598	16
contig_1570	370	9
contig_1571	2893	19
contig_1572	1083	31
contig_1573	3532	15
contig_1574	1090	12
contig_1575	5050	10
contig_1576	4111	13
contig_1577	981	22
contig_1578	1224	42
contig_1579	818	3
contig_158	821	12
contig_1580	2712	20
contig_1581	4804	28
contig_1582	523	18
contig_1583	7912	17
contig_1584	3787	644
contig_1585	2382	14
contig_1587	523	23
contig_1588	2889	17
contig_1589	1293	4
contig_159	4345	11
contig_1590	5374	31
contig_1591	4634	8
contig_1592	1355	10
contig_1593	1307	8
contig_1594	2701	32
contig_1595	2773	40
contig_1598	2880	21
contig_1599	2302	48
contig_16	586	35
contig_160	7927	27
contig_1600	2920	7
contig_1601	4354	19
contig_1602	2278	10
contig_1604	2188	20
contig_1605	1628	6
contig_1606	1120	80
contig_1607	963	15
contig_1608	4546	27
contig_1609	2056	20
contig_161	5818	20
contig_1610	8573	40
contig_1614	9711	57
contig_1615	4050	12
contig_1616	2166	14
contig_1617	1741	13
contig_1618	2088	50
contig_1619	1075	52
contig_162	2076	474
contig_1620	1606	56
contig_1621	1111	15
contig_1622	1154	120
contig_1623	4220	20
contig_1625	4876	22
contig_1626	2393	15
contig_1627	1460	42
contig_1629	7891	20
contig_163	1047	29
contig_1631	2185	7
contig_1634	4638	20
contig_1635	2118	8
contig_1636	5341	51
contig_1637	3191	17
contig_1638	3152	60
contig_1639	4327	19
contig_1640	1067	40
contig_1641	1864	36
contig_1642	1973	11
contig_1643	2313	24
contig_1644	2149	19
contig_1645	1206	37
contig_1646	4305	22
contig_1647	3798	11
contig_1648	2361	20
contig_1649	2852	15
contig_165	4181	31
contig_1650	2900	6
contig_1651	1395	11
contig_1652	4419	25
contig_1653	8063	17
contig_1654	4829	52
contig_1655	2480	13
contig_1656	2628	13
contig_1657	2591	37
contig_1658	2608	21
contig_1659	3284	17
contig_166	10587	27
contig_1660	3151	8
contig_1661	1365	25
contig_1662	2430	20
contig_1663	1939	17
contig_1664	2485	14
contig_1665	1189	48
contig_1666	1705	20
contig_1667	3184	17
contig_1668	2276	83
contig_1669	2085	7
contig_167	1013	19
contig_1670	4202	17
contig_1671	1220	31
contig_1672	2714	5
contig_1673	2098	27
contig_1674	3715	14
contig_1675	2261	17
contig_1676	4119	11
contig_1677	3077	20
contig_1678	4409	14
contig_1679	4148	8
contig_168	1495	5
contig_1680	1171	22
contig_1681	2811	12
contig_1682	1165	32
contig_1683	2150	256
contig_1684	1866	54
contig_1685	1581	20
contig_1686	1624	16
contig_1687	5059	20
contig_1688	5178	16
contig_1689	2560	17
contig_1692	2620	16
contig_1694	3431	20
contig_1695	4914	24
contig_1696	7016	20
contig_1697	2236	143
contig_1698	2346	23
contig_1699	649	9
contig_17	3275	16
contig_170	2609	15
contig_1700	511	16
contig_1703	4347	20
contig_1704	3343	9
contig_1705	2434	22
contig_1706	2227	21
contig_1707	1827	19
contig_1708	5234	20
contig_1709	2496	26
contig_171	2392	20
contig_1710	1361	8
contig_1711	2175	20
contig_1712	2672	16
contig_1713	707	13
contig_1714	3023	20
contig_1715	1137	9
contig_1716	1053	20
contig_1717	4062	28
contig_1718	3110	17
contig_172	2526	15
contig_1720	2297	5
contig_1721	1548	68
contig_1722	4964	9
contig_1723	2341	14
contig_1724	1053	212
contig_1725	4091	55
contig_1727	7795	18
contig_1729	5384	3
contig_173	1606	14
contig_1730	5294	38
contig_1731	3157	17
contig_1732	4741	10
contig_1733	2625	20
contig_1734	1638	20
contig_1735	5582	13
contig_1736	5562	14
contig_1737	2903	12
contig_1738	2382	20
contig_1739	2408	15
contig_1740	1886	17
contig_1741	2277	17
contig_1742	7442	41
contig_1745	608	203
contig_1746	731	296
contig_1747	755	7
contig_1748	437	4
contig_175	862	20
contig_1750	729	153
contig_1751	680	76
contig_1752	435	46
contig_1753	4056	64
contig_1754	2917	23
contig_1756	676	6
contig_1757	1878	99
contig_1758	1465	65
contig_1759	5247	36
contig_1760	3335	19
contig_1761	4740	79
contig_1762	660	28
contig_1763	599	144
contig_1765	2713	52
contig_1766	2727	20
contig_1767	908	78
contig_1768	535	7
contig_1769	545	18
contig_1771	2705	43
contig_1772	1097	10
contig_1773	1913	17
contig_1774	2871	48
contig_1775	2938	7
contig_1776	2701	10
contig_1777	3700	9
contig_1778	4733	13
contig_1779	4146	13
contig_1780	2379	23
contig_1781	4808	19
contig_1782	4502	8
contig_1784	779	19
contig_1785	1223	8
contig_1786	1943	7
contig_1788	3186	17
contig_1789	3117	35
contig_179	5402	20
contig_1790	3717	86
contig_1791	1749	15
contig_1792	367	3
contig_1793	2632	42
contig_1794	3097	12
contig_1795	1875	22
contig_1796	6072	38
contig_1797	2434	24
contig_1799	1593	107
contig_18	4602	81
contig_180	2611	21
contig_1800	5195	18
contig_1801	6502	14
contig_1802	5475	17
contig_1804	6173	45
contig_1805	3098	13
contig_1806	1177	43
contig_1809	740	29
contig_181	1745	19
contig_1810	5256	16
contig_1811	3559	21
contig_1812	3152	20
contig_1813	2992	12
contig_1814	1261	37
contig_1815	3223	13
contig_1816	2101	39
contig_1817	2191	14
contig_1818	4897	20
contig_1819	2078	9
contig_182	2622	10
contig_1820	1195	12
contig_1821	2568	27
contig_1822	3539	31
contig_1823	2765	21
contig_1827	640	96
contig_1828	3151	13
contig_1829	2245	13
contig_183	2864	6
contig_1830	2265	28
contig_1832	5171	55
contig_1835	2647	17
contig_1836	3014	17
contig_1837	2426	21
contig_1838	2282	13
contig_1839	2148	11
contig_184	5528	12
contig_1841	1509	30
contig_1842	568	16
contig_1844	794	367
contig_1845	646	32
contig_1847	1442	19
contig_1848	5162	62
contig_185	3383	18
contig_1852	548	14
contig_1854	1309	20
contig_1857	3217	22
contig_1858	748	4
contig_1859	2214	11
contig_186	4560	16
contig_1860	3778	15
contig_1861	2562	19
contig_1862	1779	13
contig_1863	2272	18
contig_1864	2899	13
contig_1865	1365	142
contig_1866	4488	9
contig_1867	1894	87
contig_1868	833	123
contig_1869	483	11
contig_187	3383	21
contig_1870	2228	41
contig_1871	1572	53
contig_1872	2094	37
contig_1873	3133	56
contig_1874	7420	20
contig_1875	1297	6
contig_1876	2806	11
contig_1879	2485	71
contig_188	2100	19
contig_1881	7375	20
contig_1882	3261	9
contig_1883	5086	19
contig_1884	6874	9
contig_1885	2608	21
contig_1886	2461	27
contig_1887	1225	79
contig_1888	1493	92
contig_1889	544	78
contig_189	3417	21
contig_1890	2225	21
contig_1891	1299	57
contig_1892	1330	55
contig_1893	2964	28
contig_1894	1412	52
contig_1895	2563	16
contig_1897	5506	21
contig_1898	1798	19
contig_1899	1194	34
contig_19	544	18
contig_1900	2808	17
contig_1901	2840	16
contig_1902	2968	10
contig_1903	1173	11
contig_1904	515	88
contig_1905	584	80
contig_1907	1226	18
contig_1908	3415	75
contig_1909	1915	4
contig_191	1703	70
contig_1910	5269	18
contig_1913	2092	16
contig_1914	1096	21
contig_1915	2962	20
contig_1916	1264	5
contig_1917	1646	11
contig_1918	5174	40
contig_1919	5278	25
contig_192	592	6
contig_1920	2327	13
contig_1921	4382	32
contig_1923	5614	16
contig_1924	1474	66
contig_1925	1603	19
contig_1926	2694	20
contig_1927	2213	20
contig_1928	3159	17
contig_1929	2539	20
contig_1930	7054	19
contig_1931	1310	7
contig_1932	4761	17
contig_1933	1822	13
contig_1934	1885	25
contig_1935	3077	17
contig_1936	1381	76
contig_1937	2612	20
contig_1938	699	9
contig_1939	1704	273
contig_1940	8022	20
contig_1941	2991	29
contig_1942	2370	23
contig_1943	4540	16
contig_1944	2351	14
contig_1945	4805	43
contig_1946	6669	21
contig_1947	4866	18
contig_1948	4161	20
contig_1949	3811	15
contig_1950	1530	29
contig_1951	3450	9
contig_1952	3236	26
contig_1953	531	25
contig_1954	1121	20
contig_1955	3060	15
contig_1956	2602	58
contig_1957	6058	18
contig_1958	6302	13
contig_1959	1407	18
contig_196	1177	7
contig_1960	3405	4
contig_1963	1192	180
contig_1964	5364	63
contig_1965	1400	21
contig_1966	2663	29
contig_1967	2347	27
contig_1968	1695	10
contig_1969	2589	16
contig_197	6192	61
contig_1970	1328	18
contig_1971	2694	53
contig_1973	2272	21
contig_1974	2259	19
contig_1975	1069	14
contig_1976	3702	39
contig_1977	754	14
contig_1978	2935	24
contig_1979	2641	45
contig_1980	1119	109
contig_1981	3273	16
contig_1982	1683	5
contig_1983	2410	8
contig_1984	5519	15
contig_1985	4675	18
contig_1986	1133	10
contig_1987	1971	11
contig_1988	3835	29
contig_1989	2692	10
contig_199	2470	132
contig_1990	3733	47
contig_1991	2664	24
contig_1992	1820	51
contig_1993	2459	17
contig_1994	1828	10
contig_1995	5600	43
contig_1996	2535	26
contig_1998	4647	14
contig_1999	3856	29
contig_2	2324	11
contig_20	2783	37
contig_200	3199	44
contig_2001	2272	22
contig_2003	9107	10
contig_2004	543	20
contig_2005	3467	20
contig_2007	470	6
contig_2008	5236	14
contig_2009	2773	12
contig_201	1675	25
contig_2010	1559	15
contig_2011	4030	28
contig_2012	3369	19
contig_2013	2916	18
contig_2014	2460	25
contig_2015	3650	15
contig_2016	1678	20
contig_2018	5365	52
contig_2019	1691	18
contig_202	6353	5
contig_2021	3980	29
contig_2022	2043	17
contig_2023	3768	11
contig_2024	6969	66
contig_2025	1109	19
contig_2026	1800	20
contig_2027	2793	13
contig_2028	620	208
contig_2029	622	121
contig_203	3899	35
contig_2030	732	132
contig_2031	515	32
contig_2032	1710	15
contig_2033	2544	6
contig_2034	7961	13
contig_2035	1556	10
contig_2036	981	9
contig_2037	5731	16
contig_2038	1708	14
contig_2039	2255	13
contig_204	3902	23
contig_2040	995	110
contig_2041	923	33
contig_2042	439	87
contig_2043	1722	79
contig_2044	5124	17
contig_2045	1136	19
contig_2046	1147	40
contig_2047	1109	3
contig_2048	2869	21
contig_2049	1569	19
contig_205	1474	14
contig_2050	1463	18
contig_2051	4283	10
contig_2053	9618	20
contig_2054	1909	20
contig_2056	5823	20
contig_2057	3091	11
contig_2058	3349	25
contig_2059	3034	6
contig_206	4290	23
contig_2061	2131	17
contig_2062	2095	17
contig_2063	2577	11
contig_2064	2030	12
contig_2065	1303	36
contig_2066	4083	20
contig_2067	2321	21
contig_2068	3957	20
contig_2069	2484	18
contig_207	5535	6
contig_2070	1733	41
contig_2071	1443	58
contig_2072	2456	28
contig_2073	8921	71
contig_2074	1884	21
contig_2075	1064	9
contig_2076	1484	22
contig_2077	3107	3
contig_208	2611	18
contig_2080	1912	14
contig_2081	4422	20
contig_2082	1896	16
contig_2083	2795	13
contig_2084	5296	25
contig_2085	3320	18
contig_2086	1617	20
contig_2087	7809	9
contig_2088	3245	19
contig_2089	3146	12
contig_2090	3121	16
contig_2093	4074	13
contig_2094	1259	17
contig_2095	1966	7
contig_2096	1475	20
contig_2097	7858	75
contig_2098	1599	32
contig_2099	715	20
contig_21	20843	99
contig_210	322	8
contig_2100	658	44
contig_2101	2686	36
contig_2102	6424	56
contig_2103	3041	27
contig_2105	2596	15
contig_2106	886	25
contig_2107	5853	24
contig_2108	2308	12
contig_2109	3418	39
contig_211	12095	55
contig_2110	3482	20
contig_2111	2687	24
contig_2112	1878	10
contig_2117	3083	30
contig_2118	2616	9
contig_2119	3426	24
contig_212	2410	68
contig_2120	2567	25
contig_2121	4367	25
contig_2122	673	5
contig_2124	4162	13
contig_2125	1857	24
contig_2127	1168	42
contig_2128	5366	31
contig_2129	2197	26
contig_213	3969	53
contig_2130	2403	23
contig_2131	3298	18
contig_2133	2683	29
contig_2134	1212	29
contig_2135	1615	8
contig_2136	2951	9
contig_2137	3226	13
contig_2138	1963	10
contig_2139	3330	18
contig_214	2633	20
contig_2140	1225	56
contig_2141	1075	81
contig_2142	6346	28
contig_2143	1756	20
contig_2144	1043	69
contig_2145	1222	61
contig_2146	2155	42
contig_2147	6629	20
contig_2148	1763	30
contig_2149	3321	17
contig_2150	1467	8
contig_2151	2613	19
contig_2152	2628	18
contig_2153	5018	19
contig_2154	1299	13
contig_2155	4733	17
contig_2157	2518	19
contig_2158	584	32
contig_2159	4499	16
contig_2160	2456	13
contig_2161	1433	6
contig_2162	1737	42
contig_2163	1007	8
contig_2164	6602	40
contig_2165	2491	13
contig_2166	2703	15
contig_2168	2254	10
contig_2169	3342	9
contig_217	4524	17
contig_2171	3070	14
contig_2172	3493	45
contig_2173	3723	27
contig_2174	4178	22
contig_2175	4021	20
contig_2176	2706	21
contig_2177	1588	52
contig_2178	3272	21
contig_2179	3285	15
contig_218	1243	16
contig_2180	3326	9
contig_2181	2406	11
contig_2182	3383	11
contig_2183	2098	21
contig_2184	3154	7
contig_2185	3186	12
contig_2186	1340	4
contig_2187	6250	38
contig_2188	911	36
contig_2189	7191	14
contig_219	2314	17
contig_2190	2592	7
contig_2191	2807	54
contig_2192	2508	19
contig_2193	1141	146
contig_2194	1176	3
contig_2195	3809	17
contig_2196	2584	6
contig_2197	4843	20
contig_2198	2253	21
contig_2199	5141	24
contig_220	2822	26
contig_2200	1268	8
contig_2201	1631	13
contig_2202	2544	22
contig_2203	3907	30
contig_2205	664	38
contig_2207	1457	77
contig_2208	4716	30
contig_221	1650	18
contig_2213	2119	27
contig_2214	1263	39
contig_2215	3082	18
contig_2216	2316	30
contig_2217	8335	19
contig_2218	1800	31
contig_2219	3241	67
contig_222	2099	13
contig_2220	5910	27
contig_2221	2464	5
contig_2222	811	6
contig_2223	1161	24
contig_2224	1103	42
contig_2225	3230	20
contig_2226	4050	18
contig_2227	3389	32
contig_2228	2947	20
contig_2229	567	51
contig_223	2222	20
contig_2230	1865	25
contig_2232	3345	16
contig_2233	1131	163
contig_2234	3186	33
contig_2235	2383	16
contig_2236	1977	11
contig_2237	1700	25
contig_2238	1854	24
contig_224	5233	15
contig_2240	651	83
contig_2241	1886	19
contig_2242	2719	64
contig_2243	1148	35
contig_2244	2512	22
contig_2247	1342	84
contig_2248	2609	29
contig_2249	4593	70
contig_225	2270	18
contig_2250	1483	31
contig_2251	806	98
contig_2252	1103	165
contig_2253	2860	20
contig_2254	3331	11
contig_2255	5654	19
contig_2256	2218	16
contig_2257	740	12
contig_2258	1578	33
contig_2259	1266	3
contig_226	2575	31
contig_2260	1895	23
contig_2262	2571	30
contig_2263	1476	11
contig_2264	1389	11
contig_2265	4006	21
contig_2266	1747	105
contig_2268	7698	33
contig_2269	2490	17
contig_227	3305	11
contig_2270	3227	9
contig_2271	3383	745
contig_2272	4489	89
contig_2273	2895	20
contig_2274	1120	22
contig_2275	2185	47
contig_2276	1170	11
contig_2277	3880	20
contig_2278	2505	12
contig_228	2993	9
contig_2280	3384	19
contig_2281	2378	24
contig_2282	3638	18
contig_2283	656	124
contig_2284	3773	59
contig_2285	2408	47
contig_2286	6310	36
contig_2287	2602	17
contig_2289	13554	38
contig_229	1017	38
contig_2290	1884	16
contig_2291	4787	8
contig_2292	4994	16
contig_2293	2022	20
contig_2294	2551	14
contig_2295	7737	9
contig_2296	8189	82
contig_2297	2694	54
contig_2298	4032	67
contig_2299	2579	31
contig_230	1702	19
contig_2300	1616	21
contig_2301	2340	13
contig_2302	3939	15
contig_2303	2036	18
contig_2304	10309	16
contig_2305	2294	53
contig_2307	3430	35
contig_2308	3525	26
contig_2309	3565	11
contig_231	3549	21
contig_2310	2687	24
contig_2311	4587	56
contig_2312	2929	20
contig_2313	554	14
contig_2314	838	18
contig_2315	4222	68
contig_2316	2460	10
contig_2317	2692	16
contig_2318	535	17
contig_2319	524	6
contig_232	4776	19
contig_2320	4151	30
contig_2321	3075	21
contig_2322	703	17
contig_2323	1947	19
contig_2324	4786	17
contig_2325	2613	7
contig_2326	1506	27
contig_2327	1148	11
contig_2328	501	28
contig_2329	896	22
contig_233	1032	347
contig_2330	3195	19
contig_2331	1898	17
contig_2332	2241	40
contig_2333	4443	23
contig_2334	3120	23
contig_2335	3587	16
contig_2336	3347	23
contig_2339	1304	11
contig_234	2210	33
contig_2341	1135	48
contig_2342	3440	16
contig_2344	499	206
contig_2345	1007	259
contig_2346	2300	32
contig_2347	644	4
contig_2348	4998	50
contig_2349	1735	9
contig_235	3927	52
contig_2350	3516	12
contig_2351	2725	16
contig_2352	2731	23
contig_2353	3351	21
contig_2354	3933	22
contig_2355	1466	33
contig_2356	3232	20
contig_2357	2454	21
contig_2358	4003	20
contig_2359	2907	14
contig_236	2342	20
